Data_Referencia,Codi_Districte,Nom_Districte,Codi_Barri,Nom_Barri,Valor,SEXE,EDAT_Q
1997-01-01,1,Ciutat Vella,1,el Raval,23,1,0
1997-01-01,1,Ciutat Vella,1,el Raval,11,1,3
1997-01-01,1,Ciutat Vella,1,el Raval,36,1,4
1997-01-01,1,Ciutat Vella,1,el Raval,101,1,5
1997-01-01,1,Ciutat Vella,1,el Raval,124,1,6
1997-01-01,1,Ciutat Vella,1,el Raval,90,1,7
1997-01-01,1,Ciutat Vella,1,el Raval,89,1,8
1997-01-01,1,Ciutat Vella,1,el Raval,91,1,9
1997-01-01,1,Ciutat Vella,1,el Raval,90,1,10
1997-01-01,1,Ciutat Vella,1,el Raval,115,1,11
1997-01-01,1,Ciutat Vella,1,el Raval,214,1,12
1997-01-01,1,Ciutat Vella,1,el Raval,370,1,13
1997-01-01,1,Ciutat Vella,1,el Raval,548,1,14
1997-01-01,1,Ciutat Vella,1,el Raval,590,1,15
1997-01-01,1,Ciutat Vella,1,el Raval,474,1,16
1997-01-01,1,Ciutat Vella,1,el Raval,238,1,17
1997-01-01,1,Ciutat Vella,1,el Raval,78,1,18
1997-01-01,1,Ciutat Vella,1,el Raval,12,1,19
1997-01-01,1,Ciutat Vella,1,el Raval,20,2,0
1997-01-01,1,Ciutat Vella,1,el Raval,..,2,1
1997-01-01,1,Ciutat Vella,1,el Raval,..,2,2
1997-01-01,1,Ciutat Vella,1,el Raval,6,2,3
1997-01-01,1,Ciutat Vella,1,el Raval,35,2,4
1997-01-01,1,Ciutat Vella,1,el Raval,145,2,5
1997-01-01,1,Ciutat Vella,1,el Raval,189,2,6
1997-01-01,1,Ciutat Vella,1,el Raval,150,2,7
1997-01-01,1,Ciutat Vella,1,el Raval,145,2,8
1997-01-01,1,Ciutat Vella,1,el Raval,149,2,9
1997-01-01,1,Ciutat Vella,1,el Raval,175,2,10
1997-01-01,1,Ciutat Vella,1,el Raval,168,2,11
1997-01-01,1,Ciutat Vella,1,el Raval,237,2,12
1997-01-01,1,Ciutat Vella,1,el Raval,205,2,13
1997-01-01,1,Ciutat Vella,1,el Raval,172,2,14
1997-01-01,1,Ciutat Vella,1,el Raval,120,2,15
1997-01-01,1,Ciutat Vella,1,el Raval,77,2,16
1997-01-01,1,Ciutat Vella,1,el Raval,39,2,17
1997-01-01,1,Ciutat Vella,1,el Raval,14,2,18
1997-01-01,1,Ciutat Vella,1,el Raval,..,2,19
1997-01-01,1,Ciutat Vella,2,el Barri Gòtic,9,1,0
1997-01-01,1,Ciutat Vella,2,el Barri Gòtic,..,1,1
1997-01-01,1,Ciutat Vella,2,el Barri Gòtic,..,1,3
1997-01-01,1,Ciutat Vella,2,el Barri Gòtic,16,1,4
1997-01-01,1,Ciutat Vella,2,el Barri Gòtic,44,1,5
1997-01-01,1,Ciutat Vella,2,el Barri Gòtic,64,1,6
1997-01-01,1,Ciutat Vella,2,el Barri Gòtic,53,1,7
1997-01-01,1,Ciutat Vella,2,el Barri Gòtic,39,1,8
1997-01-01,1,Ciutat Vella,2,el Barri Gòtic,44,1,9
1997-01-01,1,Ciutat Vella,2,el Barri Gòtic,34,1,10
1997-01-01,1,Ciutat Vella,2,el Barri Gòtic,40,1,11
1997-01-01,1,Ciutat Vella,2,el Barri Gòtic,84,1,12
1997-01-01,1,Ciutat Vella,2,el Barri Gòtic,137,1,13
1997-01-01,1,Ciutat Vella,2,el Barri Gòtic,193,1,14
1997-01-01,1,Ciutat Vella,2,el Barri Gòtic,211,1,15
1997-01-01,1,Ciutat Vella,2,el Barri Gòtic,191,1,16
1997-01-01,1,Ciutat Vella,2,el Barri Gòtic,82,1,17
1997-01-01,1,Ciutat Vella,2,el Barri Gòtic,27,1,18
1997-01-01,1,Ciutat Vella,2,el Barri Gòtic,5,1,19
1997-01-01,1,Ciutat Vella,2,el Barri Gòtic,..,1,20
1997-01-01,1,Ciutat Vella,2,el Barri Gòtic,7,2,0
1997-01-01,1,Ciutat Vella,2,el Barri Gòtic,..,2,2
1997-01-01,1,Ciutat Vella,2,el Barri Gòtic,..,2,3
1997-01-01,1,Ciutat Vella,2,el Barri Gòtic,14,2,4
1997-01-01,1,Ciutat Vella,2,el Barri Gòtic,83,2,5
1997-01-01,1,Ciutat Vella,2,el Barri Gòtic,88,2,6
1997-01-01,1,Ciutat Vella,2,el Barri Gòtic,72,2,7
1997-01-01,1,Ciutat Vella,2,el Barri Gòtic,53,2,8
1997-01-01,1,Ciutat Vella,2,el Barri Gòtic,72,2,9
1997-01-01,1,Ciutat Vella,2,el Barri Gòtic,69,2,10
1997-01-01,1,Ciutat Vella,2,el Barri Gòtic,58,2,11
1997-01-01,1,Ciutat Vella,2,el Barri Gòtic,71,2,12
1997-01-01,1,Ciutat Vella,2,el Barri Gòtic,60,2,13
1997-01-01,1,Ciutat Vella,2,el Barri Gòtic,54,2,14
1997-01-01,1,Ciutat Vella,2,el Barri Gòtic,42,2,15
1997-01-01,1,Ciutat Vella,2,el Barri Gòtic,33,2,16
1997-01-01,1,Ciutat Vella,2,el Barri Gòtic,26,2,17
1997-01-01,1,Ciutat Vella,2,el Barri Gòtic,6,2,18
1997-01-01,1,Ciutat Vella,2,el Barri Gòtic,..,2,19
1997-01-01,1,Ciutat Vella,2,el Barri Gòtic,..,2,21
1997-01-01,1,Ciutat Vella,3,la Barceloneta,5,1,0
1997-01-01,1,Ciutat Vella,3,la Barceloneta,..,1,3
1997-01-01,1,Ciutat Vella,3,la Barceloneta,20,1,4
1997-01-01,1,Ciutat Vella,3,la Barceloneta,33,1,5
1997-01-01,1,Ciutat Vella,3,la Barceloneta,38,1,6
1997-01-01,1,Ciutat Vella,3,la Barceloneta,31,1,7
1997-01-01,1,Ciutat Vella,3,la Barceloneta,23,1,8
1997-01-01,1,Ciutat Vella,3,la Barceloneta,23,1,9
1997-01-01,1,Ciutat Vella,3,la Barceloneta,32,1,10
1997-01-01,1,Ciutat Vella,3,la Barceloneta,57,1,11
1997-01-01,1,Ciutat Vella,3,la Barceloneta,101,1,12
1997-01-01,1,Ciutat Vella,3,la Barceloneta,169,1,13
1997-01-01,1,Ciutat Vella,3,la Barceloneta,254,1,14
1997-01-01,1,Ciutat Vella,3,la Barceloneta,251,1,15
1997-01-01,1,Ciutat Vella,3,la Barceloneta,165,1,16
1997-01-01,1,Ciutat Vella,3,la Barceloneta,83,1,17
1997-01-01,1,Ciutat Vella,3,la Barceloneta,33,1,18
1997-01-01,1,Ciutat Vella,3,la Barceloneta,..,1,19
1997-01-01,1,Ciutat Vella,3,la Barceloneta,6,2,0
1997-01-01,1,Ciutat Vella,3,la Barceloneta,..,2,1
1997-01-01,1,Ciutat Vella,3,la Barceloneta,5,2,3
1997-01-01,1,Ciutat Vella,3,la Barceloneta,22,2,4
1997-01-01,1,Ciutat Vella,3,la Barceloneta,53,2,5
1997-01-01,1,Ciutat Vella,3,la Barceloneta,56,2,6
1997-01-01,1,Ciutat Vella,3,la Barceloneta,58,2,7
1997-01-01,1,Ciutat Vella,3,la Barceloneta,50,2,8
1997-01-01,1,Ciutat Vella,3,la Barceloneta,33,2,9
1997-01-01,1,Ciutat Vella,3,la Barceloneta,48,2,10
1997-01-01,1,Ciutat Vella,3,la Barceloneta,46,2,11
1997-01-01,1,Ciutat Vella,3,la Barceloneta,53,2,12
1997-01-01,1,Ciutat Vella,3,la Barceloneta,61,2,13
1997-01-01,1,Ciutat Vella,3,la Barceloneta,64,2,14
1997-01-01,1,Ciutat Vella,3,la Barceloneta,36,2,15
1997-01-01,1,Ciutat Vella,3,la Barceloneta,45,2,16
1997-01-01,1,Ciutat Vella,3,la Barceloneta,19,2,17
1997-01-01,1,Ciutat Vella,3,la Barceloneta,..,2,18
1997-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",9,1,0
1997-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",..,1,2
1997-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",..,1,3
1997-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",26,1,4
1997-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",106,1,5
1997-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",121,1,6
1997-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",92,1,7
1997-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",71,1,8
1997-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",54,1,9
1997-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",62,1,10
1997-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",46,1,11
1997-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",122,1,12
1997-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",203,1,13
1997-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",316,1,14
1997-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",337,1,15
1997-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",301,1,16
1997-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",160,1,17
1997-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",47,1,18
