Data_Referencia,Codi_Districte,Nom_Districte,Codi_Barri,Nom_Barri,Valor,SEXE,EDAT_Q
2006-01-01,1,Ciutat Vella,1,el Raval,20,1,0
2006-01-01,1,Ciutat Vella,1,el Raval,..,1,1
2006-01-01,1,Ciutat Vella,1,el Raval,6,1,2
2006-01-01,1,Ciutat Vella,1,el Raval,8,1,3
2006-01-01,1,Ciutat Vella,1,el Raval,80,1,4
2006-01-01,1,Ciutat Vella,1,el Raval,242,1,5
2006-01-01,1,Ciutat Vella,1,el Raval,288,1,6
2006-01-01,1,Ciutat Vella,1,el Raval,205,1,7
2006-01-01,1,Ciutat Vella,1,el Raval,163,1,8
2006-01-01,1,Ciutat Vella,1,el Raval,147,1,9
2006-01-01,1,Ciutat Vella,1,el Raval,134,1,10
2006-01-01,1,Ciutat Vella,1,el Raval,153,1,11
2006-01-01,1,Ciutat Vella,1,el Raval,146,1,12
2006-01-01,1,Ciutat Vella,1,el Raval,207,1,13
2006-01-01,1,Ciutat Vella,1,el Raval,301,1,14
2006-01-01,1,Ciutat Vella,1,el Raval,422,1,15
2006-01-01,1,Ciutat Vella,1,el Raval,445,1,16
2006-01-01,1,Ciutat Vella,1,el Raval,244,1,17
2006-01-01,1,Ciutat Vella,1,el Raval,79,1,18
2006-01-01,1,Ciutat Vella,1,el Raval,20,1,19
2006-01-01,1,Ciutat Vella,1,el Raval,..,1,20
2006-01-01,1,Ciutat Vella,1,el Raval,24,2,0
2006-01-01,1,Ciutat Vella,1,el Raval,..,2,1
2006-01-01,1,Ciutat Vella,1,el Raval,..,2,2
2006-01-01,1,Ciutat Vella,1,el Raval,10,2,3
2006-01-01,1,Ciutat Vella,1,el Raval,90,2,4
2006-01-01,1,Ciutat Vella,1,el Raval,274,2,5
2006-01-01,1,Ciutat Vella,1,el Raval,392,2,6
2006-01-01,1,Ciutat Vella,1,el Raval,330,2,7
2006-01-01,1,Ciutat Vella,1,el Raval,281,2,8
2006-01-01,1,Ciutat Vella,1,el Raval,189,2,9
2006-01-01,1,Ciutat Vella,1,el Raval,186,2,10
2006-01-01,1,Ciutat Vella,1,el Raval,192,2,11
2006-01-01,1,Ciutat Vella,1,el Raval,181,2,12
2006-01-01,1,Ciutat Vella,1,el Raval,195,2,13
2006-01-01,1,Ciutat Vella,1,el Raval,185,2,14
2006-01-01,1,Ciutat Vella,1,el Raval,126,2,15
2006-01-01,1,Ciutat Vella,1,el Raval,87,2,16
2006-01-01,1,Ciutat Vella,1,el Raval,53,2,17
2006-01-01,1,Ciutat Vella,1,el Raval,16,2,18
