Data_Referencia,Codi_Districte,Nom_Districte,Codi_Barri,Nom_Barri,Valor,SEXE,EDAT_Q
2024-01-01,1,Ciutat Vella,1,el Raval,..,1,0
2024-01-01,1,Ciutat Vella,1,el Raval,..,1,1
2024-01-01,1,Ciutat Vella,1,el Raval,..,1,2
2024-01-01,1,Ciutat Vella,1,el Raval,10,1,3
2024-01-01,1,Ciutat Vella,1,el Raval,109,1,4
2024-01-01,1,Ciutat Vella,1,el Raval,248,1,5
2024-01-01,1,Ciutat Vella,1,el Raval,321,1,6
2024-01-01,1,Ciutat Vella,1,el Raval,235,1,7
2024-01-01,1,Ciutat Vella,1,el Raval,205,1,8
2024-01-01,1,Ciutat Vella,1,el Raval,170,1,9
2024-01-01,1,Ciutat Vella,1,el Raval,159,1,10
2024-01-01,1,Ciutat Vella,1,el Raval,183,1,11
2024-01-01,1,Ciutat Vella,1,el Raval,195,1,12
2024-01-01,1,Ciutat Vella,1,el Raval,193,1,13
2024-01-01,1,Ciutat Vella,1,el Raval,163,1,14
2024-01-01,1,Ciutat Vella,1,el Raval,204,1,15
2024-01-01,1,Ciutat Vella,1,el Raval,133,1,16
2024-01-01,1,Ciutat Vella,1,el Raval,182,1,17
2024-01-01,1,Ciutat Vella,1,el Raval,108,1,18
2024-01-01,1,Ciutat Vella,1,el Raval,33,1,19
2024-01-01,1,Ciutat Vella,1,el Raval,..,1,20
2024-01-01,1,Ciutat Vella,1,el Raval,..,2,0
2024-01-01,1,Ciutat Vella,1,el Raval,..,2,1
2024-01-01,1,Ciutat Vella,1,el Raval,9,2,3
2024-01-01,1,Ciutat Vella,1,el Raval,103,2,4
2024-01-01,1,Ciutat Vella,1,el Raval,289,2,5
2024-01-01,1,Ciutat Vella,1,el Raval,434,2,6
2024-01-01,1,Ciutat Vella,1,el Raval,404,2,7
2024-01-01,1,Ciutat Vella,1,el Raval,363,2,8
2024-01-01,1,Ciutat Vella,1,el Raval,337,2,9
2024-01-01,1,Ciutat Vella,1,el Raval,275,2,10
2024-01-01,1,Ciutat Vella,1,el Raval,261,2,11
2024-01-01,1,Ciutat Vella,1,el Raval,206,2,12
2024-01-01,1,Ciutat Vella,1,el Raval,166,2,13
2024-01-01,1,Ciutat Vella,1,el Raval,141,2,14
2024-01-01,1,Ciutat Vella,1,el Raval,119,2,15
2024-01-01,1,Ciutat Vella,1,el Raval,73,2,16
2024-01-01,1,Ciutat Vella,1,el Raval,78,2,17
2024-01-01,1,Ciutat Vella,1,el Raval,15,2,18
2024-01-01,1,Ciutat Vella,1,el Raval,9,2,19
2024-01-01,1,Ciutat Vella,1,el Raval,..,2,20
2024-01-01,1,Ciutat Vella,2,el Barri Gòtic,..,1,1
2024-01-01,1,Ciutat Vella,2,el Barri Gòtic,6,1,3
2024-01-01,1,Ciutat Vella,2,el Barri Gòtic,58,1,4
2024-01-01,1,Ciutat Vella,2,el Barri Gòtic,192,1,5
2024-01-01,1,Ciutat Vella,2,el Barri Gòtic,174,1,6
2024-01-01,1,Ciutat Vella,2,el Barri Gòtic,116,1,7
2024-01-01,1,Ciutat Vella,2,el Barri Gòtic,101,1,8
2024-01-01,1,Ciutat Vella,2,el Barri Gòtic,76,1,9
2024-01-01,1,Ciutat Vella,2,el Barri Gòtic,78,1,10
2024-01-01,1,Ciutat Vella,2,el Barri Gòtic,50,1,11
2024-01-01,1,Ciutat Vella,2,el Barri Gòtic,96,1,12
2024-01-01,1,Ciutat Vella,2,el Barri Gòtic,90,1,13
2024-01-01,1,Ciutat Vella,2,el Barri Gòtic,71,1,14
2024-01-01,1,Ciutat Vella,2,el Barri Gòtic,63,1,15
2024-01-01,1,Ciutat Vella,2,el Barri Gòtic,60,1,16
2024-01-01,1,Ciutat Vella,2,el Barri Gòtic,57,1,17
2024-01-01,1,Ciutat Vella,2,el Barri Gòtic,35,1,18
2024-01-01,1,Ciutat Vella,2,el Barri Gòtic,10,1,19
2024-01-01,1,Ciutat Vella,2,el Barri Gòtic,..,1,20
2024-01-01,1,Ciutat Vella,2,el Barri Gòtic,..,2,0
2024-01-01,1,Ciutat Vella,2,el Barri Gòtic,..,2,1
2024-01-01,1,Ciutat Vella,2,el Barri Gòtic,..,2,3
2024-01-01,1,Ciutat Vella,2,el Barri Gòtic,63,2,4
2024-01-01,1,Ciutat Vella,2,el Barri Gòtic,144,2,5
2024-01-01,1,Ciutat Vella,2,el Barri Gòtic,189,2,6
2024-01-01,1,Ciutat Vella,2,el Barri Gòtic,137,2,7
2024-01-01,1,Ciutat Vella,2,el Barri Gòtic,144,2,8
2024-01-01,1,Ciutat Vella,2,el Barri Gòtic,118,2,9
2024-01-01,1,Ciutat Vella,2,el Barri Gòtic,112,2,10
2024-01-01,1,Ciutat Vella,2,el Barri Gòtic,106,2,11
2024-01-01,1,Ciutat Vella,2,el Barri Gòtic,96,2,12
2024-01-01,1,Ciutat Vella,2,el Barri Gòtic,68,2,13
2024-01-01,1,Ciutat Vella,2,el Barri Gòtic,61,2,14
2024-01-01,1,Ciutat Vella,2,el Barri Gòtic,49,2,15
2024-01-01,1,Ciutat Vella,2,el Barri Gòtic,20,2,16
2024-01-01,1,Ciutat Vella,2,el Barri Gòtic,16,2,17
2024-01-01,1,Ciutat Vella,2,el Barri Gòtic,10,2,18
2024-01-01,1,Ciutat Vella,2,el Barri Gòtic,..,2,19
2024-01-01,1,Ciutat Vella,2,el Barri Gòtic,..,2,20
2024-01-01,1,Ciutat Vella,3,la Barceloneta,..,1,0
2024-01-01,1,Ciutat Vella,3,la Barceloneta,..,1,1
2024-01-01,1,Ciutat Vella,3,la Barceloneta,..,1,3
2024-01-01,1,Ciutat Vella,3,la Barceloneta,53,1,4
2024-01-01,1,Ciutat Vella,3,la Barceloneta,158,1,5
2024-01-01,1,Ciutat Vella,3,la Barceloneta,225,1,6
2024-01-01,1,Ciutat Vella,3,la Barceloneta,176,1,7
2024-01-01,1,Ciutat Vella,3,la Barceloneta,136,1,8
2024-01-01,1,Ciutat Vella,3,la Barceloneta,100,1,9
2024-01-01,1,Ciutat Vella,3,la Barceloneta,101,1,10
2024-01-01,1,Ciutat Vella,3,la Barceloneta,74,1,11
2024-01-01,1,Ciutat Vella,3,la Barceloneta,93,1,12
2024-01-01,1,Ciutat Vella,3,la Barceloneta,88,1,13
2024-01-01,1,Ciutat Vella,3,la Barceloneta,81,1,14
2024-01-01,1,Ciutat Vella,3,la Barceloneta,107,1,15
2024-01-01,1,Ciutat Vella,3,la Barceloneta,106,1,16
2024-01-01,1,Ciutat Vella,3,la Barceloneta,112,1,17
2024-01-01,1,Ciutat Vella,3,la Barceloneta,57,1,18
2024-01-01,1,Ciutat Vella,3,la Barceloneta,14,1,19
2024-01-01,1,Ciutat Vella,3,la Barceloneta,..,1,20
2024-01-01,1,Ciutat Vella,3,la Barceloneta,..,2,3
2024-01-01,1,Ciutat Vella,3,la Barceloneta,42,2,4
2024-01-01,1,Ciutat Vella,3,la Barceloneta,111,2,5
2024-01-01,1,Ciutat Vella,3,la Barceloneta,197,2,6
2024-01-01,1,Ciutat Vella,3,la Barceloneta,172,2,7
2024-01-01,1,Ciutat Vella,3,la Barceloneta,170,2,8
2024-01-01,1,Ciutat Vella,3,la Barceloneta,141,2,9
2024-01-01,1,Ciutat Vella,3,la Barceloneta,124,2,10
2024-01-01,1,Ciutat Vella,3,la Barceloneta,96,2,11
2024-01-01,1,Ciutat Vella,3,la Barceloneta,81,2,12
2024-01-01,1,Ciutat Vella,3,la Barceloneta,67,2,13
2024-01-01,1,Ciutat Vella,3,la Barceloneta,54,2,14
2024-01-01,1,Ciutat Vella,3,la Barceloneta,40,2,15
2024-01-01,1,Ciutat Vella,3,la Barceloneta,38,2,16
2024-01-01,1,Ciutat Vella,3,la Barceloneta,24,2,17
2024-01-01,1,Ciutat Vella,3,la Barceloneta,14,2,18
2024-01-01,1,Ciutat Vella,3,la Barceloneta,..,2,19
2024-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",..,1,0
2024-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",..,1,2
2024-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",9,1,3
2024-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",85,1,4
2024-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",220,1,5
2024-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",308,1,6
2024-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",241,1,7
2024-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",170,1,8
2024-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",153,1,9
2024-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",127,1,10
2024-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",135,1,11
2024-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",106,1,12
2024-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",104,1,13
2024-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",122,1,14
2024-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",137,1,15
2024-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",105,1,16
2024-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",93,1,17
2024-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",92,1,18
2024-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",21,1,19
2024-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",6,1,20
2024-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",5,2,3
2024-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",56,2,4
2024-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",204,2,5
2024-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",285,2,6
2024-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",232,2,7
2024-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",241,2,8
2024-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",202,2,9
2024-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",185,2,10
2024-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",165,2,11
2024-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",135,2,12
2024-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",121,2,13
2024-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",82,2,14
2024-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",81,2,15
2024-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",34,2,16
2024-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",32,2,17
2024-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",9,2,18
2024-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",..,2,19
2024-01-01,2,Eixample,5,el Fort Pienc,..,1,3
2024-01-01,2,Eixample,5,el Fort Pienc,39,1,4
2024-01-01,2,Eixample,5,el Fort Pienc,127,1,5
2024-01-01,2,Eixample,5,el Fort Pienc,186,1,6
2024-01-01,2,Eixample,5,el Fort Pienc,139,1,7
2024-01-01,2,Eixample,5,el Fort Pienc,127,1,8
2024-01-01,2,Eixample,5,el Fort Pienc,120,1,9
2024-01-01,2,Eixample,5,el Fort Pienc,106,1,10
2024-01-01,2,Eixample,5,el Fort Pienc,121,1,11
2024-01-01,2,Eixample,5,el Fort Pienc,176,1,12
2024-01-01,2,Eixample,5,el Fort Pienc,238,1,13
2024-01-01,2,Eixample,5,el Fort Pienc,249,1,14
2024-01-01,2,Eixample,5,el Fort Pienc,265,1,15
2024-01-01,2,Eixample,5,el Fort Pienc,251,1,16
2024-01-01,2,Eixample,5,el Fort Pienc,216,1,17
2024-01-01,2,Eixample,5,el Fort Pienc,138,1,18
2024-01-01,2,Eixample,5,el Fort Pienc,36,1,19
2024-01-01,2,Eixample,5,el Fort Pienc,..,1,20
2024-01-01,2,Eixample,5,el Fort Pienc,..,2,3
2024-01-01,2,Eixample,5,el Fort Pienc,30,2,4
2024-01-01,2,Eixample,5,el Fort Pienc,119,2,5
2024-01-01,2,Eixample,5,el Fort Pienc,180,2,6
2024-01-01,2,Eixample,5,el Fort Pienc,150,2,7
2024-01-01,2,Eixample,5,el Fort Pienc,134,2,8
2024-01-01,2,Eixample,5,el Fort Pienc,112,2,9
2024-01-01,2,Eixample,5,el Fort Pienc,136,2,10
2024-01-01,2,Eixample,5,el Fort Pienc,129,2,11
2024-01-01,2,Eixample,5,el Fort Pienc,102,2,12
2024-01-01,2,Eixample,5,el Fort Pienc,123,2,13
2024-01-01,2,Eixample,5,el Fort Pienc,108,2,14
2024-01-01,2,Eixample,5,el Fort Pienc,89,2,15
2024-01-01,2,Eixample,5,el Fort Pienc,58,2,16
2024-01-01,2,Eixample,5,el Fort Pienc,50,2,17
2024-01-01,2,Eixample,5,el Fort Pienc,29,2,18
2024-01-01,2,Eixample,5,el Fort Pienc,10,2,19
2024-01-01,2,Eixample,5,el Fort Pienc,..,2,20
2024-01-01,2,Eixample,6,la Sagrada Família,..,1,0
2024-01-01,2,Eixample,6,la Sagrada Família,..,1,1
2024-01-01,2,Eixample,6,la Sagrada Família,9,1,3
2024-01-01,2,Eixample,6,la Sagrada Família,99,1,4
2024-01-01,2,Eixample,6,la Sagrada Família,270,1,5
2024-01-01,2,Eixample,6,la Sagrada Família,356,1,6
2024-01-01,2,Eixample,6,la Sagrada Família,270,1,7
2024-01-01,2,Eixample,6,la Sagrada Família,216,1,8
2024-01-01,2,Eixample,6,la Sagrada Família,213,1,9
2024-01-01,2,Eixample,6,la Sagrada Família,248,1,10
2024-01-01,2,Eixample,6,la Sagrada Família,239,1,11
2024-01-01,2,Eixample,6,la Sagrada Família,297,1,12
2024-01-01,2,Eixample,6,la Sagrada Família,410,1,13
2024-01-01,2,Eixample,6,la Sagrada Família,429,1,14
2024-01-01,2,Eixample,6,la Sagrada Família,513,1,15
2024-01-01,2,Eixample,6,la Sagrada Família,417,1,16
2024-01-01,2,Eixample,6,la Sagrada Família,383,1,17
2024-01-01,2,Eixample,6,la Sagrada Família,248,1,18
2024-01-01,2,Eixample,6,la Sagrada Família,105,1,19
2024-01-01,2,Eixample,6,la Sagrada Família,10,1,20
2024-01-01,2,Eixample,6,la Sagrada Família,..,2,0
2024-01-01,2,Eixample,6,la Sagrada Família,..,2,1
2024-01-01,2,Eixample,6,la Sagrada Família,..,2,2
2024-01-01,2,Eixample,6,la Sagrada Família,..,2,3
2024-01-01,2,Eixample,6,la Sagrada Família,44,2,4
2024-01-01,2,Eixample,6,la Sagrada Família,215,2,5
2024-01-01,2,Eixample,6,la Sagrada Família,291,2,6
2024-01-01,2,Eixample,6,la Sagrada Família,285,2,7
2024-01-01,2,Eixample,6,la Sagrada Família,240,2,8
2024-01-01,2,Eixample,6,la Sagrada Família,202,2,9
2024-01-01,2,Eixample,6,la Sagrada Família,200,2,10
2024-01-01,2,Eixample,6,la Sagrada Família,223,2,11
2024-01-01,2,Eixample,6,la Sagrada Família,225,2,12
2024-01-01,2,Eixample,6,la Sagrada Família,199,2,13
2024-01-01,2,Eixample,6,la Sagrada Família,173,2,14
2024-01-01,2,Eixample,6,la Sagrada Família,141,2,15
2024-01-01,2,Eixample,6,la Sagrada Família,80,2,16
2024-01-01,2,Eixample,6,la Sagrada Família,92,2,17
2024-01-01,2,Eixample,6,la Sagrada Família,63,2,18
2024-01-01,2,Eixample,6,la Sagrada Família,19,2,19
2024-01-01,2,Eixample,6,la Sagrada Família,..,2,20
2024-01-01,2,Eixample,7,la Dreta de l'Eixample,18,1,3
2024-01-01,2,Eixample,7,la Dreta de l'Eixample,96,1,4
2024-01-01,2,Eixample,7,la Dreta de l'Eixample,293,1,5
2024-01-01,2,Eixample,7,la Dreta de l'Eixample,359,1,6
2024-01-01,2,Eixample,7,la Dreta de l'Eixample,272,1,7
2024-01-01,2,Eixample,7,la Dreta de l'Eixample,196,1,8
2024-01-01,2,Eixample,7,la Dreta de l'Eixample,216,1,9
2024-01-01,2,Eixample,7,la Dreta de l'Eixample,182,1,10
2024-01-01,2,Eixample,7,la Dreta de l'Eixample,192,1,11
2024-01-01,2,Eixample,7,la Dreta de l'Eixample,250,1,12
2024-01-01,2,Eixample,7,la Dreta de l'Eixample,343,1,13
2024-01-01,2,Eixample,7,la Dreta de l'Eixample,330,1,14
2024-01-01,2,Eixample,7,la Dreta de l'Eixample,310,1,15
2024-01-01,2,Eixample,7,la Dreta de l'Eixample,323,1,16
2024-01-01,2,Eixample,7,la Dreta de l'Eixample,266,1,17
2024-01-01,2,Eixample,7,la Dreta de l'Eixample,221,1,18
2024-01-01,2,Eixample,7,la Dreta de l'Eixample,77,1,19
2024-01-01,2,Eixample,7,la Dreta de l'Eixample,7,1,20
2024-01-01,2,Eixample,7,la Dreta de l'Eixample,..,2,0
2024-01-01,2,Eixample,7,la Dreta de l'Eixample,9,2,3
2024-01-01,2,Eixample,7,la Dreta de l'Eixample,78,2,4
2024-01-01,2,Eixample,7,la Dreta de l'Eixample,215,2,5
2024-01-01,2,Eixample,7,la Dreta de l'Eixample,303,2,6
2024-01-01,2,Eixample,7,la Dreta de l'Eixample,265,2,7
2024-01-01,2,Eixample,7,la Dreta de l'Eixample,244,2,8
2024-01-01,2,Eixample,7,la Dreta de l'Eixample,217,2,9
2024-01-01,2,Eixample,7,la Dreta de l'Eixample,203,2,10
2024-01-01,2,Eixample,7,la Dreta de l'Eixample,206,2,11
