Data_Referencia,Codi_Districte,Nom_Districte,Codi_Barri,Nom_Barri,Valor,SEXE,EDAT_Q
2013-01-01,1,Ciutat Vella,1,el Raval,6,1,0
2013-01-01,1,Ciutat Vella,1,el Raval,..,1,1
2013-01-01,1,Ciutat Vella,1,el Raval,..,1,2
2013-01-01,1,Ciutat Vella,1,el Raval,..,1,3
2013-01-01,1,Ciutat Vella,1,el Raval,64,1,4
2013-01-01,1,Ciutat Vella,1,el Raval,225,1,5
2013-01-01,1,Ciutat Vella,1,el Raval,294,1,6
2013-01-01,1,Ciutat Vella,1,el Raval,249,1,7
2013-01-01,1,Ciutat Vella,1,el Raval,198,1,8
2013-01-01,1,Ciutat Vella,1,el Raval,164,1,9
2013-01-01,1,Ciutat Vella,1,el Raval,154,1,10
2013-01-01,1,Ciutat Vella,1,el Raval,136,1,11
2013-01-01,1,Ciutat Vella,1,el Raval,161,1,12
2013-01-01,1,Ciutat Vella,1,el Raval,195,1,13
2013-01-01,1,Ciutat Vella,1,el Raval,188,1,14
2013-01-01,1,Ciutat Vella,1,el Raval,286,1,15
2013-01-01,1,Ciutat Vella,1,el Raval,297,1,16
2013-01-01,1,Ciutat Vella,1,el Raval,275,1,17
2013-01-01,1,Ciutat Vella,1,el Raval,124,1,18
2013-01-01,1,Ciutat Vella,1,el Raval,15,1,19
2013-01-01,1,Ciutat Vella,1,el Raval,6,1,20
2013-01-01,1,Ciutat Vella,1,el Raval,..,2,0
2013-01-01,1,Ciutat Vella,1,el Raval,..,2,1
2013-01-01,1,Ciutat Vella,1,el Raval,7,2,3
2013-01-01,1,Ciutat Vella,1,el Raval,87,2,4
2013-01-01,1,Ciutat Vella,1,el Raval,223,2,5
2013-01-01,1,Ciutat Vella,1,el Raval,367,2,6
2013-01-01,1,Ciutat Vella,1,el Raval,382,2,7
2013-01-01,1,Ciutat Vella,1,el Raval,314,2,8
2013-01-01,1,Ciutat Vella,1,el Raval,301,2,9
2013-01-01,1,Ciutat Vella,1,el Raval,214,2,10
2013-01-01,1,Ciutat Vella,1,el Raval,181,2,11
2013-01-01,1,Ciutat Vella,1,el Raval,166,2,12
2013-01-01,1,Ciutat Vella,1,el Raval,182,2,13
2013-01-01,1,Ciutat Vella,1,el Raval,129,2,14
2013-01-01,1,Ciutat Vella,1,el Raval,158,2,15
2013-01-01,1,Ciutat Vella,1,el Raval,84,2,16
