Data_Referencia,Codi_Districte,Nom_Districte,Codi_Barri,Nom_Barri,Valor,SEXE,EDAT_Q
2001-01-01,1,Ciutat Vella,1,el Raval,38,1,0
2001-01-01,1,Ciutat Vella,1,el Raval,..,1,1
2001-01-01,1,Ciutat Vella,1,el Raval,8,1,3
2001-01-01,1,Ciutat Vella,1,el Raval,62,1,4
2001-01-01,1,Ciutat Vella,1,el Raval,160,1,5
2001-01-01,1,Ciutat Vella,1,el Raval,172,1,6
2001-01-01,1,Ciutat Vella,1,el Raval,144,1,7
2001-01-01,1,Ciutat Vella,1,el Raval,134,1,8
2001-01-01,1,Ciutat Vella,1,el Raval,107,1,9
2001-01-01,1,Ciutat Vella,1,el Raval,108,1,10
2001-01-01,1,Ciutat Vella,1,el Raval,115,1,11
2001-01-01,1,Ciutat Vella,1,el Raval,179,1,12
2001-01-01,1,Ciutat Vella,1,el Raval,281,1,13
2001-01-01,1,Ciutat Vella,1,el Raval,430,1,14
2001-01-01,1,Ciutat Vella,1,el Raval,582,1,15
2001-01-01,1,Ciutat Vella,1,el Raval,454,1,16
2001-01-01,1,Ciutat Vella,1,el Raval,299,1,17
2001-01-01,1,Ciutat Vella,1,el Raval,100,1,18
2001-01-01,1,Ciutat Vella,1,el Raval,27,1,19
2001-01-01,1,Ciutat Vella,1,el Raval,47,2,0
2001-01-01,1,Ciutat Vella,1,el Raval,..,2,1
2001-01-01,1,Ciutat Vella,1,el Raval,10,2,3
2001-01-01,1,Ciutat Vella,1,el Raval,56,2,4
2001-01-01,1,Ciutat Vella,1,el Raval,176,2,5
2001-01-01,1,Ciutat Vella,1,el Raval,278,2,6
2001-01-01,1,Ciutat Vella,1,el Raval,247,2,7
2001-01-01,1,Ciutat Vella,1,el Raval,203,2,8
2001-01-01,1,Ciutat Vella,1,el Raval,174,2,9
2001-01-01,1,Ciutat Vella,1,el Raval,192,2,10
2001-01-01,1,Ciutat Vella,1,el Raval,200,2,11
2001-01-01,1,Ciutat Vella,1,el Raval,213,2,12
2001-01-01,1,Ciutat Vella,1,el Raval,210,2,13
2001-01-01,1,Ciutat Vella,1,el Raval,181,2,14
2001-01-01,1,Ciutat Vella,1,el Raval,134,2,15
2001-01-01,1,Ciutat Vella,1,el Raval,94,2,16
2001-01-01,1,Ciutat Vella,1,el Raval,52,2,17
2001-01-01,1,Ciutat Vella,1,el Raval,13,2,18
2001-01-01,1,Ciutat Vella,1,el Raval,..,2,19
2001-01-01,1,Ciutat Vella,2,el Barri Gòtic,14,1,0
2001-01-01,1,Ciutat Vella,2,el Barri Gòtic,..,1,1
2001-01-01,1,Ciutat Vella,2,el Barri Gòtic,..,1,3
2001-01-01,1,Ciutat Vella,2,el Barri Gòtic,23,1,4
2001-01-01,1,Ciutat Vella,2,el Barri Gòtic,102,1,5
2001-01-01,1,Ciutat Vella,2,el Barri Gòtic,100,1,6
2001-01-01,1,Ciutat Vella,2,el Barri Gòtic,94,1,7
2001-01-01,1,Ciutat Vella,2,el Barri Gòtic,63,1,8
2001-01-01,1,Ciutat Vella,2,el Barri Gòtic,48,1,9
2001-01-01,1,Ciutat Vella,2,el Barri Gòtic,53,1,10
2001-01-01,1,Ciutat Vella,2,el Barri Gòtic,51,1,11
2001-01-01,1,Ciutat Vella,2,el Barri Gòtic,58,1,12
2001-01-01,1,Ciutat Vella,2,el Barri Gòtic,106,1,13
2001-01-01,1,Ciutat Vella,2,el Barri Gòtic,170,1,14
2001-01-01,1,Ciutat Vella,2,el Barri Gòtic,206,1,15
2001-01-01,1,Ciutat Vella,2,el Barri Gòtic,187,1,16
2001-01-01,1,Ciutat Vella,2,el Barri Gòtic,118,1,17
2001-01-01,1,Ciutat Vella,2,el Barri Gòtic,43,1,18
2001-01-01,1,Ciutat Vella,2,el Barri Gòtic,9,1,19
2001-01-01,1,Ciutat Vella,2,el Barri Gòtic,16,2,0
2001-01-01,1,Ciutat Vella,2,el Barri Gòtic,..,2,2
2001-01-01,1,Ciutat Vella,2,el Barri Gòtic,..,2,3
2001-01-01,1,Ciutat Vella,2,el Barri Gòtic,23,2,4
2001-01-01,1,Ciutat Vella,2,el Barri Gòtic,107,2,5
2001-01-01,1,Ciutat Vella,2,el Barri Gòtic,128,2,6
2001-01-01,1,Ciutat Vella,2,el Barri Gòtic,147,2,7
2001-01-01,1,Ciutat Vella,2,el Barri Gòtic,113,2,8
2001-01-01,1,Ciutat Vella,2,el Barri Gòtic,73,2,9
2001-01-01,1,Ciutat Vella,2,el Barri Gòtic,90,2,10
2001-01-01,1,Ciutat Vella,2,el Barri Gòtic,66,2,11
2001-01-01,1,Ciutat Vella,2,el Barri Gòtic,58,2,12
2001-01-01,1,Ciutat Vella,2,el Barri Gòtic,70,2,13
2001-01-01,1,Ciutat Vella,2,el Barri Gòtic,54,2,14
2001-01-01,1,Ciutat Vella,2,el Barri Gòtic,59,2,15
2001-01-01,1,Ciutat Vella,2,el Barri Gòtic,32,2,16
2001-01-01,1,Ciutat Vella,2,el Barri Gòtic,29,2,17
2001-01-01,1,Ciutat Vella,2,el Barri Gòtic,12,2,18
2001-01-01,1,Ciutat Vella,2,el Barri Gòtic,..,2,19
2001-01-01,1,Ciutat Vella,3,la Barceloneta,..,1,0
2001-01-01,1,Ciutat Vella,3,la Barceloneta,8,1,3
2001-01-01,1,Ciutat Vella,3,la Barceloneta,25,1,4
2001-01-01,1,Ciutat Vella,3,la Barceloneta,58,1,5
2001-01-01,1,Ciutat Vella,3,la Barceloneta,74,1,6
2001-01-01,1,Ciutat Vella,3,la Barceloneta,42,1,7
2001-01-01,1,Ciutat Vella,3,la Barceloneta,35,1,8
2001-01-01,1,Ciutat Vella,3,la Barceloneta,34,1,9
2001-01-01,1,Ciutat Vella,3,la Barceloneta,43,1,10
2001-01-01,1,Ciutat Vella,3,la Barceloneta,52,1,11
2001-01-01,1,Ciutat Vella,3,la Barceloneta,86,1,12
2001-01-01,1,Ciutat Vella,3,la Barceloneta,147,1,13
2001-01-01,1,Ciutat Vella,3,la Barceloneta,228,1,14
2001-01-01,1,Ciutat Vella,3,la Barceloneta,262,1,15
2001-01-01,1,Ciutat Vella,3,la Barceloneta,215,1,16
2001-01-01,1,Ciutat Vella,3,la Barceloneta,117,1,17
2001-01-01,1,Ciutat Vella,3,la Barceloneta,35,1,18
2001-01-01,1,Ciutat Vella,3,la Barceloneta,5,1,19
2001-01-01,1,Ciutat Vella,3,la Barceloneta,8,2,0
2001-01-01,1,Ciutat Vella,3,la Barceloneta,..,2,2
2001-01-01,1,Ciutat Vella,3,la Barceloneta,..,2,3
2001-01-01,1,Ciutat Vella,3,la Barceloneta,28,2,4
2001-01-01,1,Ciutat Vella,3,la Barceloneta,74,2,5
2001-01-01,1,Ciutat Vella,3,la Barceloneta,90,2,6
2001-01-01,1,Ciutat Vella,3,la Barceloneta,81,2,7
2001-01-01,1,Ciutat Vella,3,la Barceloneta,83,2,8
2001-01-01,1,Ciutat Vella,3,la Barceloneta,71,2,9
2001-01-01,1,Ciutat Vella,3,la Barceloneta,58,2,10
2001-01-01,1,Ciutat Vella,3,la Barceloneta,57,2,11
2001-01-01,1,Ciutat Vella,3,la Barceloneta,52,2,12
2001-01-01,1,Ciutat Vella,3,la Barceloneta,67,2,13
2001-01-01,1,Ciutat Vella,3,la Barceloneta,52,2,14
2001-01-01,1,Ciutat Vella,3,la Barceloneta,53,2,15
2001-01-01,1,Ciutat Vella,3,la Barceloneta,30,2,16
2001-01-01,1,Ciutat Vella,3,la Barceloneta,19,2,17
2001-01-01,1,Ciutat Vella,3,la Barceloneta,6,2,18
2001-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",14,1,0
2001-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",..,1,1
2001-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",..,1,2
2001-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",..,1,3
2001-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",43,1,4
2001-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",135,1,5
2001-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",173,1,6
2001-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",130,1,7
2001-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",88,1,8
2001-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",71,1,9
2001-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",83,1,10
2001-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",74,1,11
2001-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",76,1,12
2001-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",182,1,13
2001-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",253,1,14
2001-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",327,1,15
2001-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",292,1,16
2001-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",188,1,17
2001-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",67,1,18
2001-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",11,1,19
