Data_Referencia,Codi_Districte,Nom_Districte,Codi_Barri,Nom_Barri,Valor,SEXE,EDAT_Q
2007-01-01,1,Ciutat Vella,1,el Raval,22,1,0
2007-01-01,1,Ciutat Vella,1,el Raval,5,1,1
2007-01-01,1,Ciutat Vella,1,el Raval,..,1,2
2007-01-01,1,Ciutat Vella,1,el Raval,11,1,3
2007-01-01,1,Ciutat Vella,1,el Raval,74,1,4
2007-01-01,1,Ciutat Vella,1,el Raval,222,1,5
2007-01-01,1,Ciutat Vella,1,el Raval,304,1,6
2007-01-01,1,Ciutat Vella,1,el Raval,223,1,7
2007-01-01,1,Ciutat Vella,1,el Raval,168,1,8
2007-01-01,1,Ciutat Vella,1,el Raval,151,1,9
2007-01-01,1,Ciutat Vella,1,el Raval,133,1,10
2007-01-01,1,Ciutat Vella,1,el Raval,147,1,11
2007-01-01,1,Ciutat Vella,1,el Raval,151,1,12
2007-01-01,1,Ciutat Vella,1,el Raval,179,1,13
2007-01-01,1,Ciutat Vella,1,el Raval,302,1,14
2007-01-01,1,Ciutat Vella,1,el Raval,391,1,15
2007-01-01,1,Ciutat Vella,1,el Raval,430,1,16
2007-01-01,1,Ciutat Vella,1,el Raval,258,1,17
2007-01-01,1,Ciutat Vella,1,el Raval,83,1,18
2007-01-01,1,Ciutat Vella,1,el Raval,18,1,19
2007-01-01,1,Ciutat Vella,1,el Raval,..,1,20
2007-01-01,1,Ciutat Vella,1,el Raval,15,2,0
2007-01-01,1,Ciutat Vella,1,el Raval,..,2,1
2007-01-01,1,Ciutat Vella,1,el Raval,..,2,2
2007-01-01,1,Ciutat Vella,1,el Raval,8,2,3
2007-01-01,1,Ciutat Vella,1,el Raval,88,2,4
2007-01-01,1,Ciutat Vella,1,el Raval,277,2,5
2007-01-01,1,Ciutat Vella,1,el Raval,421,2,6
2007-01-01,1,Ciutat Vella,1,el Raval,345,2,7
2007-01-01,1,Ciutat Vella,1,el Raval,296,2,8
2007-01-01,1,Ciutat Vella,1,el Raval,220,2,9
2007-01-01,1,Ciutat Vella,1,el Raval,199,2,10
2007-01-01,1,Ciutat Vella,1,el Raval,182,2,11
2007-01-01,1,Ciutat Vella,1,el Raval,196,2,12
2007-01-01,1,Ciutat Vella,1,el Raval,169,2,13
