Data_Referencia,Codi_Districte,Nom_Districte,Codi_Barri,Nom_Barri,Valor,SEXE,EDAT_Q
2016-01-01,1,Ciutat Vella,1,el Raval,..,1,0
2016-01-01,1,Ciutat Vella,1,el Raval,..,1,1
2016-01-01,1,Ciutat Vella,1,el Raval,..,1,2
2016-01-01,1,Ciutat Vella,1,el Raval,10,1,3
2016-01-01,1,Ciutat Vella,1,el Raval,66,1,4
2016-01-01,1,Ciutat Vella,1,el Raval,220,1,5
2016-01-01,1,Ciutat Vella,1,el Raval,295,1,6
2016-01-01,1,Ciutat Vella,1,el Raval,212,1,7
2016-01-01,1,Ciutat Vella,1,el Raval,198,1,8
2016-01-01,1,Ciutat Vella,1,el Raval,144,1,9
2016-01-01,1,Ciutat Vella,1,el Raval,144,1,10
2016-01-01,1,Ciutat Vella,1,el Raval,152,1,11
2016-01-01,1,Ciutat Vella,1,el Raval,133,1,12
2016-01-01,1,Ciutat Vella,1,el Raval,180,1,13
2016-01-01,1,Ciutat Vella,1,el Raval,183,1,14
2016-01-01,1,Ciutat Vella,1,el Raval,222,1,15
2016-01-01,1,Ciutat Vella,1,el Raval,246,1,16
2016-01-01,1,Ciutat Vella,1,el Raval,234,1,17
2016-01-01,1,Ciutat Vella,1,el Raval,139,1,18
2016-01-01,1,Ciutat Vella,1,el Raval,23,1,19
2016-01-01,1,Ciutat Vella,1,el Raval,5,1,20
2016-01-01,1,Ciutat Vella,1,el Raval,..,2,0
2016-01-01,1,Ciutat Vella,1,el Raval,9,2,3
2016-01-01,1,Ciutat Vella,1,el Raval,65,2,4
2016-01-01,1,Ciutat Vella,1,el Raval,242,2,5
2016-01-01,1,Ciutat Vella,1,el Raval,318,2,6
2016-01-01,1,Ciutat Vella,1,el Raval,402,2,7
2016-01-01,1,Ciutat Vella,1,el Raval,337,2,8
2016-01-01,1,Ciutat Vella,1,el Raval,286,2,9
2016-01-01,1,Ciutat Vella,1,el Raval,247,2,10
2016-01-01,1,Ciutat Vella,1,el Raval,190,2,11
2016-01-01,1,Ciutat Vella,1,el Raval,171,2,12
2016-01-01,1,Ciutat Vella,1,el Raval,160,2,13
2016-01-01,1,Ciutat Vella,1,el Raval,138,2,14
2016-01-01,1,Ciutat Vella,1,el Raval,115,2,15
2016-01-01,1,Ciutat Vella,1,el Raval,105,2,16
2016-01-01,1,Ciutat Vella,1,el Raval,48,2,17
2016-01-01,1,Ciutat Vella,1,el Raval,26,2,18
2016-01-01,1,Ciutat Vella,1,el Raval,..,2,19
2016-01-01,1,Ciutat Vella,2,el Barri Gòtic,..,1,3
2016-01-01,1,Ciutat Vella,2,el Barri Gòtic,48,1,4
2016-01-01,1,Ciutat Vella,2,el Barri Gòtic,119,1,5
2016-01-01,1,Ciutat Vella,2,el Barri Gòtic,150,1,6
2016-01-01,1,Ciutat Vella,2,el Barri Gòtic,129,1,7
2016-01-01,1,Ciutat Vella,2,el Barri Gòtic,91,1,8
2016-01-01,1,Ciutat Vella,2,el Barri Gòtic,59,1,9
2016-01-01,1,Ciutat Vella,2,el Barri Gòtic,76,1,10
2016-01-01,1,Ciutat Vella,2,el Barri Gòtic,85,1,11
2016-01-01,1,Ciutat Vella,2,el Barri Gòtic,86,1,12
2016-01-01,1,Ciutat Vella,2,el Barri Gòtic,72,1,13
2016-01-01,1,Ciutat Vella,2,el Barri Gòtic,58,1,14
2016-01-01,1,Ciutat Vella,2,el Barri Gòtic,74,1,15
2016-01-01,1,Ciutat Vella,2,el Barri Gòtic,72,1,16
2016-01-01,1,Ciutat Vella,2,el Barri Gòtic,79,1,17
