Data_Referencia,Codi_Districte,Nom_Districte,Codi_Barri,Nom_Barri,AEB,Seccio_Censal,Valor,N_PERSONES_AGG
1997-01-01,1,Ciutat Vella,1,el Raval,1,1001,146,1
1997-01-01,1,Ciutat Vella,1,el Raval,1,1001,140,2
1997-01-01,1,Ciutat Vella,1,el Raval,1,1001,74,3
1997-01-01,1,Ciutat Vella,1,el Raval,1,1001,52,4
1997-01-01,1,Ciutat Vella,1,el Raval,1,1001,21,5
1997-01-01,1,Ciutat Vella,1,el Raval,1,1001,7,6
1997-01-01,1,Ciutat Vella,1,el Raval,1,1001,6,7
1997-01-01,1,Ciutat Vella,1,el Raval,1,1001,1,8
1997-01-01,1,Ciutat Vella,1,el Raval,1,1001,3,9
1997-01-01,1,Ciutat Vella,1,el Raval,1,1002,178,1
1997-01-01,1,Ciutat Vella,1,el Raval,1,1002,150,2
1997-01-01,1,Ciutat Vella,1,el Raval,1,1002,73,3
1997-01-01,1,Ciutat Vella,1,el Raval,1,1002,48,4
1997-01-01,1,Ciutat Vella,1,el Raval,1,1002,21,5
1997-01-01,1,Ciutat Vella,1,el Raval,1,1002,8,6
1997-01-01,1,Ciutat Vella,1,el Raval,1,1002,5,7
1997-01-01,1,Ciutat Vella,1,el Raval,1,1002,2,8
1997-01-01,1,Ciutat Vella,1,el Raval,1,1002,6,9
1997-01-01,1,Ciutat Vella,1,el Raval,2,1003,231,1
1997-01-01,1,Ciutat Vella,1,el Raval,2,1003,252,2
1997-01-01,1,Ciutat Vella,1,el Raval,2,1003,175,3
1997-01-01,1,Ciutat Vella,1,el Raval,2,1003,102,4
1997-01-01,1,Ciutat Vella,1,el Raval,2,1003,46,5
1997-01-01,1,Ciutat Vella,1,el Raval,2,1003,13,6
1997-01-01,1,Ciutat Vella,1,el Raval,2,1003,9,7
1997-01-01,1,Ciutat Vella,1,el Raval,2,1003,2,8
1997-01-01,1,Ciutat Vella,1,el Raval,2,1003,7,9
1997-01-01,1,Ciutat Vella,1,el Raval,2,1004,303,1
1997-01-01,1,Ciutat Vella,1,el Raval,2,1004,231,2
1997-01-01,1,Ciutat Vella,1,el Raval,2,1004,126,3
1997-01-01,1,Ciutat Vella,1,el Raval,2,1004,112,4
1997-01-01,1,Ciutat Vella,1,el Raval,2,1004,40,5
1997-01-01,1,Ciutat Vella,1,el Raval,2,1004,16,6
1997-01-01,1,Ciutat Vella,1,el Raval,2,1004,10,7
1997-01-01,1,Ciutat Vella,1,el Raval,2,1004,2,8
1997-01-01,1,Ciutat Vella,1,el Raval,2,1004,5,9
1997-01-01,1,Ciutat Vella,1,el Raval,3,1005,306,1
1997-01-01,1,Ciutat Vella,1,el Raval,3,1005,246,2
1997-01-01,1,Ciutat Vella,1,el Raval,3,1005,118,3
1997-01-01,1,Ciutat Vella,1,el Raval,3,1005,78,4
1997-01-01,1,Ciutat Vella,1,el Raval,3,1005,44,5
1997-01-01,1,Ciutat Vella,1,el Raval,3,1005,16,6
1997-01-01,1,Ciutat Vella,1,el Raval,3,1005,7,7
1997-01-01,1,Ciutat Vella,1,el Raval,3,1005,3,8
1997-01-01,1,Ciutat Vella,1,el Raval,3,1005,4,9
1997-01-01,1,Ciutat Vella,1,el Raval,3,1006,239,1
1997-01-01,1,Ciutat Vella,1,el Raval,3,1006,186,2
1997-01-01,1,Ciutat Vella,1,el Raval,3,1006,106,3
1997-01-01,1,Ciutat Vella,1,el Raval,3,1006,50,4
1997-01-01,1,Ciutat Vella,1,el Raval,3,1006,30,5
1997-01-01,1,Ciutat Vella,1,el Raval,3,1006,17,6
1997-01-01,1,Ciutat Vella,1,el Raval,3,1006,10,7
1997-01-01,1,Ciutat Vella,1,el Raval,3,1006,2,8
1997-01-01,1,Ciutat Vella,1,el Raval,3,1006,6,9
1997-01-01,1,Ciutat Vella,1,el Raval,3,1007,331,1
1997-01-01,1,Ciutat Vella,1,el Raval,3,1007,230,2
1997-01-01,1,Ciutat Vella,1,el Raval,3,1007,145,3
1997-01-01,1,Ciutat Vella,1,el Raval,3,1007,93,4
1997-01-01,1,Ciutat Vella,1,el Raval,3,1007,53,5
1997-01-01,1,Ciutat Vella,1,el Raval,3,1007,18,6
1997-01-01,1,Ciutat Vella,1,el Raval,3,1007,7,7
1997-01-01,1,Ciutat Vella,1,el Raval,3,1007,7,8
1997-01-01,1,Ciutat Vella,1,el Raval,3,1007,10,9
1997-01-01,1,Ciutat Vella,1,el Raval,4,1008,279,1
1997-01-01,1,Ciutat Vella,1,el Raval,4,1008,234,2
1997-01-01,1,Ciutat Vella,1,el Raval,4,1008,139,3
1997-01-01,1,Ciutat Vella,1,el Raval,4,1008,82,4
1997-01-01,1,Ciutat Vella,1,el Raval,4,1008,42,5
1997-01-01,1,Ciutat Vella,1,el Raval,4,1008,10,6
1997-01-01,1,Ciutat Vella,1,el Raval,4,1008,10,7
1997-01-01,1,Ciutat Vella,1,el Raval,4,1008,10,8
1997-01-01,1,Ciutat Vella,1,el Raval,4,1008,7,9
1997-01-01,1,Ciutat Vella,1,el Raval,4,1009,245,1
1997-01-01,1,Ciutat Vella,1,el Raval,4,1009,219,2
1997-01-01,1,Ciutat Vella,1,el Raval,4,1009,103,3
1997-01-01,1,Ciutat Vella,1,el Raval,4,1009,76,4
1997-01-01,1,Ciutat Vella,1,el Raval,4,1009,25,5
1997-01-01,1,Ciutat Vella,1,el Raval,4,1009,5,6
1997-01-01,1,Ciutat Vella,1,el Raval,4,1009,5,7
1997-01-01,1,Ciutat Vella,1,el Raval,4,1010,244,1
1997-01-01,1,Ciutat Vella,1,el Raval,4,1010,163,2
1997-01-01,1,Ciutat Vella,1,el Raval,4,1010,110,3
1997-01-01,1,Ciutat Vella,1,el Raval,4,1010,73,4
1997-01-01,1,Ciutat Vella,1,el Raval,4,1010,35,5
1997-01-01,1,Ciutat Vella,1,el Raval,4,1010,7,6
1997-01-01,1,Ciutat Vella,1,el Raval,4,1010,2,7
1997-01-01,1,Ciutat Vella,1,el Raval,4,1010,4,8
1997-01-01,1,Ciutat Vella,1,el Raval,4,1010,6,9
1997-01-01,1,Ciutat Vella,1,el Raval,5,1011,358,1
1997-01-01,1,Ciutat Vella,1,el Raval,5,1011,280,2
1997-01-01,1,Ciutat Vella,1,el Raval,5,1011,121,3
1997-01-01,1,Ciutat Vella,1,el Raval,5,1011,80,4
1997-01-01,1,Ciutat Vella,1,el Raval,5,1011,35,5
1997-01-01,1,Ciutat Vella,1,el Raval,5,1011,13,6
1997-01-01,1,Ciutat Vella,1,el Raval,5,1011,6,7
1997-01-01,1,Ciutat Vella,1,el Raval,5,1011,2,8
1997-01-01,1,Ciutat Vella,1,el Raval,5,1011,3,9
1997-01-01,1,Ciutat Vella,1,el Raval,5,1012,250,1
1997-01-01,1,Ciutat Vella,1,el Raval,5,1012,194,2
1997-01-01,1,Ciutat Vella,1,el Raval,5,1012,117,3
1997-01-01,1,Ciutat Vella,1,el Raval,5,1012,67,4
1997-01-01,1,Ciutat Vella,1,el Raval,5,1012,22,5
1997-01-01,1,Ciutat Vella,1,el Raval,5,1012,8,6
1997-01-01,1,Ciutat Vella,1,el Raval,5,1012,2,7
1997-01-01,1,Ciutat Vella,1,el Raval,5,1012,3,8
1997-01-01,1,Ciutat Vella,1,el Raval,5,1012,2,9
1997-01-01,1,Ciutat Vella,1,el Raval,5,1013,135,1
1997-01-01,1,Ciutat Vella,1,el Raval,5,1013,145,2
1997-01-01,1,Ciutat Vella,1,el Raval,5,1013,78,3
1997-01-01,1,Ciutat Vella,1,el Raval,5,1013,59,4
1997-01-01,1,Ciutat Vella,1,el Raval,5,1013,19,5
1997-01-01,1,Ciutat Vella,1,el Raval,5,1013,11,6
1997-01-01,1,Ciutat Vella,1,el Raval,5,1013,1,7
1997-01-01,1,Ciutat Vella,1,el Raval,5,1013,1,8
1997-01-01,1,Ciutat Vella,1,el Raval,5,1013,1,9
1997-01-01,1,Ciutat Vella,1,el Raval,6,1014,168,1
