Data_Referencia,Codi_Districte,Nom_Districte,Codi_Barri,Nom_Barri,AEB,Seccio_Censal,Valor,N_PERSONES_AGG
2003-01-01,1,Ciutat Vella,1,el Raval,1,1001,195,1
2003-01-01,1,Ciutat Vella,1,el Raval,1,1001,133,2
2003-01-01,1,Ciutat Vella,1,el Raval,1,1001,82,3
2003-01-01,1,Ciutat Vella,1,el Raval,1,1001,43,4
2003-01-01,1,Ciutat Vella,1,el Raval,1,1001,24,5
2003-01-01,1,Ciutat Vella,1,el Raval,1,1001,8,6
2003-01-01,1,Ciutat Vella,1,el Raval,1,1001,2,7
2003-01-01,1,Ciutat Vella,1,el Raval,1,1001,3,8
2003-01-01,1,Ciutat Vella,1,el Raval,1,1001,10,9
2003-01-01,1,Ciutat Vella,1,el Raval,1,1002,217,1
2003-01-01,1,Ciutat Vella,1,el Raval,1,1002,147,2
2003-01-01,1,Ciutat Vella,1,el Raval,1,1002,81,3
2003-01-01,1,Ciutat Vella,1,el Raval,1,1002,48,4
2003-01-01,1,Ciutat Vella,1,el Raval,1,1002,18,5
2003-01-01,1,Ciutat Vella,1,el Raval,1,1002,17,6
2003-01-01,1,Ciutat Vella,1,el Raval,1,1002,10,7
2003-01-01,1,Ciutat Vella,1,el Raval,1,1002,6,8
2003-01-01,1,Ciutat Vella,1,el Raval,1,1002,21,9
2003-01-01,1,Ciutat Vella,1,el Raval,2,1003,318,1
2003-01-01,1,Ciutat Vella,1,el Raval,2,1003,290,2
2003-01-01,1,Ciutat Vella,1,el Raval,2,1003,150,3
2003-01-01,1,Ciutat Vella,1,el Raval,2,1003,135,4
2003-01-01,1,Ciutat Vella,1,el Raval,2,1003,61,5
2003-01-01,1,Ciutat Vella,1,el Raval,2,1003,35,6
2003-01-01,1,Ciutat Vella,1,el Raval,2,1003,14,7
2003-01-01,1,Ciutat Vella,1,el Raval,2,1003,13,8
2003-01-01,1,Ciutat Vella,1,el Raval,2,1003,27,9
2003-01-01,1,Ciutat Vella,1,el Raval,2,1004,392,1
2003-01-01,1,Ciutat Vella,1,el Raval,2,1004,289,2
2003-01-01,1,Ciutat Vella,1,el Raval,2,1004,154,3
2003-01-01,1,Ciutat Vella,1,el Raval,2,1004,104,4
2003-01-01,1,Ciutat Vella,1,el Raval,2,1004,69,5
2003-01-01,1,Ciutat Vella,1,el Raval,2,1004,20,6
2003-01-01,1,Ciutat Vella,1,el Raval,2,1004,15,7
2003-01-01,1,Ciutat Vella,1,el Raval,2,1004,9,8
2003-01-01,1,Ciutat Vella,1,el Raval,2,1004,32,9
2003-01-01,1,Ciutat Vella,1,el Raval,3,1005,363,1
2003-01-01,1,Ciutat Vella,1,el Raval,3,1005,257,2
2003-01-01,1,Ciutat Vella,1,el Raval,3,1005,127,3
2003-01-01,1,Ciutat Vella,1,el Raval,3,1005,72,4
2003-01-01,1,Ciutat Vella,1,el Raval,3,1005,38,5
2003-01-01,1,Ciutat Vella,1,el Raval,3,1005,23,6
2003-01-01,1,Ciutat Vella,1,el Raval,3,1005,9,7
2003-01-01,1,Ciutat Vella,1,el Raval,3,1005,8,8
2003-01-01,1,Ciutat Vella,1,el Raval,3,1005,28,9
2003-01-01,1,Ciutat Vella,1,el Raval,3,1006,255,1
2003-01-01,1,Ciutat Vella,1,el Raval,3,1006,171,2
2003-01-01,1,Ciutat Vella,1,el Raval,3,1006,104,3
2003-01-01,1,Ciutat Vella,1,el Raval,3,1006,57,4
2003-01-01,1,Ciutat Vella,1,el Raval,3,1006,29,5
2003-01-01,1,Ciutat Vella,1,el Raval,3,1006,16,6
2003-01-01,1,Ciutat Vella,1,el Raval,3,1006,15,7
2003-01-01,1,Ciutat Vella,1,el Raval,3,1006,6,8
2003-01-01,1,Ciutat Vella,1,el Raval,3,1006,22,9
2003-01-01,1,Ciutat Vella,1,el Raval,3,1007,218,1
2003-01-01,1,Ciutat Vella,1,el Raval,3,1007,157,2
2003-01-01,1,Ciutat Vella,1,el Raval,3,1007,85,3
2003-01-01,1,Ciutat Vella,1,el Raval,3,1007,66,4
2003-01-01,1,Ciutat Vella,1,el Raval,3,1007,39,5
2003-01-01,1,Ciutat Vella,1,el Raval,3,1007,17,6
2003-01-01,1,Ciutat Vella,1,el Raval,3,1007,11,7
2003-01-01,1,Ciutat Vella,1,el Raval,3,1007,9,8
2003-01-01,1,Ciutat Vella,1,el Raval,3,1007,27,9
2003-01-01,1,Ciutat Vella,1,el Raval,4,1008,297,1
2003-01-01,1,Ciutat Vella,1,el Raval,4,1008,217,2
2003-01-01,1,Ciutat Vella,1,el Raval,4,1008,135,3
2003-01-01,1,Ciutat Vella,1,el Raval,4,1008,80,4
2003-01-01,1,Ciutat Vella,1,el Raval,4,1008,63,5
2003-01-01,1,Ciutat Vella,1,el Raval,4,1008,37,6
2003-01-01,1,Ciutat Vella,1,el Raval,4,1008,20,7
2003-01-01,1,Ciutat Vella,1,el Raval,4,1008,13,8
2003-01-01,1,Ciutat Vella,1,el Raval,4,1008,61,9
2003-01-01,1,Ciutat Vella,1,el Raval,4,1009,287,1
2003-01-01,1,Ciutat Vella,1,el Raval,4,1009,208,2
2003-01-01,1,Ciutat Vella,1,el Raval,4,1009,127,3
2003-01-01,1,Ciutat Vella,1,el Raval,4,1009,63,4
2003-01-01,1,Ciutat Vella,1,el Raval,4,1009,32,5
2003-01-01,1,Ciutat Vella,1,el Raval,4,1009,12,6
2003-01-01,1,Ciutat Vella,1,el Raval,4,1009,12,7
2003-01-01,1,Ciutat Vella,1,el Raval,4,1009,6,8
2003-01-01,1,Ciutat Vella,1,el Raval,4,1009,24,9
2003-01-01,1,Ciutat Vella,1,el Raval,4,1010,271,1
2003-01-01,1,Ciutat Vella,1,el Raval,4,1010,188,2
2003-01-01,1,Ciutat Vella,1,el Raval,4,1010,98,3
2003-01-01,1,Ciutat Vella,1,el Raval,4,1010,70,4
2003-01-01,1,Ciutat Vella,1,el Raval,4,1010,42,5
2003-01-01,1,Ciutat Vella,1,el Raval,4,1010,24,6
2003-01-01,1,Ciutat Vella,1,el Raval,4,1010,11,7
2003-01-01,1,Ciutat Vella,1,el Raval,4,1010,13,8
2003-01-01,1,Ciutat Vella,1,el Raval,4,1010,42,9
2003-01-01,1,Ciutat Vella,1,el Raval,5,1011,435,1
2003-01-01,1,Ciutat Vella,1,el Raval,5,1011,269,2
2003-01-01,1,Ciutat Vella,1,el Raval,5,1011,135,3
2003-01-01,1,Ciutat Vella,1,el Raval,5,1011,93,4
2003-01-01,1,Ciutat Vella,1,el Raval,5,1011,42,5
2003-01-01,1,Ciutat Vella,1,el Raval,5,1011,41,6
2003-01-01,1,Ciutat Vella,1,el Raval,5,1011,27,7
2003-01-01,1,Ciutat Vella,1,el Raval,5,1011,22,8
2003-01-01,1,Ciutat Vella,1,el Raval,5,1011,40,9
2003-01-01,1,Ciutat Vella,1,el Raval,5,1012,291,1
2003-01-01,1,Ciutat Vella,1,el Raval,5,1012,194,2
2003-01-01,1,Ciutat Vella,1,el Raval,5,1012,94,3
2003-01-01,1,Ciutat Vella,1,el Raval,5,1012,66,4
2003-01-01,1,Ciutat Vella,1,el Raval,5,1012,28,5
2003-01-01,1,Ciutat Vella,1,el Raval,5,1012,15,6
2003-01-01,1,Ciutat Vella,1,el Raval,5,1012,7,7
2003-01-01,1,Ciutat Vella,1,el Raval,5,1012,5,8
2003-01-01,1,Ciutat Vella,1,el Raval,5,1012,12,9
2003-01-01,1,Ciutat Vella,1,el Raval,5,1013,165,1
2003-01-01,1,Ciutat Vella,1,el Raval,5,1013,142,2
2003-01-01,1,Ciutat Vella,1,el Raval,5,1013,84,3
2003-01-01,1,Ciutat Vella,1,el Raval,5,1013,42,4
2003-01-01,1,Ciutat Vella,1,el Raval,5,1013,24,5
2003-01-01,1,Ciutat Vella,1,el Raval,5,1013,10,6
2003-01-01,1,Ciutat Vella,1,el Raval,5,1013,6,7
2003-01-01,1,Ciutat Vella,1,el Raval,5,1013,2,8
2003-01-01,1,Ciutat Vella,1,el Raval,5,1013,7,9
2003-01-01,1,Ciutat Vella,1,el Raval,6,1014,186,1
2003-01-01,1,Ciutat Vella,1,el Raval,6,1014,154,2
2003-01-01,1,Ciutat Vella,1,el Raval,6,1014,84,3
2003-01-01,1,Ciutat Vella,1,el Raval,6,1014,60,4
2003-01-01,1,Ciutat Vella,1,el Raval,6,1014,39,5
2003-01-01,1,Ciutat Vella,1,el Raval,6,1014,14,6
2003-01-01,1,Ciutat Vella,1,el Raval,6,1014,14,7
2003-01-01,1,Ciutat Vella,1,el Raval,6,1014,11,8
2003-01-01,1,Ciutat Vella,1,el Raval,6,1014,25,9
2003-01-01,1,Ciutat Vella,1,el Raval,6,1015,261,1
2003-01-01,1,Ciutat Vella,1,el Raval,6,1015,208,2
2003-01-01,1,Ciutat Vella,1,el Raval,6,1015,130,3
2003-01-01,1,Ciutat Vella,1,el Raval,6,1015,68,4
2003-01-01,1,Ciutat Vella,1,el Raval,6,1015,47,5
2003-01-01,1,Ciutat Vella,1,el Raval,6,1015,24,6
2003-01-01,1,Ciutat Vella,1,el Raval,6,1015,12,7
2003-01-01,1,Ciutat Vella,1,el Raval,6,1015,11,8
2003-01-01,1,Ciutat Vella,1,el Raval,6,1015,28,9
2003-01-01,1,Ciutat Vella,1,el Raval,6,1016,245,1
2003-01-01,1,Ciutat Vella,1,el Raval,6,1016,181,2
2003-01-01,1,Ciutat Vella,1,el Raval,6,1016,105,3
2003-01-01,1,Ciutat Vella,1,el Raval,6,1016,67,4
2003-01-01,1,Ciutat Vella,1,el Raval,6,1016,59,5
2003-01-01,1,Ciutat Vella,1,el Raval,6,1016,23,6
2003-01-01,1,Ciutat Vella,1,el Raval,6,1016,18,7
2003-01-01,1,Ciutat Vella,1,el Raval,6,1016,13,8
2003-01-01,1,Ciutat Vella,1,el Raval,6,1016,29,9
2003-01-01,1,Ciutat Vella,1,el Raval,6,1017,317,1
