Data_Referencia,Codi_Districte,Nom_Districte,Codi_Barri,Nom_Barri,AEB,Seccio_Censal,Valor,N_PERSONES_AGG
2025-01-01,1,Ciutat Vella,1,el Raval,4,1009,20,9
2025-01-01,1,Ciutat Vella,1,el Raval,4,1010,245,1
2025-01-01,1,Ciutat Vella,1,el Raval,4,1010,187,2
2025-01-01,1,Ciutat Vella,1,el Raval,4,1010,133,3
2025-01-01,1,Ciutat Vella,1,el Raval,4,1010,95,4
2025-01-01,1,Ciutat Vella,1,el Raval,4,1010,78,5
2025-01-01,1,Ciutat Vella,1,el Raval,4,1010,35,6
2025-01-01,1,Ciutat Vella,1,el Raval,4,1010,22,7
2025-01-01,1,Ciutat Vella,1,el Raval,4,1010,18,8
2025-01-01,1,Ciutat Vella,1,el Raval,4,1010,32,9
2025-01-01,1,Ciutat Vella,1,el Raval,5,1011,416,1
2025-01-01,1,Ciutat Vella,1,el Raval,5,1011,281,2
2025-01-01,1,Ciutat Vella,1,el Raval,5,1011,154,3
2025-01-01,1,Ciutat Vella,1,el Raval,5,1011,112,4
2025-01-01,1,Ciutat Vella,1,el Raval,5,1011,75,5
2025-01-01,1,Ciutat Vella,1,el Raval,5,1011,47,6
2025-01-01,1,Ciutat Vella,1,el Raval,5,1011,22,7
2025-01-01,1,Ciutat Vella,1,el Raval,5,1011,15,8
2025-01-01,1,Ciutat Vella,1,el Raval,5,1011,39,9
2025-01-01,1,Ciutat Vella,1,el Raval,5,1012,260,1
2025-01-01,1,Ciutat Vella,1,el Raval,5,1012,186,2
2025-01-01,1,Ciutat Vella,1,el Raval,5,1012,119,3
2025-01-01,1,Ciutat Vella,1,el Raval,5,1012,78,4
2025-01-01,1,Ciutat Vella,1,el Raval,5,1012,48,5
2025-01-01,1,Ciutat Vella,1,el Raval,5,1012,20,6
2025-01-01,1,Ciutat Vella,1,el Raval,5,1012,20,7
2025-01-01,1,Ciutat Vella,1,el Raval,5,1012,12,8
2025-01-01,1,Ciutat Vella,1,el Raval,5,1012,16,9
2025-01-01,1,Ciutat Vella,1,el Raval,5,1013,146,1
2025-01-01,1,Ciutat Vella,1,el Raval,5,1013,128,2
2025-01-01,1,Ciutat Vella,1,el Raval,5,1013,79,3
2025-01-01,1,Ciutat Vella,1,el Raval,5,1013,54,4
2025-01-01,1,Ciutat Vella,1,el Raval,5,1013,32,5
2025-01-01,1,Ciutat Vella,1,el Raval,5,1013,23,6
2025-01-01,1,Ciutat Vella,1,el Raval,5,1013,19,7
2025-01-01,1,Ciutat Vella,1,el Raval,5,1013,6,8
2025-01-01,1,Ciutat Vella,1,el Raval,5,1013,16,9
2025-01-01,1,Ciutat Vella,1,el Raval,6,1014,179,1
2025-01-01,1,Ciutat Vella,1,el Raval,6,1014,159,2
2025-01-01,1,Ciutat Vella,1,el Raval,6,1014,81,3
2025-01-01,1,Ciutat Vella,1,el Raval,6,1014,73,4
2025-01-01,1,Ciutat Vella,1,el Raval,6,1014,36,5
2025-01-01,1,Ciutat Vella,1,el Raval,6,1014,38,6
2025-01-01,1,Ciutat Vella,1,el Raval,6,1014,16,7
2025-01-01,1,Ciutat Vella,1,el Raval,6,1014,13,8
2025-01-01,1,Ciutat Vella,1,el Raval,6,1014,12,9
2025-01-01,1,Ciutat Vella,1,el Raval,6,1015,255,1
2025-01-01,1,Ciutat Vella,1,el Raval,6,1015,221,2
2025-01-01,1,Ciutat Vella,1,el Raval,6,1015,123,3
2025-01-01,1,Ciutat Vella,1,el Raval,6,1015,101,4
2025-01-01,1,Ciutat Vella,1,el Raval,6,1015,60,5
2025-01-01,1,Ciutat Vella,1,el Raval,6,1015,40,6
2025-01-01,1,Ciutat Vella,1,el Raval,6,1015,17,7
2025-01-01,1,Ciutat Vella,1,el Raval,6,1015,7,8
2025-01-01,1,Ciutat Vella,1,el Raval,6,1015,28,9
2025-01-01,1,Ciutat Vella,1,el Raval,6,1016,245,1
2025-01-01,1,Ciutat Vella,1,el Raval,6,1016,162,2
2025-01-01,1,Ciutat Vella,1,el Raval,6,1016,125,3
2025-01-01,1,Ciutat Vella,1,el Raval,6,1016,110,4
2025-01-01,1,Ciutat Vella,1,el Raval,6,1016,58,5
2025-01-01,1,Ciutat Vella,1,el Raval,6,1016,27,6
2025-01-01,1,Ciutat Vella,1,el Raval,6,1016,13,7
2025-01-01,1,Ciutat Vella,1,el Raval,6,1016,12,8
2025-01-01,1,Ciutat Vella,1,el Raval,6,1016,14,9
2025-01-01,1,Ciutat Vella,1,el Raval,6,1017,258,1
2025-01-01,1,Ciutat Vella,1,el Raval,6,1017,187,2
2025-01-01,1,Ciutat Vella,1,el Raval,6,1017,138,3
2025-01-01,1,Ciutat Vella,1,el Raval,6,1017,107,4
2025-01-01,1,Ciutat Vella,1,el Raval,6,1017,62,5
2025-01-01,1,Ciutat Vella,1,el Raval,6,1017,47,6
2025-01-01,1,Ciutat Vella,1,el Raval,6,1017,34,7
2025-01-01,1,Ciutat Vella,1,el Raval,6,1017,21,8
2025-01-01,1,Ciutat Vella,1,el Raval,6,1017,26,9
2025-01-01,1,Ciutat Vella,1,el Raval,7,1018,183,1
2025-01-01,1,Ciutat Vella,1,el Raval,7,1018,132,2
2025-01-01,1,Ciutat Vella,1,el Raval,7,1018,90,3
2025-01-01,1,Ciutat Vella,1,el Raval,7,1018,54,4
2025-01-01,1,Ciutat Vella,1,el Raval,7,1018,31,5
2025-01-01,1,Ciutat Vella,1,el Raval,7,1018,30,6
2025-01-01,1,Ciutat Vella,1,el Raval,7,1018,14,7
2025-01-01,1,Ciutat Vella,1,el Raval,7,1018,5,8
2025-01-01,1,Ciutat Vella,1,el Raval,7,1018,19,9
2025-01-01,1,Ciutat Vella,1,el Raval,7,1019,375,1
2025-01-01,1,Ciutat Vella,1,el Raval,7,1019,295,2
2025-01-01,1,Ciutat Vella,1,el Raval,7,1019,157,3
2025-01-01,1,Ciutat Vella,1,el Raval,7,1019,109,4
2025-01-01,1,Ciutat Vella,1,el Raval,7,1019,66,5
2025-01-01,1,Ciutat Vella,1,el Raval,7,1019,30,6
2025-01-01,1,Ciutat Vella,1,el Raval,7,1019,21,7
2025-01-01,1,Ciutat Vella,1,el Raval,7,1019,19,8
2025-01-01,1,Ciutat Vella,1,el Raval,7,1019,32,9
2025-01-01,1,Ciutat Vella,1,el Raval,7,1020,351,1
2025-01-01,1,Ciutat Vella,1,el Raval,7,1020,283,2
2025-01-01,1,Ciutat Vella,1,el Raval,7,1020,130,3
2025-01-01,1,Ciutat Vella,1,el Raval,7,1020,95,4
2025-01-01,1,Ciutat Vella,1,el Raval,7,1020,40,5
2025-01-01,1,Ciutat Vella,1,el Raval,7,1020,22,6
2025-01-01,1,Ciutat Vella,1,el Raval,7,1020,13,7
2025-01-01,1,Ciutat Vella,1,el Raval,7,1020,7,8
2025-01-01,1,Ciutat Vella,1,el Raval,7,1020,15,9
2025-01-01,1,Ciutat Vella,1,el Raval,8,1021,433,1
2025-01-01,1,Ciutat Vella,1,el Raval,8,1021,303,2
2025-01-01,1,Ciutat Vella,1,el Raval,8,1021,116,3
2025-01-01,1,Ciutat Vella,1,el Raval,8,1021,81,4
2025-01-01,1,Ciutat Vella,1,el Raval,8,1021,25,5
2025-01-01,1,Ciutat Vella,1,el Raval,8,1021,18,6
2025-01-01,1,Ciutat Vella,1,el Raval,8,1021,13,7
2025-01-01,1,Ciutat Vella,1,el Raval,8,1021,8,8
2025-01-01,1,Ciutat Vella,1,el Raval,8,1021,15,9
2025-01-01,1,Ciutat Vella,2,el Barri Gòtic,9,1022,234,1
2025-01-01,1,Ciutat Vella,2,el Barri Gòtic,9,1022,202,2
2025-01-01,1,Ciutat Vella,2,el Barri Gòtic,9,1022,84,3
2025-01-01,1,Ciutat Vella,2,el Barri Gòtic,9,1022,46,4
2025-01-01,1,Ciutat Vella,2,el Barri Gòtic,9,1022,21,5
2025-01-01,1,Ciutat Vella,2,el Barri Gòtic,9,1022,15,6
2025-01-01,1,Ciutat Vella,2,el Barri Gòtic,9,1022,8,7
2025-01-01,1,Ciutat Vella,2,el Barri Gòtic,9,1022,8,8
2025-01-01,1,Ciutat Vella,2,el Barri Gòtic,9,1022,6,9
2025-01-01,1,Ciutat Vella,2,el Barri Gòtic,9,1023,390,1
2025-01-01,1,Ciutat Vella,2,el Barri Gòtic,9,1023,252,2
2025-01-01,1,Ciutat Vella,2,el Barri Gòtic,9,1023,118,3
2025-01-01,1,Ciutat Vella,2,el Barri Gòtic,9,1023,84,4
2025-01-01,1,Ciutat Vella,2,el Barri Gòtic,9,1023,35,5
2025-01-01,1,Ciutat Vella,2,el Barri Gòtic,9,1023,15,6
2025-01-01,1,Ciutat Vella,2,el Barri Gòtic,9,1023,10,7
2025-01-01,1,Ciutat Vella,2,el Barri Gòtic,9,1023,7,8
2025-01-01,1,Ciutat Vella,2,el Barri Gòtic,9,1023,12,9
2025-01-01,1,Ciutat Vella,2,el Barri Gòtic,10,1025,253,1
2025-01-01,1,Ciutat Vella,2,el Barri Gòtic,10,1025,168,2
2025-01-01,1,Ciutat Vella,2,el Barri Gòtic,10,1025,89,3
2025-01-01,1,Ciutat Vella,2,el Barri Gòtic,10,1025,56,4
2025-01-01,1,Ciutat Vella,2,el Barri Gòtic,10,1025,18,5
2025-01-01,1,Ciutat Vella,2,el Barri Gòtic,10,1025,17,6
2025-01-01,1,Ciutat Vella,2,el Barri Gòtic,10,1025,8,7
2025-01-01,1,Ciutat Vella,2,el Barri Gòtic,10,1025,5,8
2025-01-01,1,Ciutat Vella,2,el Barri Gòtic,10,1025,9,9
2025-01-01,1,Ciutat Vella,2,el Barri Gòtic,10,1026,262,1
2025-01-01,1,Ciutat Vella,2,el Barri Gòtic,10,1026,196,2
2025-01-01,1,Ciutat Vella,2,el Barri Gòtic,10,1026,92,3
2025-01-01,1,Ciutat Vella,2,el Barri Gòtic,10,1026,55,4
2025-01-01,1,Ciutat Vella,2,el Barri Gòtic,10,1026,24,5
2025-01-01,1,Ciutat Vella,2,el Barri Gòtic,10,1026,15,6
2025-01-01,1,Ciutat Vella,2,el Barri Gòtic,10,1026,6,7
2025-01-01,1,Ciutat Vella,2,el Barri Gòtic,10,1026,5,8
2025-01-01,1,Ciutat Vella,2,el Barri Gòtic,10,1026,19,9
2025-01-01,1,Ciutat Vella,2,el Barri Gòtic,10,1027,254,1
2025-01-01,1,Ciutat Vella,2,el Barri Gòtic,10,1027,200,2
2025-01-01,1,Ciutat Vella,2,el Barri Gòtic,10,1027,89,3
2025-01-01,1,Ciutat Vella,2,el Barri Gòtic,10,1027,59,4
2025-01-01,1,Ciutat Vella,2,el Barri Gòtic,10,1027,25,5
2025-01-01,1,Ciutat Vella,2,el Barri Gòtic,10,1027,17,6
2025-01-01,1,Ciutat Vella,2,el Barri Gòtic,10,1027,7,7
2025-01-01,1,Ciutat Vella,2,el Barri Gòtic,10,1027,6,8
2025-01-01,1,Ciutat Vella,2,el Barri Gòtic,10,1027,11,9
2025-01-01,1,Ciutat Vella,2,el Barri Gòtic,11,1028,352,1
2025-01-01,1,Ciutat Vella,2,el Barri Gòtic,11,1028,262,2
2025-01-01,1,Ciutat Vella,2,el Barri Gòtic,11,1028,113,3
2025-01-01,1,Ciutat Vella,2,el Barri Gòtic,11,1028,72,4
2025-01-01,1,Ciutat Vella,2,el Barri Gòtic,11,1028,40,5
2025-01-01,1,Ciutat Vella,2,el Barri Gòtic,11,1028,18,6
2025-01-01,1,Ciutat Vella,2,el Barri Gòtic,11,1028,10,7
2025-01-01,1,Ciutat Vella,2,el Barri Gòtic,11,1028,6,8
2025-01-01,1,Ciutat Vella,2,el Barri Gòtic,11,1028,15,9
2025-01-01,1,Ciutat Vella,2,el Barri Gòtic,11,1029,201,1
2025-01-01,1,Ciutat Vella,2,el Barri Gòtic,11,1029,173,2
2025-01-01,1,Ciutat Vella,2,el Barri Gòtic,11,1029,82,3
2025-01-01,1,Ciutat Vella,2,el Barri Gòtic,11,1029,48,4
2025-01-01,1,Ciutat Vella,2,el Barri Gòtic,11,1029,26,5
2025-01-01,1,Ciutat Vella,2,el Barri Gòtic,11,1029,15,6
2025-01-01,1,Ciutat Vella,2,el Barri Gòtic,11,1029,7,7
2025-01-01,1,Ciutat Vella,2,el Barri Gòtic,11,1029,5,8
2025-01-01,1,Ciutat Vella,2,el Barri Gòtic,11,1029,22,9
2025-01-01,1,Ciutat Vella,2,el Barri Gòtic,12,1030,354,1
2025-01-01,1,Ciutat Vella,2,el Barri Gòtic,12,1030,288,2
2025-01-01,1,Ciutat Vella,2,el Barri Gòtic,12,1030,143,3
2025-01-01,1,Ciutat Vella,2,el Barri Gòtic,12,1030,90,4
2025-01-01,1,Ciutat Vella,2,el Barri Gòtic,12,1030,45,5
2025-01-01,1,Ciutat Vella,2,el Barri Gòtic,12,1030,32,6
2025-01-01,1,Ciutat Vella,2,el Barri Gòtic,12,1030,18,7
2025-01-01,1,Ciutat Vella,2,el Barri Gòtic,12,1030,12,8
2025-01-01,1,Ciutat Vella,2,el Barri Gòtic,12,1030,23,9
2025-01-01,1,Ciutat Vella,2,el Barri Gòtic,12,1031,254,1
2025-01-01,1,Ciutat Vella,2,el Barri Gòtic,12,1031,201,2
2025-01-01,1,Ciutat Vella,2,el Barri Gòtic,12,1031,82,3
2025-01-01,1,Ciutat Vella,2,el Barri Gòtic,12,1031,41,4
2025-01-01,1,Ciutat Vella,2,el Barri Gòtic,12,1031,31,5
2025-01-01,1,Ciutat Vella,2,el Barri Gòtic,12,1031,24,6
2025-01-01,1,Ciutat Vella,2,el Barri Gòtic,12,1031,17,7
2025-01-01,1,Ciutat Vella,2,el Barri Gòtic,12,1031,11,8
2025-01-01,1,Ciutat Vella,2,el Barri Gòtic,12,1031,29,9
2025-01-01,1,Ciutat Vella,3,la Barceloneta,13,1032,423,1
2025-01-01,1,Ciutat Vella,3,la Barceloneta,13,1032,290,2
2025-01-01,1,Ciutat Vella,3,la Barceloneta,13,1032,94,3
2025-01-01,1,Ciutat Vella,3,la Barceloneta,13,1032,54,4
2025-01-01,1,Ciutat Vella,3,la Barceloneta,13,1032,18,5
2025-01-01,1,Ciutat Vella,3,la Barceloneta,13,1032,9,6
2025-01-01,1,Ciutat Vella,3,la Barceloneta,13,1032,3,7
2025-01-01,1,Ciutat Vella,3,la Barceloneta,13,1032,4,8
2025-01-01,1,Ciutat Vella,3,la Barceloneta,13,1032,4,9
2025-01-01,1,Ciutat Vella,3,la Barceloneta,13,1033,258,1
2025-01-01,1,Ciutat Vella,3,la Barceloneta,13,1033,145,2
2025-01-01,1,Ciutat Vella,3,la Barceloneta,13,1033,52,3
2025-01-01,1,Ciutat Vella,3,la Barceloneta,13,1033,37,4
2025-01-01,1,Ciutat Vella,3,la Barceloneta,13,1033,15,5
2025-01-01,1,Ciutat Vella,3,la Barceloneta,13,1033,11,6
