Data_Referencia,Codi_Districte,Nom_Districte,Codi_Barri,Nom_Barri,AEB,Seccio_Censal,Valor,N_PERSONES_AGG
2000-01-01,1,Ciutat Vella,1,el Raval,7,1018,9,6
2000-01-01,1,Ciutat Vella,1,el Raval,7,1018,4,7
2000-01-01,1,Ciutat Vella,1,el Raval,7,1018,2,8
2000-01-01,1,Ciutat Vella,1,el Raval,7,1018,5,9
2000-01-01,1,Ciutat Vella,1,el Raval,7,1019,409,1
2000-01-01,1,Ciutat Vella,1,el Raval,7,1019,277,2
2000-01-01,1,Ciutat Vella,1,el Raval,7,1019,164,3
2000-01-01,1,Ciutat Vella,1,el Raval,7,1019,89,4
2000-01-01,1,Ciutat Vella,1,el Raval,7,1019,37,5
2000-01-01,1,Ciutat Vella,1,el Raval,7,1019,23,6
2000-01-01,1,Ciutat Vella,1,el Raval,7,1019,4,7
2000-01-01,1,Ciutat Vella,1,el Raval,7,1019,5,8
2000-01-01,1,Ciutat Vella,1,el Raval,7,1019,3,9
2000-01-01,1,Ciutat Vella,1,el Raval,7,1020,324,1
2000-01-01,1,Ciutat Vella,1,el Raval,7,1020,274,2
2000-01-01,1,Ciutat Vella,1,el Raval,7,1020,139,3
2000-01-01,1,Ciutat Vella,1,el Raval,7,1020,77,4
2000-01-01,1,Ciutat Vella,1,el Raval,7,1020,29,5
2000-01-01,1,Ciutat Vella,1,el Raval,7,1020,17,6
2000-01-01,1,Ciutat Vella,1,el Raval,7,1020,4,7
2000-01-01,1,Ciutat Vella,1,el Raval,7,1020,1,8
2000-01-01,1,Ciutat Vella,1,el Raval,7,1020,8,9
2000-01-01,1,Ciutat Vella,1,el Raval,8,1021,343,1
2000-01-01,1,Ciutat Vella,1,el Raval,8,1021,219,2
2000-01-01,1,Ciutat Vella,1,el Raval,8,1021,123,3
2000-01-01,1,Ciutat Vella,1,el Raval,8,1021,59,4
2000-01-01,1,Ciutat Vella,1,el Raval,8,1021,23,5
2000-01-01,1,Ciutat Vella,1,el Raval,8,1021,10,6
2000-01-01,1,Ciutat Vella,1,el Raval,8,1021,7,7
2000-01-01,1,Ciutat Vella,1,el Raval,8,1021,1,8
2000-01-01,1,Ciutat Vella,1,el Raval,8,1021,6,9
2000-01-01,1,Ciutat Vella,2,el Barri Gòtic,9,1022,205,1
2000-01-01,1,Ciutat Vella,2,el Barri Gòtic,9,1022,169,2
2000-01-01,1,Ciutat Vella,2,el Barri Gòtic,9,1022,75,3
2000-01-01,1,Ciutat Vella,2,el Barri Gòtic,9,1022,48,4
2000-01-01,1,Ciutat Vella,2,el Barri Gòtic,9,1022,26,5
2000-01-01,1,Ciutat Vella,2,el Barri Gòtic,9,1022,9,6
2000-01-01,1,Ciutat Vella,2,el Barri Gòtic,9,1022,1,7
2000-01-01,1,Ciutat Vella,2,el Barri Gòtic,9,1022,1,8
2000-01-01,1,Ciutat Vella,2,el Barri Gòtic,9,1023,378,1
2000-01-01,1,Ciutat Vella,2,el Barri Gòtic,9,1023,253,2
2000-01-01,1,Ciutat Vella,2,el Barri Gòtic,9,1023,119,3
2000-01-01,1,Ciutat Vella,2,el Barri Gòtic,9,1023,85,4
2000-01-01,1,Ciutat Vella,2,el Barri Gòtic,9,1023,32,5
2000-01-01,1,Ciutat Vella,2,el Barri Gòtic,9,1023,16,6
2000-01-01,1,Ciutat Vella,2,el Barri Gòtic,9,1023,6,7
2000-01-01,1,Ciutat Vella,2,el Barri Gòtic,9,1023,8,9
2000-01-01,1,Ciutat Vella,2,el Barri Gòtic,10,1025,236,1
2000-01-01,1,Ciutat Vella,2,el Barri Gòtic,10,1025,181,2
2000-01-01,1,Ciutat Vella,2,el Barri Gòtic,10,1025,89,3
2000-01-01,1,Ciutat Vella,2,el Barri Gòtic,10,1025,52,4
2000-01-01,1,Ciutat Vella,2,el Barri Gòtic,10,1025,12,5
2000-01-01,1,Ciutat Vella,2,el Barri Gòtic,10,1025,4,6
2000-01-01,1,Ciutat Vella,2,el Barri Gòtic,10,1025,2,7
2000-01-01,1,Ciutat Vella,2,el Barri Gòtic,10,1026,229,1
2000-01-01,1,Ciutat Vella,2,el Barri Gòtic,10,1026,172,2
2000-01-01,1,Ciutat Vella,2,el Barri Gòtic,10,1026,118,3
2000-01-01,1,Ciutat Vella,2,el Barri Gòtic,10,1026,73,4
2000-01-01,1,Ciutat Vella,2,el Barri Gòtic,10,1026,23,5
2000-01-01,1,Ciutat Vella,2,el Barri Gòtic,10,1026,8,6
2000-01-01,1,Ciutat Vella,2,el Barri Gòtic,10,1026,8,7
2000-01-01,1,Ciutat Vella,2,el Barri Gòtic,10,1026,5,8
2000-01-01,1,Ciutat Vella,2,el Barri Gòtic,10,1026,1,9
2000-01-01,1,Ciutat Vella,2,el Barri Gòtic,10,1027,266,1
2000-01-01,1,Ciutat Vella,2,el Barri Gòtic,10,1027,171,2
2000-01-01,1,Ciutat Vella,2,el Barri Gòtic,10,1027,97,3
2000-01-01,1,Ciutat Vella,2,el Barri Gòtic,10,1027,45,4
2000-01-01,1,Ciutat Vella,2,el Barri Gòtic,10,1027,30,5
2000-01-01,1,Ciutat Vella,2,el Barri Gòtic,10,1027,14,6
2000-01-01,1,Ciutat Vella,2,el Barri Gòtic,10,1027,5,7
2000-01-01,1,Ciutat Vella,2,el Barri Gòtic,10,1027,3,8
2000-01-01,1,Ciutat Vella,2,el Barri Gòtic,10,1027,2,9
2000-01-01,1,Ciutat Vella,2,el Barri Gòtic,11,1028,317,1
2000-01-01,1,Ciutat Vella,2,el Barri Gòtic,11,1028,237,2
2000-01-01,1,Ciutat Vella,2,el Barri Gòtic,11,1028,105,3
2000-01-01,1,Ciutat Vella,2,el Barri Gòtic,11,1028,67,4
2000-01-01,1,Ciutat Vella,2,el Barri Gòtic,11,1028,25,5
2000-01-01,1,Ciutat Vella,2,el Barri Gòtic,11,1028,7,6
2000-01-01,1,Ciutat Vella,2,el Barri Gòtic,11,1028,3,7
2000-01-01,1,Ciutat Vella,2,el Barri Gòtic,11,1028,2,8
2000-01-01,1,Ciutat Vella,2,el Barri Gòtic,11,1028,5,9
2000-01-01,1,Ciutat Vella,2,el Barri Gòtic,11,1029,238,1
2000-01-01,1,Ciutat Vella,2,el Barri Gòtic,11,1029,148,2
2000-01-01,1,Ciutat Vella,2,el Barri Gòtic,11,1029,84,3
2000-01-01,1,Ciutat Vella,2,el Barri Gòtic,11,1029,39,4
2000-01-01,1,Ciutat Vella,2,el Barri Gòtic,11,1029,24,5
2000-01-01,1,Ciutat Vella,2,el Barri Gòtic,11,1029,7,6
2000-01-01,1,Ciutat Vella,2,el Barri Gòtic,11,1029,2,7
2000-01-01,1,Ciutat Vella,2,el Barri Gòtic,11,1029,7,9
2000-01-01,1,Ciutat Vella,2,el Barri Gòtic,12,1030,342,1
2000-01-01,1,Ciutat Vella,2,el Barri Gòtic,12,1030,261,2
2000-01-01,1,Ciutat Vella,2,el Barri Gòtic,12,1030,124,3
2000-01-01,1,Ciutat Vella,2,el Barri Gòtic,12,1030,104,4
2000-01-01,1,Ciutat Vella,2,el Barri Gòtic,12,1030,53,5
2000-01-01,1,Ciutat Vella,2,el Barri Gòtic,12,1030,32,6
2000-01-01,1,Ciutat Vella,2,el Barri Gòtic,12,1030,11,7
2000-01-01,1,Ciutat Vella,2,el Barri Gòtic,12,1030,2,8
2000-01-01,1,Ciutat Vella,2,el Barri Gòtic,12,1030,12,9
2000-01-01,1,Ciutat Vella,2,el Barri Gòtic,12,1031,268,1
2000-01-01,1,Ciutat Vella,2,el Barri Gòtic,12,1031,178,2
2000-01-01,1,Ciutat Vella,2,el Barri Gòtic,12,1031,103,3
2000-01-01,1,Ciutat Vella,2,el Barri Gòtic,12,1031,71,4
2000-01-01,1,Ciutat Vella,2,el Barri Gòtic,12,1031,26,5
2000-01-01,1,Ciutat Vella,2,el Barri Gòtic,12,1031,8,6
2000-01-01,1,Ciutat Vella,2,el Barri Gòtic,12,1031,10,7
2000-01-01,1,Ciutat Vella,2,el Barri Gòtic,12,1031,1,8
2000-01-01,1,Ciutat Vella,2,el Barri Gòtic,12,1031,2,9
2000-01-01,1,Ciutat Vella,3,la Barceloneta,13,1032,332,1
2000-01-01,1,Ciutat Vella,3,la Barceloneta,13,1032,271,2
2000-01-01,1,Ciutat Vella,3,la Barceloneta,13,1032,158,3
2000-01-01,1,Ciutat Vella,3,la Barceloneta,13,1032,96,4
2000-01-01,1,Ciutat Vella,3,la Barceloneta,13,1032,33,5
2000-01-01,1,Ciutat Vella,3,la Barceloneta,13,1032,6,6
2000-01-01,1,Ciutat Vella,3,la Barceloneta,13,1032,2,7
2000-01-01,1,Ciutat Vella,3,la Barceloneta,13,1032,3,8
2000-01-01,1,Ciutat Vella,3,la Barceloneta,13,1032,2,9
2000-01-01,1,Ciutat Vella,3,la Barceloneta,13,1033,194,1
2000-01-01,1,Ciutat Vella,3,la Barceloneta,13,1033,151,2
2000-01-01,1,Ciutat Vella,3,la Barceloneta,13,1033,90,3
2000-01-01,1,Ciutat Vella,3,la Barceloneta,13,1033,53,4
2000-01-01,1,Ciutat Vella,3,la Barceloneta,13,1033,18,5
2000-01-01,1,Ciutat Vella,3,la Barceloneta,13,1033,5,6
2000-01-01,1,Ciutat Vella,3,la Barceloneta,13,1033,2,7
2000-01-01,1,Ciutat Vella,3,la Barceloneta,13,1033,1,9
2000-01-01,1,Ciutat Vella,3,la Barceloneta,13,1034,192,1
2000-01-01,1,Ciutat Vella,3,la Barceloneta,13,1034,177,2
2000-01-01,1,Ciutat Vella,3,la Barceloneta,13,1034,93,3
2000-01-01,1,Ciutat Vella,3,la Barceloneta,13,1034,45,4
2000-01-01,1,Ciutat Vella,3,la Barceloneta,13,1034,14,5
2000-01-01,1,Ciutat Vella,3,la Barceloneta,13,1034,2,6
2000-01-01,1,Ciutat Vella,3,la Barceloneta,13,1034,7,7
2000-01-01,1,Ciutat Vella,3,la Barceloneta,13,1034,1,8
2000-01-01,1,Ciutat Vella,3,la Barceloneta,14,1035,206,1
2000-01-01,1,Ciutat Vella,3,la Barceloneta,14,1035,184,2
2000-01-01,1,Ciutat Vella,3,la Barceloneta,14,1035,99,3
2000-01-01,1,Ciutat Vella,3,la Barceloneta,14,1035,47,4
2000-01-01,1,Ciutat Vella,3,la Barceloneta,14,1035,23,5
2000-01-01,1,Ciutat Vella,3,la Barceloneta,14,1035,3,6
2000-01-01,1,Ciutat Vella,3,la Barceloneta,14,1035,3,7
2000-01-01,1,Ciutat Vella,3,la Barceloneta,14,1035,6,9
2000-01-01,1,Ciutat Vella,3,la Barceloneta,14,1036,129,1
2000-01-01,1,Ciutat Vella,3,la Barceloneta,14,1036,126,2
2000-01-01,1,Ciutat Vella,3,la Barceloneta,14,1036,79,3
2000-01-01,1,Ciutat Vella,3,la Barceloneta,14,1036,79,4
2000-01-01,1,Ciutat Vella,3,la Barceloneta,14,1036,22,5
2000-01-01,1,Ciutat Vella,3,la Barceloneta,14,1036,11,6
2000-01-01,1,Ciutat Vella,3,la Barceloneta,14,1036,3,7
2000-01-01,1,Ciutat Vella,3,la Barceloneta,14,1036,2,9
2000-01-01,1,Ciutat Vella,3,la Barceloneta,15,1037,130,1
2000-01-01,1,Ciutat Vella,3,la Barceloneta,15,1037,108,2
2000-01-01,1,Ciutat Vella,3,la Barceloneta,15,1037,108,3
2000-01-01,1,Ciutat Vella,3,la Barceloneta,15,1037,69,4
2000-01-01,1,Ciutat Vella,3,la Barceloneta,15,1037,24,5
2000-01-01,1,Ciutat Vella,3,la Barceloneta,15,1037,5,6
2000-01-01,1,Ciutat Vella,3,la Barceloneta,15,1037,1,7
2000-01-01,1,Ciutat Vella,3,la Barceloneta,15,1037,1,8
2000-01-01,1,Ciutat Vella,3,la Barceloneta,15,1037,14,9
2000-01-01,1,Ciutat Vella,3,la Barceloneta,15,1038,240,1
2000-01-01,1,Ciutat Vella,3,la Barceloneta,15,1038,203,2
2000-01-01,1,Ciutat Vella,3,la Barceloneta,15,1038,93,3
2000-01-01,1,Ciutat Vella,3,la Barceloneta,15,1038,66,4
2000-01-01,1,Ciutat Vella,3,la Barceloneta,15,1038,23,5
2000-01-01,1,Ciutat Vella,3,la Barceloneta,15,1038,3,6
2000-01-01,1,Ciutat Vella,3,la Barceloneta,15,1038,6,7
2000-01-01,1,Ciutat Vella,3,la Barceloneta,15,1038,2,8
2000-01-01,1,Ciutat Vella,3,la Barceloneta,15,1039,187,1
2000-01-01,1,Ciutat Vella,3,la Barceloneta,15,1039,175,2
2000-01-01,1,Ciutat Vella,3,la Barceloneta,15,1039,112,3
2000-01-01,1,Ciutat Vella,3,la Barceloneta,15,1039,71,4
2000-01-01,1,Ciutat Vella,3,la Barceloneta,15,1039,22,5
2000-01-01,1,Ciutat Vella,3,la Barceloneta,15,1039,9,6
2000-01-01,1,Ciutat Vella,3,la Barceloneta,15,1039,1,7
2000-01-01,1,Ciutat Vella,3,la Barceloneta,15,1039,2,9
2000-01-01,1,Ciutat Vella,3,la Barceloneta,15,1040,200,1
2000-01-01,1,Ciutat Vella,3,la Barceloneta,15,1040,162,2
2000-01-01,1,Ciutat Vella,3,la Barceloneta,15,1040,80,3
2000-01-01,1,Ciutat Vella,3,la Barceloneta,15,1040,43,4
2000-01-01,1,Ciutat Vella,3,la Barceloneta,15,1040,9,5
2000-01-01,1,Ciutat Vella,3,la Barceloneta,15,1040,2,6
2000-01-01,1,Ciutat Vella,3,la Barceloneta,15,1040,1,7
2000-01-01,1,Ciutat Vella,3,la Barceloneta,15,1040,1,8
2000-01-01,1,Ciutat Vella,3,la Barceloneta,15,1041,295,1
2000-01-01,1,Ciutat Vella,3,la Barceloneta,15,1041,201,2
2000-01-01,1,Ciutat Vella,3,la Barceloneta,15,1041,94,3
2000-01-01,1,Ciutat Vella,3,la Barceloneta,15,1041,63,4
2000-01-01,1,Ciutat Vella,3,la Barceloneta,15,1041,19,5
2000-01-01,1,Ciutat Vella,3,la Barceloneta,15,1041,4,6
2000-01-01,1,Ciutat Vella,3,la Barceloneta,15,1041,2,7
2000-01-01,1,Ciutat Vella,3,la Barceloneta,15,1041,2,9
2000-01-01,1,Ciutat Vella,3,la Barceloneta,15,1042,154,1
2000-01-01,1,Ciutat Vella,3,la Barceloneta,15,1042,166,2
2000-01-01,1,Ciutat Vella,3,la Barceloneta,15,1042,119,3
2000-01-01,1,Ciutat Vella,3,la Barceloneta,15,1042,97,4
2000-01-01,1,Ciutat Vella,3,la Barceloneta,15,1042,37,5
2000-01-01,1,Ciutat Vella,3,la Barceloneta,15,1042,21,6
2000-01-01,1,Ciutat Vella,3,la Barceloneta,15,1042,5,7
2000-01-01,1,Ciutat Vella,3,la Barceloneta,15,1042,5,8
2000-01-01,1,Ciutat Vella,3,la Barceloneta,15,1042,4,9
2000-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",16,1043,158,1
2000-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",16,1043,143,2
2000-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",16,1043,62,3
2000-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",16,1043,41,4
2000-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",16,1043,22,5
2000-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",16,1043,7,6
2000-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",16,1043,4,7
2000-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",16,1043,3,8
2000-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",16,1043,1,9
2000-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",16,1044,232,1
2000-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",16,1044,160,2
2000-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",16,1044,117,3
2000-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",16,1044,58,4
2000-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",16,1044,22,5
2000-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",16,1044,5,6
2000-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",16,1044,3,7
2000-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",16,1045,405,1
2000-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",16,1045,279,2
2000-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",16,1045,133,3
2000-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",16,1045,82,4
2000-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",16,1045,21,5
2000-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",16,1045,11,6
