Data_Referencia,Codi_Districte,Nom_Districte,Codi_Barri,Nom_Barri,Valor,NACIONALITAT_G,EDAT_Q,SEXE
2001-01-01,1,Ciutat Vella,1,el Raval,472,1,0,1
2001-01-01,1,Ciutat Vella,1,el Raval,477,1,0,2
2001-01-01,1,Ciutat Vella,1,el Raval,435,1,1,1
2001-01-01,1,Ciutat Vella,1,el Raval,445,1,1,2
2001-01-01,1,Ciutat Vella,1,el Raval,445,1,2,1
2001-01-01,1,Ciutat Vella,1,el Raval,458,1,2,2
2001-01-01,1,Ciutat Vella,1,el Raval,486,1,3,1
2001-01-01,1,Ciutat Vella,1,el Raval,511,1,3,2
2001-01-01,1,Ciutat Vella,1,el Raval,774,1,4,1
2001-01-01,1,Ciutat Vella,1,el Raval,762,1,4,2
2001-01-01,1,Ciutat Vella,1,el Raval,1007,1,5,1
2001-01-01,1,Ciutat Vella,1,el Raval,1026,1,5,2
2001-01-01,1,Ciutat Vella,1,el Raval,976,1,6,1
2001-01-01,1,Ciutat Vella,1,el Raval,1020,1,6,2
2001-01-01,1,Ciutat Vella,1,el Raval,904,1,7,1
2001-01-01,1,Ciutat Vella,1,el Raval,983,1,7,2
2001-01-01,1,Ciutat Vella,1,el Raval,905,1,8,1
2001-01-01,1,Ciutat Vella,1,el Raval,941,1,8,2
2001-01-01,1,Ciutat Vella,1,el Raval,766,1,9,1
2001-01-01,1,Ciutat Vella,1,el Raval,886,1,9,2
2001-01-01,1,Ciutat Vella,1,el Raval,831,1,10,1
2001-01-01,1,Ciutat Vella,1,el Raval,914,1,10,2
2001-01-01,1,Ciutat Vella,1,el Raval,771,1,11,1
2001-01-01,1,Ciutat Vella,1,el Raval,923,1,11,2
2001-01-01,1,Ciutat Vella,1,el Raval,901,1,12,1
2001-01-01,1,Ciutat Vella,1,el Raval,984,1,12,2
2001-01-01,1,Ciutat Vella,1,el Raval,1180,1,13,1
2001-01-01,1,Ciutat Vella,1,el Raval,1037,1,13,2
2001-01-01,1,Ciutat Vella,1,el Raval,1333,1,14,1
2001-01-01,1,Ciutat Vella,1,el Raval,912,1,14,2
2001-01-01,1,Ciutat Vella,1,el Raval,1345,1,15,1
2001-01-01,1,Ciutat Vella,1,el Raval,714,1,15,2
2001-01-01,1,Ciutat Vella,1,el Raval,938,1,16,1
2001-01-01,1,Ciutat Vella,1,el Raval,368,1,16,2
2001-01-01,1,Ciutat Vella,1,el Raval,585,1,17,1
2001-01-01,1,Ciutat Vella,1,el Raval,208,1,17,2
2001-01-01,1,Ciutat Vella,1,el Raval,234,1,18,1
2001-01-01,1,Ciutat Vella,1,el Raval,54,1,18,2
2001-01-01,1,Ciutat Vella,1,el Raval,66,1,19,1
2001-01-01,1,Ciutat Vella,1,el Raval,9,1,19,2
2001-01-01,1,Ciutat Vella,1,el Raval,..,1,20,1
2001-01-01,1,Ciutat Vella,1,el Raval,11,2,0,1
2001-01-01,1,Ciutat Vella,1,el Raval,9,2,0,2
2001-01-01,1,Ciutat Vella,1,el Raval,9,2,1,1
2001-01-01,1,Ciutat Vella,1,el Raval,7,2,1,2
2001-01-01,1,Ciutat Vella,1,el Raval,6,2,2,1
2001-01-01,1,Ciutat Vella,1,el Raval,5,2,2,2
2001-01-01,1,Ciutat Vella,1,el Raval,..,2,3,1
2001-01-01,1,Ciutat Vella,1,el Raval,..,2,3,2
2001-01-01,1,Ciutat Vella,1,el Raval,21,2,4,1
2001-01-01,1,Ciutat Vella,1,el Raval,11,2,4,2
2001-01-01,1,Ciutat Vella,1,el Raval,34,2,5,1
2001-01-01,1,Ciutat Vella,1,el Raval,42,2,5,2
2001-01-01,1,Ciutat Vella,1,el Raval,37,2,6,1
2001-01-01,1,Ciutat Vella,1,el Raval,62,2,6,2
2001-01-01,1,Ciutat Vella,1,el Raval,26,2,7,1
2001-01-01,1,Ciutat Vella,1,el Raval,54,2,7,2
2001-01-01,1,Ciutat Vella,1,el Raval,29,2,8,1
2001-01-01,1,Ciutat Vella,1,el Raval,37,2,8,2
2001-01-01,1,Ciutat Vella,1,el Raval,10,2,9,1
2001-01-01,1,Ciutat Vella,1,el Raval,15,2,9,2
2001-01-01,1,Ciutat Vella,1,el Raval,11,2,10,1
2001-01-01,1,Ciutat Vella,1,el Raval,13,2,10,2
2001-01-01,1,Ciutat Vella,1,el Raval,5,2,11,1
2001-01-01,1,Ciutat Vella,1,el Raval,7,2,11,2
2001-01-01,1,Ciutat Vella,1,el Raval,..,2,12,1
2001-01-01,1,Ciutat Vella,1,el Raval,6,2,12,2
2001-01-01,1,Ciutat Vella,1,el Raval,..,2,13,1
2001-01-01,1,Ciutat Vella,1,el Raval,6,2,13,2
2001-01-01,1,Ciutat Vella,1,el Raval,..,2,14,1
2001-01-01,1,Ciutat Vella,1,el Raval,..,2,14,2
2001-01-01,1,Ciutat Vella,1,el Raval,..,2,15,1
2001-01-01,1,Ciutat Vella,1,el Raval,..,2,15,2
2001-01-01,1,Ciutat Vella,1,el Raval,5,2,16,1
2001-01-01,1,Ciutat Vella,1,el Raval,..,2,16,2
2001-01-01,1,Ciutat Vella,1,el Raval,..,2,17,2
2001-01-01,1,Ciutat Vella,1,el Raval,..,2,18,1
2001-01-01,1,Ciutat Vella,1,el Raval,..,2,19,1
