Data_Referencia,Codi_Districte,Nom_Districte,Codi_Barri,Nom_Barri,Valor,NACIONALITAT_G,EDAT_Q,SEXE
2024-01-01,1,Ciutat Vella,1,el Raval,460,1,0,1
2024-01-01,1,Ciutat Vella,1,el Raval,465,1,0,2
2024-01-01,1,Ciutat Vella,1,el Raval,607,1,1,1
2024-01-01,1,Ciutat Vella,1,el Raval,664,1,1,2
2024-01-01,1,Ciutat Vella,1,el Raval,626,1,2,1
2024-01-01,1,Ciutat Vella,1,el Raval,658,1,2,2
2024-01-01,1,Ciutat Vella,1,el Raval,602,1,3,1
2024-01-01,1,Ciutat Vella,1,el Raval,660,1,3,2
2024-01-01,1,Ciutat Vella,1,el Raval,657,1,4,1
2024-01-01,1,Ciutat Vella,1,el Raval,594,1,4,2
2024-01-01,1,Ciutat Vella,1,el Raval,689,1,5,1
2024-01-01,1,Ciutat Vella,1,el Raval,744,1,5,2
2024-01-01,1,Ciutat Vella,1,el Raval,653,1,6,1
2024-01-01,1,Ciutat Vella,1,el Raval,801,1,6,2
2024-01-01,1,Ciutat Vella,1,el Raval,589,1,7,1
2024-01-01,1,Ciutat Vella,1,el Raval,713,1,7,2
2024-01-01,1,Ciutat Vella,1,el Raval,662,1,8,1
2024-01-01,1,Ciutat Vella,1,el Raval,803,1,8,2
2024-01-01,1,Ciutat Vella,1,el Raval,754,1,9,1
2024-01-01,1,Ciutat Vella,1,el Raval,990,1,9,2
2024-01-01,1,Ciutat Vella,1,el Raval,836,1,10,1
2024-01-01,1,Ciutat Vella,1,el Raval,929,1,10,2
2024-01-01,1,Ciutat Vella,1,el Raval,799,1,11,1
2024-01-01,1,Ciutat Vella,1,el Raval,867,1,11,2
2024-01-01,1,Ciutat Vella,1,el Raval,725,1,12,1
2024-01-01,1,Ciutat Vella,1,el Raval,708,1,12,2
2024-01-01,1,Ciutat Vella,1,el Raval,647,1,13,1
2024-01-01,1,Ciutat Vella,1,el Raval,550,1,13,2
2024-01-01,1,Ciutat Vella,1,el Raval,494,1,14,1
2024-01-01,1,Ciutat Vella,1,el Raval,445,1,14,2
2024-01-01,1,Ciutat Vella,1,el Raval,457,1,15,1
2024-01-01,1,Ciutat Vella,1,el Raval,373,1,15,2
2024-01-01,1,Ciutat Vella,1,el Raval,326,1,16,1
2024-01-01,1,Ciutat Vella,1,el Raval,220,1,16,2
2024-01-01,1,Ciutat Vella,1,el Raval,327,1,17,1
2024-01-01,1,Ciutat Vella,1,el Raval,179,1,17,2
2024-01-01,1,Ciutat Vella,1,el Raval,212,1,18,1
2024-01-01,1,Ciutat Vella,1,el Raval,54,1,18,2
2024-01-01,1,Ciutat Vella,1,el Raval,64,1,19,1
2024-01-01,1,Ciutat Vella,1,el Raval,16,1,19,2
2024-01-01,1,Ciutat Vella,1,el Raval,14,1,20,1
2024-01-01,1,Ciutat Vella,1,el Raval,..,1,20,2
2024-01-01,1,Ciutat Vella,1,el Raval,49,2,0,1
2024-01-01,1,Ciutat Vella,1,el Raval,56,2,0,2
2024-01-01,1,Ciutat Vella,1,el Raval,29,2,1,1
2024-01-01,1,Ciutat Vella,1,el Raval,24,2,1,2
2024-01-01,1,Ciutat Vella,1,el Raval,23,2,2,1
2024-01-01,1,Ciutat Vella,1,el Raval,22,2,2,2
2024-01-01,1,Ciutat Vella,1,el Raval,28,2,3,1
2024-01-01,1,Ciutat Vella,1,el Raval,18,2,3,2
2024-01-01,1,Ciutat Vella,1,el Raval,246,2,4,1
2024-01-01,1,Ciutat Vella,1,el Raval,173,2,4,2
2024-01-01,1,Ciutat Vella,1,el Raval,542,2,5,1
2024-01-01,1,Ciutat Vella,1,el Raval,466,2,5,2
2024-01-01,1,Ciutat Vella,1,el Raval,531,2,6,1
2024-01-01,1,Ciutat Vella,1,el Raval,533,2,6,2
2024-01-01,1,Ciutat Vella,1,el Raval,325,2,7,1
2024-01-01,1,Ciutat Vella,1,el Raval,406,2,7,2
2024-01-01,1,Ciutat Vella,1,el Raval,203,2,8,1
2024-01-01,1,Ciutat Vella,1,el Raval,301,2,8,2
2024-01-01,1,Ciutat Vella,1,el Raval,137,2,9,1
2024-01-01,1,Ciutat Vella,1,el Raval,215,2,9,2
2024-01-01,1,Ciutat Vella,1,el Raval,73,2,10,1
2024-01-01,1,Ciutat Vella,1,el Raval,121,2,10,2
2024-01-01,1,Ciutat Vella,1,el Raval,50,2,11,1
2024-01-01,1,Ciutat Vella,1,el Raval,69,2,11,2
2024-01-01,1,Ciutat Vella,1,el Raval,31,2,12,1
2024-01-01,1,Ciutat Vella,1,el Raval,41,2,12,2
2024-01-01,1,Ciutat Vella,1,el Raval,28,2,13,1
2024-01-01,1,Ciutat Vella,1,el Raval,32,2,13,2
2024-01-01,1,Ciutat Vella,1,el Raval,21,2,14,1
2024-01-01,1,Ciutat Vella,1,el Raval,15,2,14,2
2024-01-01,1,Ciutat Vella,1,el Raval,6,2,15,1
2024-01-01,1,Ciutat Vella,1,el Raval,10,2,15,2
2024-01-01,1,Ciutat Vella,1,el Raval,5,2,16,1
2024-01-01,1,Ciutat Vella,1,el Raval,6,2,16,2
2024-01-01,1,Ciutat Vella,1,el Raval,..,2,17,1
2024-01-01,1,Ciutat Vella,1,el Raval,..,2,17,2
2024-01-01,1,Ciutat Vella,1,el Raval,..,2,19,2
2024-01-01,1,Ciutat Vella,1,el Raval,466,3,0,1
2024-01-01,1,Ciutat Vella,1,el Raval,506,3,0,2
2024-01-01,1,Ciutat Vella,1,el Raval,294,3,1,1
2024-01-01,1,Ciutat Vella,1,el Raval,342,3,1,2
2024-01-01,1,Ciutat Vella,1,el Raval,303,3,2,1
2024-01-01,1,Ciutat Vella,1,el Raval,304,3,2,2
2024-01-01,1,Ciutat Vella,1,el Raval,312,3,3,1
2024-01-01,1,Ciutat Vella,1,el Raval,383,3,3,2
2024-01-01,1,Ciutat Vella,1,el Raval,671,3,4,1
2024-01-01,1,Ciutat Vella,1,el Raval,881,3,4,2
2024-01-01,1,Ciutat Vella,1,el Raval,1218,3,5,1
2024-01-01,1,Ciutat Vella,1,el Raval,1411,3,5,2
2024-01-01,1,Ciutat Vella,1,el Raval,1311,3,6,1
2024-01-01,1,Ciutat Vella,1,el Raval,1660,3,6,2
2024-01-01,1,Ciutat Vella,1,el Raval,1080,3,7,1
2024-01-01,1,Ciutat Vella,1,el Raval,1327,3,7,2
2024-01-01,1,Ciutat Vella,1,el Raval,864,3,8,1
2024-01-01,1,Ciutat Vella,1,el Raval,1246,3,8,2
2024-01-01,1,Ciutat Vella,1,el Raval,655,3,9,1
2024-01-01,1,Ciutat Vella,1,el Raval,939,3,9,2
2024-01-01,1,Ciutat Vella,1,el Raval,522,3,10,1
2024-01-01,1,Ciutat Vella,1,el Raval,652,3,10,2
2024-01-01,1,Ciutat Vella,1,el Raval,390,3,11,1
2024-01-01,1,Ciutat Vella,1,el Raval,466,3,11,2
2024-01-01,1,Ciutat Vella,1,el Raval,258,3,12,1
2024-01-01,1,Ciutat Vella,1,el Raval,271,3,12,2
2024-01-01,1,Ciutat Vella,1,el Raval,177,3,13,1
2024-01-01,1,Ciutat Vella,1,el Raval,164,3,13,2
2024-01-01,1,Ciutat Vella,1,el Raval,99,3,14,1
2024-01-01,1,Ciutat Vella,1,el Raval,87,3,14,2
2024-01-01,1,Ciutat Vella,1,el Raval,68,3,15,1
2024-01-01,1,Ciutat Vella,1,el Raval,32,3,15,2
2024-01-01,1,Ciutat Vella,1,el Raval,40,3,16,1
2024-01-01,1,Ciutat Vella,1,el Raval,16,3,16,2
2024-01-01,1,Ciutat Vella,1,el Raval,12,3,17,1
2024-01-01,1,Ciutat Vella,1,el Raval,7,3,17,2
2024-01-01,1,Ciutat Vella,1,el Raval,6,3,18,1
2024-01-01,1,Ciutat Vella,1,el Raval,..,4,3,1
2024-01-01,1,Ciutat Vella,1,el Raval,..,4,4,1
2024-01-01,1,Ciutat Vella,1,el Raval,..,4,5,1
2024-01-01,1,Ciutat Vella,1,el Raval,..,4,5,2
2024-01-01,1,Ciutat Vella,1,el Raval,..,4,6,1
2024-01-01,1,Ciutat Vella,1,el Raval,..,4,6,2
2024-01-01,1,Ciutat Vella,1,el Raval,..,4,7,1
2024-01-01,1,Ciutat Vella,1,el Raval,..,4,7,2
