Data_Referencia,Codi_Districte,Nom_Districte,Codi_Barri,Nom_Barri,AEB,Seccio_Censal,Valor,EDAT_Q
2025-01-01,1,Ciutat Vella,1,el Raval,1,1001,52,0
2025-01-01,1,Ciutat Vella,1,el Raval,1,1001,56,1
2025-01-01,1,Ciutat Vella,1,el Raval,1,1001,68,2
2025-01-01,1,Ciutat Vella,1,el Raval,1,1001,36,3
2025-01-01,1,Ciutat Vella,1,el Raval,1,1001,81,4
2025-01-01,1,Ciutat Vella,1,el Raval,1,1001,149,5
2025-01-01,1,Ciutat Vella,1,el Raval,1,1001,177,6
2025-01-01,1,Ciutat Vella,1,el Raval,1,1001,146,7
2025-01-01,1,Ciutat Vella,1,el Raval,1,1001,115,8
2025-01-01,1,Ciutat Vella,1,el Raval,1,1001,100,9
2025-01-01,1,Ciutat Vella,1,el Raval,1,1001,81,10
2025-01-01,1,Ciutat Vella,1,el Raval,1,1001,103,11
2025-01-01,1,Ciutat Vella,1,el Raval,1,1001,65,12
2025-01-01,1,Ciutat Vella,1,el Raval,1,1001,40,13
2025-01-01,1,Ciutat Vella,1,el Raval,1,1001,49,14
2025-01-01,1,Ciutat Vella,1,el Raval,1,1001,38,15
2025-01-01,1,Ciutat Vella,1,el Raval,1,1001,31,16
2025-01-01,1,Ciutat Vella,1,el Raval,1,1001,21,17
2025-01-01,1,Ciutat Vella,1,el Raval,1,1001,10,18
2025-01-01,1,Ciutat Vella,1,el Raval,1,1001,..,20
2025-01-01,1,Ciutat Vella,1,el Raval,1,1002,51,0
2025-01-01,1,Ciutat Vella,1,el Raval,1,1002,38,1
2025-01-01,1,Ciutat Vella,1,el Raval,1,1002,36,2
2025-01-01,1,Ciutat Vella,1,el Raval,1,1002,35,3
2025-01-01,1,Ciutat Vella,1,el Raval,1,1002,103,4
2025-01-01,1,Ciutat Vella,1,el Raval,1,1002,196,5
2025-01-01,1,Ciutat Vella,1,el Raval,1,1002,182,6
2025-01-01,1,Ciutat Vella,1,el Raval,1,1002,143,7
2025-01-01,1,Ciutat Vella,1,el Raval,1,1002,120,8
2025-01-01,1,Ciutat Vella,1,el Raval,1,1002,81,9
2025-01-01,1,Ciutat Vella,1,el Raval,1,1002,60,10
2025-01-01,1,Ciutat Vella,1,el Raval,1,1002,62,11
2025-01-01,1,Ciutat Vella,1,el Raval,1,1002,45,12
2025-01-01,1,Ciutat Vella,1,el Raval,1,1002,59,13
2025-01-01,1,Ciutat Vella,1,el Raval,1,1002,49,14
2025-01-01,1,Ciutat Vella,1,el Raval,1,1002,27,15
2025-01-01,1,Ciutat Vella,1,el Raval,1,1002,20,16
2025-01-01,1,Ciutat Vella,1,el Raval,1,1002,20,17
2025-01-01,1,Ciutat Vella,1,el Raval,1,1002,14,18
2025-01-01,1,Ciutat Vella,1,el Raval,1,1002,..,19
2025-01-01,1,Ciutat Vella,1,el Raval,1,1002,..,20
2025-01-01,1,Ciutat Vella,1,el Raval,2,1003,233,0
2025-01-01,1,Ciutat Vella,1,el Raval,2,1003,241,1
2025-01-01,1,Ciutat Vella,1,el Raval,2,1003,253,2
2025-01-01,1,Ciutat Vella,1,el Raval,2,1003,195,3
2025-01-01,1,Ciutat Vella,1,el Raval,2,1003,268,4
2025-01-01,1,Ciutat Vella,1,el Raval,2,1003,385,5
2025-01-01,1,Ciutat Vella,1,el Raval,2,1003,361,6
2025-01-01,1,Ciutat Vella,1,el Raval,2,1003,325,7
2025-01-01,1,Ciutat Vella,1,el Raval,2,1003,300,8
2025-01-01,1,Ciutat Vella,1,el Raval,2,1003,225,9
2025-01-01,1,Ciutat Vella,1,el Raval,2,1003,211,10
2025-01-01,1,Ciutat Vella,1,el Raval,2,1003,188,11
2025-01-01,1,Ciutat Vella,1,el Raval,2,1003,147,12
2025-01-01,1,Ciutat Vella,1,el Raval,2,1003,130,13
2025-01-01,1,Ciutat Vella,1,el Raval,2,1003,69,14
2025-01-01,1,Ciutat Vella,1,el Raval,2,1003,76,15
2025-01-01,1,Ciutat Vella,1,el Raval,2,1003,44,16
2025-01-01,1,Ciutat Vella,1,el Raval,2,1003,31,17
2025-01-01,1,Ciutat Vella,1,el Raval,2,1003,25,18
2025-01-01,1,Ciutat Vella,1,el Raval,2,1003,..,19
2025-01-01,1,Ciutat Vella,1,el Raval,2,1004,133,0
2025-01-01,1,Ciutat Vella,1,el Raval,2,1004,100,1
2025-01-01,1,Ciutat Vella,1,el Raval,2,1004,112,2
2025-01-01,1,Ciutat Vella,1,el Raval,2,1004,138,3
2025-01-01,1,Ciutat Vella,1,el Raval,2,1004,240,4
2025-01-01,1,Ciutat Vella,1,el Raval,2,1004,323,5
2025-01-01,1,Ciutat Vella,1,el Raval,2,1004,395,6
2025-01-01,1,Ciutat Vella,1,el Raval,2,1004,337,7
2025-01-01,1,Ciutat Vella,1,el Raval,2,1004,275,8
2025-01-01,1,Ciutat Vella,1,el Raval,2,1004,233,9
2025-01-01,1,Ciutat Vella,1,el Raval,2,1004,201,10
2025-01-01,1,Ciutat Vella,1,el Raval,2,1004,183,11
2025-01-01,1,Ciutat Vella,1,el Raval,2,1004,127,12
2025-01-01,1,Ciutat Vella,1,el Raval,2,1004,89,13
2025-01-01,1,Ciutat Vella,1,el Raval,2,1004,71,14
2025-01-01,1,Ciutat Vella,1,el Raval,2,1004,54,15
2025-01-01,1,Ciutat Vella,1,el Raval,2,1004,38,16
