Data_Referencia,Codi_Districte,Nom_Districte,Codi_Barri,Nom_Barri,AEB,Seccio_Censal,Valor,EDAT_Q
2009-01-01,1,Ciutat Vella,1,el Raval,1,1001,63,0
2009-01-01,1,Ciutat Vella,1,el Raval,1,1001,43,1
2009-01-01,1,Ciutat Vella,1,el Raval,1,1001,34,2
2009-01-01,1,Ciutat Vella,1,el Raval,1,1001,49,3
2009-01-01,1,Ciutat Vella,1,el Raval,1,1001,78,4
2009-01-01,1,Ciutat Vella,1,el Raval,1,1001,160,5
2009-01-01,1,Ciutat Vella,1,el Raval,1,1001,123,6
2009-01-01,1,Ciutat Vella,1,el Raval,1,1001,147,7
2009-01-01,1,Ciutat Vella,1,el Raval,1,1001,115,8
2009-01-01,1,Ciutat Vella,1,el Raval,1,1001,72,9
2009-01-01,1,Ciutat Vella,1,el Raval,1,1001,59,10
2009-01-01,1,Ciutat Vella,1,el Raval,1,1001,75,11
2009-01-01,1,Ciutat Vella,1,el Raval,1,1001,60,12
2009-01-01,1,Ciutat Vella,1,el Raval,1,1001,54,13
2009-01-01,1,Ciutat Vella,1,el Raval,1,1001,50,14
2009-01-01,1,Ciutat Vella,1,el Raval,1,1001,66,15
2009-01-01,1,Ciutat Vella,1,el Raval,1,1001,36,16
2009-01-01,1,Ciutat Vella,1,el Raval,1,1001,20,17
2009-01-01,1,Ciutat Vella,1,el Raval,1,1001,6,18
2009-01-01,1,Ciutat Vella,1,el Raval,1,1001,..,19
2009-01-01,1,Ciutat Vella,1,el Raval,1,1002,56,0
2009-01-01,1,Ciutat Vella,1,el Raval,1,1002,52,1
2009-01-01,1,Ciutat Vella,1,el Raval,1,1002,41,2
2009-01-01,1,Ciutat Vella,1,el Raval,1,1002,56,3
2009-01-01,1,Ciutat Vella,1,el Raval,1,1002,111,4
2009-01-01,1,Ciutat Vella,1,el Raval,1,1002,180,5
2009-01-01,1,Ciutat Vella,1,el Raval,1,1002,219,6
2009-01-01,1,Ciutat Vella,1,el Raval,1,1002,131,7
2009-01-01,1,Ciutat Vella,1,el Raval,1,1002,137,8
2009-01-01,1,Ciutat Vella,1,el Raval,1,1002,87,9
2009-01-01,1,Ciutat Vella,1,el Raval,1,1002,59,10
2009-01-01,1,Ciutat Vella,1,el Raval,1,1002,62,11
2009-01-01,1,Ciutat Vella,1,el Raval,1,1002,39,12
2009-01-01,1,Ciutat Vella,1,el Raval,1,1002,36,13
2009-01-01,1,Ciutat Vella,1,el Raval,1,1002,66,14
2009-01-01,1,Ciutat Vella,1,el Raval,1,1002,69,15
2009-01-01,1,Ciutat Vella,1,el Raval,1,1002,61,16
2009-01-01,1,Ciutat Vella,1,el Raval,1,1002,42,17
2009-01-01,1,Ciutat Vella,1,el Raval,1,1002,15,18
2009-01-01,1,Ciutat Vella,1,el Raval,1,1002,6,19
2009-01-01,1,Ciutat Vella,1,el Raval,1,1002,..,20
2009-01-01,1,Ciutat Vella,1,el Raval,2,1003,185,0
2009-01-01,1,Ciutat Vella,1,el Raval,2,1003,151,1
2009-01-01,1,Ciutat Vella,1,el Raval,2,1003,128,2
2009-01-01,1,Ciutat Vella,1,el Raval,2,1003,178,3
2009-01-01,1,Ciutat Vella,1,el Raval,2,1003,208,4
2009-01-01,1,Ciutat Vella,1,el Raval,2,1003,353,5
2009-01-01,1,Ciutat Vella,1,el Raval,2,1003,397,6
2009-01-01,1,Ciutat Vella,1,el Raval,2,1003,308,7
2009-01-01,1,Ciutat Vella,1,el Raval,2,1003,244,8
