Data_Referencia,Codi_Districte,Nom_Districte,Codi_Barri,Nom_Barri,AEB,Seccio_Censal,Valor,EDAT_Q
1999-01-01,1,Ciutat Vella,1,el Raval,1,1001,36,0
1999-01-01,1,Ciutat Vella,1,el Raval,1,1001,30,1
1999-01-01,1,Ciutat Vella,1,el Raval,1,1001,31,2
1999-01-01,1,Ciutat Vella,1,el Raval,1,1001,43,3
1999-01-01,1,Ciutat Vella,1,el Raval,1,1001,69,4
1999-01-01,1,Ciutat Vella,1,el Raval,1,1001,123,5
1999-01-01,1,Ciutat Vella,1,el Raval,1,1001,97,6
1999-01-01,1,Ciutat Vella,1,el Raval,1,1001,74,7
1999-01-01,1,Ciutat Vella,1,el Raval,1,1001,67,8
1999-01-01,1,Ciutat Vella,1,el Raval,1,1001,82,9
1999-01-01,1,Ciutat Vella,1,el Raval,1,1001,82,10
1999-01-01,1,Ciutat Vella,1,el Raval,1,1001,79,11
1999-01-01,1,Ciutat Vella,1,el Raval,1,1001,69,12
1999-01-01,1,Ciutat Vella,1,el Raval,1,1001,77,13
1999-01-01,1,Ciutat Vella,1,el Raval,1,1001,87,14
1999-01-01,1,Ciutat Vella,1,el Raval,1,1001,48,15
1999-01-01,1,Ciutat Vella,1,el Raval,1,1001,43,16
1999-01-01,1,Ciutat Vella,1,el Raval,1,1001,18,17
1999-01-01,1,Ciutat Vella,1,el Raval,1,1001,12,18
1999-01-01,1,Ciutat Vella,1,el Raval,1,1001,5,19
1999-01-01,1,Ciutat Vella,1,el Raval,1,1002,49,0
1999-01-01,1,Ciutat Vella,1,el Raval,1,1002,45,1
1999-01-01,1,Ciutat Vella,1,el Raval,1,1002,48,2
1999-01-01,1,Ciutat Vella,1,el Raval,1,1002,62,3
1999-01-01,1,Ciutat Vella,1,el Raval,1,1002,65,4
1999-01-01,1,Ciutat Vella,1,el Raval,1,1002,86,5
1999-01-01,1,Ciutat Vella,1,el Raval,1,1002,83,6
1999-01-01,1,Ciutat Vella,1,el Raval,1,1002,73,7
1999-01-01,1,Ciutat Vella,1,el Raval,1,1002,70,8
1999-01-01,1,Ciutat Vella,1,el Raval,1,1002,63,9
1999-01-01,1,Ciutat Vella,1,el Raval,1,1002,67,10
1999-01-01,1,Ciutat Vella,1,el Raval,1,1002,56,11
1999-01-01,1,Ciutat Vella,1,el Raval,1,1002,81,12
1999-01-01,1,Ciutat Vella,1,el Raval,1,1002,85,13
1999-01-01,1,Ciutat Vella,1,el Raval,1,1002,104,14
1999-01-01,1,Ciutat Vella,1,el Raval,1,1002,90,15
1999-01-01,1,Ciutat Vella,1,el Raval,1,1002,49,16
1999-01-01,1,Ciutat Vella,1,el Raval,1,1002,45,17
1999-01-01,1,Ciutat Vella,1,el Raval,1,1002,18,18
1999-01-01,1,Ciutat Vella,1,el Raval,1,1002,9,19
1999-01-01,1,Ciutat Vella,1,el Raval,2,1003,80,0
1999-01-01,1,Ciutat Vella,1,el Raval,2,1003,71,1
1999-01-01,1,Ciutat Vella,1,el Raval,2,1003,76,2
1999-01-01,1,Ciutat Vella,1,el Raval,2,1003,109,3
1999-01-01,1,Ciutat Vella,1,el Raval,2,1003,152,4
1999-01-01,1,Ciutat Vella,1,el Raval,2,1003,175,5
1999-01-01,1,Ciutat Vella,1,el Raval,2,1003,184,6
1999-01-01,1,Ciutat Vella,1,el Raval,2,1003,156,7
1999-01-01,1,Ciutat Vella,1,el Raval,2,1003,131,8
1999-01-01,1,Ciutat Vella,1,el Raval,2,1003,126,9
1999-01-01,1,Ciutat Vella,1,el Raval,2,1003,146,10
1999-01-01,1,Ciutat Vella,1,el Raval,2,1003,119,11
1999-01-01,1,Ciutat Vella,1,el Raval,2,1003,154,12
1999-01-01,1,Ciutat Vella,1,el Raval,2,1003,163,13
1999-01-01,1,Ciutat Vella,1,el Raval,2,1003,147,14
1999-01-01,1,Ciutat Vella,1,el Raval,2,1003,97,15
1999-01-01,1,Ciutat Vella,1,el Raval,2,1003,68,16
1999-01-01,1,Ciutat Vella,1,el Raval,2,1003,35,17
1999-01-01,1,Ciutat Vella,1,el Raval,2,1003,11,18
1999-01-01,1,Ciutat Vella,1,el Raval,2,1003,..,19
1999-01-01,1,Ciutat Vella,1,el Raval,2,1004,133,0
1999-01-01,1,Ciutat Vella,1,el Raval,2,1004,100,1
1999-01-01,1,Ciutat Vella,1,el Raval,2,1004,108,2
1999-01-01,1,Ciutat Vella,1,el Raval,2,1004,114,3
1999-01-01,1,Ciutat Vella,1,el Raval,2,1004,145,4
1999-01-01,1,Ciutat Vella,1,el Raval,2,1004,172,5
1999-01-01,1,Ciutat Vella,1,el Raval,2,1004,206,6
1999-01-01,1,Ciutat Vella,1,el Raval,2,1004,163,7
1999-01-01,1,Ciutat Vella,1,el Raval,2,1004,144,8
1999-01-01,1,Ciutat Vella,1,el Raval,2,1004,115,9
1999-01-01,1,Ciutat Vella,1,el Raval,2,1004,114,10
1999-01-01,1,Ciutat Vella,1,el Raval,2,1004,96,11
1999-01-01,1,Ciutat Vella,1,el Raval,2,1004,104,12
1999-01-01,1,Ciutat Vella,1,el Raval,2,1004,127,13
1999-01-01,1,Ciutat Vella,1,el Raval,2,1004,137,14
1999-01-01,1,Ciutat Vella,1,el Raval,2,1004,94,15
1999-01-01,1,Ciutat Vella,1,el Raval,2,1004,62,16
1999-01-01,1,Ciutat Vella,1,el Raval,2,1004,21,17
1999-01-01,1,Ciutat Vella,1,el Raval,2,1004,10,18
1999-01-01,1,Ciutat Vella,1,el Raval,2,1004,..,19
1999-01-01,1,Ciutat Vella,1,el Raval,2,1004,..,20
1999-01-01,1,Ciutat Vella,1,el Raval,3,1005,53,0
1999-01-01,1,Ciutat Vella,1,el Raval,3,1005,46,1
1999-01-01,1,Ciutat Vella,1,el Raval,3,1005,66,2
1999-01-01,1,Ciutat Vella,1,el Raval,3,1005,68,3
1999-01-01,1,Ciutat Vella,1,el Raval,3,1005,119,4
1999-01-01,1,Ciutat Vella,1,el Raval,3,1005,150,5
1999-01-01,1,Ciutat Vella,1,el Raval,3,1005,131,6
1999-01-01,1,Ciutat Vella,1,el Raval,3,1005,140,7
1999-01-01,1,Ciutat Vella,1,el Raval,3,1005,106,8
1999-01-01,1,Ciutat Vella,1,el Raval,3,1005,113,9
1999-01-01,1,Ciutat Vella,1,el Raval,3,1005,143,10
1999-01-01,1,Ciutat Vella,1,el Raval,3,1005,132,11
1999-01-01,1,Ciutat Vella,1,el Raval,3,1005,163,12
1999-01-01,1,Ciutat Vella,1,el Raval,3,1005,171,13
1999-01-01,1,Ciutat Vella,1,el Raval,3,1005,165,14
1999-01-01,1,Ciutat Vella,1,el Raval,3,1005,130,15
1999-01-01,1,Ciutat Vella,1,el Raval,3,1005,81,16
1999-01-01,1,Ciutat Vella,1,el Raval,3,1005,40,17
1999-01-01,1,Ciutat Vella,1,el Raval,3,1005,16,18
1999-01-01,1,Ciutat Vella,1,el Raval,3,1005,..,19
1999-01-01,1,Ciutat Vella,1,el Raval,3,1006,56,0
1999-01-01,1,Ciutat Vella,1,el Raval,3,1006,52,1
1999-01-01,1,Ciutat Vella,1,el Raval,3,1006,48,2
1999-01-01,1,Ciutat Vella,1,el Raval,3,1006,71,3
1999-01-01,1,Ciutat Vella,1,el Raval,3,1006,80,4
1999-01-01,1,Ciutat Vella,1,el Raval,3,1006,102,5
1999-01-01,1,Ciutat Vella,1,el Raval,3,1006,104,6
1999-01-01,1,Ciutat Vella,1,el Raval,3,1006,104,7
1999-01-01,1,Ciutat Vella,1,el Raval,3,1006,107,8
1999-01-01,1,Ciutat Vella,1,el Raval,3,1006,87,9
1999-01-01,1,Ciutat Vella,1,el Raval,3,1006,78,10
1999-01-01,1,Ciutat Vella,1,el Raval,3,1006,74,11
1999-01-01,1,Ciutat Vella,1,el Raval,3,1006,109,12
1999-01-01,1,Ciutat Vella,1,el Raval,3,1006,113,13
1999-01-01,1,Ciutat Vella,1,el Raval,3,1006,114,14
1999-01-01,1,Ciutat Vella,1,el Raval,3,1006,98,15
1999-01-01,1,Ciutat Vella,1,el Raval,3,1006,54,16
1999-01-01,1,Ciutat Vella,1,el Raval,3,1006,28,17
1999-01-01,1,Ciutat Vella,1,el Raval,3,1006,16,18
1999-01-01,1,Ciutat Vella,1,el Raval,3,1006,..,19
1999-01-01,1,Ciutat Vella,1,el Raval,3,1006,..,21
1999-01-01,1,Ciutat Vella,1,el Raval,3,1007,90,0
1999-01-01,1,Ciutat Vella,1,el Raval,3,1007,84,1
1999-01-01,1,Ciutat Vella,1,el Raval,3,1007,97,2
1999-01-01,1,Ciutat Vella,1,el Raval,3,1007,96,3
1999-01-01,1,Ciutat Vella,1,el Raval,3,1007,139,4
1999-01-01,1,Ciutat Vella,1,el Raval,3,1007,156,5
1999-01-01,1,Ciutat Vella,1,el Raval,3,1007,153,6
1999-01-01,1,Ciutat Vella,1,el Raval,3,1007,149,7
1999-01-01,1,Ciutat Vella,1,el Raval,3,1007,122,8
1999-01-01,1,Ciutat Vella,1,el Raval,3,1007,112,9
1999-01-01,1,Ciutat Vella,1,el Raval,3,1007,117,10
1999-01-01,1,Ciutat Vella,1,el Raval,3,1007,127,11
1999-01-01,1,Ciutat Vella,1,el Raval,3,1007,137,12
1999-01-01,1,Ciutat Vella,1,el Raval,3,1007,138,13
1999-01-01,1,Ciutat Vella,1,el Raval,3,1007,143,14
1999-01-01,1,Ciutat Vella,1,el Raval,3,1007,119,15
1999-01-01,1,Ciutat Vella,1,el Raval,3,1007,71,16
1999-01-01,1,Ciutat Vella,1,el Raval,3,1007,37,17
1999-01-01,1,Ciutat Vella,1,el Raval,3,1007,13,18
1999-01-01,1,Ciutat Vella,1,el Raval,3,1007,..,19
1999-01-01,1,Ciutat Vella,1,el Raval,4,1008,77,0
