Data_Referencia,Codi_Districte,Nom_Districte,Codi_Barri,Nom_Barri,AEB,Seccio_Censal,Valor,EDAT_Q
2006-01-01,1,Ciutat Vella,1,el Raval,1,1001,54,0
2006-01-01,1,Ciutat Vella,1,el Raval,1,1001,30,1
2006-01-01,1,Ciutat Vella,1,el Raval,1,1001,35,2
2006-01-01,1,Ciutat Vella,1,el Raval,1,1001,46,3
2006-01-01,1,Ciutat Vella,1,el Raval,1,1001,81,4
2006-01-01,1,Ciutat Vella,1,el Raval,1,1001,138,5
2006-01-01,1,Ciutat Vella,1,el Raval,1,1001,174,6
2006-01-01,1,Ciutat Vella,1,el Raval,1,1001,132,7
2006-01-01,1,Ciutat Vella,1,el Raval,1,1001,110,8
2006-01-01,1,Ciutat Vella,1,el Raval,1,1001,80,9
2006-01-01,1,Ciutat Vella,1,el Raval,1,1001,78,10
2006-01-01,1,Ciutat Vella,1,el Raval,1,1001,86,11
2006-01-01,1,Ciutat Vella,1,el Raval,1,1001,68,12
2006-01-01,1,Ciutat Vella,1,el Raval,1,1001,62,13
2006-01-01,1,Ciutat Vella,1,el Raval,1,1001,72,14
2006-01-01,1,Ciutat Vella,1,el Raval,1,1001,51,15
2006-01-01,1,Ciutat Vella,1,el Raval,1,1001,37,16
2006-01-01,1,Ciutat Vella,1,el Raval,1,1001,23,17
2006-01-01,1,Ciutat Vella,1,el Raval,1,1001,..,18
2006-01-01,1,Ciutat Vella,1,el Raval,1,1001,..,19
2006-01-01,1,Ciutat Vella,1,el Raval,1,1002,62,0
2006-01-01,1,Ciutat Vella,1,el Raval,1,1002,43,1
2006-01-01,1,Ciutat Vella,1,el Raval,1,1002,53,2
2006-01-01,1,Ciutat Vella,1,el Raval,1,1002,71,3
2006-01-01,1,Ciutat Vella,1,el Raval,1,1002,97,4
2006-01-01,1,Ciutat Vella,1,el Raval,1,1002,195,5
2006-01-01,1,Ciutat Vella,1,el Raval,1,1002,204,6
2006-01-01,1,Ciutat Vella,1,el Raval,1,1002,147,7
2006-01-01,1,Ciutat Vella,1,el Raval,1,1002,140,8
2006-01-01,1,Ciutat Vella,1,el Raval,1,1002,90,9
2006-01-01,1,Ciutat Vella,1,el Raval,1,1002,77,10
2006-01-01,1,Ciutat Vella,1,el Raval,1,1002,55,11
2006-01-01,1,Ciutat Vella,1,el Raval,1,1002,31,12
2006-01-01,1,Ciutat Vella,1,el Raval,1,1002,64,13
2006-01-01,1,Ciutat Vella,1,el Raval,1,1002,71,14
2006-01-01,1,Ciutat Vella,1,el Raval,1,1002,89,15
2006-01-01,1,Ciutat Vella,1,el Raval,1,1002,68,16
2006-01-01,1,Ciutat Vella,1,el Raval,1,1002,29,17
2006-01-01,1,Ciutat Vella,1,el Raval,1,1002,18,18
2006-01-01,1,Ciutat Vella,1,el Raval,1,1002,6,19
2006-01-01,1,Ciutat Vella,1,el Raval,2,1003,154,0
2006-01-01,1,Ciutat Vella,1,el Raval,2,1003,132,1
2006-01-01,1,Ciutat Vella,1,el Raval,2,1003,112,2
2006-01-01,1,Ciutat Vella,1,el Raval,2,1003,128,3
2006-01-01,1,Ciutat Vella,1,el Raval,2,1003,238,4
2006-01-01,1,Ciutat Vella,1,el Raval,2,1003,397,5
2006-01-01,1,Ciutat Vella,1,el Raval,2,1003,420,6
2006-01-01,1,Ciutat Vella,1,el Raval,2,1003,325,7
2006-01-01,1,Ciutat Vella,1,el Raval,2,1003,265,8
2006-01-01,1,Ciutat Vella,1,el Raval,2,1003,226,9
2006-01-01,1,Ciutat Vella,1,el Raval,2,1003,149,10
2006-01-01,1,Ciutat Vella,1,el Raval,2,1003,128,11
2006-01-01,1,Ciutat Vella,1,el Raval,2,1003,129,12
2006-01-01,1,Ciutat Vella,1,el Raval,2,1003,130,13
2006-01-01,1,Ciutat Vella,1,el Raval,2,1003,153,14
2006-01-01,1,Ciutat Vella,1,el Raval,2,1003,98,15
2006-01-01,1,Ciutat Vella,1,el Raval,2,1003,88,16
2006-01-01,1,Ciutat Vella,1,el Raval,2,1003,28,17
2006-01-01,1,Ciutat Vella,1,el Raval,2,1003,12,18
2006-01-01,1,Ciutat Vella,1,el Raval,2,1003,..,19
2006-01-01,1,Ciutat Vella,1,el Raval,2,1004,159,0
2006-01-01,1,Ciutat Vella,1,el Raval,2,1004,108,1
2006-01-01,1,Ciutat Vella,1,el Raval,2,1004,84,2
2006-01-01,1,Ciutat Vella,1,el Raval,2,1004,100,3
2006-01-01,1,Ciutat Vella,1,el Raval,2,1004,213,4
2006-01-01,1,Ciutat Vella,1,el Raval,2,1004,398,5
2006-01-01,1,Ciutat Vella,1,el Raval,2,1004,422,6
2006-01-01,1,Ciutat Vella,1,el Raval,2,1004,314,7
2006-01-01,1,Ciutat Vella,1,el Raval,2,1004,255,8
2006-01-01,1,Ciutat Vella,1,el Raval,2,1004,193,9
2006-01-01,1,Ciutat Vella,1,el Raval,2,1004,152,10
2006-01-01,1,Ciutat Vella,1,el Raval,2,1004,142,11
2006-01-01,1,Ciutat Vella,1,el Raval,2,1004,109,12
2006-01-01,1,Ciutat Vella,1,el Raval,2,1004,88,13
2006-01-01,1,Ciutat Vella,1,el Raval,2,1004,104,14
2006-01-01,1,Ciutat Vella,1,el Raval,2,1004,102,15
2006-01-01,1,Ciutat Vella,1,el Raval,2,1004,67,16
2006-01-01,1,Ciutat Vella,1,el Raval,2,1004,31,17
2006-01-01,1,Ciutat Vella,1,el Raval,2,1004,7,18
2006-01-01,1,Ciutat Vella,1,el Raval,2,1004,..,20
2006-01-01,1,Ciutat Vella,1,el Raval,3,1005,99,0
2006-01-01,1,Ciutat Vella,1,el Raval,3,1005,53,1
2006-01-01,1,Ciutat Vella,1,el Raval,3,1005,53,2
2006-01-01,1,Ciutat Vella,1,el Raval,3,1005,57,3
2006-01-01,1,Ciutat Vella,1,el Raval,3,1005,139,4
2006-01-01,1,Ciutat Vella,1,el Raval,3,1005,286,5
2006-01-01,1,Ciutat Vella,1,el Raval,3,1005,301,6
2006-01-01,1,Ciutat Vella,1,el Raval,3,1005,203,7
2006-01-01,1,Ciutat Vella,1,el Raval,3,1005,155,8
2006-01-01,1,Ciutat Vella,1,el Raval,3,1005,129,9
2006-01-01,1,Ciutat Vella,1,el Raval,3,1005,115,10
2006-01-01,1,Ciutat Vella,1,el Raval,3,1005,125,11
2006-01-01,1,Ciutat Vella,1,el Raval,3,1005,111,12
2006-01-01,1,Ciutat Vella,1,el Raval,3,1005,132,13
2006-01-01,1,Ciutat Vella,1,el Raval,3,1005,112,14
2006-01-01,1,Ciutat Vella,1,el Raval,3,1005,115,15
2006-01-01,1,Ciutat Vella,1,el Raval,3,1005,74,16
2006-01-01,1,Ciutat Vella,1,el Raval,3,1005,46,17
2006-01-01,1,Ciutat Vella,1,el Raval,3,1005,10,18
