Data_Referencia,Codi_Districte,Nom_Districte,Codi_Barri,Nom_Barri,AEB,Seccio_Censal,Valor,EDAT_Q
2013-01-01,1,Ciutat Vella,1,el Raval,1,1001,60,0
2013-01-01,1,Ciutat Vella,1,el Raval,1,1001,47,1
2013-01-01,1,Ciutat Vella,1,el Raval,1,1001,38,2
2013-01-01,1,Ciutat Vella,1,el Raval,1,1001,39,3
2013-01-01,1,Ciutat Vella,1,el Raval,1,1001,79,4
2013-01-01,1,Ciutat Vella,1,el Raval,1,1001,155,5
2013-01-01,1,Ciutat Vella,1,el Raval,1,1001,189,6
2013-01-01,1,Ciutat Vella,1,el Raval,1,1001,133,7
2013-01-01,1,Ciutat Vella,1,el Raval,1,1001,115,8
2013-01-01,1,Ciutat Vella,1,el Raval,1,1001,100,9
2013-01-01,1,Ciutat Vella,1,el Raval,1,1001,65,10
2013-01-01,1,Ciutat Vella,1,el Raval,1,1001,53,11
2013-01-01,1,Ciutat Vella,1,el Raval,1,1001,69,12
2013-01-01,1,Ciutat Vella,1,el Raval,1,1001,50,13
2013-01-01,1,Ciutat Vella,1,el Raval,1,1001,49,14
2013-01-01,1,Ciutat Vella,1,el Raval,1,1001,42,15
2013-01-01,1,Ciutat Vella,1,el Raval,1,1001,43,16
2013-01-01,1,Ciutat Vella,1,el Raval,1,1001,21,17
2013-01-01,1,Ciutat Vella,1,el Raval,1,1001,7,18
2013-01-01,1,Ciutat Vella,1,el Raval,1,1002,73,0
2013-01-01,1,Ciutat Vella,1,el Raval,1,1002,46,1
2013-01-01,1,Ciutat Vella,1,el Raval,1,1002,60,2
2013-01-01,1,Ciutat Vella,1,el Raval,1,1002,71,3
2013-01-01,1,Ciutat Vella,1,el Raval,1,1002,143,4
2013-01-01,1,Ciutat Vella,1,el Raval,1,1002,167,5
2013-01-01,1,Ciutat Vella,1,el Raval,1,1002,213,6
2013-01-01,1,Ciutat Vella,1,el Raval,1,1002,155,7
2013-01-01,1,Ciutat Vella,1,el Raval,1,1002,134,8
2013-01-01,1,Ciutat Vella,1,el Raval,1,1002,97,9
2013-01-01,1,Ciutat Vella,1,el Raval,1,1002,84,10
2013-01-01,1,Ciutat Vella,1,el Raval,1,1002,56,11
2013-01-01,1,Ciutat Vella,1,el Raval,1,1002,49,12
2013-01-01,1,Ciutat Vella,1,el Raval,1,1002,27,13
2013-01-01,1,Ciutat Vella,1,el Raval,1,1002,37,14
2013-01-01,1,Ciutat Vella,1,el Raval,1,1002,44,15
2013-01-01,1,Ciutat Vella,1,el Raval,1,1002,55,16
2013-01-01,1,Ciutat Vella,1,el Raval,1,1002,34,17
2013-01-01,1,Ciutat Vella,1,el Raval,1,1002,27,18
2013-01-01,1,Ciutat Vella,1,el Raval,1,1002,..,19
