Data_Referencia,Codi_Districte,Nom_Districte,Codi_Barri,Nom_Barri,AEB,Seccio_Censal,Valor,EDAT_Q
2014-01-01,1,Ciutat Vella,1,el Raval,1,1001,61,0
2014-01-01,1,Ciutat Vella,1,el Raval,1,1001,52,1
2014-01-01,1,Ciutat Vella,1,el Raval,1,1001,42,2
2014-01-01,1,Ciutat Vella,1,el Raval,1,1001,44,3
2014-01-01,1,Ciutat Vella,1,el Raval,1,1001,68,4
2014-01-01,1,Ciutat Vella,1,el Raval,1,1001,139,5
2014-01-01,1,Ciutat Vella,1,el Raval,1,1001,204,6
2014-01-01,1,Ciutat Vella,1,el Raval,1,1001,119,7
2014-01-01,1,Ciutat Vella,1,el Raval,1,1001,112,8
2014-01-01,1,Ciutat Vella,1,el Raval,1,1001,84,9
2014-01-01,1,Ciutat Vella,1,el Raval,1,1001,76,10
2014-01-01,1,Ciutat Vella,1,el Raval,1,1001,45,11
2014-01-01,1,Ciutat Vella,1,el Raval,1,1001,64,12
2014-01-01,1,Ciutat Vella,1,el Raval,1,1001,53,13
2014-01-01,1,Ciutat Vella,1,el Raval,1,1001,45,14
2014-01-01,1,Ciutat Vella,1,el Raval,1,1001,42,15
2014-01-01,1,Ciutat Vella,1,el Raval,1,1001,50,16
2014-01-01,1,Ciutat Vella,1,el Raval,1,1001,19,17
2014-01-01,1,Ciutat Vella,1,el Raval,1,1001,7,18
2014-01-01,1,Ciutat Vella,1,el Raval,1,1002,69,0
2014-01-01,1,Ciutat Vella,1,el Raval,1,1002,49,1
2014-01-01,1,Ciutat Vella,1,el Raval,1,1002,58,2
2014-01-01,1,Ciutat Vella,1,el Raval,1,1002,61,3
2014-01-01,1,Ciutat Vella,1,el Raval,1,1002,119,4
2014-01-01,1,Ciutat Vella,1,el Raval,1,1002,180,5
2014-01-01,1,Ciutat Vella,1,el Raval,1,1002,198,6
2014-01-01,1,Ciutat Vella,1,el Raval,1,1002,170,7
2014-01-01,1,Ciutat Vella,1,el Raval,1,1002,131,8
2014-01-01,1,Ciutat Vella,1,el Raval,1,1002,97,9
2014-01-01,1,Ciutat Vella,1,el Raval,1,1002,87,10
2014-01-01,1,Ciutat Vella,1,el Raval,1,1002,53,11
2014-01-01,1,Ciutat Vella,1,el Raval,1,1002,57,12
2014-01-01,1,Ciutat Vella,1,el Raval,1,1002,37,13
