Data_Referencia,Codi_Districte,Nom_Districte,Codi_Barri,Nom_Barri,AEB,Seccio_Censal,Valor,EDAT_Q
2021-01-01,1,Ciutat Vella,1,el Raval,1,1001,66,0
2021-01-01,1,Ciutat Vella,1,el Raval,1,1001,37,1
2021-01-01,1,Ciutat Vella,1,el Raval,1,1001,40,2
2021-01-01,1,Ciutat Vella,1,el Raval,1,1001,44,3
2021-01-01,1,Ciutat Vella,1,el Raval,1,1001,64,4
2021-01-01,1,Ciutat Vella,1,el Raval,1,1001,154,5
2021-01-01,1,Ciutat Vella,1,el Raval,1,1001,166,6
2021-01-01,1,Ciutat Vella,1,el Raval,1,1001,133,7
2021-01-01,1,Ciutat Vella,1,el Raval,1,1001,117,8
2021-01-01,1,Ciutat Vella,1,el Raval,1,1001,81,9
2021-01-01,1,Ciutat Vella,1,el Raval,1,1001,96,10
2021-01-01,1,Ciutat Vella,1,el Raval,1,1001,73,11
2021-01-01,1,Ciutat Vella,1,el Raval,1,1001,42,12
2021-01-01,1,Ciutat Vella,1,el Raval,1,1001,47,13
2021-01-01,1,Ciutat Vella,1,el Raval,1,1001,46,14
2021-01-01,1,Ciutat Vella,1,el Raval,1,1001,41,15
2021-01-01,1,Ciutat Vella,1,el Raval,1,1001,38,16
2021-01-01,1,Ciutat Vella,1,el Raval,1,1001,16,17
2021-01-01,1,Ciutat Vella,1,el Raval,1,1001,8,18
2021-01-01,1,Ciutat Vella,1,el Raval,1,1001,..,19
2021-01-01,1,Ciutat Vella,1,el Raval,1,1002,50,0
2021-01-01,1,Ciutat Vella,1,el Raval,1,1002,55,1
2021-01-01,1,Ciutat Vella,1,el Raval,1,1002,43,2
2021-01-01,1,Ciutat Vella,1,el Raval,1,1002,53,3
2021-01-01,1,Ciutat Vella,1,el Raval,1,1002,131,4
2021-01-01,1,Ciutat Vella,1,el Raval,1,1002,218,5
2021-01-01,1,Ciutat Vella,1,el Raval,1,1002,192,6
2021-01-01,1,Ciutat Vella,1,el Raval,1,1002,153,7
2021-01-01,1,Ciutat Vella,1,el Raval,1,1002,126,8
2021-01-01,1,Ciutat Vella,1,el Raval,1,1002,84,9
2021-01-01,1,Ciutat Vella,1,el Raval,1,1002,79,10
2021-01-01,1,Ciutat Vella,1,el Raval,1,1002,65,11
2021-01-01,1,Ciutat Vella,1,el Raval,1,1002,49,12
2021-01-01,1,Ciutat Vella,1,el Raval,1,1002,46,13
2021-01-01,1,Ciutat Vella,1,el Raval,1,1002,31,14
2021-01-01,1,Ciutat Vella,1,el Raval,1,1002,23,15
2021-01-01,1,Ciutat Vella,1,el Raval,1,1002,32,16
2021-01-01,1,Ciutat Vella,1,el Raval,1,1002,33,17
2021-01-01,1,Ciutat Vella,1,el Raval,1,1002,18,18
2021-01-01,1,Ciutat Vella,1,el Raval,1,1002,7,19
2021-01-01,1,Ciutat Vella,1,el Raval,1,1002,..,20
2021-01-01,1,Ciutat Vella,1,el Raval,2,1003,228,0
2021-01-01,1,Ciutat Vella,1,el Raval,2,1003,273,1
2021-01-01,1,Ciutat Vella,1,el Raval,2,1003,208,2
2021-01-01,1,Ciutat Vella,1,el Raval,2,1003,267,3
2021-01-01,1,Ciutat Vella,1,el Raval,2,1003,227,4
2021-01-01,1,Ciutat Vella,1,el Raval,2,1003,368,5
2021-01-01,1,Ciutat Vella,1,el Raval,2,1003,364,6
2021-01-01,1,Ciutat Vella,1,el Raval,2,1003,318,7
2021-01-01,1,Ciutat Vella,1,el Raval,2,1003,262,8
2021-01-01,1,Ciutat Vella,1,el Raval,2,1003,240,9
2021-01-01,1,Ciutat Vella,1,el Raval,2,1003,195,10
2021-01-01,1,Ciutat Vella,1,el Raval,2,1003,166,11
2021-01-01,1,Ciutat Vella,1,el Raval,2,1003,152,12
2021-01-01,1,Ciutat Vella,1,el Raval,2,1003,103,13
2021-01-01,1,Ciutat Vella,1,el Raval,2,1003,89,14
2021-01-01,1,Ciutat Vella,1,el Raval,2,1003,66,15
2021-01-01,1,Ciutat Vella,1,el Raval,2,1003,59,16
2021-01-01,1,Ciutat Vella,1,el Raval,2,1003,54,17
2021-01-01,1,Ciutat Vella,1,el Raval,2,1003,17,18
2021-01-01,1,Ciutat Vella,1,el Raval,2,1003,5,19
2021-01-01,1,Ciutat Vella,1,el Raval,2,1004,124,0
2021-01-01,1,Ciutat Vella,1,el Raval,2,1004,117,1
2021-01-01,1,Ciutat Vella,1,el Raval,2,1004,116,2
2021-01-01,1,Ciutat Vella,1,el Raval,2,1004,126,3
2021-01-01,1,Ciutat Vella,1,el Raval,2,1004,190,4
2021-01-01,1,Ciutat Vella,1,el Raval,2,1004,360,5
2021-01-01,1,Ciutat Vella,1,el Raval,2,1004,369,6
2021-01-01,1,Ciutat Vella,1,el Raval,2,1004,316,7
2021-01-01,1,Ciutat Vella,1,el Raval,2,1004,259,8
2021-01-01,1,Ciutat Vella,1,el Raval,2,1004,243,9
2021-01-01,1,Ciutat Vella,1,el Raval,2,1004,194,10
2021-01-01,1,Ciutat Vella,1,el Raval,2,1004,165,11
2021-01-01,1,Ciutat Vella,1,el Raval,2,1004,102,12
2021-01-01,1,Ciutat Vella,1,el Raval,2,1004,82,13
2021-01-01,1,Ciutat Vella,1,el Raval,2,1004,72,14
2021-01-01,1,Ciutat Vella,1,el Raval,2,1004,57,15
2021-01-01,1,Ciutat Vella,1,el Raval,2,1004,30,16
2021-01-01,1,Ciutat Vella,1,el Raval,2,1004,30,17
2021-01-01,1,Ciutat Vella,1,el Raval,2,1004,15,18
2021-01-01,1,Ciutat Vella,1,el Raval,2,1004,5,19
2021-01-01,1,Ciutat Vella,1,el Raval,3,1005,97,0
2021-01-01,1,Ciutat Vella,1,el Raval,3,1005,96,1
2021-01-01,1,Ciutat Vella,1,el Raval,3,1005,99,2
2021-01-01,1,Ciutat Vella,1,el Raval,3,1005,105,3
2021-01-01,1,Ciutat Vella,1,el Raval,3,1005,154,4
2021-01-01,1,Ciutat Vella,1,el Raval,3,1005,274,5
2021-01-01,1,Ciutat Vella,1,el Raval,3,1005,281,6
2021-01-01,1,Ciutat Vella,1,el Raval,3,1005,219,7
2021-01-01,1,Ciutat Vella,1,el Raval,3,1005,223,8
2021-01-01,1,Ciutat Vella,1,el Raval,3,1005,188,9
