Data_Referencia,Codi_Districte,Nom_Districte,Codi_Barri,Nom_Barri,AEB,Seccio_Censal,Valor,EDAT_Q
2019-01-01,1,Ciutat Vella,1,el Raval,1,1001,71,0
2019-01-01,1,Ciutat Vella,1,el Raval,1,1001,42,1
2019-01-01,1,Ciutat Vella,1,el Raval,1,1001,36,2
2019-01-01,1,Ciutat Vella,1,el Raval,1,1001,49,3
2019-01-01,1,Ciutat Vella,1,el Raval,1,1001,88,4
2019-01-01,1,Ciutat Vella,1,el Raval,1,1001,172,5
2019-01-01,1,Ciutat Vella,1,el Raval,1,1001,156,6
2019-01-01,1,Ciutat Vella,1,el Raval,1,1001,147,7
2019-01-01,1,Ciutat Vella,1,el Raval,1,1001,106,8
2019-01-01,1,Ciutat Vella,1,el Raval,1,1001,97,9
2019-01-01,1,Ciutat Vella,1,el Raval,1,1001,77,10
2019-01-01,1,Ciutat Vella,1,el Raval,1,1001,58,11
2019-01-01,1,Ciutat Vella,1,el Raval,1,1001,40,12
2019-01-01,1,Ciutat Vella,1,el Raval,1,1001,53,13
2019-01-01,1,Ciutat Vella,1,el Raval,1,1001,46,14
2019-01-01,1,Ciutat Vella,1,el Raval,1,1001,44,15
2019-01-01,1,Ciutat Vella,1,el Raval,1,1001,31,16
2019-01-01,1,Ciutat Vella,1,el Raval,1,1001,24,17
2019-01-01,1,Ciutat Vella,1,el Raval,1,1001,7,18
2019-01-01,1,Ciutat Vella,1,el Raval,1,1001,..,19
2019-01-01,1,Ciutat Vella,1,el Raval,1,1002,55,0
2019-01-01,1,Ciutat Vella,1,el Raval,1,1002,56,1
2019-01-01,1,Ciutat Vella,1,el Raval,1,1002,53,2
2019-01-01,1,Ciutat Vella,1,el Raval,1,1002,63,3
2019-01-01,1,Ciutat Vella,1,el Raval,1,1002,115,4
2019-01-01,1,Ciutat Vella,1,el Raval,1,1002,195,5
2019-01-01,1,Ciutat Vella,1,el Raval,1,1002,194,6
2019-01-01,1,Ciutat Vella,1,el Raval,1,1002,161,7
2019-01-01,1,Ciutat Vella,1,el Raval,1,1002,122,8
2019-01-01,1,Ciutat Vella,1,el Raval,1,1002,88,9
2019-01-01,1,Ciutat Vella,1,el Raval,1,1002,89,10
2019-01-01,1,Ciutat Vella,1,el Raval,1,1002,62,11
2019-01-01,1,Ciutat Vella,1,el Raval,1,1002,48,12
2019-01-01,1,Ciutat Vella,1,el Raval,1,1002,54,13
2019-01-01,1,Ciutat Vella,1,el Raval,1,1002,26,14
2019-01-01,1,Ciutat Vella,1,el Raval,1,1002,31,15
2019-01-01,1,Ciutat Vella,1,el Raval,1,1002,36,16
2019-01-01,1,Ciutat Vella,1,el Raval,1,1002,45,17
2019-01-01,1,Ciutat Vella,1,el Raval,1,1002,23,18
2019-01-01,1,Ciutat Vella,1,el Raval,1,1002,7,19
2019-01-01,1,Ciutat Vella,1,el Raval,1,1002,..,20
2019-01-01,1,Ciutat Vella,1,el Raval,2,1003,241,0
2019-01-01,1,Ciutat Vella,1,el Raval,2,1003,308,1
2019-01-01,1,Ciutat Vella,1,el Raval,2,1003,211,2
2019-01-01,1,Ciutat Vella,1,el Raval,2,1003,188,3
2019-01-01,1,Ciutat Vella,1,el Raval,2,1003,201,4
2019-01-01,1,Ciutat Vella,1,el Raval,2,1003,344,5
2019-01-01,1,Ciutat Vella,1,el Raval,2,1003,357,6
2019-01-01,1,Ciutat Vella,1,el Raval,2,1003,321,7
2019-01-01,1,Ciutat Vella,1,el Raval,2,1003,264,8
2019-01-01,1,Ciutat Vella,1,el Raval,2,1003,252,9
2019-01-01,1,Ciutat Vella,1,el Raval,2,1003,186,10
2019-01-01,1,Ciutat Vella,1,el Raval,2,1003,177,11
2019-01-01,1,Ciutat Vella,1,el Raval,2,1003,145,12
2019-01-01,1,Ciutat Vella,1,el Raval,2,1003,87,13
2019-01-01,1,Ciutat Vella,1,el Raval,2,1003,92,14
2019-01-01,1,Ciutat Vella,1,el Raval,2,1003,65,15
2019-01-01,1,Ciutat Vella,1,el Raval,2,1003,67,16
2019-01-01,1,Ciutat Vella,1,el Raval,2,1003,50,17
2019-01-01,1,Ciutat Vella,1,el Raval,2,1003,21,18
2019-01-01,1,Ciutat Vella,1,el Raval,2,1003,..,19
2019-01-01,1,Ciutat Vella,1,el Raval,2,1004,122,0
2019-01-01,1,Ciutat Vella,1,el Raval,2,1004,116,1
2019-01-01,1,Ciutat Vella,1,el Raval,2,1004,115,2
2019-01-01,1,Ciutat Vella,1,el Raval,2,1004,136,3
2019-01-01,1,Ciutat Vella,1,el Raval,2,1004,176,4
2019-01-01,1,Ciutat Vella,1,el Raval,2,1004,344,5
2019-01-01,1,Ciutat Vella,1,el Raval,2,1004,370,6
2019-01-01,1,Ciutat Vella,1,el Raval,2,1004,297,7
2019-01-01,1,Ciutat Vella,1,el Raval,2,1004,249,8
2019-01-01,1,Ciutat Vella,1,el Raval,2,1004,249,9
2019-01-01,1,Ciutat Vella,1,el Raval,2,1004,177,10
2019-01-01,1,Ciutat Vella,1,el Raval,2,1004,138,11
2019-01-01,1,Ciutat Vella,1,el Raval,2,1004,92,12
2019-01-01,1,Ciutat Vella,1,el Raval,2,1004,85,13
2019-01-01,1,Ciutat Vella,1,el Raval,2,1004,70,14
2019-01-01,1,Ciutat Vella,1,el Raval,2,1004,55,15
2019-01-01,1,Ciutat Vella,1,el Raval,2,1004,31,16
2019-01-01,1,Ciutat Vella,1,el Raval,2,1004,34,17
2019-01-01,1,Ciutat Vella,1,el Raval,2,1004,19,18
2019-01-01,1,Ciutat Vella,1,el Raval,2,1004,..,19
2019-01-01,1,Ciutat Vella,1,el Raval,3,1005,96,0
2019-01-01,1,Ciutat Vella,1,el Raval,3,1005,103,1
2019-01-01,1,Ciutat Vella,1,el Raval,3,1005,97,2
2019-01-01,1,Ciutat Vella,1,el Raval,3,1005,90,3
2019-01-01,1,Ciutat Vella,1,el Raval,3,1005,145,4
2019-01-01,1,Ciutat Vella,1,el Raval,3,1005,288,5
2019-01-01,1,Ciutat Vella,1,el Raval,3,1005,260,6
2019-01-01,1,Ciutat Vella,1,el Raval,3,1005,250,7
2019-01-01,1,Ciutat Vella,1,el Raval,3,1005,257,8
2019-01-01,1,Ciutat Vella,1,el Raval,3,1005,196,9
2019-01-01,1,Ciutat Vella,1,el Raval,3,1005,149,10
2019-01-01,1,Ciutat Vella,1,el Raval,3,1005,123,11
2019-01-01,1,Ciutat Vella,1,el Raval,3,1005,95,12
2019-01-01,1,Ciutat Vella,1,el Raval,3,1005,82,13
2019-01-01,1,Ciutat Vella,1,el Raval,3,1005,80,14
2019-01-01,1,Ciutat Vella,1,el Raval,3,1005,63,15
2019-01-01,1,Ciutat Vella,1,el Raval,3,1005,49,16
2019-01-01,1,Ciutat Vella,1,el Raval,3,1005,37,17
2019-01-01,1,Ciutat Vella,1,el Raval,3,1005,16,18
2019-01-01,1,Ciutat Vella,1,el Raval,3,1005,..,19
2019-01-01,1,Ciutat Vella,1,el Raval,3,1006,54,0
2019-01-01,1,Ciutat Vella,1,el Raval,3,1006,43,1
2019-01-01,1,Ciutat Vella,1,el Raval,3,1006,45,2
2019-01-01,1,Ciutat Vella,1,el Raval,3,1006,64,3
2019-01-01,1,Ciutat Vella,1,el Raval,3,1006,128,4
2019-01-01,1,Ciutat Vella,1,el Raval,3,1006,207,5
2019-01-01,1,Ciutat Vella,1,el Raval,3,1006,180,6
2019-01-01,1,Ciutat Vella,1,el Raval,3,1006,176,7
2019-01-01,1,Ciutat Vella,1,el Raval,3,1006,165,8
2019-01-01,1,Ciutat Vella,1,el Raval,3,1006,124,9
2019-01-01,1,Ciutat Vella,1,el Raval,3,1006,101,10
2019-01-01,1,Ciutat Vella,1,el Raval,3,1006,88,11
2019-01-01,1,Ciutat Vella,1,el Raval,3,1006,67,12
2019-01-01,1,Ciutat Vella,1,el Raval,3,1006,49,13
2019-01-01,1,Ciutat Vella,1,el Raval,3,1006,36,14
2019-01-01,1,Ciutat Vella,1,el Raval,3,1006,28,15
2019-01-01,1,Ciutat Vella,1,el Raval,3,1006,33,16
2019-01-01,1,Ciutat Vella,1,el Raval,3,1006,23,17
2019-01-01,1,Ciutat Vella,1,el Raval,3,1006,12,18
2019-01-01,1,Ciutat Vella,1,el Raval,3,1006,..,19
2019-01-01,1,Ciutat Vella,1,el Raval,3,1007,97,0
2019-01-01,1,Ciutat Vella,1,el Raval,3,1007,98,1
2019-01-01,1,Ciutat Vella,1,el Raval,3,1007,73,2
2019-01-01,1,Ciutat Vella,1,el Raval,3,1007,64,3
2019-01-01,1,Ciutat Vella,1,el Raval,3,1007,124,4
2019-01-01,1,Ciutat Vella,1,el Raval,3,1007,246,5
2019-01-01,1,Ciutat Vella,1,el Raval,3,1007,203,6
2019-01-01,1,Ciutat Vella,1,el Raval,3,1007,226,7
2019-01-01,1,Ciutat Vella,1,el Raval,3,1007,219,8
2019-01-01,1,Ciutat Vella,1,el Raval,3,1007,181,9
2019-01-01,1,Ciutat Vella,1,el Raval,3,1007,132,10
2019-01-01,1,Ciutat Vella,1,el Raval,3,1007,112,11
2019-01-01,1,Ciutat Vella,1,el Raval,3,1007,70,12
2019-01-01,1,Ciutat Vella,1,el Raval,3,1007,51,13
2019-01-01,1,Ciutat Vella,1,el Raval,3,1007,30,14
2019-01-01,1,Ciutat Vella,1,el Raval,3,1007,22,15
2019-01-01,1,Ciutat Vella,1,el Raval,3,1007,18,16
2019-01-01,1,Ciutat Vella,1,el Raval,3,1007,11,17
2019-01-01,1,Ciutat Vella,1,el Raval,3,1007,..,18
2019-01-01,1,Ciutat Vella,1,el Raval,3,1007,..,19
2019-01-01,1,Ciutat Vella,1,el Raval,4,1008,163,0
2019-01-01,1,Ciutat Vella,1,el Raval,4,1008,138,1
2019-01-01,1,Ciutat Vella,1,el Raval,4,1008,121,2
