Data_Referencia,Codi_Districte,Nom_Districte,Codi_Barri,Nom_Barri,AEB,Seccio_Censal,Valor,EDAT_Q
1997-01-01,1,Ciutat Vella,1,el Raval,1,1001,31,0
1997-01-01,1,Ciutat Vella,1,el Raval,1,1001,38,1
1997-01-01,1,Ciutat Vella,1,el Raval,1,1001,32,2
1997-01-01,1,Ciutat Vella,1,el Raval,1,1001,41,3
1997-01-01,1,Ciutat Vella,1,el Raval,1,1001,84,4
1997-01-01,1,Ciutat Vella,1,el Raval,1,1001,94,5
1997-01-01,1,Ciutat Vella,1,el Raval,1,1001,94,6
1997-01-01,1,Ciutat Vella,1,el Raval,1,1001,50,7
1997-01-01,1,Ciutat Vella,1,el Raval,1,1001,53,8
1997-01-01,1,Ciutat Vella,1,el Raval,1,1001,76,9
1997-01-01,1,Ciutat Vella,1,el Raval,1,1001,63,10
1997-01-01,1,Ciutat Vella,1,el Raval,1,1001,82,11
1997-01-01,1,Ciutat Vella,1,el Raval,1,1001,80,12
1997-01-01,1,Ciutat Vella,1,el Raval,1,1001,66,13
1997-01-01,1,Ciutat Vella,1,el Raval,1,1001,87,14
1997-01-01,1,Ciutat Vella,1,el Raval,1,1001,52,15
1997-01-01,1,Ciutat Vella,1,el Raval,1,1001,36,16
1997-01-01,1,Ciutat Vella,1,el Raval,1,1001,18,17
1997-01-01,1,Ciutat Vella,1,el Raval,1,1001,14,18
1997-01-01,1,Ciutat Vella,1,el Raval,1,1001,..,19
1997-01-01,1,Ciutat Vella,1,el Raval,1,1002,47,0
1997-01-01,1,Ciutat Vella,1,el Raval,1,1002,49,1
1997-01-01,1,Ciutat Vella,1,el Raval,1,1002,43,2
1997-01-01,1,Ciutat Vella,1,el Raval,1,1002,52,3
1997-01-01,1,Ciutat Vella,1,el Raval,1,1002,64,4
1997-01-01,1,Ciutat Vella,1,el Raval,1,1002,68,5
1997-01-01,1,Ciutat Vella,1,el Raval,1,1002,68,6
1997-01-01,1,Ciutat Vella,1,el Raval,1,1002,70,7
1997-01-01,1,Ciutat Vella,1,el Raval,1,1002,63,8
1997-01-01,1,Ciutat Vella,1,el Raval,1,1002,67,9
1997-01-01,1,Ciutat Vella,1,el Raval,1,1002,52,10
1997-01-01,1,Ciutat Vella,1,el Raval,1,1002,71,11
1997-01-01,1,Ciutat Vella,1,el Raval,1,1002,81,12
1997-01-01,1,Ciutat Vella,1,el Raval,1,1002,107,13
1997-01-01,1,Ciutat Vella,1,el Raval,1,1002,96,14
1997-01-01,1,Ciutat Vella,1,el Raval,1,1002,91,15
1997-01-01,1,Ciutat Vella,1,el Raval,1,1002,57,16
1997-01-01,1,Ciutat Vella,1,el Raval,1,1002,38,17
1997-01-01,1,Ciutat Vella,1,el Raval,1,1002,15,18
1997-01-01,1,Ciutat Vella,1,el Raval,1,1002,9,19
1997-01-01,1,Ciutat Vella,1,el Raval,1,1002,..,20
1997-01-01,1,Ciutat Vella,1,el Raval,2,1003,64,0
1997-01-01,1,Ciutat Vella,1,el Raval,2,1003,65,1
1997-01-01,1,Ciutat Vella,1,el Raval,2,1003,84,2
1997-01-01,1,Ciutat Vella,1,el Raval,2,1003,126,3
1997-01-01,1,Ciutat Vella,1,el Raval,2,1003,152,4
1997-01-01,1,Ciutat Vella,1,el Raval,2,1003,168,5
1997-01-01,1,Ciutat Vella,1,el Raval,2,1003,142,6
1997-01-01,1,Ciutat Vella,1,el Raval,2,1003,141,7
1997-01-01,1,Ciutat Vella,1,el Raval,2,1003,115,8
1997-01-01,1,Ciutat Vella,1,el Raval,2,1003,119,9
1997-01-01,1,Ciutat Vella,1,el Raval,2,1003,133,10
1997-01-01,1,Ciutat Vella,1,el Raval,2,1003,124,11
1997-01-01,1,Ciutat Vella,1,el Raval,2,1003,180,12
1997-01-01,1,Ciutat Vella,1,el Raval,2,1003,159,13
1997-01-01,1,Ciutat Vella,1,el Raval,2,1003,143,14
1997-01-01,1,Ciutat Vella,1,el Raval,2,1003,101,15
1997-01-01,1,Ciutat Vella,1,el Raval,2,1003,63,16
1997-01-01,1,Ciutat Vella,1,el Raval,2,1003,34,17
1997-01-01,1,Ciutat Vella,1,el Raval,2,1003,15,18
1997-01-01,1,Ciutat Vella,1,el Raval,2,1003,..,19
1997-01-01,1,Ciutat Vella,1,el Raval,2,1004,114,0
1997-01-01,1,Ciutat Vella,1,el Raval,2,1004,87,1
1997-01-01,1,Ciutat Vella,1,el Raval,2,1004,90,2
1997-01-01,1,Ciutat Vella,1,el Raval,2,1004,102,3
1997-01-01,1,Ciutat Vella,1,el Raval,2,1004,132,4
1997-01-01,1,Ciutat Vella,1,el Raval,2,1004,192,5
1997-01-01,1,Ciutat Vella,1,el Raval,2,1004,171,6
1997-01-01,1,Ciutat Vella,1,el Raval,2,1004,132,7
1997-01-01,1,Ciutat Vella,1,el Raval,2,1004,106,8
1997-01-01,1,Ciutat Vella,1,el Raval,2,1004,109,9
1997-01-01,1,Ciutat Vella,1,el Raval,2,1004,111,10
1997-01-01,1,Ciutat Vella,1,el Raval,2,1004,100,11
1997-01-01,1,Ciutat Vella,1,el Raval,2,1004,126,12
1997-01-01,1,Ciutat Vella,1,el Raval,2,1004,136,13
1997-01-01,1,Ciutat Vella,1,el Raval,2,1004,115,14
1997-01-01,1,Ciutat Vella,1,el Raval,2,1004,111,15
1997-01-01,1,Ciutat Vella,1,el Raval,2,1004,50,16
1997-01-01,1,Ciutat Vella,1,el Raval,2,1004,32,17
1997-01-01,1,Ciutat Vella,1,el Raval,2,1004,8,18
1997-01-01,1,Ciutat Vella,1,el Raval,2,1004,..,19
1997-01-01,1,Ciutat Vella,1,el Raval,2,1004,..,20
1997-01-01,1,Ciutat Vella,1,el Raval,2,1004,..,21
1997-01-01,1,Ciutat Vella,1,el Raval,3,1005,50,0
1997-01-01,1,Ciutat Vella,1,el Raval,3,1005,44,1
1997-01-01,1,Ciutat Vella,1,el Raval,3,1005,66,2
1997-01-01,1,Ciutat Vella,1,el Raval,3,1005,85,3
1997-01-01,1,Ciutat Vella,1,el Raval,3,1005,115,4
1997-01-01,1,Ciutat Vella,1,el Raval,3,1005,112,5
1997-01-01,1,Ciutat Vella,1,el Raval,3,1005,116,6
1997-01-01,1,Ciutat Vella,1,el Raval,3,1005,116,7
1997-01-01,1,Ciutat Vella,1,el Raval,3,1005,103,8
1997-01-01,1,Ciutat Vella,1,el Raval,3,1005,108,9
1997-01-01,1,Ciutat Vella,1,el Raval,3,1005,113,10
1997-01-01,1,Ciutat Vella,1,el Raval,3,1005,146,11
1997-01-01,1,Ciutat Vella,1,el Raval,3,1005,163,12
1997-01-01,1,Ciutat Vella,1,el Raval,3,1005,142,13
1997-01-01,1,Ciutat Vella,1,el Raval,3,1005,175,14
1997-01-01,1,Ciutat Vella,1,el Raval,3,1005,118,15
1997-01-01,1,Ciutat Vella,1,el Raval,3,1005,71,16
1997-01-01,1,Ciutat Vella,1,el Raval,3,1005,33,17
1997-01-01,1,Ciutat Vella,1,el Raval,3,1005,15,18
1997-01-01,1,Ciutat Vella,1,el Raval,3,1005,..,19
1997-01-01,1,Ciutat Vella,1,el Raval,3,1006,57,0
1997-01-01,1,Ciutat Vella,1,el Raval,3,1006,56,1
1997-01-01,1,Ciutat Vella,1,el Raval,3,1006,49,2
1997-01-01,1,Ciutat Vella,1,el Raval,3,1006,77,3
1997-01-01,1,Ciutat Vella,1,el Raval,3,1006,72,4
1997-01-01,1,Ciutat Vella,1,el Raval,3,1006,91,5
1997-01-01,1,Ciutat Vella,1,el Raval,3,1006,107,6
1997-01-01,1,Ciutat Vella,1,el Raval,3,1006,89,7
1997-01-01,1,Ciutat Vella,1,el Raval,3,1006,94,8
1997-01-01,1,Ciutat Vella,1,el Raval,3,1006,99,9
1997-01-01,1,Ciutat Vella,1,el Raval,3,1006,63,10
1997-01-01,1,Ciutat Vella,1,el Raval,3,1006,97,11
1997-01-01,1,Ciutat Vella,1,el Raval,3,1006,114,12
1997-01-01,1,Ciutat Vella,1,el Raval,3,1006,130,13
1997-01-01,1,Ciutat Vella,1,el Raval,3,1006,125,14
1997-01-01,1,Ciutat Vella,1,el Raval,3,1006,90,15
