Data_Referencia,Codi_Districte,Nom_Districte,Codi_Barri,Nom_Barri,AEB,Seccio_Censal,Valor,EDAT_Q
2018-01-01,1,Ciutat Vella,1,el Raval,1,1001,51,0
2018-01-01,1,Ciutat Vella,1,el Raval,1,1001,44,1
2018-01-01,1,Ciutat Vella,1,el Raval,1,1001,47,2
2018-01-01,1,Ciutat Vella,1,el Raval,1,1001,53,3
2018-01-01,1,Ciutat Vella,1,el Raval,1,1001,78,4
2018-01-01,1,Ciutat Vella,1,el Raval,1,1001,131,5
2018-01-01,1,Ciutat Vella,1,el Raval,1,1001,139,6
2018-01-01,1,Ciutat Vella,1,el Raval,1,1001,162,7
2018-01-01,1,Ciutat Vella,1,el Raval,1,1001,95,8
2018-01-01,1,Ciutat Vella,1,el Raval,1,1001,103,9
2018-01-01,1,Ciutat Vella,1,el Raval,1,1001,77,10
2018-01-01,1,Ciutat Vella,1,el Raval,1,1001,51,11
2018-01-01,1,Ciutat Vella,1,el Raval,1,1001,44,12
2018-01-01,1,Ciutat Vella,1,el Raval,1,1001,60,13
2018-01-01,1,Ciutat Vella,1,el Raval,1,1001,42,14
2018-01-01,1,Ciutat Vella,1,el Raval,1,1001,43,15
2018-01-01,1,Ciutat Vella,1,el Raval,1,1001,31,16
2018-01-01,1,Ciutat Vella,1,el Raval,1,1001,18,17
2018-01-01,1,Ciutat Vella,1,el Raval,1,1001,9,18
2018-01-01,1,Ciutat Vella,1,el Raval,1,1001,..,19
2018-01-01,1,Ciutat Vella,1,el Raval,1,1002,59,0
2018-01-01,1,Ciutat Vella,1,el Raval,1,1002,61,1
2018-01-01,1,Ciutat Vella,1,el Raval,1,1002,48,2
2018-01-01,1,Ciutat Vella,1,el Raval,1,1002,65,3
2018-01-01,1,Ciutat Vella,1,el Raval,1,1002,119,4
2018-01-01,1,Ciutat Vella,1,el Raval,1,1002,200,5
2018-01-01,1,Ciutat Vella,1,el Raval,1,1002,169,6
2018-01-01,1,Ciutat Vella,1,el Raval,1,1002,156,7
2018-01-01,1,Ciutat Vella,1,el Raval,1,1002,118,8
2018-01-01,1,Ciutat Vella,1,el Raval,1,1002,88,9
2018-01-01,1,Ciutat Vella,1,el Raval,1,1002,79,10
2018-01-01,1,Ciutat Vella,1,el Raval,1,1002,61,11
2018-01-01,1,Ciutat Vella,1,el Raval,1,1002,56,12
2018-01-01,1,Ciutat Vella,1,el Raval,1,1002,44,13
2018-01-01,1,Ciutat Vella,1,el Raval,1,1002,31,14
2018-01-01,1,Ciutat Vella,1,el Raval,1,1002,32,15
2018-01-01,1,Ciutat Vella,1,el Raval,1,1002,39,16
2018-01-01,1,Ciutat Vella,1,el Raval,1,1002,47,17
2018-01-01,1,Ciutat Vella,1,el Raval,1,1002,17,18
2018-01-01,1,Ciutat Vella,1,el Raval,1,1002,11,19
2018-01-01,1,Ciutat Vella,1,el Raval,1,1002,..,20
2018-01-01,1,Ciutat Vella,1,el Raval,2,1003,235,0
2018-01-01,1,Ciutat Vella,1,el Raval,2,1003,290,1
2018-01-01,1,Ciutat Vella,1,el Raval,2,1003,214,2
2018-01-01,1,Ciutat Vella,1,el Raval,2,1003,177,3
2018-01-01,1,Ciutat Vella,1,el Raval,2,1003,196,4
2018-01-01,1,Ciutat Vella,1,el Raval,2,1003,325,5
2018-01-01,1,Ciutat Vella,1,el Raval,2,1003,336,6
2018-01-01,1,Ciutat Vella,1,el Raval,2,1003,322,7
2018-01-01,1,Ciutat Vella,1,el Raval,2,1003,253,8
2018-01-01,1,Ciutat Vella,1,el Raval,2,1003,258,9
2018-01-01,1,Ciutat Vella,1,el Raval,2,1003,182,10
2018-01-01,1,Ciutat Vella,1,el Raval,2,1003,169,11
2018-01-01,1,Ciutat Vella,1,el Raval,2,1003,149,12
2018-01-01,1,Ciutat Vella,1,el Raval,2,1003,84,13
2018-01-01,1,Ciutat Vella,1,el Raval,2,1003,92,14
2018-01-01,1,Ciutat Vella,1,el Raval,2,1003,67,15
2018-01-01,1,Ciutat Vella,1,el Raval,2,1003,71,16
2018-01-01,1,Ciutat Vella,1,el Raval,2,1003,51,17
2018-01-01,1,Ciutat Vella,1,el Raval,2,1003,20,18
2018-01-01,1,Ciutat Vella,1,el Raval,2,1003,5,19
2018-01-01,1,Ciutat Vella,1,el Raval,2,1004,129,0
2018-01-01,1,Ciutat Vella,1,el Raval,2,1004,123,1
2018-01-01,1,Ciutat Vella,1,el Raval,2,1004,117,2
2018-01-01,1,Ciutat Vella,1,el Raval,2,1004,131,3
2018-01-01,1,Ciutat Vella,1,el Raval,2,1004,190,4
2018-01-01,1,Ciutat Vella,1,el Raval,2,1004,353,5
2018-01-01,1,Ciutat Vella,1,el Raval,2,1004,351,6
2018-01-01,1,Ciutat Vella,1,el Raval,2,1004,271,7
2018-01-01,1,Ciutat Vella,1,el Raval,2,1004,259,8
2018-01-01,1,Ciutat Vella,1,el Raval,2,1004,259,9
2018-01-01,1,Ciutat Vella,1,el Raval,2,1004,160,10
2018-01-01,1,Ciutat Vella,1,el Raval,2,1004,139,11
2018-01-01,1,Ciutat Vella,1,el Raval,2,1004,97,12
2018-01-01,1,Ciutat Vella,1,el Raval,2,1004,84,13
2018-01-01,1,Ciutat Vella,1,el Raval,2,1004,75,14
2018-01-01,1,Ciutat Vella,1,el Raval,2,1004,41,15
2018-01-01,1,Ciutat Vella,1,el Raval,2,1004,44,16
2018-01-01,1,Ciutat Vella,1,el Raval,2,1004,35,17
2018-01-01,1,Ciutat Vella,1,el Raval,2,1004,14,18
