Data_Referencia,Codi_Districte,Nom_Districte,Codi_Barri,Nom_Barri,AEB,Seccio_Censal,Valor,EDAT_Q
2007-01-01,1,Ciutat Vella,1,el Raval,1,1001,62,0
2007-01-01,1,Ciutat Vella,1,el Raval,1,1001,40,1
2007-01-01,1,Ciutat Vella,1,el Raval,1,1001,29,2
2007-01-01,1,Ciutat Vella,1,el Raval,1,1001,50,3
2007-01-01,1,Ciutat Vella,1,el Raval,1,1001,78,4
2007-01-01,1,Ciutat Vella,1,el Raval,1,1001,153,5
2007-01-01,1,Ciutat Vella,1,el Raval,1,1001,139,6
2007-01-01,1,Ciutat Vella,1,el Raval,1,1001,159,7
2007-01-01,1,Ciutat Vella,1,el Raval,1,1001,109,8
2007-01-01,1,Ciutat Vella,1,el Raval,1,1001,77,9
2007-01-01,1,Ciutat Vella,1,el Raval,1,1001,65,10
2007-01-01,1,Ciutat Vella,1,el Raval,1,1001,89,11
2007-01-01,1,Ciutat Vella,1,el Raval,1,1001,61,12
2007-01-01,1,Ciutat Vella,1,el Raval,1,1001,60,13
2007-01-01,1,Ciutat Vella,1,el Raval,1,1001,65,14
2007-01-01,1,Ciutat Vella,1,el Raval,1,1001,49,15
2007-01-01,1,Ciutat Vella,1,el Raval,1,1001,41,16
2007-01-01,1,Ciutat Vella,1,el Raval,1,1001,21,17
2007-01-01,1,Ciutat Vella,1,el Raval,1,1001,..,18
2007-01-01,1,Ciutat Vella,1,el Raval,1,1002,55,0
2007-01-01,1,Ciutat Vella,1,el Raval,1,1002,45,1
2007-01-01,1,Ciutat Vella,1,el Raval,1,1002,43,2
2007-01-01,1,Ciutat Vella,1,el Raval,1,1002,68,3
2007-01-01,1,Ciutat Vella,1,el Raval,1,1002,101,4
2007-01-01,1,Ciutat Vella,1,el Raval,1,1002,170,5
2007-01-01,1,Ciutat Vella,1,el Raval,1,1002,198,6
2007-01-01,1,Ciutat Vella,1,el Raval,1,1002,130,7
2007-01-01,1,Ciutat Vella,1,el Raval,1,1002,133,8
2007-01-01,1,Ciutat Vella,1,el Raval,1,1002,83,9
2007-01-01,1,Ciutat Vella,1,el Raval,1,1002,78,10
2007-01-01,1,Ciutat Vella,1,el Raval,1,1002,53,11
2007-01-01,1,Ciutat Vella,1,el Raval,1,1002,35,12
2007-01-01,1,Ciutat Vella,1,el Raval,1,1002,55,13
2007-01-01,1,Ciutat Vella,1,el Raval,1,1002,69,14
2007-01-01,1,Ciutat Vella,1,el Raval,1,1002,77,15
2007-01-01,1,Ciutat Vella,1,el Raval,1,1002,60,16
2007-01-01,1,Ciutat Vella,1,el Raval,1,1002,44,17
2007-01-01,1,Ciutat Vella,1,el Raval,1,1002,19,18
2007-01-01,1,Ciutat Vella,1,el Raval,1,1002,7,19
2007-01-01,1,Ciutat Vella,1,el Raval,2,1003,145,0
2007-01-01,1,Ciutat Vella,1,el Raval,2,1003,132,1
2007-01-01,1,Ciutat Vella,1,el Raval,2,1003,133,2
2007-01-01,1,Ciutat Vella,1,el Raval,2,1003,140,3
2007-01-01,1,Ciutat Vella,1,el Raval,2,1003,193,4
2007-01-01,1,Ciutat Vella,1,el Raval,2,1003,326,5
2007-01-01,1,Ciutat Vella,1,el Raval,2,1003,380,6
2007-01-01,1,Ciutat Vella,1,el Raval,2,1003,325,7
2007-01-01,1,Ciutat Vella,1,el Raval,2,1003,242,8
2007-01-01,1,Ciutat Vella,1,el Raval,2,1003,202,9
2007-01-01,1,Ciutat Vella,1,el Raval,2,1003,158,10
2007-01-01,1,Ciutat Vella,1,el Raval,2,1003,122,11
2007-01-01,1,Ciutat Vella,1,el Raval,2,1003,128,12
2007-01-01,1,Ciutat Vella,1,el Raval,2,1003,105,13
2007-01-01,1,Ciutat Vella,1,el Raval,2,1003,149,14
2007-01-01,1,Ciutat Vella,1,el Raval,2,1003,101,15
2007-01-01,1,Ciutat Vella,1,el Raval,2,1003,81,16
2007-01-01,1,Ciutat Vella,1,el Raval,2,1003,32,17
2007-01-01,1,Ciutat Vella,1,el Raval,2,1003,14,18
2007-01-01,1,Ciutat Vella,1,el Raval,2,1003,..,19
2007-01-01,1,Ciutat Vella,1,el Raval,2,1003,..,20
2007-01-01,1,Ciutat Vella,1,el Raval,2,1004,132,0
2007-01-01,1,Ciutat Vella,1,el Raval,2,1004,119,1
2007-01-01,1,Ciutat Vella,1,el Raval,2,1004,88,2
2007-01-01,1,Ciutat Vella,1,el Raval,2,1004,110,3
2007-01-01,1,Ciutat Vella,1,el Raval,2,1004,186,4
2007-01-01,1,Ciutat Vella,1,el Raval,2,1004,357,5
2007-01-01,1,Ciutat Vella,1,el Raval,2,1004,360,6
2007-01-01,1,Ciutat Vella,1,el Raval,2,1004,329,7
2007-01-01,1,Ciutat Vella,1,el Raval,2,1004,240,8
2007-01-01,1,Ciutat Vella,1,el Raval,2,1004,187,9
2007-01-01,1,Ciutat Vella,1,el Raval,2,1004,144,10
2007-01-01,1,Ciutat Vella,1,el Raval,2,1004,131,11
2007-01-01,1,Ciutat Vella,1,el Raval,2,1004,110,12
2007-01-01,1,Ciutat Vella,1,el Raval,2,1004,77,13
2007-01-01,1,Ciutat Vella,1,el Raval,2,1004,110,14
2007-01-01,1,Ciutat Vella,1,el Raval,2,1004,96,15
2007-01-01,1,Ciutat Vella,1,el Raval,2,1004,64,16
2007-01-01,1,Ciutat Vella,1,el Raval,2,1004,42,17
2007-01-01,1,Ciutat Vella,1,el Raval,2,1004,6,18
2007-01-01,1,Ciutat Vella,1,el Raval,3,1005,91,0
2007-01-01,1,Ciutat Vella,1,el Raval,3,1005,57,1
2007-01-01,1,Ciutat Vella,1,el Raval,3,1005,52,2
2007-01-01,1,Ciutat Vella,1,el Raval,3,1005,61,3
2007-01-01,1,Ciutat Vella,1,el Raval,3,1005,134,4
2007-01-01,1,Ciutat Vella,1,el Raval,3,1005,271,5
2007-01-01,1,Ciutat Vella,1,el Raval,3,1005,269,6
2007-01-01,1,Ciutat Vella,1,el Raval,3,1005,214,7
2007-01-01,1,Ciutat Vella,1,el Raval,3,1005,155,8
2007-01-01,1,Ciutat Vella,1,el Raval,3,1005,123,9
2007-01-01,1,Ciutat Vella,1,el Raval,3,1005,117,10
2007-01-01,1,Ciutat Vella,1,el Raval,3,1005,110,11
2007-01-01,1,Ciutat Vella,1,el Raval,3,1005,104,12
2007-01-01,1,Ciutat Vella,1,el Raval,3,1005,137,13
2007-01-01,1,Ciutat Vella,1,el Raval,3,1005,118,14
2007-01-01,1,Ciutat Vella,1,el Raval,3,1005,89,15
2007-01-01,1,Ciutat Vella,1,el Raval,3,1005,77,16
2007-01-01,1,Ciutat Vella,1,el Raval,3,1005,45,17
2007-01-01,1,Ciutat Vella,1,el Raval,3,1005,12,18
2007-01-01,1,Ciutat Vella,1,el Raval,3,1005,..,19
2007-01-01,1,Ciutat Vella,1,el Raval,3,1005,..,20
2007-01-01,1,Ciutat Vella,1,el Raval,3,1006,64,0
2007-01-01,1,Ciutat Vella,1,el Raval,3,1006,60,1
2007-01-01,1,Ciutat Vella,1,el Raval,3,1006,46,2
2007-01-01,1,Ciutat Vella,1,el Raval,3,1006,53,3
2007-01-01,1,Ciutat Vella,1,el Raval,3,1006,124,4
2007-01-01,1,Ciutat Vella,1,el Raval,3,1006,289,5
2007-01-01,1,Ciutat Vella,1,el Raval,3,1006,306,6
2007-01-01,1,Ciutat Vella,1,el Raval,3,1006,260,7
2007-01-01,1,Ciutat Vella,1,el Raval,3,1006,220,8
2007-01-01,1,Ciutat Vella,1,el Raval,3,1006,154,9
2007-01-01,1,Ciutat Vella,1,el Raval,3,1006,128,10
2007-01-01,1,Ciutat Vella,1,el Raval,3,1006,87,11
2007-01-01,1,Ciutat Vella,1,el Raval,3,1006,67,12
2007-01-01,1,Ciutat Vella,1,el Raval,3,1006,59,13
2007-01-01,1,Ciutat Vella,1,el Raval,3,1006,76,14
2007-01-01,1,Ciutat Vella,1,el Raval,3,1006,77,15
2007-01-01,1,Ciutat Vella,1,el Raval,3,1006,53,16
2007-01-01,1,Ciutat Vella,1,el Raval,3,1006,22,17
2007-01-01,1,Ciutat Vella,1,el Raval,3,1006,15,18
2007-01-01,1,Ciutat Vella,1,el Raval,3,1006,..,19
2007-01-01,1,Ciutat Vella,1,el Raval,3,1007,89,0
2007-01-01,1,Ciutat Vella,1,el Raval,3,1007,51,1
2007-01-01,1,Ciutat Vella,1,el Raval,3,1007,49,2
2007-01-01,1,Ciutat Vella,1,el Raval,3,1007,71,3
2007-01-01,1,Ciutat Vella,1,el Raval,3,1007,158,4
2007-01-01,1,Ciutat Vella,1,el Raval,3,1007,291,5
2007-01-01,1,Ciutat Vella,1,el Raval,3,1007,302,6
2007-01-01,1,Ciutat Vella,1,el Raval,3,1007,205,7
2007-01-01,1,Ciutat Vella,1,el Raval,3,1007,170,8
