Data_Referencia,Codi_Districte,Nom_Districte,Codi_Barri,Nom_Barri,AEB,Seccio_Censal,Valor,EDAT_Q
2012-01-01,1,Ciutat Vella,1,el Raval,1,1001,69,0
2012-01-01,1,Ciutat Vella,1,el Raval,1,1001,51,1
2012-01-01,1,Ciutat Vella,1,el Raval,1,1001,39,2
2012-01-01,1,Ciutat Vella,1,el Raval,1,1001,41,3
2012-01-01,1,Ciutat Vella,1,el Raval,1,1001,96,4
2012-01-01,1,Ciutat Vella,1,el Raval,1,1001,173,5
2012-01-01,1,Ciutat Vella,1,el Raval,1,1001,166,6
2012-01-01,1,Ciutat Vella,1,el Raval,1,1001,133,7
2012-01-01,1,Ciutat Vella,1,el Raval,1,1001,115,8
2012-01-01,1,Ciutat Vella,1,el Raval,1,1001,95,9
2012-01-01,1,Ciutat Vella,1,el Raval,1,1001,66,10
2012-01-01,1,Ciutat Vella,1,el Raval,1,1001,54,11
2012-01-01,1,Ciutat Vella,1,el Raval,1,1001,67,12
2012-01-01,1,Ciutat Vella,1,el Raval,1,1001,57,13
2012-01-01,1,Ciutat Vella,1,el Raval,1,1001,53,14
2012-01-01,1,Ciutat Vella,1,el Raval,1,1001,57,15
2012-01-01,1,Ciutat Vella,1,el Raval,1,1001,33,16
2012-01-01,1,Ciutat Vella,1,el Raval,1,1001,20,17
2012-01-01,1,Ciutat Vella,1,el Raval,1,1001,9,18
2012-01-01,1,Ciutat Vella,1,el Raval,1,1002,64,0
2012-01-01,1,Ciutat Vella,1,el Raval,1,1002,58,1
2012-01-01,1,Ciutat Vella,1,el Raval,1,1002,68,2
2012-01-01,1,Ciutat Vella,1,el Raval,1,1002,77,3
2012-01-01,1,Ciutat Vella,1,el Raval,1,1002,127,4
2012-01-01,1,Ciutat Vella,1,el Raval,1,1002,182,5
2012-01-01,1,Ciutat Vella,1,el Raval,1,1002,197,6
2012-01-01,1,Ciutat Vella,1,el Raval,1,1002,156,7
2012-01-01,1,Ciutat Vella,1,el Raval,1,1002,125,8
2012-01-01,1,Ciutat Vella,1,el Raval,1,1002,105,9
2012-01-01,1,Ciutat Vella,1,el Raval,1,1002,74,10
2012-01-01,1,Ciutat Vella,1,el Raval,1,1002,57,11
2012-01-01,1,Ciutat Vella,1,el Raval,1,1002,49,12
2012-01-01,1,Ciutat Vella,1,el Raval,1,1002,30,13
2012-01-01,1,Ciutat Vella,1,el Raval,1,1002,45,14
2012-01-01,1,Ciutat Vella,1,el Raval,1,1002,57,15
2012-01-01,1,Ciutat Vella,1,el Raval,1,1002,58,16
2012-01-01,1,Ciutat Vella,1,el Raval,1,1002,29,17
2012-01-01,1,Ciutat Vella,1,el Raval,1,1002,29,18
2012-01-01,1,Ciutat Vella,1,el Raval,1,1002,..,19
2012-01-01,1,Ciutat Vella,1,el Raval,1,1002,..,20
2012-01-01,1,Ciutat Vella,1,el Raval,2,1003,192,0
2012-01-01,1,Ciutat Vella,1,el Raval,2,1003,192,1
2012-01-01,1,Ciutat Vella,1,el Raval,2,1003,167,2
2012-01-01,1,Ciutat Vella,1,el Raval,2,1003,140,3
2012-01-01,1,Ciutat Vella,1,el Raval,2,1003,237,4
2012-01-01,1,Ciutat Vella,1,el Raval,2,1003,315,5
2012-01-01,1,Ciutat Vella,1,el Raval,2,1003,361,6
2012-01-01,1,Ciutat Vella,1,el Raval,2,1003,344,7
2012-01-01,1,Ciutat Vella,1,el Raval,2,1003,286,8
2012-01-01,1,Ciutat Vella,1,el Raval,2,1003,215,9
2012-01-01,1,Ciutat Vella,1,el Raval,2,1003,184,10
2012-01-01,1,Ciutat Vella,1,el Raval,2,1003,147,11
2012-01-01,1,Ciutat Vella,1,el Raval,2,1003,111,12
2012-01-01,1,Ciutat Vella,1,el Raval,2,1003,114,13
2012-01-01,1,Ciutat Vella,1,el Raval,2,1003,96,14
2012-01-01,1,Ciutat Vella,1,el Raval,2,1003,123,15
2012-01-01,1,Ciutat Vella,1,el Raval,2,1003,72,16
2012-01-01,1,Ciutat Vella,1,el Raval,2,1003,50,17
2012-01-01,1,Ciutat Vella,1,el Raval,2,1003,15,18
2012-01-01,1,Ciutat Vella,1,el Raval,2,1003,..,19
2012-01-01,1,Ciutat Vella,1,el Raval,2,1004,144,0
2012-01-01,1,Ciutat Vella,1,el Raval,2,1004,130,1
2012-01-01,1,Ciutat Vella,1,el Raval,2,1004,108,2
2012-01-01,1,Ciutat Vella,1,el Raval,2,1004,117,3
2012-01-01,1,Ciutat Vella,1,el Raval,2,1004,174,4
2012-01-01,1,Ciutat Vella,1,el Raval,2,1004,317,5
2012-01-01,1,Ciutat Vella,1,el Raval,2,1004,374,6
2012-01-01,1,Ciutat Vella,1,el Raval,2,1004,330,7
2012-01-01,1,Ciutat Vella,1,el Raval,2,1004,251,8
2012-01-01,1,Ciutat Vella,1,el Raval,2,1004,199,9
2012-01-01,1,Ciutat Vella,1,el Raval,2,1004,158,10
2012-01-01,1,Ciutat Vella,1,el Raval,2,1004,120,11
2012-01-01,1,Ciutat Vella,1,el Raval,2,1004,106,12
2012-01-01,1,Ciutat Vella,1,el Raval,2,1004,81,13
2012-01-01,1,Ciutat Vella,1,el Raval,2,1004,60,14
2012-01-01,1,Ciutat Vella,1,el Raval,2,1004,77,15
2012-01-01,1,Ciutat Vella,1,el Raval,2,1004,69,16
2012-01-01,1,Ciutat Vella,1,el Raval,2,1004,40,17
2012-01-01,1,Ciutat Vella,1,el Raval,2,1004,12,18
2012-01-01,1,Ciutat Vella,1,el Raval,3,1005,123,0
2012-01-01,1,Ciutat Vella,1,el Raval,3,1005,103,1
