Data_Referencia,Codi_Districte,Nom_Districte,Codi_Barri,Nom_Barri,Valor,NACIONALITAT_G,EDAT_Q,SEXE
2010-01-01,1,Ciutat Vella,1,el Raval,542,1,0,1
2010-01-01,1,Ciutat Vella,1,el Raval,558,1,0,2
2010-01-01,1,Ciutat Vella,1,el Raval,457,1,1,1
2010-01-01,1,Ciutat Vella,1,el Raval,485,1,1,2
2010-01-01,1,Ciutat Vella,1,el Raval,402,1,2,1
2010-01-01,1,Ciutat Vella,1,el Raval,423,1,2,2
2010-01-01,1,Ciutat Vella,1,el Raval,447,1,3,1
2010-01-01,1,Ciutat Vella,1,el Raval,474,1,3,2
2010-01-01,1,Ciutat Vella,1,el Raval,457,1,4,1
2010-01-01,1,Ciutat Vella,1,el Raval,496,1,4,2
2010-01-01,1,Ciutat Vella,1,el Raval,740,1,5,1
2010-01-01,1,Ciutat Vella,1,el Raval,685,1,5,2
2010-01-01,1,Ciutat Vella,1,el Raval,1061,1,6,1
2010-01-01,1,Ciutat Vella,1,el Raval,998,1,6,2
2010-01-01,1,Ciutat Vella,1,el Raval,1013,1,7,1
2010-01-01,1,Ciutat Vella,1,el Raval,1090,1,7,2
2010-01-01,1,Ciutat Vella,1,el Raval,963,1,8,1
2010-01-01,1,Ciutat Vella,1,el Raval,1046,1,8,2
2010-01-01,1,Ciutat Vella,1,el Raval,858,1,9,1
2010-01-01,1,Ciutat Vella,1,el Raval,920,1,9,2
2010-01-01,1,Ciutat Vella,1,el Raval,827,1,10,1
2010-01-01,1,Ciutat Vella,1,el Raval,835,1,10,2
2010-01-01,1,Ciutat Vella,1,el Raval,710,1,11,1
2010-01-01,1,Ciutat Vella,1,el Raval,738,1,11,2
2010-01-01,1,Ciutat Vella,1,el Raval,753,1,12,1
2010-01-01,1,Ciutat Vella,1,el Raval,748,1,12,2
2010-01-01,1,Ciutat Vella,1,el Raval,629,1,13,1
2010-01-01,1,Ciutat Vella,1,el Raval,684,1,13,2
2010-01-01,1,Ciutat Vella,1,el Raval,718,1,14,1
2010-01-01,1,Ciutat Vella,1,el Raval,628,1,14,2
2010-01-01,1,Ciutat Vella,1,el Raval,830,1,15,1
2010-01-01,1,Ciutat Vella,1,el Raval,562,1,15,2
2010-01-01,1,Ciutat Vella,1,el Raval,808,1,16,1
2010-01-01,1,Ciutat Vella,1,el Raval,369,1,16,2
2010-01-01,1,Ciutat Vella,1,el Raval,535,1,17,1
2010-01-01,1,Ciutat Vella,1,el Raval,198,1,17,2
2010-01-01,1,Ciutat Vella,1,el Raval,195,1,18,1
2010-01-01,1,Ciutat Vella,1,el Raval,50,1,18,2
2010-01-01,1,Ciutat Vella,1,el Raval,47,1,19,1
2010-01-01,1,Ciutat Vella,1,el Raval,6,1,19,2
2010-01-01,1,Ciutat Vella,1,el Raval,7,1,20,1
2010-01-01,1,Ciutat Vella,1,el Raval,..,1,20,2
2010-01-01,1,Ciutat Vella,1,el Raval,53,2,0,1
2010-01-01,1,Ciutat Vella,1,el Raval,36,2,0,2
2010-01-01,1,Ciutat Vella,1,el Raval,39,2,1,1
2010-01-01,1,Ciutat Vella,1,el Raval,23,2,1,2
2010-01-01,1,Ciutat Vella,1,el Raval,21,2,2,1
2010-01-01,1,Ciutat Vella,1,el Raval,11,2,2,2
2010-01-01,1,Ciutat Vella,1,el Raval,33,2,3,1
2010-01-01,1,Ciutat Vella,1,el Raval,18,2,3,2
2010-01-01,1,Ciutat Vella,1,el Raval,282,2,4,1
2010-01-01,1,Ciutat Vella,1,el Raval,180,2,4,2
2010-01-01,1,Ciutat Vella,1,el Raval,608,2,5,1
2010-01-01,1,Ciutat Vella,1,el Raval,476,2,5,2
2010-01-01,1,Ciutat Vella,1,el Raval,455,2,6,1
2010-01-01,1,Ciutat Vella,1,el Raval,515,2,6,2
2010-01-01,1,Ciutat Vella,1,el Raval,223,2,7,1
2010-01-01,1,Ciutat Vella,1,el Raval,315,2,7,2
2010-01-01,1,Ciutat Vella,1,el Raval,122,2,8,1
2010-01-01,1,Ciutat Vella,1,el Raval,189,2,8,2
2010-01-01,1,Ciutat Vella,1,el Raval,74,2,9,1
2010-01-01,1,Ciutat Vella,1,el Raval,117,2,9,2
2010-01-01,1,Ciutat Vella,1,el Raval,48,2,10,1
2010-01-01,1,Ciutat Vella,1,el Raval,84,2,10,2
2010-01-01,1,Ciutat Vella,1,el Raval,21,2,11,1
2010-01-01,1,Ciutat Vella,1,el Raval,36,2,11,2
2010-01-01,1,Ciutat Vella,1,el Raval,21,2,12,1
2010-01-01,1,Ciutat Vella,1,el Raval,27,2,12,2
2010-01-01,1,Ciutat Vella,1,el Raval,6,2,13,1
2010-01-01,1,Ciutat Vella,1,el Raval,12,2,13,2
2010-01-01,1,Ciutat Vella,1,el Raval,5,2,14,1
2010-01-01,1,Ciutat Vella,1,el Raval,5,2,14,2
2010-01-01,1,Ciutat Vella,1,el Raval,..,2,15,1
2010-01-01,1,Ciutat Vella,1,el Raval,..,2,15,2
2010-01-01,1,Ciutat Vella,1,el Raval,..,2,16,1
2010-01-01,1,Ciutat Vella,1,el Raval,..,2,16,2
2010-01-01,1,Ciutat Vella,1,el Raval,..,2,17,1
2010-01-01,1,Ciutat Vella,1,el Raval,..,2,17,2
2010-01-01,1,Ciutat Vella,1,el Raval,..,2,18,1
2010-01-01,1,Ciutat Vella,1,el Raval,..,2,18,2
2010-01-01,1,Ciutat Vella,1,el Raval,497,3,0,1
2010-01-01,1,Ciutat Vella,1,el Raval,587,3,0,2
2010-01-01,1,Ciutat Vella,1,el Raval,316,3,1,1
2010-01-01,1,Ciutat Vella,1,el Raval,351,3,1,2
2010-01-01,1,Ciutat Vella,1,el Raval,285,3,2,1
2010-01-01,1,Ciutat Vella,1,el Raval,379,3,2,2
2010-01-01,1,Ciutat Vella,1,el Raval,359,3,3,1
2010-01-01,1,Ciutat Vella,1,el Raval,586,3,3,2
2010-01-01,1,Ciutat Vella,1,el Raval,634,3,4,1
2010-01-01,1,Ciutat Vella,1,el Raval,960,3,4,2
2010-01-01,1,Ciutat Vella,1,el Raval,1007,3,5,1
2010-01-01,1,Ciutat Vella,1,el Raval,1739,3,5,2
2010-01-01,1,Ciutat Vella,1,el Raval,1022,3,6,1
