Data_Referencia,Codi_Districte,Nom_Districte,Codi_Barri,Nom_Barri,Valor,NACIONALITAT_G,EDAT_Q,SEXE
2006-01-01,1,Ciutat Vella,1,el Raval,474,1,0,1
2006-01-01,1,Ciutat Vella,1,el Raval,526,1,0,2
2006-01-01,1,Ciutat Vella,1,el Raval,393,1,1,1
2006-01-01,1,Ciutat Vella,1,el Raval,402,1,1,2
2006-01-01,1,Ciutat Vella,1,el Raval,375,1,2,1
2006-01-01,1,Ciutat Vella,1,el Raval,397,1,2,2
2006-01-01,1,Ciutat Vella,1,el Raval,383,1,3,1
2006-01-01,1,Ciutat Vella,1,el Raval,410,1,3,2
2006-01-01,1,Ciutat Vella,1,el Raval,489,1,4,1
2006-01-01,1,Ciutat Vella,1,el Raval,509,1,4,2
2006-01-01,1,Ciutat Vella,1,el Raval,876,1,5,1
2006-01-01,1,Ciutat Vella,1,el Raval,843,1,5,2
2006-01-01,1,Ciutat Vella,1,el Raval,1014,1,6,1
2006-01-01,1,Ciutat Vella,1,el Raval,1051,1,6,2
2006-01-01,1,Ciutat Vella,1,el Raval,905,1,7,1
2006-01-01,1,Ciutat Vella,1,el Raval,992,1,7,2
2006-01-01,1,Ciutat Vella,1,el Raval,852,1,8,1
2006-01-01,1,Ciutat Vella,1,el Raval,922,1,8,2
2006-01-01,1,Ciutat Vella,1,el Raval,879,1,9,1
2006-01-01,1,Ciutat Vella,1,el Raval,871,1,9,2
2006-01-01,1,Ciutat Vella,1,el Raval,707,1,10,1
2006-01-01,1,Ciutat Vella,1,el Raval,805,1,10,2
2006-01-01,1,Ciutat Vella,1,el Raval,765,1,11,1
2006-01-01,1,Ciutat Vella,1,el Raval,838,1,11,2
2006-01-01,1,Ciutat Vella,1,el Raval,719,1,12,1
2006-01-01,1,Ciutat Vella,1,el Raval,776,1,12,2
2006-01-01,1,Ciutat Vella,1,el Raval,746,1,13,1
2006-01-01,1,Ciutat Vella,1,el Raval,789,1,13,2
2006-01-01,1,Ciutat Vella,1,el Raval,994,1,14,1
2006-01-01,1,Ciutat Vella,1,el Raval,778,1,14,2
2006-01-01,1,Ciutat Vella,1,el Raval,1029,1,15,1
2006-01-01,1,Ciutat Vella,1,el Raval,610,1,15,2
2006-01-01,1,Ciutat Vella,1,el Raval,914,1,16,1
2006-01-01,1,Ciutat Vella,1,el Raval,406,1,16,2
2006-01-01,1,Ciutat Vella,1,el Raval,501,1,17,1
2006-01-01,1,Ciutat Vella,1,el Raval,173,1,17,2
2006-01-01,1,Ciutat Vella,1,el Raval,194,1,18,1
2006-01-01,1,Ciutat Vella,1,el Raval,60,1,18,2
2006-01-01,1,Ciutat Vella,1,el Raval,45,1,19,1
2006-01-01,1,Ciutat Vella,1,el Raval,5,1,19,2
2006-01-01,1,Ciutat Vella,1,el Raval,7,1,20,1
2006-01-01,1,Ciutat Vella,1,el Raval,..,1,20,2
2006-01-01,1,Ciutat Vella,1,el Raval,31,2,0,1
2006-01-01,1,Ciutat Vella,1,el Raval,16,2,0,2
2006-01-01,1,Ciutat Vella,1,el Raval,16,2,1,1
2006-01-01,1,Ciutat Vella,1,el Raval,17,2,1,2
2006-01-01,1,Ciutat Vella,1,el Raval,8,2,2,1
2006-01-01,1,Ciutat Vella,1,el Raval,9,2,2,2
2006-01-01,1,Ciutat Vella,1,el Raval,19,2,3,1
2006-01-01,1,Ciutat Vella,1,el Raval,10,2,3,2
2006-01-01,1,Ciutat Vella,1,el Raval,171,2,4,1
2006-01-01,1,Ciutat Vella,1,el Raval,111,2,4,2
2006-01-01,1,Ciutat Vella,1,el Raval,328,2,5,1
2006-01-01,1,Ciutat Vella,1,el Raval,270,2,5,2
2006-01-01,1,Ciutat Vella,1,el Raval,236,2,6,1
2006-01-01,1,Ciutat Vella,1,el Raval,257,2,6,2
2006-01-01,1,Ciutat Vella,1,el Raval,104,2,7,1
2006-01-01,1,Ciutat Vella,1,el Raval,187,2,7,2
2006-01-01,1,Ciutat Vella,1,el Raval,66,2,8,1
2006-01-01,1,Ciutat Vella,1,el Raval,109,2,8,2
2006-01-01,1,Ciutat Vella,1,el Raval,47,2,9,1
2006-01-01,1,Ciutat Vella,1,el Raval,63,2,9,2
2006-01-01,1,Ciutat Vella,1,el Raval,25,2,10,1
2006-01-01,1,Ciutat Vella,1,el Raval,36,2,10,2
2006-01-01,1,Ciutat Vella,1,el Raval,19,2,11,1
2006-01-01,1,Ciutat Vella,1,el Raval,20,2,11,2
2006-01-01,1,Ciutat Vella,1,el Raval,9,2,12,1
2006-01-01,1,Ciutat Vella,1,el Raval,17,2,12,2
2006-01-01,1,Ciutat Vella,1,el Raval,..,2,13,1
2006-01-01,1,Ciutat Vella,1,el Raval,8,2,13,2
2006-01-01,1,Ciutat Vella,1,el Raval,..,2,14,1
2006-01-01,1,Ciutat Vella,1,el Raval,5,2,14,2
2006-01-01,1,Ciutat Vella,1,el Raval,..,2,15,1
2006-01-01,1,Ciutat Vella,1,el Raval,..,2,15,2
2006-01-01,1,Ciutat Vella,1,el Raval,..,2,16,1
2006-01-01,1,Ciutat Vella,1,el Raval,..,2,16,2
2006-01-01,1,Ciutat Vella,1,el Raval,..,2,17,1
2006-01-01,1,Ciutat Vella,1,el Raval,..,2,17,2
2006-01-01,1,Ciutat Vella,1,el Raval,468,3,0,1
2006-01-01,1,Ciutat Vella,1,el Raval,526,3,0,2
2006-01-01,1,Ciutat Vella,1,el Raval,320,3,1,1
2006-01-01,1,Ciutat Vella,1,el Raval,364,3,1,2
2006-01-01,1,Ciutat Vella,1,el Raval,285,3,2,1
2006-01-01,1,Ciutat Vella,1,el Raval,348,3,2,2
2006-01-01,1,Ciutat Vella,1,el Raval,385,3,3,1
2006-01-01,1,Ciutat Vella,1,el Raval,549,3,3,2
2006-01-01,1,Ciutat Vella,1,el Raval,732,3,4,1
2006-01-01,1,Ciutat Vella,1,el Raval,1146,3,4,2
2006-01-01,1,Ciutat Vella,1,el Raval,1216,3,5,1
2006-01-01,1,Ciutat Vella,1,el Raval,2492,3,5,2
