Data_Referencia,Codi_Districte,Nom_Districte,Codi_Barri,Nom_Barri,Valor,NACIONALITAT_G,EDAT_Q,SEXE
2004-01-01,1,Ciutat Vella,1,el Raval,470,1,0,1
2004-01-01,1,Ciutat Vella,1,el Raval,502,1,0,2
2004-01-01,1,Ciutat Vella,1,el Raval,396,1,1,1
2004-01-01,1,Ciutat Vella,1,el Raval,417,1,1,2
2004-01-01,1,Ciutat Vella,1,el Raval,382,1,2,1
2004-01-01,1,Ciutat Vella,1,el Raval,423,1,2,2
2004-01-01,1,Ciutat Vella,1,el Raval,426,1,3,1
2004-01-01,1,Ciutat Vella,1,el Raval,449,1,3,2
2004-01-01,1,Ciutat Vella,1,el Raval,591,1,4,1
2004-01-01,1,Ciutat Vella,1,el Raval,552,1,4,2
2004-01-01,1,Ciutat Vella,1,el Raval,953,1,5,1
2004-01-01,1,Ciutat Vella,1,el Raval,948,1,5,2
2004-01-01,1,Ciutat Vella,1,el Raval,992,1,6,1
2004-01-01,1,Ciutat Vella,1,el Raval,1059,1,6,2
2004-01-01,1,Ciutat Vella,1,el Raval,935,1,7,1
2004-01-01,1,Ciutat Vella,1,el Raval,1019,1,7,2
2004-01-01,1,Ciutat Vella,1,el Raval,865,1,8,1
2004-01-01,1,Ciutat Vella,1,el Raval,910,1,8,2
2004-01-01,1,Ciutat Vella,1,el Raval,819,1,9,1
2004-01-01,1,Ciutat Vella,1,el Raval,852,1,9,2
2004-01-01,1,Ciutat Vella,1,el Raval,733,1,10,1
2004-01-01,1,Ciutat Vella,1,el Raval,814,1,10,2
2004-01-01,1,Ciutat Vella,1,el Raval,821,1,11,1
2004-01-01,1,Ciutat Vella,1,el Raval,951,1,11,2
2004-01-01,1,Ciutat Vella,1,el Raval,709,1,12,1
2004-01-01,1,Ciutat Vella,1,el Raval,797,1,12,2
2004-01-01,1,Ciutat Vella,1,el Raval,920,1,13,1
2004-01-01,1,Ciutat Vella,1,el Raval,921,1,13,2
2004-01-01,1,Ciutat Vella,1,el Raval,1114,1,14,1
2004-01-01,1,Ciutat Vella,1,el Raval,823,1,14,2
2004-01-01,1,Ciutat Vella,1,el Raval,1215,1,15,1
2004-01-01,1,Ciutat Vella,1,el Raval,700,1,15,2
2004-01-01,1,Ciutat Vella,1,el Raval,913,1,16,1
2004-01-01,1,Ciutat Vella,1,el Raval,388,1,16,2
2004-01-01,1,Ciutat Vella,1,el Raval,473,1,17,1
2004-01-01,1,Ciutat Vella,1,el Raval,172,1,17,2
2004-01-01,1,Ciutat Vella,1,el Raval,203,1,18,1
2004-01-01,1,Ciutat Vella,1,el Raval,57,1,18,2
2004-01-01,1,Ciutat Vella,1,el Raval,46,1,19,1
2004-01-01,1,Ciutat Vella,1,el Raval,6,1,19,2
2004-01-01,1,Ciutat Vella,1,el Raval,8,1,20,1
2004-01-01,1,Ciutat Vella,1,el Raval,17,2,0,1
2004-01-01,1,Ciutat Vella,1,el Raval,12,2,0,2
2004-01-01,1,Ciutat Vella,1,el Raval,12,2,1,1
2004-01-01,1,Ciutat Vella,1,el Raval,9,2,1,2
2004-01-01,1,Ciutat Vella,1,el Raval,11,2,2,1
2004-01-01,1,Ciutat Vella,1,el Raval,10,2,2,2
2004-01-01,1,Ciutat Vella,1,el Raval,12,2,3,1
2004-01-01,1,Ciutat Vella,1,el Raval,8,2,3,2
2004-01-01,1,Ciutat Vella,1,el Raval,87,2,4,1
2004-01-01,1,Ciutat Vella,1,el Raval,53,2,4,2
2004-01-01,1,Ciutat Vella,1,el Raval,187,2,5,1
2004-01-01,1,Ciutat Vella,1,el Raval,198,2,5,2
2004-01-01,1,Ciutat Vella,1,el Raval,159,2,6,1
2004-01-01,1,Ciutat Vella,1,el Raval,176,2,6,2
2004-01-01,1,Ciutat Vella,1,el Raval,63,2,7,1
2004-01-01,1,Ciutat Vella,1,el Raval,126,2,7,2
2004-01-01,1,Ciutat Vella,1,el Raval,55,2,8,1
2004-01-01,1,Ciutat Vella,1,el Raval,77,2,8,2
2004-01-01,1,Ciutat Vella,1,el Raval,32,2,9,1
2004-01-01,1,Ciutat Vella,1,el Raval,57,2,9,2
2004-01-01,1,Ciutat Vella,1,el Raval,20,2,10,1
2004-01-01,1,Ciutat Vella,1,el Raval,20,2,10,2
2004-01-01,1,Ciutat Vella,1,el Raval,20,2,11,1
2004-01-01,1,Ciutat Vella,1,el Raval,18,2,11,2
2004-01-01,1,Ciutat Vella,1,el Raval,6,2,12,1
2004-01-01,1,Ciutat Vella,1,el Raval,10,2,12,2
2004-01-01,1,Ciutat Vella,1,el Raval,..,2,13,1
2004-01-01,1,Ciutat Vella,1,el Raval,10,2,13,2
2004-01-01,1,Ciutat Vella,1,el Raval,..,2,14,1
2004-01-01,1,Ciutat Vella,1,el Raval,..,2,14,2
2004-01-01,1,Ciutat Vella,1,el Raval,..,2,15,1
2004-01-01,1,Ciutat Vella,1,el Raval,6,2,15,2
2004-01-01,1,Ciutat Vella,1,el Raval,..,2,16,1
2004-01-01,1,Ciutat Vella,1,el Raval,..,2,16,2
2004-01-01,1,Ciutat Vella,1,el Raval,..,2,17,1
2004-01-01,1,Ciutat Vella,1,el Raval,..,2,17,2
2004-01-01,1,Ciutat Vella,1,el Raval,..,2,19,2
2004-01-01,1,Ciutat Vella,1,el Raval,435,3,0,1
2004-01-01,1,Ciutat Vella,1,el Raval,489,3,0,2
2004-01-01,1,Ciutat Vella,1,el Raval,315,3,1,1
2004-01-01,1,Ciutat Vella,1,el Raval,303,3,1,2
2004-01-01,1,Ciutat Vella,1,el Raval,274,3,2,1
2004-01-01,1,Ciutat Vella,1,el Raval,330,3,2,2
2004-01-01,1,Ciutat Vella,1,el Raval,347,3,3,1
2004-01-01,1,Ciutat Vella,1,el Raval,413,3,3,2
2004-01-01,1,Ciutat Vella,1,el Raval,764,3,4,1
2004-01-01,1,Ciutat Vella,1,el Raval,1171,3,4,2
2004-01-01,1,Ciutat Vella,1,el Raval,1178,3,5,1
2004-01-01,1,Ciutat Vella,1,el Raval,2136,3,5,2
2004-01-01,1,Ciutat Vella,1,el Raval,1053,3,6,1
2004-01-01,1,Ciutat Vella,1,el Raval,2206,3,6,2
2004-01-01,1,Ciutat Vella,1,el Raval,814,3,7,1
2004-01-01,1,Ciutat Vella,1,el Raval,1650,3,7,2
2004-01-01,1,Ciutat Vella,1,el Raval,626,3,8,1
2004-01-01,1,Ciutat Vella,1,el Raval,1021,3,8,2
2004-01-01,1,Ciutat Vella,1,el Raval,439,3,9,1
2004-01-01,1,Ciutat Vella,1,el Raval,793,3,9,2
2004-01-01,1,Ciutat Vella,1,el Raval,249,3,10,1
2004-01-01,1,Ciutat Vella,1,el Raval,361,3,10,2
2004-01-01,1,Ciutat Vella,1,el Raval,140,3,11,1
2004-01-01,1,Ciutat Vella,1,el Raval,140,3,11,2
2004-01-01,1,Ciutat Vella,1,el Raval,70,3,12,1
2004-01-01,1,Ciutat Vella,1,el Raval,73,3,12,2
2004-01-01,1,Ciutat Vella,1,el Raval,49,3,13,1
2004-01-01,1,Ciutat Vella,1,el Raval,37,3,13,2
2004-01-01,1,Ciutat Vella,1,el Raval,41,3,14,1
2004-01-01,1,Ciutat Vella,1,el Raval,28,3,14,2
2004-01-01,1,Ciutat Vella,1,el Raval,19,3,15,1
2004-01-01,1,Ciutat Vella,1,el Raval,12,3,15,2
2004-01-01,1,Ciutat Vella,1,el Raval,5,3,16,1
2004-01-01,1,Ciutat Vella,1,el Raval,9,3,16,2
2004-01-01,1,Ciutat Vella,1,el Raval,..,3,17,1
2004-01-01,1,Ciutat Vella,1,el Raval,..,3,17,2
2004-01-01,1,Ciutat Vella,1,el Raval,..,3,20,2
2004-01-01,1,Ciutat Vella,1,el Raval,..,4,2,2
2004-01-01,1,Ciutat Vella,1,el Raval,..,4,4,1
2004-01-01,1,Ciutat Vella,1,el Raval,5,4,5,1
2004-01-01,1,Ciutat Vella,1,el Raval,..,4,5,2
2004-01-01,1,Ciutat Vella,1,el Raval,..,4,6,1
2004-01-01,1,Ciutat Vella,1,el Raval,6,4,6,2
2004-01-01,1,Ciutat Vella,1,el Raval,..,4,7,1
2004-01-01,1,Ciutat Vella,1,el Raval,..,4,8,2
2004-01-01,1,Ciutat Vella,1,el Raval,..,4,9,1
2004-01-01,1,Ciutat Vella,2,el Barri Gòtic,215,1,0,1
2004-01-01,1,Ciutat Vella,2,el Barri Gòtic,220,1,0,2
2004-01-01,1,Ciutat Vella,2,el Barri Gòtic,174,1,1,1
2004-01-01,1,Ciutat Vella,2,el Barri Gòtic,167,1,1,2
2004-01-01,1,Ciutat Vella,2,el Barri Gòtic,171,1,2,1
2004-01-01,1,Ciutat Vella,2,el Barri Gòtic,155,1,2,2
2004-01-01,1,Ciutat Vella,2,el Barri Gòtic,177,1,3,1
2004-01-01,1,Ciutat Vella,2,el Barri Gòtic,191,1,3,2
2004-01-01,1,Ciutat Vella,2,el Barri Gòtic,263,1,4,1
2004-01-01,1,Ciutat Vella,2,el Barri Gòtic,268,1,4,2
2004-01-01,1,Ciutat Vella,2,el Barri Gòtic,466,1,5,1
2004-01-01,1,Ciutat Vella,2,el Barri Gòtic,477,1,5,2
2004-01-01,1,Ciutat Vella,2,el Barri Gòtic,514,1,6,1
2004-01-01,1,Ciutat Vella,2,el Barri Gòtic,547,1,6,2
2004-01-01,1,Ciutat Vella,2,el Barri Gòtic,451,1,7,1
2004-01-01,1,Ciutat Vella,2,el Barri Gòtic,581,1,7,2
2004-01-01,1,Ciutat Vella,2,el Barri Gòtic,440,1,8,1
2004-01-01,1,Ciutat Vella,2,el Barri Gòtic,499,1,8,2
2004-01-01,1,Ciutat Vella,2,el Barri Gòtic,340,1,9,1
2004-01-01,1,Ciutat Vella,2,el Barri Gòtic,459,1,9,2
2004-01-01,1,Ciutat Vella,2,el Barri Gòtic,335,1,10,1
2004-01-01,1,Ciutat Vella,2,el Barri Gòtic,437,1,10,2
2004-01-01,1,Ciutat Vella,2,el Barri Gòtic,342,1,11,1
2004-01-01,1,Ciutat Vella,2,el Barri Gòtic,441,1,11,2
2004-01-01,1,Ciutat Vella,2,el Barri Gòtic,316,1,12,1
2004-01-01,1,Ciutat Vella,2,el Barri Gòtic,359,1,12,2
2004-01-01,1,Ciutat Vella,2,el Barri Gòtic,355,1,13,1
2004-01-01,1,Ciutat Vella,2,el Barri Gòtic,382,1,13,2
2004-01-01,1,Ciutat Vella,2,el Barri Gòtic,426,1,14,1
2004-01-01,1,Ciutat Vella,2,el Barri Gòtic,377,1,14,2
2004-01-01,1,Ciutat Vella,2,el Barri Gòtic,460,1,15,1
2004-01-01,1,Ciutat Vella,2,el Barri Gòtic,261,1,15,2
2004-01-01,1,Ciutat Vella,2,el Barri Gòtic,397,1,16,1
2004-01-01,1,Ciutat Vella,2,el Barri Gòtic,188,1,16,2
2004-01-01,1,Ciutat Vella,2,el Barri Gòtic,210,1,17,1
2004-01-01,1,Ciutat Vella,2,el Barri Gòtic,89,1,17,2
2004-01-01,1,Ciutat Vella,2,el Barri Gòtic,113,1,18,1
2004-01-01,1,Ciutat Vella,2,el Barri Gòtic,23,1,18,2
2004-01-01,1,Ciutat Vella,2,el Barri Gòtic,25,1,19,1
2004-01-01,1,Ciutat Vella,2,el Barri Gòtic,..,1,19,2
2004-01-01,1,Ciutat Vella,2,el Barri Gòtic,..,1,20,1
2004-01-01,1,Ciutat Vella,2,el Barri Gòtic,18,2,0,1
2004-01-01,1,Ciutat Vella,2,el Barri Gòtic,23,2,0,2
2004-01-01,1,Ciutat Vella,2,el Barri Gòtic,28,2,1,1
2004-01-01,1,Ciutat Vella,2,el Barri Gòtic,15,2,1,2
2004-01-01,1,Ciutat Vella,2,el Barri Gòtic,12,2,2,1
2004-01-01,1,Ciutat Vella,2,el Barri Gòtic,9,2,2,2
2004-01-01,1,Ciutat Vella,2,el Barri Gòtic,8,2,3,1
2004-01-01,1,Ciutat Vella,2,el Barri Gòtic,26,2,3,2
2004-01-01,1,Ciutat Vella,2,el Barri Gòtic,67,2,4,1
2004-01-01,1,Ciutat Vella,2,el Barri Gòtic,60,2,4,2
2004-01-01,1,Ciutat Vella,2,el Barri Gòtic,157,2,5,1
2004-01-01,1,Ciutat Vella,2,el Barri Gòtic,192,2,5,2
2004-01-01,1,Ciutat Vella,2,el Barri Gòtic,142,2,6,1
2004-01-01,1,Ciutat Vella,2,el Barri Gòtic,184,2,6,2
2004-01-01,1,Ciutat Vella,2,el Barri Gòtic,72,2,7,1
2004-01-01,1,Ciutat Vella,2,el Barri Gòtic,119,2,7,2
2004-01-01,1,Ciutat Vella,2,el Barri Gòtic,41,2,8,1
2004-01-01,1,Ciutat Vella,2,el Barri Gòtic,88,2,8,2
2004-01-01,1,Ciutat Vella,2,el Barri Gòtic,30,2,9,1
2004-01-01,1,Ciutat Vella,2,el Barri Gòtic,50,2,9,2
2004-01-01,1,Ciutat Vella,2,el Barri Gòtic,14,2,10,1
2004-01-01,1,Ciutat Vella,2,el Barri Gòtic,38,2,10,2
2004-01-01,1,Ciutat Vella,2,el Barri Gòtic,10,2,11,1
2004-01-01,1,Ciutat Vella,2,el Barri Gòtic,20,2,11,2
2004-01-01,1,Ciutat Vella,2,el Barri Gòtic,..,2,12,1
2004-01-01,1,Ciutat Vella,2,el Barri Gòtic,7,2,12,2
2004-01-01,1,Ciutat Vella,2,el Barri Gòtic,6,2,13,1
2004-01-01,1,Ciutat Vella,2,el Barri Gòtic,8,2,13,2
2004-01-01,1,Ciutat Vella,2,el Barri Gòtic,..,2,14,1
2004-01-01,1,Ciutat Vella,2,el Barri Gòtic,7,2,14,2
2004-01-01,1,Ciutat Vella,2,el Barri Gòtic,..,2,15,1
2004-01-01,1,Ciutat Vella,2,el Barri Gòtic,..,2,15,2
2004-01-01,1,Ciutat Vella,2,el Barri Gòtic,..,2,16,1
2004-01-01,1,Ciutat Vella,2,el Barri Gòtic,..,2,16,2
2004-01-01,1,Ciutat Vella,2,el Barri Gòtic,..,2,17,1
2004-01-01,1,Ciutat Vella,2,el Barri Gòtic,..,2,18,2
2004-01-01,1,Ciutat Vella,2,el Barri Gòtic,103,3,0,1
2004-01-01,1,Ciutat Vella,2,el Barri Gòtic,143,3,0,2
2004-01-01,1,Ciutat Vella,2,el Barri Gòtic,86,3,1,1
2004-01-01,1,Ciutat Vella,2,el Barri Gòtic,93,3,1,2
2004-01-01,1,Ciutat Vella,2,el Barri Gòtic,75,3,2,1
2004-01-01,1,Ciutat Vella,2,el Barri Gòtic,72,3,2,2
2004-01-01,1,Ciutat Vella,2,el Barri Gòtic,115,3,3,1
2004-01-01,1,Ciutat Vella,2,el Barri Gòtic,188,3,3,2
2004-01-01,1,Ciutat Vella,2,el Barri Gòtic,526,3,4,1
2004-01-01,1,Ciutat Vella,2,el Barri Gòtic,986,3,4,2
2004-01-01,1,Ciutat Vella,2,el Barri Gòtic,738,3,5,1
2004-01-01,1,Ciutat Vella,2,el Barri Gòtic,1834,3,5,2
2004-01-01,1,Ciutat Vella,2,el Barri Gòtic,623,3,6,1
2004-01-01,1,Ciutat Vella,2,el Barri Gòtic,1586,3,6,2
2004-01-01,1,Ciutat Vella,2,el Barri Gòtic,444,3,7,1
2004-01-01,1,Ciutat Vella,2,el Barri Gòtic,1083,3,7,2
2004-01-01,1,Ciutat Vella,2,el Barri Gòtic,339,3,8,1
2004-01-01,1,Ciutat Vella,2,el Barri Gòtic,766,3,8,2
2004-01-01,1,Ciutat Vella,2,el Barri Gòtic,275,3,9,1
2004-01-01,1,Ciutat Vella,2,el Barri Gòtic,474,3,9,2
2004-01-01,1,Ciutat Vella,2,el Barri Gòtic,182,3,10,1
2004-01-01,1,Ciutat Vella,2,el Barri Gòtic,212,3,10,2
2004-01-01,1,Ciutat Vella,2,el Barri Gòtic,110,3,11,1
2004-01-01,1,Ciutat Vella,2,el Barri Gòtic,93,3,11,2
2004-01-01,1,Ciutat Vella,2,el Barri Gòtic,25,3,12,1
2004-01-01,1,Ciutat Vella,2,el Barri Gòtic,35,3,12,2
2004-01-01,1,Ciutat Vella,2,el Barri Gòtic,12,3,13,1
2004-01-01,1,Ciutat Vella,2,el Barri Gòtic,19,3,13,2
2004-01-01,1,Ciutat Vella,2,el Barri Gòtic,18,3,14,1
2004-01-01,1,Ciutat Vella,2,el Barri Gòtic,12,3,14,2
2004-01-01,1,Ciutat Vella,2,el Barri Gòtic,..,3,15,1
2004-01-01,1,Ciutat Vella,2,el Barri Gòtic,..,3,15,2
2004-01-01,1,Ciutat Vella,2,el Barri Gòtic,..,3,16,1
2004-01-01,1,Ciutat Vella,2,el Barri Gòtic,..,3,16,2
2004-01-01,1,Ciutat Vella,2,el Barri Gòtic,..,3,17,1
2004-01-01,1,Ciutat Vella,2,el Barri Gòtic,..,3,17,2
2004-01-01,1,Ciutat Vella,2,el Barri Gòtic,..,3,18,1
2004-01-01,1,Ciutat Vella,2,el Barri Gòtic,..,3,19,1
2004-01-01,1,Ciutat Vella,2,el Barri Gòtic,..,4,4,1
2004-01-01,1,Ciutat Vella,2,el Barri Gòtic,..,4,4,2
2004-01-01,1,Ciutat Vella,2,el Barri Gòtic,..,4,5,1
2004-01-01,1,Ciutat Vella,2,el Barri Gòtic,..,4,5,2
2004-01-01,1,Ciutat Vella,2,el Barri Gòtic,..,4,6,2
2004-01-01,1,Ciutat Vella,2,el Barri Gòtic,..,4,7,2
2004-01-01,1,Ciutat Vella,2,el Barri Gòtic,..,4,8,1
2004-01-01,1,Ciutat Vella,2,el Barri Gòtic,..,4,8,2
2004-01-01,1,Ciutat Vella,2,el Barri Gòtic,..,4,9,2
2004-01-01,1,Ciutat Vella,2,el Barri Gòtic,..,4,11,2
2004-01-01,1,Ciutat Vella,3,la Barceloneta,209,1,0,1
2004-01-01,1,Ciutat Vella,3,la Barceloneta,212,1,0,2
2004-01-01,1,Ciutat Vella,3,la Barceloneta,197,1,1,1
2004-01-01,1,Ciutat Vella,3,la Barceloneta,217,1,1,2
2004-01-01,1,Ciutat Vella,3,la Barceloneta,189,1,2,1
2004-01-01,1,Ciutat Vella,3,la Barceloneta,224,1,2,2
2004-01-01,1,Ciutat Vella,3,la Barceloneta,220,1,3,1
2004-01-01,1,Ciutat Vella,3,la Barceloneta,230,1,3,2
2004-01-01,1,Ciutat Vella,3,la Barceloneta,310,1,4,1
2004-01-01,1,Ciutat Vella,3,la Barceloneta,323,1,4,2
2004-01-01,1,Ciutat Vella,3,la Barceloneta,455,1,5,1
2004-01-01,1,Ciutat Vella,3,la Barceloneta,452,1,5,2
2004-01-01,1,Ciutat Vella,3,la Barceloneta,465,1,6,1
2004-01-01,1,Ciutat Vella,3,la Barceloneta,480,1,6,2
2004-01-01,1,Ciutat Vella,3,la Barceloneta,419,1,7,1
2004-01-01,1,Ciutat Vella,3,la Barceloneta,458,1,7,2
2004-01-01,1,Ciutat Vella,3,la Barceloneta,428,1,8,1
2004-01-01,1,Ciutat Vella,3,la Barceloneta,461,1,8,2
2004-01-01,1,Ciutat Vella,3,la Barceloneta,358,1,9,1
2004-01-01,1,Ciutat Vella,3,la Barceloneta,392,1,9,2
2004-01-01,1,Ciutat Vella,3,la Barceloneta,331,1,10,1
2004-01-01,1,Ciutat Vella,3,la Barceloneta,332,1,10,2
2004-01-01,1,Ciutat Vella,3,la Barceloneta,421,1,11,1
2004-01-01,1,Ciutat Vella,3,la Barceloneta,375,1,11,2
2004-01-01,1,Ciutat Vella,3,la Barceloneta,364,1,12,1
2004-01-01,1,Ciutat Vella,3,la Barceloneta,361,1,12,2
2004-01-01,1,Ciutat Vella,3,la Barceloneta,471,1,13,1
2004-01-01,1,Ciutat Vella,3,la Barceloneta,357,1,13,2
2004-01-01,1,Ciutat Vella,3,la Barceloneta,559,1,14,1
2004-01-01,1,Ciutat Vella,3,la Barceloneta,378,1,14,2
2004-01-01,1,Ciutat Vella,3,la Barceloneta,557,1,15,1
2004-01-01,1,Ciutat Vella,3,la Barceloneta,315,1,15,2
2004-01-01,1,Ciutat Vella,3,la Barceloneta,459,1,16,1
2004-01-01,1,Ciutat Vella,3,la Barceloneta,174,1,16,2
2004-01-01,1,Ciutat Vella,3,la Barceloneta,222,1,17,1
2004-01-01,1,Ciutat Vella,3,la Barceloneta,92,1,17,2
2004-01-01,1,Ciutat Vella,3,la Barceloneta,96,1,18,1
2004-01-01,1,Ciutat Vella,3,la Barceloneta,34,1,18,2
2004-01-01,1,Ciutat Vella,3,la Barceloneta,11,1,19,1
2004-01-01,1,Ciutat Vella,3,la Barceloneta,5,1,19,2
2004-01-01,1,Ciutat Vella,3,la Barceloneta,..,1,20,1
2004-01-01,1,Ciutat Vella,3,la Barceloneta,10,2,0,1
2004-01-01,1,Ciutat Vella,3,la Barceloneta,6,2,0,2
2004-01-01,1,Ciutat Vella,3,la Barceloneta,..,2,1,1
2004-01-01,1,Ciutat Vella,3,la Barceloneta,..,2,1,2
2004-01-01,1,Ciutat Vella,3,la Barceloneta,..,2,2,1
2004-01-01,1,Ciutat Vella,3,la Barceloneta,..,2,2,2
2004-01-01,1,Ciutat Vella,3,la Barceloneta,5,2,3,1
2004-01-01,1,Ciutat Vella,3,la Barceloneta,..,2,3,2
2004-01-01,1,Ciutat Vella,3,la Barceloneta,21,2,4,1
2004-01-01,1,Ciutat Vella,3,la Barceloneta,16,2,4,2
2004-01-01,1,Ciutat Vella,3,la Barceloneta,69,2,5,1
2004-01-01,1,Ciutat Vella,3,la Barceloneta,39,2,5,2
2004-01-01,1,Ciutat Vella,3,la Barceloneta,46,2,6,1
2004-01-01,1,Ciutat Vella,3,la Barceloneta,75,2,6,2
2004-01-01,1,Ciutat Vella,3,la Barceloneta,32,2,7,1
2004-01-01,1,Ciutat Vella,3,la Barceloneta,44,2,7,2
2004-01-01,1,Ciutat Vella,3,la Barceloneta,15,2,8,1
2004-01-01,1,Ciutat Vella,3,la Barceloneta,25,2,8,2
2004-01-01,1,Ciutat Vella,3,la Barceloneta,8,2,9,1
2004-01-01,1,Ciutat Vella,3,la Barceloneta,7,2,9,2
2004-01-01,1,Ciutat Vella,3,la Barceloneta,5,2,10,1
2004-01-01,1,Ciutat Vella,3,la Barceloneta,6,2,10,2
2004-01-01,1,Ciutat Vella,3,la Barceloneta,..,2,11,1
2004-01-01,1,Ciutat Vella,3,la Barceloneta,7,2,11,2
2004-01-01,1,Ciutat Vella,3,la Barceloneta,5,2,12,1
2004-01-01,1,Ciutat Vella,3,la Barceloneta,5,2,12,2
2004-01-01,1,Ciutat Vella,3,la Barceloneta,..,2,13,1
2004-01-01,1,Ciutat Vella,3,la Barceloneta,..,2,13,2
2004-01-01,1,Ciutat Vella,3,la Barceloneta,..,2,14,1
