Data_Referencia,Codi_Districte,Nom_Districte,Codi_Barri,Nom_Barri,Valor,NACIONALITAT_G,EDAT_Q,SEXE
2014-01-01,1,Ciutat Vella,1,el Raval,477,1,0,1
2014-01-01,1,Ciutat Vella,1,el Raval,438,1,0,2
2014-01-01,1,Ciutat Vella,1,el Raval,602,1,1,1
2014-01-01,1,Ciutat Vella,1,el Raval,651,1,1,2
2014-01-01,1,Ciutat Vella,1,el Raval,507,1,2,1
2014-01-01,1,Ciutat Vella,1,el Raval,513,1,2,2
2014-01-01,1,Ciutat Vella,1,el Raval,433,1,3,1
2014-01-01,1,Ciutat Vella,1,el Raval,484,1,3,2
2014-01-01,1,Ciutat Vella,1,el Raval,463,1,4,1
2014-01-01,1,Ciutat Vella,1,el Raval,518,1,4,2
2014-01-01,1,Ciutat Vella,1,el Raval,648,1,5,1
2014-01-01,1,Ciutat Vella,1,el Raval,636,1,5,2
2014-01-01,1,Ciutat Vella,1,el Raval,831,1,6,1
2014-01-01,1,Ciutat Vella,1,el Raval,850,1,6,2
2014-01-01,1,Ciutat Vella,1,el Raval,935,1,7,1
2014-01-01,1,Ciutat Vella,1,el Raval,1045,1,7,2
2014-01-01,1,Ciutat Vella,1,el Raval,950,1,8,1
2014-01-01,1,Ciutat Vella,1,el Raval,985,1,8,2
2014-01-01,1,Ciutat Vella,1,el Raval,925,1,9,1
2014-01-01,1,Ciutat Vella,1,el Raval,1033,1,9,2
2014-01-01,1,Ciutat Vella,1,el Raval,826,1,10,1
2014-01-01,1,Ciutat Vella,1,el Raval,876,1,10,2
2014-01-01,1,Ciutat Vella,1,el Raval,751,1,11,1
2014-01-01,1,Ciutat Vella,1,el Raval,738,1,11,2
2014-01-01,1,Ciutat Vella,1,el Raval,672,1,12,1
2014-01-01,1,Ciutat Vella,1,el Raval,693,1,12,2
2014-01-01,1,Ciutat Vella,1,el Raval,646,1,13,1
2014-01-01,1,Ciutat Vella,1,el Raval,640,1,13,2
2014-01-01,1,Ciutat Vella,1,el Raval,570,1,14,1
2014-01-01,1,Ciutat Vella,1,el Raval,488,1,14,2
2014-01-01,1,Ciutat Vella,1,el Raval,660,1,15,1
2014-01-01,1,Ciutat Vella,1,el Raval,502,1,15,2
2014-01-01,1,Ciutat Vella,1,el Raval,677,1,16,1
2014-01-01,1,Ciutat Vella,1,el Raval,347,1,16,2
2014-01-01,1,Ciutat Vella,1,el Raval,520,1,17,1
2014-01-01,1,Ciutat Vella,1,el Raval,214,1,17,2
2014-01-01,1,Ciutat Vella,1,el Raval,224,1,18,1
2014-01-01,1,Ciutat Vella,1,el Raval,51,1,18,2
2014-01-01,1,Ciutat Vella,1,el Raval,43,1,19,1
2014-01-01,1,Ciutat Vella,1,el Raval,9,1,19,2
2014-01-01,1,Ciutat Vella,1,el Raval,12,1,20,1
2014-01-01,1,Ciutat Vella,1,el Raval,..,1,20,2
2014-01-01,1,Ciutat Vella,1,el Raval,44,2,0,1
2014-01-01,1,Ciutat Vella,1,el Raval,54,2,0,2
2014-01-01,1,Ciutat Vella,1,el Raval,30,2,1,1
2014-01-01,1,Ciutat Vella,1,el Raval,22,2,1,2
2014-01-01,1,Ciutat Vella,1,el Raval,29,2,2,1
2014-01-01,1,Ciutat Vella,1,el Raval,18,2,2,2
2014-01-01,1,Ciutat Vella,1,el Raval,15,2,3,1
2014-01-01,1,Ciutat Vella,1,el Raval,14,2,3,2
2014-01-01,1,Ciutat Vella,1,el Raval,253,2,4,1
2014-01-01,1,Ciutat Vella,1,el Raval,164,2,4,2
2014-01-01,1,Ciutat Vella,1,el Raval,552,2,5,1
2014-01-01,1,Ciutat Vella,1,el Raval,428,2,5,2
2014-01-01,1,Ciutat Vella,1,el Raval,510,2,6,1
2014-01-01,1,Ciutat Vella,1,el Raval,512,2,6,2
2014-01-01,1,Ciutat Vella,1,el Raval,298,2,7,1
2014-01-01,1,Ciutat Vella,1,el Raval,379,2,7,2
2014-01-01,1,Ciutat Vella,1,el Raval,128,2,8,1
2014-01-01,1,Ciutat Vella,1,el Raval,220,2,8,2
2014-01-01,1,Ciutat Vella,1,el Raval,85,2,9,1
2014-01-01,1,Ciutat Vella,1,el Raval,132,2,9,2
2014-01-01,1,Ciutat Vella,1,el Raval,64,2,10,1
2014-01-01,1,Ciutat Vella,1,el Raval,98,2,10,2
2014-01-01,1,Ciutat Vella,1,el Raval,45,2,11,1
2014-01-01,1,Ciutat Vella,1,el Raval,68,2,11,2
2014-01-01,1,Ciutat Vella,1,el Raval,21,2,12,1
2014-01-01,1,Ciutat Vella,1,el Raval,37,2,12,2
2014-01-01,1,Ciutat Vella,1,el Raval,17,2,13,1
2014-01-01,1,Ciutat Vella,1,el Raval,22,2,13,2
2014-01-01,1,Ciutat Vella,1,el Raval,6,2,14,1
2014-01-01,1,Ciutat Vella,1,el Raval,7,2,14,2
2014-01-01,1,Ciutat Vella,1,el Raval,..,2,15,2
2014-01-01,1,Ciutat Vella,1,el Raval,..,2,16,1
2014-01-01,1,Ciutat Vella,1,el Raval,..,2,16,2
2014-01-01,1,Ciutat Vella,1,el Raval,..,2,17,1
2014-01-01,1,Ciutat Vella,1,el Raval,..,2,17,2
2014-01-01,1,Ciutat Vella,1,el Raval,..,2,18,1
2014-01-01,1,Ciutat Vella,1,el Raval,..,2,19,1
2014-01-01,1,Ciutat Vella,1,el Raval,572,3,0,1
2014-01-01,1,Ciutat Vella,1,el Raval,641,3,0,2
2014-01-01,1,Ciutat Vella,1,el Raval,308,3,1,1
2014-01-01,1,Ciutat Vella,1,el Raval,392,3,1,2
2014-01-01,1,Ciutat Vella,1,el Raval,306,3,2,1
2014-01-01,1,Ciutat Vella,1,el Raval,381,3,2,2
2014-01-01,1,Ciutat Vella,1,el Raval,339,3,3,1
2014-01-01,1,Ciutat Vella,1,el Raval,531,3,3,2
2014-01-01,1,Ciutat Vella,1,el Raval,597,3,4,1
2014-01-01,1,Ciutat Vella,1,el Raval,1128,3,4,2
2014-01-01,1,Ciutat Vella,1,el Raval,918,3,5,1
2014-01-01,1,Ciutat Vella,1,el Raval,1510,3,5,2
2014-01-01,1,Ciutat Vella,1,el Raval,1022,3,6,1
2014-01-01,1,Ciutat Vella,1,el Raval,1971,3,6,2
2014-01-01,1,Ciutat Vella,1,el Raval,873,3,7,1
2014-01-01,1,Ciutat Vella,1,el Raval,1913,3,7,2
2014-01-01,1,Ciutat Vella,1,el Raval,727,3,8,1
2014-01-01,1,Ciutat Vella,1,el Raval,1392,3,8,2
2014-01-01,1,Ciutat Vella,1,el Raval,533,3,9,1
2014-01-01,1,Ciutat Vella,1,el Raval,939,3,9,2
2014-01-01,1,Ciutat Vella,1,el Raval,391,3,10,1
2014-01-01,1,Ciutat Vella,1,el Raval,547,3,10,2
2014-01-01,1,Ciutat Vella,1,el Raval,227,3,11,1
2014-01-01,1,Ciutat Vella,1,el Raval,326,3,11,2
2014-01-01,1,Ciutat Vella,1,el Raval,119,3,12,1
2014-01-01,1,Ciutat Vella,1,el Raval,175,3,12,2
2014-01-01,1,Ciutat Vella,1,el Raval,84,3,13,1
