Data_Referencia,Codi_Districte,Nom_Districte,Codi_Barri,Nom_Barri,Valor,NACIONALITAT_G,EDAT_Q,SEXE
2005-01-01,1,Ciutat Vella,1,el Raval,461,1,0,1
2005-01-01,1,Ciutat Vella,1,el Raval,498,1,0,2
2005-01-01,1,Ciutat Vella,1,el Raval,371,1,1,1
2005-01-01,1,Ciutat Vella,1,el Raval,417,1,1,2
2005-01-01,1,Ciutat Vella,1,el Raval,392,1,2,1
2005-01-01,1,Ciutat Vella,1,el Raval,405,1,2,2
2005-01-01,1,Ciutat Vella,1,el Raval,386,1,3,1
2005-01-01,1,Ciutat Vella,1,el Raval,427,1,3,2
2005-01-01,1,Ciutat Vella,1,el Raval,528,1,4,1
2005-01-01,1,Ciutat Vella,1,el Raval,527,1,4,2
2005-01-01,1,Ciutat Vella,1,el Raval,921,1,5,1
2005-01-01,1,Ciutat Vella,1,el Raval,872,1,5,2
2005-01-01,1,Ciutat Vella,1,el Raval,1024,1,6,1
2005-01-01,1,Ciutat Vella,1,el Raval,1045,1,6,2
2005-01-01,1,Ciutat Vella,1,el Raval,931,1,7,1
2005-01-01,1,Ciutat Vella,1,el Raval,1052,1,7,2
2005-01-01,1,Ciutat Vella,1,el Raval,839,1,8,1
2005-01-01,1,Ciutat Vella,1,el Raval,906,1,8,2
2005-01-01,1,Ciutat Vella,1,el Raval,839,1,9,1
2005-01-01,1,Ciutat Vella,1,el Raval,865,1,9,2
2005-01-01,1,Ciutat Vella,1,el Raval,709,1,10,1
2005-01-01,1,Ciutat Vella,1,el Raval,791,1,10,2
2005-01-01,1,Ciutat Vella,1,el Raval,822,1,11,1
2005-01-01,1,Ciutat Vella,1,el Raval,878,1,11,2
2005-01-01,1,Ciutat Vella,1,el Raval,719,1,12,1
2005-01-01,1,Ciutat Vella,1,el Raval,841,1,12,2
2005-01-01,1,Ciutat Vella,1,el Raval,833,1,13,1
2005-01-01,1,Ciutat Vella,1,el Raval,813,1,13,2
2005-01-01,1,Ciutat Vella,1,el Raval,1035,1,14,1
2005-01-01,1,Ciutat Vella,1,el Raval,819,1,14,2
2005-01-01,1,Ciutat Vella,1,el Raval,1133,1,15,1
