Data_Referencia,Codi_Districte,Nom_Districte,Codi_Barri,Nom_Barri,Valor,NACIONALITAT_G,EDAT_Q,SEXE
1998-01-01,1,Ciutat Vella,1,el Raval,502,1,0,1
1998-01-01,1,Ciutat Vella,1,el Raval,501,1,0,2
1998-01-01,1,Ciutat Vella,1,el Raval,498,1,1,1
1998-01-01,1,Ciutat Vella,1,el Raval,518,1,1,2
1998-01-01,1,Ciutat Vella,1,el Raval,507,1,2,1
1998-01-01,1,Ciutat Vella,1,el Raval,528,1,2,2
1998-01-01,1,Ciutat Vella,1,el Raval,624,1,3,1
1998-01-01,1,Ciutat Vella,1,el Raval,653,1,3,2
1998-01-01,1,Ciutat Vella,1,el Raval,929,1,4,1
1998-01-01,1,Ciutat Vella,1,el Raval,961,1,4,2
1998-01-01,1,Ciutat Vella,1,el Raval,1077,1,5,1
1998-01-01,1,Ciutat Vella,1,el Raval,1054,1,5,2
1998-01-01,1,Ciutat Vella,1,el Raval,1015,1,6,1
1998-01-01,1,Ciutat Vella,1,el Raval,1092,1,6,2
1998-01-01,1,Ciutat Vella,1,el Raval,924,1,7,1
1998-01-01,1,Ciutat Vella,1,el Raval,954,1,7,2
1998-01-01,1,Ciutat Vella,1,el Raval,817,1,8,1
1998-01-01,1,Ciutat Vella,1,el Raval,910,1,8,2
1998-01-01,1,Ciutat Vella,1,el Raval,764,1,9,1
1998-01-01,1,Ciutat Vella,1,el Raval,884,1,9,2
1998-01-01,1,Ciutat Vella,1,el Raval,857,1,10,1
1998-01-01,1,Ciutat Vella,1,el Raval,997,1,10,2
1998-01-01,1,Ciutat Vella,1,el Raval,810,1,11,1
1998-01-01,1,Ciutat Vella,1,el Raval,959,1,11,2
1998-01-01,1,Ciutat Vella,1,el Raval,1148,1,12,1
1998-01-01,1,Ciutat Vella,1,el Raval,1178,1,12,2
1998-01-01,1,Ciutat Vella,1,el Raval,1426,1,13,1
1998-01-01,1,Ciutat Vella,1,el Raval,1120,1,13,2
1998-01-01,1,Ciutat Vella,1,el Raval,1565,1,14,1
1998-01-01,1,Ciutat Vella,1,el Raval,1006,1,14,2
1998-01-01,1,Ciutat Vella,1,el Raval,1372,1,15,1
1998-01-01,1,Ciutat Vella,1,el Raval,668,1,15,2
1998-01-01,1,Ciutat Vella,1,el Raval,970,1,16,1
1998-01-01,1,Ciutat Vella,1,el Raval,403,1,16,2
1998-01-01,1,Ciutat Vella,1,el Raval,572,1,17,1
1998-01-01,1,Ciutat Vella,1,el Raval,196,1,17,2
1998-01-01,1,Ciutat Vella,1,el Raval,229,1,18,1
1998-01-01,1,Ciutat Vella,1,el Raval,54,1,18,2
1998-01-01,1,Ciutat Vella,1,el Raval,49,1,19,1
1998-01-01,1,Ciutat Vella,1,el Raval,7,1,19,2
1998-01-01,1,Ciutat Vella,1,el Raval,..,1,20,1
1998-01-01,1,Ciutat Vella,1,el Raval,5,2,0,1
1998-01-01,1,Ciutat Vella,1,el Raval,5,2,0,2
1998-01-01,1,Ciutat Vella,1,el Raval,6,2,1,1
1998-01-01,1,Ciutat Vella,1,el Raval,5,2,1,2
1998-01-01,1,Ciutat Vella,1,el Raval,6,2,2,1
1998-01-01,1,Ciutat Vella,1,el Raval,..,2,2,2
1998-01-01,1,Ciutat Vella,1,el Raval,..,2,3,1
1998-01-01,1,Ciutat Vella,1,el Raval,..,2,3,2
1998-01-01,1,Ciutat Vella,1,el Raval,11,2,4,1
1998-01-01,1,Ciutat Vella,1,el Raval,7,2,4,2
1998-01-01,1,Ciutat Vella,1,el Raval,11,2,5,1
1998-01-01,1,Ciutat Vella,1,el Raval,29,2,5,2
1998-01-01,1,Ciutat Vella,1,el Raval,26,2,6,1
1998-01-01,1,Ciutat Vella,1,el Raval,35,2,6,2
1998-01-01,1,Ciutat Vella,1,el Raval,17,2,7,1
1998-01-01,1,Ciutat Vella,1,el Raval,34,2,7,2
1998-01-01,1,Ciutat Vella,1,el Raval,10,2,8,1
1998-01-01,1,Ciutat Vella,1,el Raval,15,2,8,2
1998-01-01,1,Ciutat Vella,1,el Raval,12,2,9,1
1998-01-01,1,Ciutat Vella,1,el Raval,7,2,9,2
1998-01-01,1,Ciutat Vella,1,el Raval,5,2,10,1
1998-01-01,1,Ciutat Vella,1,el Raval,5,2,10,2
1998-01-01,1,Ciutat Vella,1,el Raval,..,2,11,1
1998-01-01,1,Ciutat Vella,1,el Raval,5,2,11,2
1998-01-01,1,Ciutat Vella,1,el Raval,6,2,12,1
1998-01-01,1,Ciutat Vella,1,el Raval,..,2,12,2
1998-01-01,1,Ciutat Vella,1,el Raval,..,2,13,1
1998-01-01,1,Ciutat Vella,1,el Raval,5,2,13,2
1998-01-01,1,Ciutat Vella,1,el Raval,..,2,14,1
1998-01-01,1,Ciutat Vella,1,el Raval,..,2,14,2
1998-01-01,1,Ciutat Vella,1,el Raval,7,2,15,1
1998-01-01,1,Ciutat Vella,1,el Raval,..,2,15,2
1998-01-01,1,Ciutat Vella,1,el Raval,..,2,16,1
1998-01-01,1,Ciutat Vella,1,el Raval,..,2,16,2
1998-01-01,1,Ciutat Vella,1,el Raval,..,2,17,1
1998-01-01,1,Ciutat Vella,1,el Raval,..,2,17,2
1998-01-01,1,Ciutat Vella,1,el Raval,..,2,18,1
1998-01-01,1,Ciutat Vella,1,el Raval,..,2,18,2
1998-01-01,1,Ciutat Vella,1,el Raval,157,3,0,1
1998-01-01,1,Ciutat Vella,1,el Raval,139,3,0,2
1998-01-01,1,Ciutat Vella,1,el Raval,71,3,1,1
1998-01-01,1,Ciutat Vella,1,el Raval,104,3,1,2
1998-01-01,1,Ciutat Vella,1,el Raval,95,3,2,1
1998-01-01,1,Ciutat Vella,1,el Raval,104,3,2,2
1998-01-01,1,Ciutat Vella,1,el Raval,117,3,3,1
1998-01-01,1,Ciutat Vella,1,el Raval,121,3,3,2
1998-01-01,1,Ciutat Vella,1,el Raval,151,3,4,1
1998-01-01,1,Ciutat Vella,1,el Raval,124,3,4,2
1998-01-01,1,Ciutat Vella,1,el Raval,190,3,5,1
1998-01-01,1,Ciutat Vella,1,el Raval,227,3,5,2
1998-01-01,1,Ciutat Vella,1,el Raval,200,3,6,1
1998-01-01,1,Ciutat Vella,1,el Raval,298,3,6,2
1998-01-01,1,Ciutat Vella,1,el Raval,282,3,7,1
1998-01-01,1,Ciutat Vella,1,el Raval,254,3,7,2
1998-01-01,1,Ciutat Vella,1,el Raval,173,3,8,1
1998-01-01,1,Ciutat Vella,1,el Raval,200,3,8,2
1998-01-01,1,Ciutat Vella,1,el Raval,112,3,9,1
1998-01-01,1,Ciutat Vella,1,el Raval,114,3,9,2
1998-01-01,1,Ciutat Vella,1,el Raval,51,3,10,1
1998-01-01,1,Ciutat Vella,1,el Raval,57,3,10,2
1998-01-01,1,Ciutat Vella,1,el Raval,52,3,11,1
1998-01-01,1,Ciutat Vella,1,el Raval,33,3,11,2
1998-01-01,1,Ciutat Vella,1,el Raval,26,3,12,1
1998-01-01,1,Ciutat Vella,1,el Raval,24,3,12,2
1998-01-01,1,Ciutat Vella,1,el Raval,17,3,13,1
1998-01-01,1,Ciutat Vella,1,el Raval,9,3,13,2
1998-01-01,1,Ciutat Vella,1,el Raval,9,3,14,1
1998-01-01,1,Ciutat Vella,1,el Raval,..,3,14,2
1998-01-01,1,Ciutat Vella,1,el Raval,..,3,15,1
1998-01-01,1,Ciutat Vella,1,el Raval,6,3,15,2
1998-01-01,1,Ciutat Vella,1,el Raval,..,3,16,1
1998-01-01,1,Ciutat Vella,1,el Raval,..,3,16,2
1998-01-01,1,Ciutat Vella,1,el Raval,..,3,17,1
1998-01-01,1,Ciutat Vella,1,el Raval,..,3,19,1
1998-01-01,1,Ciutat Vella,1,el Raval,..,3,19,2
1998-01-01,1,Ciutat Vella,1,el Raval,..,4,1,2
1998-01-01,1,Ciutat Vella,1,el Raval,..,4,6,1
1998-01-01,1,Ciutat Vella,1,el Raval,..,4,6,2
1998-01-01,1,Ciutat Vella,2,el Barri Gòtic,198,1,0,1
1998-01-01,1,Ciutat Vella,2,el Barri Gòtic,218,1,0,2
1998-01-01,1,Ciutat Vella,2,el Barri Gòtic,169,1,1,1
1998-01-01,1,Ciutat Vella,2,el Barri Gòtic,185,1,1,2
1998-01-01,1,Ciutat Vella,2,el Barri Gòtic,204,1,2,1
1998-01-01,1,Ciutat Vella,2,el Barri Gòtic,189,1,2,2
1998-01-01,1,Ciutat Vella,2,el Barri Gòtic,231,1,3,1
1998-01-01,1,Ciutat Vella,2,el Barri Gòtic,232,1,3,2
1998-01-01,1,Ciutat Vella,2,el Barri Gòtic,335,1,4,1
1998-01-01,1,Ciutat Vella,2,el Barri Gòtic,374,1,4,2
1998-01-01,1,Ciutat Vella,2,el Barri Gòtic,445,1,5,1
1998-01-01,1,Ciutat Vella,2,el Barri Gòtic,475,1,5,2
1998-01-01,1,Ciutat Vella,2,el Barri Gòtic,481,1,6,1
1998-01-01,1,Ciutat Vella,2,el Barri Gòtic,586,1,6,2
1998-01-01,1,Ciutat Vella,2,el Barri Gòtic,425,1,7,1
1998-01-01,1,Ciutat Vella,2,el Barri Gòtic,443,1,7,2
1998-01-01,1,Ciutat Vella,2,el Barri Gòtic,367,1,8,1
1998-01-01,1,Ciutat Vella,2,el Barri Gòtic,380,1,8,2
1998-01-01,1,Ciutat Vella,2,el Barri Gòtic,320,1,9,1
1998-01-01,1,Ciutat Vella,2,el Barri Gòtic,391,1,9,2
1998-01-01,1,Ciutat Vella,2,el Barri Gòtic,367,1,10,1
1998-01-01,1,Ciutat Vella,2,el Barri Gòtic,423,1,10,2
1998-01-01,1,Ciutat Vella,2,el Barri Gòtic,349,1,11,1
