Data_Referencia,Codi_Districte,Nom_Districte,Codi_Barri,Nom_Barri,Valor,NACIONALITAT_G,EDAT_Q,SEXE
2021-01-01,1,Ciutat Vella,1,el Raval,417,1,0,1
2021-01-01,1,Ciutat Vella,1,el Raval,435,1,0,2
2021-01-01,1,Ciutat Vella,1,el Raval,544,1,1,1
2021-01-01,1,Ciutat Vella,1,el Raval,525,1,1,2
2021-01-01,1,Ciutat Vella,1,el Raval,590,1,2,1
2021-01-01,1,Ciutat Vella,1,el Raval,686,1,2,2
2021-01-01,1,Ciutat Vella,1,el Raval,553,1,3,1
2021-01-01,1,Ciutat Vella,1,el Raval,599,1,3,2
2021-01-01,1,Ciutat Vella,1,el Raval,560,1,4,1
2021-01-01,1,Ciutat Vella,1,el Raval,567,1,4,2
2021-01-01,1,Ciutat Vella,1,el Raval,627,1,5,1
2021-01-01,1,Ciutat Vella,1,el Raval,684,1,5,2
2021-01-01,1,Ciutat Vella,1,el Raval,656,1,6,1
2021-01-01,1,Ciutat Vella,1,el Raval,750,1,6,2
2021-01-01,1,Ciutat Vella,1,el Raval,621,1,7,1
2021-01-01,1,Ciutat Vella,1,el Raval,749,1,7,2
2021-01-01,1,Ciutat Vella,1,el Raval,739,1,8,1
2021-01-01,1,Ciutat Vella,1,el Raval,967,1,8,2
2021-01-01,1,Ciutat Vella,1,el Raval,883,1,9,1
2021-01-01,1,Ciutat Vella,1,el Raval,960,1,9,2
2021-01-01,1,Ciutat Vella,1,el Raval,860,1,10,1
2021-01-01,1,Ciutat Vella,1,el Raval,982,1,10,2
2021-01-01,1,Ciutat Vella,1,el Raval,805,1,11,1
2021-01-01,1,Ciutat Vella,1,el Raval,838,1,11,2
2021-01-01,1,Ciutat Vella,1,el Raval,723,1,12,1
2021-01-01,1,Ciutat Vella,1,el Raval,723,1,12,2
2021-01-01,1,Ciutat Vella,1,el Raval,601,1,13,1
2021-01-01,1,Ciutat Vella,1,el Raval,550,1,13,2
2021-01-01,1,Ciutat Vella,1,el Raval,551,1,14,1
2021-01-01,1,Ciutat Vella,1,el Raval,452,1,14,2
2021-01-01,1,Ciutat Vella,1,el Raval,455,1,15,1
2021-01-01,1,Ciutat Vella,1,el Raval,382,1,15,2
2021-01-01,1,Ciutat Vella,1,el Raval,413,1,16,1
2021-01-01,1,Ciutat Vella,1,el Raval,275,1,16,2
2021-01-01,1,Ciutat Vella,1,el Raval,408,1,17,1
2021-01-01,1,Ciutat Vella,1,el Raval,180,1,17,2
2021-01-01,1,Ciutat Vella,1,el Raval,225,1,18,1
2021-01-01,1,Ciutat Vella,1,el Raval,65,1,18,2
2021-01-01,1,Ciutat Vella,1,el Raval,69,1,19,1
2021-01-01,1,Ciutat Vella,1,el Raval,10,1,19,2
2021-01-01,1,Ciutat Vella,1,el Raval,9,1,20,1
2021-01-01,1,Ciutat Vella,1,el Raval,..,1,20,2
2021-01-01,1,Ciutat Vella,1,el Raval,52,2,0,1
2021-01-01,1,Ciutat Vella,1,el Raval,59,2,0,2
2021-01-01,1,Ciutat Vella,1,el Raval,33,2,1,1
2021-01-01,1,Ciutat Vella,1,el Raval,35,2,1,2
2021-01-01,1,Ciutat Vella,1,el Raval,17,2,2,1
2021-01-01,1,Ciutat Vella,1,el Raval,21,2,2,2
2021-01-01,1,Ciutat Vella,1,el Raval,27,2,3,1
2021-01-01,1,Ciutat Vella,1,el Raval,14,2,3,2
2021-01-01,1,Ciutat Vella,1,el Raval,195,2,4,1
2021-01-01,1,Ciutat Vella,1,el Raval,166,2,4,2
2021-01-01,1,Ciutat Vella,1,el Raval,670,2,5,1
2021-01-01,1,Ciutat Vella,1,el Raval,573,2,5,2
2021-01-01,1,Ciutat Vella,1,el Raval,541,2,6,1
2021-01-01,1,Ciutat Vella,1,el Raval,603,2,6,2
2021-01-01,1,Ciutat Vella,1,el Raval,338,2,7,1
2021-01-01,1,Ciutat Vella,1,el Raval,477,2,7,2
2021-01-01,1,Ciutat Vella,1,el Raval,197,2,8,1
2021-01-01,1,Ciutat Vella,1,el Raval,296,2,8,2
2021-01-01,1,Ciutat Vella,1,el Raval,99,2,9,1
2021-01-01,1,Ciutat Vella,1,el Raval,165,2,9,2
2021-01-01,1,Ciutat Vella,1,el Raval,66,2,10,1
2021-01-01,1,Ciutat Vella,1,el Raval,107,2,10,2
2021-01-01,1,Ciutat Vella,1,el Raval,45,2,11,1
2021-01-01,1,Ciutat Vella,1,el Raval,69,2,11,2
2021-01-01,1,Ciutat Vella,1,el Raval,27,2,12,1
2021-01-01,1,Ciutat Vella,1,el Raval,37,2,12,2
2021-01-01,1,Ciutat Vella,1,el Raval,21,2,13,1
2021-01-01,1,Ciutat Vella,1,el Raval,32,2,13,2
2021-01-01,1,Ciutat Vella,1,el Raval,16,2,14,1
2021-01-01,1,Ciutat Vella,1,el Raval,13,2,14,2
2021-01-01,1,Ciutat Vella,1,el Raval,5,2,15,1
2021-01-01,1,Ciutat Vella,1,el Raval,6,2,15,2
2021-01-01,1,Ciutat Vella,1,el Raval,..,2,16,1
2021-01-01,1,Ciutat Vella,1,el Raval,..,2,16,2
2021-01-01,1,Ciutat Vella,1,el Raval,..,2,17,1
2021-01-01,1,Ciutat Vella,1,el Raval,..,2,17,2
2021-01-01,1,Ciutat Vella,1,el Raval,..,2,18,1
2021-01-01,1,Ciutat Vella,1,el Raval,..,2,18,2
2021-01-01,1,Ciutat Vella,1,el Raval,..,2,19,1
2021-01-01,1,Ciutat Vella,1,el Raval,564,3,0,1
2021-01-01,1,Ciutat Vella,1,el Raval,653,3,0,2
2021-01-01,1,Ciutat Vella,1,el Raval,427,3,1,1
2021-01-01,1,Ciutat Vella,1,el Raval,456,3,1,2
2021-01-01,1,Ciutat Vella,1,el Raval,322,3,2,1
2021-01-01,1,Ciutat Vella,1,el Raval,316,3,2,2
