Data_Referencia,Codi_Districte,Nom_Districte,Codi_Barri,Nom_Barri,Valor,NACIONALITAT_G,EDAT_Q,SEXE
2017-01-01,1,Ciutat Vella,1,el Raval,457,1,0,1
2017-01-01,1,Ciutat Vella,1,el Raval,429,1,0,2
2017-01-01,1,Ciutat Vella,1,el Raval,622,1,1,1
2017-01-01,1,Ciutat Vella,1,el Raval,667,1,1,2
2017-01-01,1,Ciutat Vella,1,el Raval,605,1,2,1
2017-01-01,1,Ciutat Vella,1,el Raval,626,1,2,2
2017-01-01,1,Ciutat Vella,1,el Raval,495,1,3,1
2017-01-01,1,Ciutat Vella,1,el Raval,549,1,3,2
2017-01-01,1,Ciutat Vella,1,el Raval,508,1,4,1
2017-01-01,1,Ciutat Vella,1,el Raval,529,1,4,2
2017-01-01,1,Ciutat Vella,1,el Raval,671,1,5,1
2017-01-01,1,Ciutat Vella,1,el Raval,671,1,5,2
2017-01-01,1,Ciutat Vella,1,el Raval,693,1,6,1
2017-01-01,1,Ciutat Vella,1,el Raval,751,1,6,2
2017-01-01,1,Ciutat Vella,1,el Raval,869,1,7,1
2017-01-01,1,Ciutat Vella,1,el Raval,1001,1,7,2
2017-01-01,1,Ciutat Vella,1,el Raval,942,1,8,1
2017-01-01,1,Ciutat Vella,1,el Raval,1076,1,8,2
2017-01-01,1,Ciutat Vella,1,el Raval,924,1,9,1
2017-01-01,1,Ciutat Vella,1,el Raval,1035,1,9,2
2017-01-01,1,Ciutat Vella,1,el Raval,864,1,10,1
2017-01-01,1,Ciutat Vella,1,el Raval,957,1,10,2
2017-01-01,1,Ciutat Vella,1,el Raval,802,1,11,1
2017-01-01,1,Ciutat Vella,1,el Raval,857,1,11,2
2017-01-01,1,Ciutat Vella,1,el Raval,683,1,12,1
2017-01-01,1,Ciutat Vella,1,el Raval,650,1,12,2
2017-01-01,1,Ciutat Vella,1,el Raval,661,1,13,1
2017-01-01,1,Ciutat Vella,1,el Raval,570,1,13,2
2017-01-01,1,Ciutat Vella,1,el Raval,546,1,14,1
