Data_Referencia,Codi_Districte,Nom_Districte,Codi_Barri,Nom_Barri,Valor,NACIONALITAT_G,EDAT_Q,SEXE
1999-01-01,1,Ciutat Vella,1,el Raval,490,1,0,1
1999-01-01,1,Ciutat Vella,1,el Raval,469,1,0,2
1999-01-01,1,Ciutat Vella,1,el Raval,486,1,1,1
1999-01-01,1,Ciutat Vella,1,el Raval,511,1,1,2
1999-01-01,1,Ciutat Vella,1,el Raval,487,1,2,1
1999-01-01,1,Ciutat Vella,1,el Raval,503,1,2,2
1999-01-01,1,Ciutat Vella,1,el Raval,586,1,3,1
1999-01-01,1,Ciutat Vella,1,el Raval,599,1,3,2
1999-01-01,1,Ciutat Vella,1,el Raval,889,1,4,1
1999-01-01,1,Ciutat Vella,1,el Raval,918,1,4,2
1999-01-01,1,Ciutat Vella,1,el Raval,1056,1,5,1
1999-01-01,1,Ciutat Vella,1,el Raval,1029,1,5,2
1999-01-01,1,Ciutat Vella,1,el Raval,1039,1,6,1
1999-01-01,1,Ciutat Vella,1,el Raval,1067,1,6,2
1999-01-01,1,Ciutat Vella,1,el Raval,916,1,7,1
1999-01-01,1,Ciutat Vella,1,el Raval,978,1,7,2
1999-01-01,1,Ciutat Vella,1,el Raval,847,1,8,1
1999-01-01,1,Ciutat Vella,1,el Raval,892,1,8,2
1999-01-01,1,Ciutat Vella,1,el Raval,738,1,9,1
1999-01-01,1,Ciutat Vella,1,el Raval,891,1,9,2
1999-01-01,1,Ciutat Vella,1,el Raval,878,1,10,1
1999-01-01,1,Ciutat Vella,1,el Raval,1018,1,10,2
1999-01-01,1,Ciutat Vella,1,el Raval,777,1,11,1
1999-01-01,1,Ciutat Vella,1,el Raval,929,1,11,2
1999-01-01,1,Ciutat Vella,1,el Raval,1057,1,12,1
1999-01-01,1,Ciutat Vella,1,el Raval,1108,1,12,2
1999-01-01,1,Ciutat Vella,1,el Raval,1323,1,13,1
1999-01-01,1,Ciutat Vella,1,el Raval,1091,1,13,2
1999-01-01,1,Ciutat Vella,1,el Raval,1548,1,14,1
1999-01-01,1,Ciutat Vella,1,el Raval,1012,1,14,2
1999-01-01,1,Ciutat Vella,1,el Raval,1349,1,15,1
1999-01-01,1,Ciutat Vella,1,el Raval,677,1,15,2
1999-01-01,1,Ciutat Vella,1,el Raval,970,1,16,1
1999-01-01,1,Ciutat Vella,1,el Raval,380,1,16,2
1999-01-01,1,Ciutat Vella,1,el Raval,583,1,17,1
1999-01-01,1,Ciutat Vella,1,el Raval,210,1,17,2
1999-01-01,1,Ciutat Vella,1,el Raval,218,1,18,1
1999-01-01,1,Ciutat Vella,1,el Raval,53,1,18,2
1999-01-01,1,Ciutat Vella,1,el Raval,61,1,19,1
1999-01-01,1,Ciutat Vella,1,el Raval,12,1,19,2
1999-01-01,1,Ciutat Vella,1,el Raval,..,1,20,1
1999-01-01,1,Ciutat Vella,1,el Raval,..,1,21,1
1999-01-01,1,Ciutat Vella,1,el Raval,5,2,0,1
1999-01-01,1,Ciutat Vella,1,el Raval,..,2,0,2
1999-01-01,1,Ciutat Vella,1,el Raval,9,2,1,1
1999-01-01,1,Ciutat Vella,1,el Raval,6,2,1,2
1999-01-01,1,Ciutat Vella,1,el Raval,7,2,2,1
1999-01-01,1,Ciutat Vella,1,el Raval,..,2,2,2
1999-01-01,1,Ciutat Vella,1,el Raval,..,2,3,1
1999-01-01,1,Ciutat Vella,1,el Raval,..,2,3,2
1999-01-01,1,Ciutat Vella,1,el Raval,8,2,4,1
1999-01-01,1,Ciutat Vella,1,el Raval,8,2,4,2
1999-01-01,1,Ciutat Vella,1,el Raval,12,2,5,1
1999-01-01,1,Ciutat Vella,1,el Raval,24,2,5,2
1999-01-01,1,Ciutat Vella,1,el Raval,23,2,6,1
1999-01-01,1,Ciutat Vella,1,el Raval,49,2,6,2
1999-01-01,1,Ciutat Vella,1,el Raval,24,2,7,1
1999-01-01,1,Ciutat Vella,1,el Raval,38,2,7,2
1999-01-01,1,Ciutat Vella,1,el Raval,17,2,8,1
1999-01-01,1,Ciutat Vella,1,el Raval,19,2,8,2
1999-01-01,1,Ciutat Vella,1,el Raval,12,2,9,1
1999-01-01,1,Ciutat Vella,1,el Raval,10,2,9,2
1999-01-01,1,Ciutat Vella,1,el Raval,6,2,10,1
1999-01-01,1,Ciutat Vella,1,el Raval,6,2,10,2
1999-01-01,1,Ciutat Vella,1,el Raval,..,2,11,1
1999-01-01,1,Ciutat Vella,1,el Raval,5,2,11,2
1999-01-01,1,Ciutat Vella,1,el Raval,7,2,12,1
1999-01-01,1,Ciutat Vella,1,el Raval,..,2,12,2
1999-01-01,1,Ciutat Vella,1,el Raval,..,2,13,1
1999-01-01,1,Ciutat Vella,1,el Raval,..,2,13,2
1999-01-01,1,Ciutat Vella,1,el Raval,..,2,14,1
1999-01-01,1,Ciutat Vella,1,el Raval,..,2,14,2
1999-01-01,1,Ciutat Vella,1,el Raval,6,2,15,1
1999-01-01,1,Ciutat Vella,1,el Raval,..,2,15,2
1999-01-01,1,Ciutat Vella,1,el Raval,..,2,16,1
1999-01-01,1,Ciutat Vella,1,el Raval,..,2,16,2
1999-01-01,1,Ciutat Vella,1,el Raval,..,2,17,1
1999-01-01,1,Ciutat Vella,1,el Raval,..,2,17,2
1999-01-01,1,Ciutat Vella,1,el Raval,..,2,18,1
1999-01-01,1,Ciutat Vella,1,el Raval,..,2,18,2
1999-01-01,1,Ciutat Vella,1,el Raval,185,3,0,1
1999-01-01,1,Ciutat Vella,1,el Raval,176,3,0,2
1999-01-01,1,Ciutat Vella,1,el Raval,88,3,1,1
