Data_Referencia,Codi_Districte,Nom_Districte,Codi_Barri,Nom_Barri,AEB,Seccio_Censal,Valor,DOM_00_18
2018-01-01,1,Ciutat Vella,1,el Raval,1,1001,406,1
2018-01-01,1,Ciutat Vella,1,el Raval,1,1001,61,2
2018-01-01,1,Ciutat Vella,1,el Raval,1,1001,25,3
2018-01-01,1,Ciutat Vella,1,el Raval,1,1001,9,4
2018-01-01,1,Ciutat Vella,1,el Raval,1,1001,7,5
2018-01-01,1,Ciutat Vella,1,el Raval,1,1002,432,1
2018-01-01,1,Ciutat Vella,1,el Raval,1,1002,55,2
2018-01-01,1,Ciutat Vella,1,el Raval,1,1002,29,3
2018-01-01,1,Ciutat Vella,1,el Raval,1,1002,15,4
2018-01-01,1,Ciutat Vella,1,el Raval,1,1002,9,5
2018-01-01,1,Ciutat Vella,1,el Raval,2,1003,802,1
2018-01-01,1,Ciutat Vella,1,el Raval,2,1003,114,2
2018-01-01,1,Ciutat Vella,1,el Raval,2,1003,87,3
2018-01-01,1,Ciutat Vella,1,el Raval,2,1003,34,4
2018-01-01,1,Ciutat Vella,1,el Raval,2,1003,31,5
2018-01-01,1,Ciutat Vella,1,el Raval,2,1004,846,1
2018-01-01,1,Ciutat Vella,1,el Raval,2,1004,138,2
2018-01-01,1,Ciutat Vella,1,el Raval,2,1004,82,3
2018-01-01,1,Ciutat Vella,1,el Raval,2,1004,20,4
2018-01-01,1,Ciutat Vella,1,el Raval,2,1004,19,5
2018-01-01,1,Ciutat Vella,1,el Raval,3,1005,748,1
2018-01-01,1,Ciutat Vella,1,el Raval,3,1005,86,2
2018-01-01,1,Ciutat Vella,1,el Raval,3,1005,65,3
2018-01-01,1,Ciutat Vella,1,el Raval,3,1005,24,4
2018-01-01,1,Ciutat Vella,1,el Raval,3,1005,12,5
2018-01-01,1,Ciutat Vella,1,el Raval,3,1006,508,1
2018-01-01,1,Ciutat Vella,1,el Raval,3,1006,66,2
2018-01-01,1,Ciutat Vella,1,el Raval,3,1006,27,3
2018-01-01,1,Ciutat Vella,1,el Raval,3,1006,9,4
2018-01-01,1,Ciutat Vella,1,el Raval,3,1006,6,5
2018-01-01,1,Ciutat Vella,1,el Raval,3,1007,508,1
2018-01-01,1,Ciutat Vella,1,el Raval,3,1007,82,2
2018-01-01,1,Ciutat Vella,1,el Raval,3,1007,43,3
2018-01-01,1,Ciutat Vella,1,el Raval,3,1007,23,4
2018-01-01,1,Ciutat Vella,1,el Raval,3,1007,14,5
2018-01-01,1,Ciutat Vella,1,el Raval,4,1008,720,1
2018-01-01,1,Ciutat Vella,1,el Raval,4,1008,144,2
2018-01-01,1,Ciutat Vella,1,el Raval,4,1008,88,3
2018-01-01,1,Ciutat Vella,1,el Raval,4,1008,45,4
2018-01-01,1,Ciutat Vella,1,el Raval,4,1008,15,5
2018-01-01,1,Ciutat Vella,1,el Raval,4,1009,600,1
2018-01-01,1,Ciutat Vella,1,el Raval,4,1009,102,2
2018-01-01,1,Ciutat Vella,1,el Raval,4,1009,70,3
2018-01-01,1,Ciutat Vella,1,el Raval,4,1009,29,4
2018-01-01,1,Ciutat Vella,1,el Raval,4,1009,8,5
2018-01-01,1,Ciutat Vella,1,el Raval,4,1010,557,1
2018-01-01,1,Ciutat Vella,1,el Raval,4,1010,98,2
