Data_Referencia,Codi_Districte,Nom_Districte,Codi_Barri,Nom_Barri,AEB,Seccio_Censal,Valor,DOM_00_18
2006-01-01,1,Ciutat Vella,1,el Raval,1,1001,429,1
2006-01-01,1,Ciutat Vella,1,el Raval,1,1001,51,2
2006-01-01,1,Ciutat Vella,1,el Raval,1,1001,26,3
2006-01-01,1,Ciutat Vella,1,el Raval,1,1001,7,4
2006-01-01,1,Ciutat Vella,1,el Raval,1,1001,4,5
2006-01-01,1,Ciutat Vella,1,el Raval,1,1002,471,1
2006-01-01,1,Ciutat Vella,1,el Raval,1,1002,57,2
2006-01-01,1,Ciutat Vella,1,el Raval,1,1002,36,3
2006-01-01,1,Ciutat Vella,1,el Raval,1,1002,9,4
2006-01-01,1,Ciutat Vella,1,el Raval,1,1002,9,5
2006-01-01,1,Ciutat Vella,1,el Raval,2,1003,813,1
2006-01-01,1,Ciutat Vella,1,el Raval,2,1003,148,2
2006-01-01,1,Ciutat Vella,1,el Raval,2,1003,69,3
2006-01-01,1,Ciutat Vella,1,el Raval,2,1003,33,4
2006-01-01,1,Ciutat Vella,1,el Raval,2,1003,17,5
2006-01-01,1,Ciutat Vella,1,el Raval,2,1004,899,1
2006-01-01,1,Ciutat Vella,1,el Raval,2,1004,148,2
2006-01-01,1,Ciutat Vella,1,el Raval,2,1004,80,3
2006-01-01,1,Ciutat Vella,1,el Raval,2,1004,18,4
2006-01-01,1,Ciutat Vella,1,el Raval,2,1004,11,5
2006-01-01,1,Ciutat Vella,1,el Raval,3,1005,775,1
2006-01-01,1,Ciutat Vella,1,el Raval,3,1005,96,2
2006-01-01,1,Ciutat Vella,1,el Raval,3,1005,42,3
2006-01-01,1,Ciutat Vella,1,el Raval,3,1005,8,4
2006-01-01,1,Ciutat Vella,1,el Raval,3,1005,8,5
2006-01-01,1,Ciutat Vella,1,el Raval,3,1006,566,1
2006-01-01,1,Ciutat Vella,1,el Raval,3,1006,61,2
2006-01-01,1,Ciutat Vella,1,el Raval,3,1006,37,3
2006-01-01,1,Ciutat Vella,1,el Raval,3,1006,10,4
2006-01-01,1,Ciutat Vella,1,el Raval,3,1006,9,5
2006-01-01,1,Ciutat Vella,1,el Raval,3,1007,486,1
2006-01-01,1,Ciutat Vella,1,el Raval,3,1007,69,2
2006-01-01,1,Ciutat Vella,1,el Raval,3,1007,31,3
2006-01-01,1,Ciutat Vella,1,el Raval,3,1007,22,4
2006-01-01,1,Ciutat Vella,1,el Raval,3,1007,9,5
