Data_Referencia,Codi_Districte,Nom_Districte,Codi_Barri,Nom_Barri,AEB,Seccio_Censal,Valor,DOM_00_18
2008-01-01,1,Ciutat Vella,3,la Barceloneta,14,1036,34,3
2008-01-01,1,Ciutat Vella,3,la Barceloneta,15,1037,398,1
2008-01-01,1,Ciutat Vella,3,la Barceloneta,15,1037,77,2
2008-01-01,1,Ciutat Vella,3,la Barceloneta,15,1037,41,3
2008-01-01,1,Ciutat Vella,3,la Barceloneta,15,1037,8,4
2008-01-01,1,Ciutat Vella,3,la Barceloneta,15,1037,2,5
2008-01-01,1,Ciutat Vella,3,la Barceloneta,15,1038,600,1
2008-01-01,1,Ciutat Vella,3,la Barceloneta,15,1038,77,2
2008-01-01,1,Ciutat Vella,3,la Barceloneta,15,1038,37,3
2008-01-01,1,Ciutat Vella,3,la Barceloneta,15,1038,8,4
2008-01-01,1,Ciutat Vella,3,la Barceloneta,15,1038,3,5
2008-01-01,1,Ciutat Vella,3,la Barceloneta,15,1039,516,1
2008-01-01,1,Ciutat Vella,3,la Barceloneta,15,1039,62,2
2008-01-01,1,Ciutat Vella,3,la Barceloneta,15,1039,36,3
2008-01-01,1,Ciutat Vella,3,la Barceloneta,15,1039,3,4
2008-01-01,1,Ciutat Vella,3,la Barceloneta,15,1039,1,5
2008-01-01,1,Ciutat Vella,3,la Barceloneta,15,1040,466,1
2008-01-01,1,Ciutat Vella,3,la Barceloneta,15,1040,41,2
2008-01-01,1,Ciutat Vella,3,la Barceloneta,15,1040,24,3
2008-01-01,1,Ciutat Vella,3,la Barceloneta,15,1040,6,4
2008-01-01,1,Ciutat Vella,3,la Barceloneta,15,1040,1,5
2008-01-01,1,Ciutat Vella,3,la Barceloneta,15,1041,604,1
2008-01-01,1,Ciutat Vella,3,la Barceloneta,15,1041,86,2
2008-01-01,1,Ciutat Vella,3,la Barceloneta,15,1041,38,3
2008-01-01,1,Ciutat Vella,3,la Barceloneta,15,1041,6,4
2008-01-01,1,Ciutat Vella,3,la Barceloneta,15,1041,2,5
2008-01-01,1,Ciutat Vella,3,la Barceloneta,15,1042,586,1
2008-01-01,1,Ciutat Vella,3,la Barceloneta,15,1042,76,2
2008-01-01,1,Ciutat Vella,3,la Barceloneta,15,1042,37,3
2008-01-01,1,Ciutat Vella,3,la Barceloneta,15,1042,9,4
2008-01-01,1,Ciutat Vella,3,la Barceloneta,15,1042,2,5
