Data_Referencia,Codi_Districte,Nom_Districte,Codi_Barri,Nom_Barri,AEB,Seccio_Censal,Valor,DOM_00_18
2004-01-01,1,Ciutat Vella,1,el Raval,1,1001,414,1
2004-01-01,1,Ciutat Vella,1,el Raval,1,1001,61,2
2004-01-01,1,Ciutat Vella,1,el Raval,1,1001,18,3
2004-01-01,1,Ciutat Vella,1,el Raval,1,1001,3,4
2004-01-01,1,Ciutat Vella,1,el Raval,1,1001,3,5
2004-01-01,1,Ciutat Vella,1,el Raval,1,1002,461,1
2004-01-01,1,Ciutat Vella,1,el Raval,1,1002,62,2
2004-01-01,1,Ciutat Vella,1,el Raval,1,1002,33,3
2004-01-01,1,Ciutat Vella,1,el Raval,1,1002,8,4
2004-01-01,1,Ciutat Vella,1,el Raval,1,1002,7,5
2004-01-01,1,Ciutat Vella,1,el Raval,2,1003,817,1
2004-01-01,1,Ciutat Vella,1,el Raval,2,1003,136,2
2004-01-01,1,Ciutat Vella,1,el Raval,2,1003,67,3
2004-01-01,1,Ciutat Vella,1,el Raval,2,1003,30,4
2004-01-01,1,Ciutat Vella,1,el Raval,2,1003,13,5
2004-01-01,1,Ciutat Vella,1,el Raval,2,1004,886,1
2004-01-01,1,Ciutat Vella,1,el Raval,2,1004,136,2
2004-01-01,1,Ciutat Vella,1,el Raval,2,1004,71,3
2004-01-01,1,Ciutat Vella,1,el Raval,2,1004,17,4
2004-01-01,1,Ciutat Vella,1,el Raval,2,1004,16,5
2004-01-01,1,Ciutat Vella,1,el Raval,3,1005,783,1
2004-01-01,1,Ciutat Vella,1,el Raval,3,1005,106,2
2004-01-01,1,Ciutat Vella,1,el Raval,3,1005,35,3
2004-01-01,1,Ciutat Vella,1,el Raval,3,1005,10,4
2004-01-01,1,Ciutat Vella,1,el Raval,3,1005,5,5
2004-01-01,1,Ciutat Vella,1,el Raval,3,1006,561,1
2004-01-01,1,Ciutat Vella,1,el Raval,3,1006,65,2
2004-01-01,1,Ciutat Vella,1,el Raval,3,1006,36,3
2004-01-01,1,Ciutat Vella,1,el Raval,3,1006,14,4
2004-01-01,1,Ciutat Vella,1,el Raval,3,1006,7,5
2004-01-01,1,Ciutat Vella,1,el Raval,3,1007,484,1
2004-01-01,1,Ciutat Vella,1,el Raval,3,1007,78,2
2004-01-01,1,Ciutat Vella,1,el Raval,3,1007,38,3
2004-01-01,1,Ciutat Vella,1,el Raval,3,1007,12,4
2004-01-01,1,Ciutat Vella,1,el Raval,3,1007,8,5
2004-01-01,1,Ciutat Vella,1,el Raval,4,1008,696,1
2004-01-01,1,Ciutat Vella,1,el Raval,4,1008,133,2
2004-01-01,1,Ciutat Vella,1,el Raval,4,1008,58,3
2004-01-01,1,Ciutat Vella,1,el Raval,4,1008,24,4
2004-01-01,1,Ciutat Vella,1,el Raval,4,1008,26,5
2004-01-01,1,Ciutat Vella,1,el Raval,4,1009,638,1
2004-01-01,1,Ciutat Vella,1,el Raval,4,1009,87,2
2004-01-01,1,Ciutat Vella,1,el Raval,4,1009,51,3
2004-01-01,1,Ciutat Vella,1,el Raval,4,1009,17,4
2004-01-01,1,Ciutat Vella,1,el Raval,4,1009,5,5
2004-01-01,1,Ciutat Vella,1,el Raval,4,1010,616,1
2004-01-01,1,Ciutat Vella,1,el Raval,4,1010,81,2
2004-01-01,1,Ciutat Vella,1,el Raval,4,1010,57,3
2004-01-01,1,Ciutat Vella,1,el Raval,4,1010,13,4
2004-01-01,1,Ciutat Vella,1,el Raval,4,1010,12,5
2004-01-01,1,Ciutat Vella,1,el Raval,5,1011,879,1
2004-01-01,1,Ciutat Vella,1,el Raval,5,1011,128,2
2004-01-01,1,Ciutat Vella,1,el Raval,5,1011,61,3
2004-01-01,1,Ciutat Vella,1,el Raval,5,1011,30,4
2004-01-01,1,Ciutat Vella,1,el Raval,5,1011,26,5
2004-01-01,1,Ciutat Vella,1,el Raval,5,1012,611,1
2004-01-01,1,Ciutat Vella,1,el Raval,5,1012,76,2
2004-01-01,1,Ciutat Vella,1,el Raval,5,1012,36,3
2004-01-01,1,Ciutat Vella,1,el Raval,5,1012,9,4
2004-01-01,1,Ciutat Vella,1,el Raval,5,1012,3,5
2004-01-01,1,Ciutat Vella,1,el Raval,5,1013,393,1
2004-01-01,1,Ciutat Vella,1,el Raval,5,1013,64,2
2004-01-01,1,Ciutat Vella,1,el Raval,5,1013,18,3
2004-01-01,1,Ciutat Vella,1,el Raval,5,1013,5,4
2004-01-01,1,Ciutat Vella,1,el Raval,5,1013,4,5
2004-01-01,1,Ciutat Vella,1,el Raval,6,1014,439,1
2004-01-01,1,Ciutat Vella,1,el Raval,6,1014,74,2
2004-01-01,1,Ciutat Vella,1,el Raval,6,1014,39,3
2004-01-01,1,Ciutat Vella,1,el Raval,6,1014,15,4
2004-01-01,1,Ciutat Vella,1,el Raval,6,1014,10,5
2004-01-01,1,Ciutat Vella,1,el Raval,6,1015,614,1
2004-01-01,1,Ciutat Vella,1,el Raval,6,1015,115,2
2004-01-01,1,Ciutat Vella,1,el Raval,6,1015,40,3
2004-01-01,1,Ciutat Vella,1,el Raval,6,1015,16,4
2004-01-01,1,Ciutat Vella,1,el Raval,6,1015,8,5
2004-01-01,1,Ciutat Vella,1,el Raval,6,1016,559,1
2004-01-01,1,Ciutat Vella,1,el Raval,6,1016,110,2
2004-01-01,1,Ciutat Vella,1,el Raval,6,1016,57,3
2004-01-01,1,Ciutat Vella,1,el Raval,6,1016,16,4
2004-01-01,1,Ciutat Vella,1,el Raval,6,1016,10,5
2004-01-01,1,Ciutat Vella,1,el Raval,6,1017,667,1
2004-01-01,1,Ciutat Vella,1,el Raval,6,1017,122,2
2004-01-01,1,Ciutat Vella,1,el Raval,6,1017,48,3
2004-01-01,1,Ciutat Vella,1,el Raval,6,1017,23,4
2004-01-01,1,Ciutat Vella,1,el Raval,6,1017,15,5
