Data_Referencia,Codi_Districte,Nom_Districte,Codi_Barri,Nom_Barri,AEB,Seccio_Censal,Valor,DOM_00_18
2014-01-01,1,Ciutat Vella,1,el Raval,1,1001,423,1
2014-01-01,1,Ciutat Vella,1,el Raval,1,1001,48,2
2014-01-01,1,Ciutat Vella,1,el Raval,1,1001,29,3
2014-01-01,1,Ciutat Vella,1,el Raval,1,1001,12,4
2014-01-01,1,Ciutat Vella,1,el Raval,1,1001,8,5
2014-01-01,1,Ciutat Vella,1,el Raval,1,1002,430,1
2014-01-01,1,Ciutat Vella,1,el Raval,1,1002,68,2
2014-01-01,1,Ciutat Vella,1,el Raval,1,1002,34,3
2014-01-01,1,Ciutat Vella,1,el Raval,1,1002,10,4
2014-01-01,1,Ciutat Vella,1,el Raval,1,1002,8,5
2014-01-01,1,Ciutat Vella,1,el Raval,2,1003,813,1
2014-01-01,1,Ciutat Vella,1,el Raval,2,1003,96,2
2014-01-01,1,Ciutat Vella,1,el Raval,2,1003,84,3
2014-01-01,1,Ciutat Vella,1,el Raval,2,1003,40,4
2014-01-01,1,Ciutat Vella,1,el Raval,2,1003,31,5
2014-01-01,1,Ciutat Vella,1,el Raval,2,1004,819,1
2014-01-01,1,Ciutat Vella,1,el Raval,2,1004,130,2
2014-01-01,1,Ciutat Vella,1,el Raval,2,1004,82,3
2014-01-01,1,Ciutat Vella,1,el Raval,2,1004,21,4
2014-01-01,1,Ciutat Vella,1,el Raval,2,1004,19,5
2014-01-01,1,Ciutat Vella,1,el Raval,3,1005,752,1
2014-01-01,1,Ciutat Vella,1,el Raval,3,1005,95,2
2014-01-01,1,Ciutat Vella,1,el Raval,3,1005,58,3
2014-01-01,1,Ciutat Vella,1,el Raval,3,1005,20,4
2014-01-01,1,Ciutat Vella,1,el Raval,3,1005,12,5
2014-01-01,1,Ciutat Vella,1,el Raval,3,1006,503,1
2014-01-01,1,Ciutat Vella,1,el Raval,3,1006,71,2
2014-01-01,1,Ciutat Vella,1,el Raval,3,1006,30,3
2014-01-01,1,Ciutat Vella,1,el Raval,3,1006,10,4
2014-01-01,1,Ciutat Vella,1,el Raval,3,1006,6,5
2014-01-01,1,Ciutat Vella,1,el Raval,3,1007,505,1
2014-01-01,1,Ciutat Vella,1,el Raval,3,1007,89,2
2014-01-01,1,Ciutat Vella,1,el Raval,3,1007,39,3
2014-01-01,1,Ciutat Vella,1,el Raval,3,1007,21,4
2014-01-01,1,Ciutat Vella,1,el Raval,3,1007,13,5
2014-01-01,1,Ciutat Vella,1,el Raval,4,1008,731,1
2014-01-01,1,Ciutat Vella,1,el Raval,4,1008,141,2
2014-01-01,1,Ciutat Vella,1,el Raval,4,1008,87,3
2014-01-01,1,Ciutat Vella,1,el Raval,4,1008,52,4
2014-01-01,1,Ciutat Vella,1,el Raval,4,1008,28,5
2014-01-01,1,Ciutat Vella,1,el Raval,4,1009,624,1
2014-01-01,1,Ciutat Vella,1,el Raval,4,1009,98,2
2014-01-01,1,Ciutat Vella,1,el Raval,4,1009,68,3
2014-01-01,1,Ciutat Vella,1,el Raval,4,1009,10,4
2014-01-01,1,Ciutat Vella,1,el Raval,4,1009,17,5
2014-01-01,1,Ciutat Vella,1,el Raval,4,1010,540,1
2014-01-01,1,Ciutat Vella,1,el Raval,4,1010,94,2
2014-01-01,1,Ciutat Vella,1,el Raval,4,1010,65,3
2014-01-01,1,Ciutat Vella,1,el Raval,4,1010,28,4
2014-01-01,1,Ciutat Vella,1,el Raval,4,1010,23,5
