Data_Referencia,Codi_Districte,Nom_Districte,Codi_Barri,Nom_Barri,AEB,Seccio_Censal,Valor,DOM_00_18
2019-01-01,1,Ciutat Vella,1,el Raval,1,1001,415,1
2019-01-01,1,Ciutat Vella,1,el Raval,1,1001,50,2
2019-01-01,1,Ciutat Vella,1,el Raval,1,1001,28,3
2019-01-01,1,Ciutat Vella,1,el Raval,1,1001,10,4
2019-01-01,1,Ciutat Vella,1,el Raval,1,1001,9,5
2019-01-01,1,Ciutat Vella,1,el Raval,1,1002,432,1
2019-01-01,1,Ciutat Vella,1,el Raval,1,1002,63,2
2019-01-01,1,Ciutat Vella,1,el Raval,1,1002,25,3
2019-01-01,1,Ciutat Vella,1,el Raval,1,1002,13,4
2019-01-01,1,Ciutat Vella,1,el Raval,1,1002,9,5
2019-01-01,1,Ciutat Vella,1,el Raval,2,1003,808,1
2019-01-01,1,Ciutat Vella,1,el Raval,2,1003,116,2
2019-01-01,1,Ciutat Vella,1,el Raval,2,1003,89,3
2019-01-01,1,Ciutat Vella,1,el Raval,2,1003,35,4
2019-01-01,1,Ciutat Vella,1,el Raval,2,1003,26,5
2019-01-01,1,Ciutat Vella,1,el Raval,2,1004,849,1
2019-01-01,1,Ciutat Vella,1,el Raval,2,1004,144,2
2019-01-01,1,Ciutat Vella,1,el Raval,2,1004,73,3
2019-01-01,1,Ciutat Vella,1,el Raval,2,1004,21,4
2019-01-01,1,Ciutat Vella,1,el Raval,2,1004,18,5
2019-01-01,1,Ciutat Vella,1,el Raval,3,1005,749,1
2019-01-01,1,Ciutat Vella,1,el Raval,3,1005,90,2
2019-01-01,1,Ciutat Vella,1,el Raval,3,1005,56,3
2019-01-01,1,Ciutat Vella,1,el Raval,3,1005,29,4
2019-01-01,1,Ciutat Vella,1,el Raval,3,1005,14,5
2019-01-01,1,Ciutat Vella,1,el Raval,3,1006,507,1
2019-01-01,1,Ciutat Vella,1,el Raval,3,1006,68,2
2019-01-01,1,Ciutat Vella,1,el Raval,3,1006,30,3
2019-01-01,1,Ciutat Vella,1,el Raval,3,1006,7,4
2019-01-01,1,Ciutat Vella,1,el Raval,3,1006,6,5
2019-01-01,1,Ciutat Vella,1,el Raval,3,1007,528,1
2019-01-01,1,Ciutat Vella,1,el Raval,3,1007,76,2
2019-01-01,1,Ciutat Vella,1,el Raval,3,1007,44,3
2019-01-01,1,Ciutat Vella,1,el Raval,3,1007,24,4
2019-01-01,1,Ciutat Vella,1,el Raval,3,1007,16,5
2019-01-01,1,Ciutat Vella,1,el Raval,4,1008,730,1
2019-01-01,1,Ciutat Vella,1,el Raval,4,1008,135,2
2019-01-01,1,Ciutat Vella,1,el Raval,4,1008,92,3
2019-01-01,1,Ciutat Vella,1,el Raval,4,1008,44,4
2019-01-01,1,Ciutat Vella,1,el Raval,4,1008,13,5
2019-01-01,1,Ciutat Vella,1,el Raval,4,1009,610,1
2019-01-01,1,Ciutat Vella,1,el Raval,4,1009,112,2
2019-01-01,1,Ciutat Vella,1,el Raval,4,1009,67,3
2019-01-01,1,Ciutat Vella,1,el Raval,4,1009,23,4
2019-01-01,1,Ciutat Vella,1,el Raval,4,1009,9,5
2019-01-01,1,Ciutat Vella,1,el Raval,4,1010,553,1
2019-01-01,1,Ciutat Vella,1,el Raval,4,1010,98,2
2019-01-01,1,Ciutat Vella,1,el Raval,4,1010,74,3
2019-01-01,1,Ciutat Vella,1,el Raval,4,1010,28,4
2019-01-01,1,Ciutat Vella,1,el Raval,4,1010,16,5
2019-01-01,1,Ciutat Vella,1,el Raval,5,1011,830,1
2019-01-01,1,Ciutat Vella,1,el Raval,5,1011,152,2
2019-01-01,1,Ciutat Vella,1,el Raval,5,1011,76,3
2019-01-01,1,Ciutat Vella,1,el Raval,5,1011,43,4
2019-01-01,1,Ciutat Vella,1,el Raval,5,1011,22,5
