Data_Referencia,Codi_Districte,Nom_Districte,Codi_Barri,Nom_Barri,AEB,Seccio_Censal,Valor,DOM_00_18
1997-01-01,1,Ciutat Vella,1,el Raval,1,1001,366,1
1997-01-01,1,Ciutat Vella,1,el Raval,1,1001,46,2
1997-01-01,1,Ciutat Vella,1,el Raval,1,1001,34,3
1997-01-01,1,Ciutat Vella,1,el Raval,1,1001,3,4
1997-01-01,1,Ciutat Vella,1,el Raval,1,1001,1,5
1997-01-01,1,Ciutat Vella,1,el Raval,1,1002,395,1
1997-01-01,1,Ciutat Vella,1,el Raval,1,1002,49,2
1997-01-01,1,Ciutat Vella,1,el Raval,1,1002,31,3
1997-01-01,1,Ciutat Vella,1,el Raval,1,1002,10,4
1997-01-01,1,Ciutat Vella,1,el Raval,1,1002,6,5
1997-01-01,1,Ciutat Vella,1,el Raval,2,1003,648,1
1997-01-01,1,Ciutat Vella,1,el Raval,2,1003,121,2
1997-01-01,1,Ciutat Vella,1,el Raval,2,1003,43,3
1997-01-01,1,Ciutat Vella,1,el Raval,2,1003,18,4
1997-01-01,1,Ciutat Vella,1,el Raval,2,1003,7,5
1997-01-01,1,Ciutat Vella,1,el Raval,2,1004,644,1
1997-01-01,1,Ciutat Vella,1,el Raval,2,1004,112,2
1997-01-01,1,Ciutat Vella,1,el Raval,2,1004,62,3
1997-01-01,1,Ciutat Vella,1,el Raval,2,1004,12,4
1997-01-01,1,Ciutat Vella,1,el Raval,2,1004,15,5
1997-01-01,1,Ciutat Vella,1,el Raval,3,1005,698,1
1997-01-01,1,Ciutat Vella,1,el Raval,3,1005,75,2
1997-01-01,1,Ciutat Vella,1,el Raval,3,1005,37,3
1997-01-01,1,Ciutat Vella,1,el Raval,3,1005,9,4
1997-01-01,1,Ciutat Vella,1,el Raval,3,1005,3,5
1997-01-01,1,Ciutat Vella,1,el Raval,3,1006,531,1
1997-01-01,1,Ciutat Vella,1,el Raval,3,1006,54,2
1997-01-01,1,Ciutat Vella,1,el Raval,3,1006,43,3
1997-01-01,1,Ciutat Vella,1,el Raval,3,1006,11,4
1997-01-01,1,Ciutat Vella,1,el Raval,3,1006,7,5
1997-01-01,1,Ciutat Vella,1,el Raval,3,1007,697,1
1997-01-01,1,Ciutat Vella,1,el Raval,3,1007,116,2
1997-01-01,1,Ciutat Vella,1,el Raval,3,1007,54,3
1997-01-01,1,Ciutat Vella,1,el Raval,3,1007,10,4
1997-01-01,1,Ciutat Vella,1,el Raval,3,1007,17,5
1997-01-01,1,Ciutat Vella,1,el Raval,4,1008,643,1
1997-01-01,1,Ciutat Vella,1,el Raval,4,1008,84,2
1997-01-01,1,Ciutat Vella,1,el Raval,4,1008,57,3
1997-01-01,1,Ciutat Vella,1,el Raval,4,1008,14,4
1997-01-01,1,Ciutat Vella,1,el Raval,4,1008,15,5
1997-01-01,1,Ciutat Vella,1,el Raval,4,1009,567,1
1997-01-01,1,Ciutat Vella,1,el Raval,4,1009,74,2
1997-01-01,1,Ciutat Vella,1,el Raval,4,1009,29,3
1997-01-01,1,Ciutat Vella,1,el Raval,4,1009,4,4
1997-01-01,1,Ciutat Vella,1,el Raval,4,1009,4,5
1997-01-01,1,Ciutat Vella,1,el Raval,4,1010,517,1
1997-01-01,1,Ciutat Vella,1,el Raval,4,1010,75,2
1997-01-01,1,Ciutat Vella,1,el Raval,4,1010,39,3
1997-01-01,1,Ciutat Vella,1,el Raval,4,1010,10,4
1997-01-01,1,Ciutat Vella,1,el Raval,4,1010,3,5
1997-01-01,1,Ciutat Vella,1,el Raval,5,1011,745,1
1997-01-01,1,Ciutat Vella,1,el Raval,5,1011,93,2
1997-01-01,1,Ciutat Vella,1,el Raval,5,1011,47,3
1997-01-01,1,Ciutat Vella,1,el Raval,5,1011,9,4
1997-01-01,1,Ciutat Vella,1,el Raval,5,1011,4,5
1997-01-01,1,Ciutat Vella,1,el Raval,5,1012,536,1
1997-01-01,1,Ciutat Vella,1,el Raval,5,1012,87,2
1997-01-01,1,Ciutat Vella,1,el Raval,5,1012,31,3
1997-01-01,1,Ciutat Vella,1,el Raval,5,1012,9,4
1997-01-01,1,Ciutat Vella,1,el Raval,5,1012,2,5
1997-01-01,1,Ciutat Vella,1,el Raval,5,1013,369,1
1997-01-01,1,Ciutat Vella,1,el Raval,5,1013,53,2
1997-01-01,1,Ciutat Vella,1,el Raval,5,1013,24,3
1997-01-01,1,Ciutat Vella,1,el Raval,5,1013,4,4
1997-01-01,1,Ciutat Vella,1,el Raval,6,1014,409,1
1997-01-01,1,Ciutat Vella,1,el Raval,6,1014,62,2
1997-01-01,1,Ciutat Vella,1,el Raval,6,1014,33,3
1997-01-01,1,Ciutat Vella,1,el Raval,6,1014,8,4
1997-01-01,1,Ciutat Vella,1,el Raval,6,1014,5,5
1997-01-01,1,Ciutat Vella,1,el Raval,6,1015,557,1
1997-01-01,1,Ciutat Vella,1,el Raval,6,1015,85,2
1997-01-01,1,Ciutat Vella,1,el Raval,6,1015,37,3
1997-01-01,1,Ciutat Vella,1,el Raval,6,1015,5,4
1997-01-01,1,Ciutat Vella,1,el Raval,6,1015,5,5
1997-01-01,1,Ciutat Vella,1,el Raval,6,1016,552,1
