Data_Referencia,Codi_Districte,Nom_Districte,Codi_Barri,Nom_Barri,AEB,Seccio_Censal,Valor,DOM_00_18
2024-01-01,1,Ciutat Vella,1,el Raval,1,1001,426,1
2024-01-01,1,Ciutat Vella,1,el Raval,1,1001,50,2
2024-01-01,1,Ciutat Vella,1,el Raval,1,1001,33,3
2024-01-01,1,Ciutat Vella,1,el Raval,1,1001,11,4
2024-01-01,1,Ciutat Vella,1,el Raval,1,1001,7,5
2024-01-01,1,Ciutat Vella,1,el Raval,1,1002,423,1
2024-01-01,1,Ciutat Vella,1,el Raval,1,1002,49,2
2024-01-01,1,Ciutat Vella,1,el Raval,1,1002,25,3
2024-01-01,1,Ciutat Vella,1,el Raval,1,1002,11,4
2024-01-01,1,Ciutat Vella,1,el Raval,1,1002,2,5
2024-01-01,1,Ciutat Vella,1,el Raval,2,1003,818,1
2024-01-01,1,Ciutat Vella,1,el Raval,2,1003,118,2
2024-01-01,1,Ciutat Vella,1,el Raval,2,1003,97,3
2024-01-01,1,Ciutat Vella,1,el Raval,2,1003,27,4
2024-01-01,1,Ciutat Vella,1,el Raval,2,1003,21,5
2024-01-01,1,Ciutat Vella,1,el Raval,2,1004,907,1
2024-01-01,1,Ciutat Vella,1,el Raval,2,1004,134,2
2024-01-01,1,Ciutat Vella,1,el Raval,2,1004,68,3
2024-01-01,1,Ciutat Vella,1,el Raval,2,1004,29,4
2024-01-01,1,Ciutat Vella,1,el Raval,2,1004,12,5
2024-01-01,1,Ciutat Vella,1,el Raval,3,1005,774,1
2024-01-01,1,Ciutat Vella,1,el Raval,3,1005,96,2
2024-01-01,1,Ciutat Vella,1,el Raval,3,1005,61,3
2024-01-01,1,Ciutat Vella,1,el Raval,3,1005,23,4
2024-01-01,1,Ciutat Vella,1,el Raval,3,1005,8,5
2024-01-01,1,Ciutat Vella,1,el Raval,3,1006,491,1
2024-01-01,1,Ciutat Vella,1,el Raval,3,1006,61,2
2024-01-01,1,Ciutat Vella,1,el Raval,3,1006,41,3
2024-01-01,1,Ciutat Vella,1,el Raval,3,1006,16,4
2024-01-01,1,Ciutat Vella,1,el Raval,3,1006,9,5
2024-01-01,1,Ciutat Vella,1,el Raval,3,1007,509,1
2024-01-01,1,Ciutat Vella,1,el Raval,3,1007,77,2
2024-01-01,1,Ciutat Vella,1,el Raval,3,1007,49,3
2024-01-01,1,Ciutat Vella,1,el Raval,3,1007,37,4
2024-01-01,1,Ciutat Vella,1,el Raval,3,1007,11,5
2024-01-01,1,Ciutat Vella,1,el Raval,4,1008,736,1
2024-01-01,1,Ciutat Vella,1,el Raval,4,1008,131,2
2024-01-01,1,Ciutat Vella,1,el Raval,4,1008,103,3
2024-01-01,1,Ciutat Vella,1,el Raval,4,1008,62,4
2024-01-01,1,Ciutat Vella,1,el Raval,4,1008,16,5
2024-01-01,1,Ciutat Vella,1,el Raval,4,1009,633,1
2024-01-01,1,Ciutat Vella,1,el Raval,4,1009,83,2
2024-01-01,1,Ciutat Vella,1,el Raval,4,1009,64,3
2024-01-01,1,Ciutat Vella,1,el Raval,4,1009,33,4
2024-01-01,1,Ciutat Vella,1,el Raval,4,1009,12,5
2024-01-01,1,Ciutat Vella,1,el Raval,4,1010,594,1
2024-01-01,1,Ciutat Vella,1,el Raval,4,1010,111,2
2024-01-01,1,Ciutat Vella,1,el Raval,4,1010,71,3
2024-01-01,1,Ciutat Vella,1,el Raval,4,1010,35,4
2024-01-01,1,Ciutat Vella,1,el Raval,4,1010,14,5
2024-01-01,1,Ciutat Vella,1,el Raval,5,1011,884,1
2024-01-01,1,Ciutat Vella,1,el Raval,5,1011,133,2
2024-01-01,1,Ciutat Vella,1,el Raval,5,1011,76,3
2024-01-01,1,Ciutat Vella,1,el Raval,5,1011,44,4
2024-01-01,1,Ciutat Vella,1,el Raval,5,1011,19,5
2024-01-01,1,Ciutat Vella,1,el Raval,5,1012,592,1
2024-01-01,1,Ciutat Vella,1,el Raval,5,1012,98,2
2024-01-01,1,Ciutat Vella,1,el Raval,5,1012,44,3
2024-01-01,1,Ciutat Vella,1,el Raval,5,1012,13,4
2024-01-01,1,Ciutat Vella,1,el Raval,5,1012,9,5
2024-01-01,1,Ciutat Vella,1,el Raval,5,1013,394,1
2024-01-01,1,Ciutat Vella,1,el Raval,5,1013,51,2
2024-01-01,1,Ciutat Vella,1,el Raval,5,1013,39,3
2024-01-01,1,Ciutat Vella,1,el Raval,5,1013,18,4
2024-01-01,1,Ciutat Vella,1,el Raval,5,1013,9,5
2024-01-01,1,Ciutat Vella,1,el Raval,6,1014,478,1
