Data_Referencia,Codi_Districte,Nom_Districte,Codi_Barri,Nom_Barri,AEB,Seccio_Censal,Valor,DOM_00_18
1999-01-01,1,Ciutat Vella,1,el Raval,1,1001,392,1
1999-01-01,1,Ciutat Vella,1,el Raval,1,1001,61,2
1999-01-01,1,Ciutat Vella,1,el Raval,1,1001,24,3
1999-01-01,1,Ciutat Vella,1,el Raval,1,1001,3,4
1999-01-01,1,Ciutat Vella,1,el Raval,1,1001,1,5
1999-01-01,1,Ciutat Vella,1,el Raval,1,1002,407,1
1999-01-01,1,Ciutat Vella,1,el Raval,1,1002,49,2
1999-01-01,1,Ciutat Vella,1,el Raval,1,1002,32,3
1999-01-01,1,Ciutat Vella,1,el Raval,1,1002,12,4
1999-01-01,1,Ciutat Vella,1,el Raval,1,1002,6,5
1999-01-01,1,Ciutat Vella,1,el Raval,2,1003,695,1
1999-01-01,1,Ciutat Vella,1,el Raval,2,1003,124,2
1999-01-01,1,Ciutat Vella,1,el Raval,2,1003,54,3
1999-01-01,1,Ciutat Vella,1,el Raval,2,1003,14,4
1999-01-01,1,Ciutat Vella,1,el Raval,2,1003,2,5
1999-01-01,1,Ciutat Vella,1,el Raval,2,1004,662,1
1999-01-01,1,Ciutat Vella,1,el Raval,2,1004,118,2
1999-01-01,1,Ciutat Vella,1,el Raval,2,1004,61,3
1999-01-01,1,Ciutat Vella,1,el Raval,2,1004,31,4
1999-01-01,1,Ciutat Vella,1,el Raval,2,1004,15,5
1999-01-01,1,Ciutat Vella,1,el Raval,3,1005,764,1
1999-01-01,1,Ciutat Vella,1,el Raval,3,1005,101,2
1999-01-01,1,Ciutat Vella,1,el Raval,3,1005,30,3
1999-01-01,1,Ciutat Vella,1,el Raval,3,1005,9,4
1999-01-01,1,Ciutat Vella,1,el Raval,3,1005,3,5
1999-01-01,1,Ciutat Vella,1,el Raval,3,1006,515,1
1999-01-01,1,Ciutat Vella,1,el Raval,3,1006,67,2
1999-01-01,1,Ciutat Vella,1,el Raval,3,1006,31,3
1999-01-01,1,Ciutat Vella,1,el Raval,3,1006,12,4
1999-01-01,1,Ciutat Vella,1,el Raval,3,1006,6,5
1999-01-01,1,Ciutat Vella,1,el Raval,3,1007,639,1
1999-01-01,1,Ciutat Vella,1,el Raval,3,1007,93,2
1999-01-01,1,Ciutat Vella,1,el Raval,3,1007,51,3
1999-01-01,1,Ciutat Vella,1,el Raval,3,1007,20,4
1999-01-01,1,Ciutat Vella,1,el Raval,3,1007,17,5
1999-01-01,1,Ciutat Vella,1,el Raval,4,1008,638,1
1999-01-01,1,Ciutat Vella,1,el Raval,4,1008,101,2
1999-01-01,1,Ciutat Vella,1,el Raval,4,1008,50,3
1999-01-01,1,Ciutat Vella,1,el Raval,4,1008,20,4
1999-01-01,1,Ciutat Vella,1,el Raval,4,1008,16,5
1999-01-01,1,Ciutat Vella,1,el Raval,4,1009,572,1
1999-01-01,1,Ciutat Vella,1,el Raval,4,1009,80,2
1999-01-01,1,Ciutat Vella,1,el Raval,4,1009,36,3
1999-01-01,1,Ciutat Vella,1,el Raval,4,1009,7,4
1999-01-01,1,Ciutat Vella,1,el Raval,4,1009,4,5
1999-01-01,1,Ciutat Vella,1,el Raval,4,1010,540,1
