Data_Referencia,Codi_Districte,Nom_Districte,Codi_Barri,Nom_Barri,AEB,Seccio_Censal,Valor,DOM_00_18
2001-01-01,1,Ciutat Vella,1,el Raval,1,1001,411,1
2001-01-01,1,Ciutat Vella,1,el Raval,1,1001,50,2
2001-01-01,1,Ciutat Vella,1,el Raval,1,1001,30,3
2001-01-01,1,Ciutat Vella,1,el Raval,1,1002,415,1
2001-01-01,1,Ciutat Vella,1,el Raval,1,1002,61,2
2001-01-01,1,Ciutat Vella,1,el Raval,1,1002,27,3
2001-01-01,1,Ciutat Vella,1,el Raval,1,1002,7,4
2001-01-01,1,Ciutat Vella,1,el Raval,1,1002,5,5
2001-01-01,1,Ciutat Vella,1,el Raval,2,1003,745,1
2001-01-01,1,Ciutat Vella,1,el Raval,2,1003,124,2
2001-01-01,1,Ciutat Vella,1,el Raval,2,1003,60,3
2001-01-01,1,Ciutat Vella,1,el Raval,2,1003,13,4
2001-01-01,1,Ciutat Vella,1,el Raval,2,1003,3,5
2001-01-01,1,Ciutat Vella,1,el Raval,2,1004,696,1
2001-01-01,1,Ciutat Vella,1,el Raval,2,1004,113,2
2001-01-01,1,Ciutat Vella,1,el Raval,2,1004,76,3
2001-01-01,1,Ciutat Vella,1,el Raval,2,1004,19,4
2001-01-01,1,Ciutat Vella,1,el Raval,2,1004,17,5
2001-01-01,1,Ciutat Vella,1,el Raval,3,1005,758,1
2001-01-01,1,Ciutat Vella,1,el Raval,3,1005,100,2
2001-01-01,1,Ciutat Vella,1,el Raval,3,1005,24,3
2001-01-01,1,Ciutat Vella,1,el Raval,3,1005,7,4
2001-01-01,1,Ciutat Vella,1,el Raval,3,1005,4,5
2001-01-01,1,Ciutat Vella,1,el Raval,3,1006,521,1
2001-01-01,1,Ciutat Vella,1,el Raval,3,1006,64,2
2001-01-01,1,Ciutat Vella,1,el Raval,3,1006,26,3
2001-01-01,1,Ciutat Vella,1,el Raval,3,1006,12,4
2001-01-01,1,Ciutat Vella,1,el Raval,3,1006,3,5
2001-01-01,1,Ciutat Vella,1,el Raval,3,1007,531,1
2001-01-01,1,Ciutat Vella,1,el Raval,3,1007,89,2
2001-01-01,1,Ciutat Vella,1,el Raval,3,1007,36,3
2001-01-01,1,Ciutat Vella,1,el Raval,3,1007,10,4
2001-01-01,1,Ciutat Vella,1,el Raval,3,1007,9,5
2001-01-01,1,Ciutat Vella,1,el Raval,4,1008,674,1
2001-01-01,1,Ciutat Vella,1,el Raval,4,1008,117,2
2001-01-01,1,Ciutat Vella,1,el Raval,4,1008,40,3
2001-01-01,1,Ciutat Vella,1,el Raval,4,1008,27,4
2001-01-01,1,Ciutat Vella,1,el Raval,4,1008,15,5
