Data_Referencia,Codi_Districte,Nom_Districte,Codi_Barri,Nom_Barri,AEB,Seccio_Censal,Valor,DOM_00_18
2007-01-01,1,Ciutat Vella,1,el Raval,1,1001,413,1
2007-01-01,1,Ciutat Vella,1,el Raval,1,1001,47,2
2007-01-01,1,Ciutat Vella,1,el Raval,1,1001,33,3
2007-01-01,1,Ciutat Vella,1,el Raval,1,1001,8,4
2007-01-01,1,Ciutat Vella,1,el Raval,1,1001,5,5
2007-01-01,1,Ciutat Vella,1,el Raval,1,1002,469,1
2007-01-01,1,Ciutat Vella,1,el Raval,1,1002,50,2
2007-01-01,1,Ciutat Vella,1,el Raval,1,1002,30,3
2007-01-01,1,Ciutat Vella,1,el Raval,1,1002,9,4
2007-01-01,1,Ciutat Vella,1,el Raval,1,1002,8,5
2007-01-01,1,Ciutat Vella,1,el Raval,2,1003,801,1
2007-01-01,1,Ciutat Vella,1,el Raval,2,1003,141,2
2007-01-01,1,Ciutat Vella,1,el Raval,2,1003,74,3
2007-01-01,1,Ciutat Vella,1,el Raval,2,1003,34,4
2007-01-01,1,Ciutat Vella,1,el Raval,2,1003,19,5
2007-01-01,1,Ciutat Vella,1,el Raval,2,1004,898,1
2007-01-01,1,Ciutat Vella,1,el Raval,2,1004,138,2
2007-01-01,1,Ciutat Vella,1,el Raval,2,1004,79,3
2007-01-01,1,Ciutat Vella,1,el Raval,2,1004,15,4
2007-01-01,1,Ciutat Vella,1,el Raval,2,1004,12,5
2007-01-01,1,Ciutat Vella,1,el Raval,3,1005,779,1
2007-01-01,1,Ciutat Vella,1,el Raval,3,1005,88,2
2007-01-01,1,Ciutat Vella,1,el Raval,3,1005,39,3
2007-01-01,1,Ciutat Vella,1,el Raval,3,1005,8,4
2007-01-01,1,Ciutat Vella,1,el Raval,3,1005,9,5
2007-01-01,1,Ciutat Vella,1,el Raval,3,1006,548,1
2007-01-01,1,Ciutat Vella,1,el Raval,3,1006,65,2
2007-01-01,1,Ciutat Vella,1,el Raval,3,1006,30,3
2007-01-01,1,Ciutat Vella,1,el Raval,3,1006,8,4
2007-01-01,1,Ciutat Vella,1,el Raval,3,1006,11,5
2007-01-01,1,Ciutat Vella,1,el Raval,3,1007,512,1
2007-01-01,1,Ciutat Vella,1,el Raval,3,1007,69,2
2007-01-01,1,Ciutat Vella,1,el Raval,3,1007,32,3
2007-01-01,1,Ciutat Vella,1,el Raval,3,1007,16,4
2007-01-01,1,Ciutat Vella,1,el Raval,3,1007,11,5
2007-01-01,1,Ciutat Vella,1,el Raval,4,1008,701,1
2007-01-01,1,Ciutat Vella,1,el Raval,4,1008,117,2
2007-01-01,1,Ciutat Vella,1,el Raval,4,1008,67,3
2007-01-01,1,Ciutat Vella,1,el Raval,4,1008,37,4
2007-01-01,1,Ciutat Vella,1,el Raval,4,1008,19,5
2007-01-01,1,Ciutat Vella,1,el Raval,4,1009,679,1
2007-01-01,1,Ciutat Vella,1,el Raval,4,1009,88,2
2007-01-01,1,Ciutat Vella,1,el Raval,4,1009,49,3
2007-01-01,1,Ciutat Vella,1,el Raval,4,1009,14,4
2007-01-01,1,Ciutat Vella,1,el Raval,4,1009,8,5
2007-01-01,1,Ciutat Vella,1,el Raval,4,1010,603,1
2007-01-01,1,Ciutat Vella,1,el Raval,4,1010,76,2
2007-01-01,1,Ciutat Vella,1,el Raval,4,1010,59,3
2007-01-01,1,Ciutat Vella,1,el Raval,4,1010,13,4
2007-01-01,1,Ciutat Vella,1,el Raval,4,1010,12,5
2007-01-01,1,Ciutat Vella,1,el Raval,5,1011,876,1
2007-01-01,1,Ciutat Vella,1,el Raval,5,1011,114,2
2007-01-01,1,Ciutat Vella,1,el Raval,5,1011,81,3
2007-01-01,1,Ciutat Vella,1,el Raval,5,1011,33,4
2007-01-01,1,Ciutat Vella,1,el Raval,5,1011,21,5
2007-01-01,1,Ciutat Vella,1,el Raval,5,1012,611,1
2007-01-01,1,Ciutat Vella,1,el Raval,5,1012,87,2
2007-01-01,1,Ciutat Vella,1,el Raval,5,1012,31,3
2007-01-01,1,Ciutat Vella,1,el Raval,5,1012,11,4
2007-01-01,1,Ciutat Vella,1,el Raval,5,1012,8,5
2007-01-01,1,Ciutat Vella,1,el Raval,5,1013,406,1
2007-01-01,1,Ciutat Vella,1,el Raval,5,1013,67,2
2007-01-01,1,Ciutat Vella,1,el Raval,5,1013,22,3
2007-01-01,1,Ciutat Vella,1,el Raval,5,1013,8,4
2007-01-01,1,Ciutat Vella,1,el Raval,5,1013,4,5
2007-01-01,1,Ciutat Vella,1,el Raval,6,1014,421,1
2007-01-01,1,Ciutat Vella,1,el Raval,6,1014,98,2
2007-01-01,1,Ciutat Vella,1,el Raval,6,1014,34,3
2007-01-01,1,Ciutat Vella,1,el Raval,6,1014,17,4
2007-01-01,1,Ciutat Vella,1,el Raval,6,1014,8,5
2007-01-01,1,Ciutat Vella,1,el Raval,6,1015,618,1
2007-01-01,1,Ciutat Vella,1,el Raval,6,1015,108,2
2007-01-01,1,Ciutat Vella,1,el Raval,6,1015,45,3
2007-01-01,1,Ciutat Vella,1,el Raval,6,1015,21,4
2007-01-01,1,Ciutat Vella,1,el Raval,6,1015,10,5
2007-01-01,1,Ciutat Vella,1,el Raval,6,1016,559,1
2007-01-01,1,Ciutat Vella,1,el Raval,6,1016,112,2
2007-01-01,1,Ciutat Vella,1,el Raval,6,1016,54,3
2007-01-01,1,Ciutat Vella,1,el Raval,6,1016,18,4
2007-01-01,1,Ciutat Vella,1,el Raval,6,1016,5,5
2007-01-01,1,Ciutat Vella,1,el Raval,6,1017,678,1
2007-01-01,1,Ciutat Vella,1,el Raval,6,1017,110,2
2007-01-01,1,Ciutat Vella,1,el Raval,6,1017,47,3
2007-01-01,1,Ciutat Vella,1,el Raval,6,1017,20,4
2007-01-01,1,Ciutat Vella,1,el Raval,6,1017,12,5
2007-01-01,1,Ciutat Vella,1,el Raval,7,1018,425,1
2007-01-01,1,Ciutat Vella,1,el Raval,7,1018,62,2
2007-01-01,1,Ciutat Vella,1,el Raval,7,1018,35,3
2007-01-01,1,Ciutat Vella,1,el Raval,7,1018,10,4
2007-01-01,1,Ciutat Vella,1,el Raval,7,1018,6,5
2007-01-01,1,Ciutat Vella,1,el Raval,7,1019,913,1
2007-01-01,1,Ciutat Vella,1,el Raval,7,1019,123,2
2007-01-01,1,Ciutat Vella,1,el Raval,7,1019,61,3
2007-01-01,1,Ciutat Vella,1,el Raval,7,1019,18,4
2007-01-01,1,Ciutat Vella,1,el Raval,7,1019,8,5
2007-01-01,1,Ciutat Vella,1,el Raval,7,1020,804,1
2007-01-01,1,Ciutat Vella,1,el Raval,7,1020,70,2
2007-01-01,1,Ciutat Vella,1,el Raval,7,1020,46,3
2007-01-01,1,Ciutat Vella,1,el Raval,7,1020,7,4
2007-01-01,1,Ciutat Vella,1,el Raval,7,1020,1,5
2007-01-01,1,Ciutat Vella,1,el Raval,8,1021,795,1
2007-01-01,1,Ciutat Vella,1,el Raval,8,1021,70,2
2007-01-01,1,Ciutat Vella,1,el Raval,8,1021,39,3
2007-01-01,1,Ciutat Vella,1,el Raval,8,1021,5,4
2007-01-01,1,Ciutat Vella,1,el Raval,8,1021,3,5
2007-01-01,1,Ciutat Vella,2,el Barri Gòtic,9,1022,468,1
2007-01-01,1,Ciutat Vella,2,el Barri Gòtic,9,1022,49,2
2007-01-01,1,Ciutat Vella,2,el Barri Gòtic,9,1022,22,3
2007-01-01,1,Ciutat Vella,2,el Barri Gòtic,9,1022,6,4
2007-01-01,1,Ciutat Vella,2,el Barri Gòtic,9,1022,2,5
2007-01-01,1,Ciutat Vella,2,el Barri Gòtic,9,1023,780,1
2007-01-01,1,Ciutat Vella,2,el Barri Gòtic,9,1023,95,2
2007-01-01,1,Ciutat Vella,2,el Barri Gòtic,9,1023,41,3
2007-01-01,1,Ciutat Vella,2,el Barri Gòtic,9,1023,5,4
2007-01-01,1,Ciutat Vella,2,el Barri Gòtic,9,1023,3,5
2007-01-01,1,Ciutat Vella,2,el Barri Gòtic,10,1025,546,1
2007-01-01,1,Ciutat Vella,2,el Barri Gòtic,10,1025,53,2
2007-01-01,1,Ciutat Vella,2,el Barri Gòtic,10,1025,20,3
2007-01-01,1,Ciutat Vella,2,el Barri Gòtic,10,1025,2,4
2007-01-01,1,Ciutat Vella,2,el Barri Gòtic,10,1026,555,1
2007-01-01,1,Ciutat Vella,2,el Barri Gòtic,10,1026,63,2
