Data_Referencia,Codi_Districte,Nom_Districte,Codi_Barri,Nom_Barri,AEB,Seccio_Censal,Valor,DOM_00_18
1998-01-01,1,Ciutat Vella,1,el Raval,1,1001,380,1
1998-01-01,1,Ciutat Vella,1,el Raval,1,1001,57,2
1998-01-01,1,Ciutat Vella,1,el Raval,1,1001,29,3
1998-01-01,1,Ciutat Vella,1,el Raval,1,1001,3,4
1998-01-01,1,Ciutat Vella,1,el Raval,1,1001,1,5
1998-01-01,1,Ciutat Vella,1,el Raval,1,1002,408,1
1998-01-01,1,Ciutat Vella,1,el Raval,1,1002,48,2
1998-01-01,1,Ciutat Vella,1,el Raval,1,1002,33,3
1998-01-01,1,Ciutat Vella,1,el Raval,1,1002,9,4
1998-01-01,1,Ciutat Vella,1,el Raval,1,1002,9,5
1998-01-01,1,Ciutat Vella,1,el Raval,2,1003,661,1
1998-01-01,1,Ciutat Vella,1,el Raval,2,1003,126,2
1998-01-01,1,Ciutat Vella,1,el Raval,2,1003,58,3
1998-01-01,1,Ciutat Vella,1,el Raval,2,1003,13,4
1998-01-01,1,Ciutat Vella,1,el Raval,2,1003,3,5
1998-01-01,1,Ciutat Vella,1,el Raval,2,1004,655,1
1998-01-01,1,Ciutat Vella,1,el Raval,2,1004,116,2
1998-01-01,1,Ciutat Vella,1,el Raval,2,1004,66,3
1998-01-01,1,Ciutat Vella,1,el Raval,2,1004,21,4
1998-01-01,1,Ciutat Vella,1,el Raval,2,1004,18,5
1998-01-01,1,Ciutat Vella,1,el Raval,3,1005,738,1
1998-01-01,1,Ciutat Vella,1,el Raval,3,1005,95,2
1998-01-01,1,Ciutat Vella,1,el Raval,3,1005,30,3
1998-01-01,1,Ciutat Vella,1,el Raval,3,1005,10,4
1998-01-01,1,Ciutat Vella,1,el Raval,3,1005,2,5
1998-01-01,1,Ciutat Vella,1,el Raval,3,1006,534,1
1998-01-01,1,Ciutat Vella,1,el Raval,3,1006,59,2
1998-01-01,1,Ciutat Vella,1,el Raval,3,1006,44,3
1998-01-01,1,Ciutat Vella,1,el Raval,3,1006,10,4
1998-01-01,1,Ciutat Vella,1,el Raval,3,1006,10,5
1998-01-01,1,Ciutat Vella,1,el Raval,3,1007,682,1
1998-01-01,1,Ciutat Vella,1,el Raval,3,1007,102,2
1998-01-01,1,Ciutat Vella,1,el Raval,3,1007,53,3
1998-01-01,1,Ciutat Vella,1,el Raval,3,1007,14,4
1998-01-01,1,Ciutat Vella,1,el Raval,3,1007,19,5
1998-01-01,1,Ciutat Vella,1,el Raval,4,1008,652,1
1998-01-01,1,Ciutat Vella,1,el Raval,4,1008,83,2
1998-01-01,1,Ciutat Vella,1,el Raval,4,1008,59,3
1998-01-01,1,Ciutat Vella,1,el Raval,4,1008,19,4
1998-01-01,1,Ciutat Vella,1,el Raval,4,1008,17,5
1998-01-01,1,Ciutat Vella,1,el Raval,4,1009,574,1
1998-01-01,1,Ciutat Vella,1,el Raval,4,1009,79,2
1998-01-01,1,Ciutat Vella,1,el Raval,4,1009,32,3
1998-01-01,1,Ciutat Vella,1,el Raval,4,1009,5,4
1998-01-01,1,Ciutat Vella,1,el Raval,4,1009,3,5
1998-01-01,1,Ciutat Vella,1,el Raval,4,1010,528,1
1998-01-01,1,Ciutat Vella,1,el Raval,4,1010,79,2
1998-01-01,1,Ciutat Vella,1,el Raval,4,1010,38,3
1998-01-01,1,Ciutat Vella,1,el Raval,4,1010,7,4
1998-01-01,1,Ciutat Vella,1,el Raval,4,1010,6,5
1998-01-01,1,Ciutat Vella,1,el Raval,5,1011,781,1
1998-01-01,1,Ciutat Vella,1,el Raval,5,1011,96,2
1998-01-01,1,Ciutat Vella,1,el Raval,5,1011,42,3
1998-01-01,1,Ciutat Vella,1,el Raval,5,1011,10,4
1998-01-01,1,Ciutat Vella,1,el Raval,5,1011,4,5
1998-01-01,1,Ciutat Vella,1,el Raval,5,1012,556,1
1998-01-01,1,Ciutat Vella,1,el Raval,5,1012,83,2
1998-01-01,1,Ciutat Vella,1,el Raval,5,1012,36,3
1998-01-01,1,Ciutat Vella,1,el Raval,5,1012,7,4
1998-01-01,1,Ciutat Vella,1,el Raval,5,1012,2,5
1998-01-01,1,Ciutat Vella,1,el Raval,5,1013,387,1
1998-01-01,1,Ciutat Vella,1,el Raval,5,1013,59,2
1998-01-01,1,Ciutat Vella,1,el Raval,5,1013,24,3
1998-01-01,1,Ciutat Vella,1,el Raval,5,1013,5,4
1998-01-01,1,Ciutat Vella,1,el Raval,6,1014,425,1
1998-01-01,1,Ciutat Vella,1,el Raval,6,1014,64,2
1998-01-01,1,Ciutat Vella,1,el Raval,6,1014,32,3
