Data_Referencia,Codi_Districte,Nom_Districte,Codi_Barri,Nom_Barri,AEB,Seccio_Censal,Valor,DOM_00_18
2017-01-01,1,Ciutat Vella,1,el Raval,1,1001,411,1
2017-01-01,1,Ciutat Vella,1,el Raval,1,1001,47,2
2017-01-01,1,Ciutat Vella,1,el Raval,1,1001,29,3
2017-01-01,1,Ciutat Vella,1,el Raval,1,1001,11,4
2017-01-01,1,Ciutat Vella,1,el Raval,1,1001,5,5
2017-01-01,1,Ciutat Vella,1,el Raval,1,1002,441,1
2017-01-01,1,Ciutat Vella,1,el Raval,1,1002,57,2
2017-01-01,1,Ciutat Vella,1,el Raval,1,1002,39,3
2017-01-01,1,Ciutat Vella,1,el Raval,1,1002,13,4
2017-01-01,1,Ciutat Vella,1,el Raval,1,1002,7,5
2017-01-01,1,Ciutat Vella,1,el Raval,2,1003,772,1
2017-01-01,1,Ciutat Vella,1,el Raval,2,1003,119,2
2017-01-01,1,Ciutat Vella,1,el Raval,2,1003,87,3
2017-01-01,1,Ciutat Vella,1,el Raval,2,1003,43,4
2017-01-01,1,Ciutat Vella,1,el Raval,2,1003,29,5
2017-01-01,1,Ciutat Vella,1,el Raval,2,1004,821,1
2017-01-01,1,Ciutat Vella,1,el Raval,2,1004,140,2
2017-01-01,1,Ciutat Vella,1,el Raval,2,1004,85,3
2017-01-01,1,Ciutat Vella,1,el Raval,2,1004,25,4
2017-01-01,1,Ciutat Vella,1,el Raval,2,1004,17,5
2017-01-01,1,Ciutat Vella,1,el Raval,3,1005,748,1
2017-01-01,1,Ciutat Vella,1,el Raval,3,1005,86,2
2017-01-01,1,Ciutat Vella,1,el Raval,3,1005,60,3
2017-01-01,1,Ciutat Vella,1,el Raval,3,1005,28,4
2017-01-01,1,Ciutat Vella,1,el Raval,3,1005,11,5
2017-01-01,1,Ciutat Vella,1,el Raval,3,1006,486,1
2017-01-01,1,Ciutat Vella,1,el Raval,3,1006,65,2
2017-01-01,1,Ciutat Vella,1,el Raval,3,1006,32,3
2017-01-01,1,Ciutat Vella,1,el Raval,3,1006,10,4
2017-01-01,1,Ciutat Vella,1,el Raval,3,1006,8,5
2017-01-01,1,Ciutat Vella,1,el Raval,3,1007,501,1
