Data_Referencia,Codi_Districte,Nom_Districte,Codi_Barri,Nom_Barri,AEB,Seccio_Censal,Valor,DOM_00_18
2013-01-01,1,Ciutat Vella,1,el Raval,1,1001,427,1
2013-01-01,1,Ciutat Vella,1,el Raval,1,1001,52,2
2013-01-01,1,Ciutat Vella,1,el Raval,1,1001,28,3
2013-01-01,1,Ciutat Vella,1,el Raval,1,1001,8,4
2013-01-01,1,Ciutat Vella,1,el Raval,1,1001,8,5
2013-01-01,1,Ciutat Vella,1,el Raval,1,1002,424,1
2013-01-01,1,Ciutat Vella,1,el Raval,1,1002,72,2
2013-01-01,1,Ciutat Vella,1,el Raval,1,1002,30,3
2013-01-01,1,Ciutat Vella,1,el Raval,1,1002,10,4
2013-01-01,1,Ciutat Vella,1,el Raval,1,1002,11,5
2013-01-01,1,Ciutat Vella,1,el Raval,2,1003,818,1
2013-01-01,1,Ciutat Vella,1,el Raval,2,1003,97,2
2013-01-01,1,Ciutat Vella,1,el Raval,2,1003,80,3
2013-01-01,1,Ciutat Vella,1,el Raval,2,1003,40,4
2013-01-01,1,Ciutat Vella,1,el Raval,2,1003,31,5
2013-01-01,1,Ciutat Vella,1,el Raval,2,1004,840,1
2013-01-01,1,Ciutat Vella,1,el Raval,2,1004,133,2
2013-01-01,1,Ciutat Vella,1,el Raval,2,1004,86,3
2013-01-01,1,Ciutat Vella,1,el Raval,2,1004,21,4
2013-01-01,1,Ciutat Vella,1,el Raval,2,1004,16,5
2013-01-01,1,Ciutat Vella,1,el Raval,3,1005,769,1
2013-01-01,1,Ciutat Vella,1,el Raval,3,1005,96,2
2013-01-01,1,Ciutat Vella,1,el Raval,3,1005,51,3
2013-01-01,1,Ciutat Vella,1,el Raval,3,1005,26,4
2013-01-01,1,Ciutat Vella,1,el Raval,3,1005,15,5
2013-01-01,1,Ciutat Vella,1,el Raval,3,1006,523,1
2013-01-01,1,Ciutat Vella,1,el Raval,3,1006,60,2
2013-01-01,1,Ciutat Vella,1,el Raval,3,1006,36,3
2013-01-01,1,Ciutat Vella,1,el Raval,3,1006,10,4
2013-01-01,1,Ciutat Vella,1,el Raval,3,1006,6,5
2013-01-01,1,Ciutat Vella,1,el Raval,3,1007,514,1
2013-01-01,1,Ciutat Vella,1,el Raval,3,1007,96,2
2013-01-01,1,Ciutat Vella,1,el Raval,3,1007,39,3
2013-01-01,1,Ciutat Vella,1,el Raval,3,1007,15,4
2013-01-01,1,Ciutat Vella,1,el Raval,3,1007,12,5
2013-01-01,1,Ciutat Vella,1,el Raval,4,1008,739,1
2013-01-01,1,Ciutat Vella,1,el Raval,4,1008,132,2
2013-01-01,1,Ciutat Vella,1,el Raval,4,1008,85,3
2013-01-01,1,Ciutat Vella,1,el Raval,4,1008,49,4
2013-01-01,1,Ciutat Vella,1,el Raval,4,1008,37,5
2013-01-01,1,Ciutat Vella,1,el Raval,4,1009,633,1
2013-01-01,1,Ciutat Vella,1,el Raval,4,1009,109,2
2013-01-01,1,Ciutat Vella,1,el Raval,4,1009,59,3
2013-01-01,1,Ciutat Vella,1,el Raval,4,1009,16,4
2013-01-01,1,Ciutat Vella,1,el Raval,4,1009,11,5
2013-01-01,1,Ciutat Vella,1,el Raval,4,1010,567,1
2013-01-01,1,Ciutat Vella,1,el Raval,4,1010,83,2
2013-01-01,1,Ciutat Vella,1,el Raval,4,1010,62,3
2013-01-01,1,Ciutat Vella,1,el Raval,4,1010,27,4
2013-01-01,1,Ciutat Vella,1,el Raval,4,1010,26,5
2013-01-01,1,Ciutat Vella,1,el Raval,5,1011,827,1
2013-01-01,1,Ciutat Vella,1,el Raval,5,1011,132,2
2013-01-01,1,Ciutat Vella,1,el Raval,5,1011,89,3
2013-01-01,1,Ciutat Vella,1,el Raval,5,1011,39,4
2013-01-01,1,Ciutat Vella,1,el Raval,5,1011,33,5
2013-01-01,1,Ciutat Vella,1,el Raval,5,1012,565,1
2013-01-01,1,Ciutat Vella,1,el Raval,5,1012,85,2
2013-01-01,1,Ciutat Vella,1,el Raval,5,1012,53,3
2013-01-01,1,Ciutat Vella,1,el Raval,5,1012,15,4
2013-01-01,1,Ciutat Vella,1,el Raval,5,1012,7,5
2013-01-01,1,Ciutat Vella,1,el Raval,5,1013,398,1
2013-01-01,1,Ciutat Vella,1,el Raval,5,1013,68,2
2013-01-01,1,Ciutat Vella,1,el Raval,5,1013,29,3
2013-01-01,1,Ciutat Vella,1,el Raval,5,1013,13,4
2013-01-01,1,Ciutat Vella,1,el Raval,5,1013,5,5
2013-01-01,1,Ciutat Vella,1,el Raval,6,1014,427,1
2013-01-01,1,Ciutat Vella,1,el Raval,6,1014,88,2
2013-01-01,1,Ciutat Vella,1,el Raval,6,1014,49,3
2013-01-01,1,Ciutat Vella,1,el Raval,6,1014,17,4
2013-01-01,1,Ciutat Vella,1,el Raval,6,1014,13,5
2013-01-01,1,Ciutat Vella,1,el Raval,6,1015,616,1
2013-01-01,1,Ciutat Vella,1,el Raval,6,1015,104,2
2013-01-01,1,Ciutat Vella,1,el Raval,6,1015,57,3
2013-01-01,1,Ciutat Vella,1,el Raval,6,1015,20,4
2013-01-01,1,Ciutat Vella,1,el Raval,6,1015,13,5
2013-01-01,1,Ciutat Vella,1,el Raval,6,1016,558,1
2013-01-01,1,Ciutat Vella,1,el Raval,6,1016,108,2
2013-01-01,1,Ciutat Vella,1,el Raval,6,1016,72,3
2013-01-01,1,Ciutat Vella,1,el Raval,6,1016,25,4
2013-01-01,1,Ciutat Vella,1,el Raval,6,1016,5,5
2013-01-01,1,Ciutat Vella,1,el Raval,6,1017,646,1
2013-01-01,1,Ciutat Vella,1,el Raval,6,1017,148,2
2013-01-01,1,Ciutat Vella,1,el Raval,6,1017,61,3
2013-01-01,1,Ciutat Vella,1,el Raval,6,1017,22,4
2013-01-01,1,Ciutat Vella,1,el Raval,6,1017,13,5
2013-01-01,1,Ciutat Vella,1,el Raval,7,1018,418,1
2013-01-01,1,Ciutat Vella,1,el Raval,7,1018,71,2
2013-01-01,1,Ciutat Vella,1,el Raval,7,1018,40,3
2013-01-01,1,Ciutat Vella,1,el Raval,7,1018,14,4
2013-01-01,1,Ciutat Vella,1,el Raval,7,1018,6,5
2013-01-01,1,Ciutat Vella,1,el Raval,7,1019,867,1
2013-01-01,1,Ciutat Vella,1,el Raval,7,1019,101,2
2013-01-01,1,Ciutat Vella,1,el Raval,7,1019,51,3
2013-01-01,1,Ciutat Vella,1,el Raval,7,1019,25,4
2013-01-01,1,Ciutat Vella,1,el Raval,7,1019,16,5
2013-01-01,1,Ciutat Vella,1,el Raval,7,1020,783,1
2013-01-01,1,Ciutat Vella,1,el Raval,7,1020,80,2
2013-01-01,1,Ciutat Vella,1,el Raval,7,1020,30,3
2013-01-01,1,Ciutat Vella,1,el Raval,7,1020,8,4
2013-01-01,1,Ciutat Vella,1,el Raval,7,1020,3,5
2013-01-01,1,Ciutat Vella,1,el Raval,8,1021,833,1
2013-01-01,1,Ciutat Vella,1,el Raval,8,1021,81,2
2013-01-01,1,Ciutat Vella,1,el Raval,8,1021,46,3
2013-01-01,1,Ciutat Vella,1,el Raval,8,1021,10,4
2013-01-01,1,Ciutat Vella,1,el Raval,8,1021,2,5
2013-01-01,1,Ciutat Vella,2,el Barri Gòtic,9,1022,478,1
2013-01-01,1,Ciutat Vella,2,el Barri Gòtic,9,1022,60,2
2013-01-01,1,Ciutat Vella,2,el Barri Gòtic,9,1022,28,3
2013-01-01,1,Ciutat Vella,2,el Barri Gòtic,9,1022,7,4
2013-01-01,1,Ciutat Vella,2,el Barri Gòtic,9,1023,758,1
2013-01-01,1,Ciutat Vella,2,el Barri Gòtic,9,1023,76,2
2013-01-01,1,Ciutat Vella,2,el Barri Gòtic,9,1023,37,3
2013-01-01,1,Ciutat Vella,2,el Barri Gòtic,9,1023,8,4
2013-01-01,1,Ciutat Vella,2,el Barri Gòtic,9,1023,4,5
2013-01-01,1,Ciutat Vella,2,el Barri Gòtic,10,1025,487,1
2013-01-01,1,Ciutat Vella,2,el Barri Gòtic,10,1025,64,2
2013-01-01,1,Ciutat Vella,2,el Barri Gòtic,10,1025,26,3
2013-01-01,1,Ciutat Vella,2,el Barri Gòtic,10,1025,3,4
2013-01-01,1,Ciutat Vella,2,el Barri Gòtic,10,1025,3,5
2013-01-01,1,Ciutat Vella,2,el Barri Gòtic,10,1026,535,1
2013-01-01,1,Ciutat Vella,2,el Barri Gòtic,10,1026,76,2
2013-01-01,1,Ciutat Vella,2,el Barri Gòtic,10,1026,26,3
2013-01-01,1,Ciutat Vella,2,el Barri Gòtic,10,1026,10,4
2013-01-01,1,Ciutat Vella,2,el Barri Gòtic,10,1026,3,5
2013-01-01,1,Ciutat Vella,2,el Barri Gòtic,10,1027,588,1
2013-01-01,1,Ciutat Vella,2,el Barri Gòtic,10,1027,68,2
2013-01-01,1,Ciutat Vella,2,el Barri Gòtic,10,1027,33,3
2013-01-01,1,Ciutat Vella,2,el Barri Gòtic,10,1027,5,4
2013-01-01,1,Ciutat Vella,2,el Barri Gòtic,10,1027,3,5
2013-01-01,1,Ciutat Vella,2,el Barri Gòtic,11,1028,696,1
2013-01-01,1,Ciutat Vella,2,el Barri Gòtic,11,1028,79,2
2013-01-01,1,Ciutat Vella,2,el Barri Gòtic,11,1028,37,3
2013-01-01,1,Ciutat Vella,2,el Barri Gòtic,11,1028,5,4
2013-01-01,1,Ciutat Vella,2,el Barri Gòtic,11,1028,2,5
2013-01-01,1,Ciutat Vella,2,el Barri Gòtic,11,1029,519,1
