Data_Referencia,Codi_Districte,Nom_Districte,Codi_Barri,Nom_Barri,AEB,Seccio_Censal,Valor,DOM_00_18
2000-01-01,1,Ciutat Vella,1,el Raval,1,1001,400,1
2000-01-01,1,Ciutat Vella,1,el Raval,1,1001,60,2
2000-01-01,1,Ciutat Vella,1,el Raval,1,1001,24,3
2000-01-01,1,Ciutat Vella,1,el Raval,1,1001,1,4
2000-01-01,1,Ciutat Vella,1,el Raval,1,1002,400,1
2000-01-01,1,Ciutat Vella,1,el Raval,1,1002,56,2
2000-01-01,1,Ciutat Vella,1,el Raval,1,1002,28,3
2000-01-01,1,Ciutat Vella,1,el Raval,1,1002,6,4
2000-01-01,1,Ciutat Vella,1,el Raval,1,1002,5,5
2000-01-01,1,Ciutat Vella,1,el Raval,2,1003,711,1
2000-01-01,1,Ciutat Vella,1,el Raval,2,1003,126,2
2000-01-01,1,Ciutat Vella,1,el Raval,2,1003,56,3
2000-01-01,1,Ciutat Vella,1,el Raval,2,1003,17,4
2000-01-01,1,Ciutat Vella,1,el Raval,2,1003,3,5
2000-01-01,1,Ciutat Vella,1,el Raval,2,1004,652,1
2000-01-01,1,Ciutat Vella,1,el Raval,2,1004,116,2
2000-01-01,1,Ciutat Vella,1,el Raval,2,1004,67,3
2000-01-01,1,Ciutat Vella,1,el Raval,2,1004,23,4
2000-01-01,1,Ciutat Vella,1,el Raval,2,1004,16,5
2000-01-01,1,Ciutat Vella,1,el Raval,3,1005,756,1
2000-01-01,1,Ciutat Vella,1,el Raval,3,1005,96,2
2000-01-01,1,Ciutat Vella,1,el Raval,3,1005,30,3
2000-01-01,1,Ciutat Vella,1,el Raval,3,1005,12,4
2000-01-01,1,Ciutat Vella,1,el Raval,3,1005,4,5
2000-01-01,1,Ciutat Vella,1,el Raval,3,1006,502,1
2000-01-01,1,Ciutat Vella,1,el Raval,3,1006,68,2
2000-01-01,1,Ciutat Vella,1,el Raval,3,1006,26,3
2000-01-01,1,Ciutat Vella,1,el Raval,3,1006,12,4
2000-01-01,1,Ciutat Vella,1,el Raval,3,1006,4,5
2000-01-01,1,Ciutat Vella,1,el Raval,3,1007,560,1
2000-01-01,1,Ciutat Vella,1,el Raval,3,1007,81,2
2000-01-01,1,Ciutat Vella,1,el Raval,3,1007,36,3
2000-01-01,1,Ciutat Vella,1,el Raval,3,1007,15,4
2000-01-01,1,Ciutat Vella,1,el Raval,3,1007,14,5
2000-01-01,1,Ciutat Vella,1,el Raval,4,1008,658,1
2000-01-01,1,Ciutat Vella,1,el Raval,4,1008,110,2
2000-01-01,1,Ciutat Vella,1,el Raval,4,1008,38,3
2000-01-01,1,Ciutat Vella,1,el Raval,4,1008,23,4
2000-01-01,1,Ciutat Vella,1,el Raval,4,1008,19,5
2000-01-01,1,Ciutat Vella,1,el Raval,4,1009,567,1
2000-01-01,1,Ciutat Vella,1,el Raval,4,1009,81,2
2000-01-01,1,Ciutat Vella,1,el Raval,4,1009,38,3
2000-01-01,1,Ciutat Vella,1,el Raval,4,1009,7,4
2000-01-01,1,Ciutat Vella,1,el Raval,4,1009,4,5
2000-01-01,1,Ciutat Vella,1,el Raval,4,1010,531,1
2000-01-01,1,Ciutat Vella,1,el Raval,4,1010,80,2
2000-01-01,1,Ciutat Vella,1,el Raval,4,1010,47,3
2000-01-01,1,Ciutat Vella,1,el Raval,4,1010,8,4
2000-01-01,1,Ciutat Vella,1,el Raval,4,1010,6,5
2000-01-01,1,Ciutat Vella,1,el Raval,5,1011,832,1
2000-01-01,1,Ciutat Vella,1,el Raval,5,1011,93,2
2000-01-01,1,Ciutat Vella,1,el Raval,5,1011,47,3
2000-01-01,1,Ciutat Vella,1,el Raval,5,1011,12,4
2000-01-01,1,Ciutat Vella,1,el Raval,5,1011,7,5
2000-01-01,1,Ciutat Vella,1,el Raval,5,1012,551,1
2000-01-01,1,Ciutat Vella,1,el Raval,5,1012,88,2
2000-01-01,1,Ciutat Vella,1,el Raval,5,1012,26,3
2000-01-01,1,Ciutat Vella,1,el Raval,5,1012,4,4
2000-01-01,1,Ciutat Vella,1,el Raval,5,1013,396,1
2000-01-01,1,Ciutat Vella,1,el Raval,5,1013,63,2
2000-01-01,1,Ciutat Vella,1,el Raval,5,1013,25,3
2000-01-01,1,Ciutat Vella,1,el Raval,5,1013,2,4
2000-01-01,1,Ciutat Vella,1,el Raval,6,1014,423,1
2000-01-01,1,Ciutat Vella,1,el Raval,6,1014,70,2
2000-01-01,1,Ciutat Vella,1,el Raval,6,1014,36,3
2000-01-01,1,Ciutat Vella,1,el Raval,6,1014,15,4
2000-01-01,1,Ciutat Vella,1,el Raval,6,1014,3,5
2000-01-01,1,Ciutat Vella,1,el Raval,6,1015,590,1
2000-01-01,1,Ciutat Vella,1,el Raval,6,1015,90,2
2000-01-01,1,Ciutat Vella,1,el Raval,6,1015,29,3
2000-01-01,1,Ciutat Vella,1,el Raval,6,1015,8,4
2000-01-01,1,Ciutat Vella,1,el Raval,6,1015,3,5
2000-01-01,1,Ciutat Vella,1,el Raval,6,1016,522,1
2000-01-01,1,Ciutat Vella,1,el Raval,6,1016,88,2
2000-01-01,1,Ciutat Vella,1,el Raval,6,1016,44,3
2000-01-01,1,Ciutat Vella,1,el Raval,6,1016,11,4
2000-01-01,1,Ciutat Vella,1,el Raval,6,1016,2,5
2000-01-01,1,Ciutat Vella,1,el Raval,6,1017,622,1
2000-01-01,1,Ciutat Vella,1,el Raval,6,1017,105,2
2000-01-01,1,Ciutat Vella,1,el Raval,6,1017,40,3
2000-01-01,1,Ciutat Vella,1,el Raval,6,1017,7,4
2000-01-01,1,Ciutat Vella,1,el Raval,6,1017,7,5
2000-01-01,1,Ciutat Vella,1,el Raval,7,1018,411,1
2000-01-01,1,Ciutat Vella,1,el Raval,7,1018,51,2
2000-01-01,1,Ciutat Vella,1,el Raval,7,1018,28,3
2000-01-01,1,Ciutat Vella,1,el Raval,7,1018,4,4
2000-01-01,1,Ciutat Vella,1,el Raval,7,1018,4,5
2000-01-01,1,Ciutat Vella,1,el Raval,7,1019,822,1
2000-01-01,1,Ciutat Vella,1,el Raval,7,1019,112,2
2000-01-01,1,Ciutat Vella,1,el Raval,7,1019,51,3
2000-01-01,1,Ciutat Vella,1,el Raval,7,1019,15,4
2000-01-01,1,Ciutat Vella,1,el Raval,7,1019,11,5
2000-01-01,1,Ciutat Vella,1,el Raval,7,1020,730,1
2000-01-01,1,Ciutat Vella,1,el Raval,7,1020,93,2
2000-01-01,1,Ciutat Vella,1,el Raval,7,1020,47,3
2000-01-01,1,Ciutat Vella,1,el Raval,7,1020,3,4
2000-01-01,1,Ciutat Vella,1,el Raval,8,1021,666,1
2000-01-01,1,Ciutat Vella,1,el Raval,8,1021,85,2
2000-01-01,1,Ciutat Vella,1,el Raval,8,1021,31,3
2000-01-01,1,Ciutat Vella,1,el Raval,8,1021,5,4
2000-01-01,1,Ciutat Vella,1,el Raval,8,1021,4,5
2000-01-01,1,Ciutat Vella,2,el Barri Gòtic,9,1022,465,1
2000-01-01,1,Ciutat Vella,2,el Barri Gòtic,9,1022,43,2
2000-01-01,1,Ciutat Vella,2,el Barri Gòtic,9,1022,22,3
2000-01-01,1,Ciutat Vella,2,el Barri Gòtic,9,1022,3,4
2000-01-01,1,Ciutat Vella,2,el Barri Gòtic,9,1022,1,5
2000-01-01,1,Ciutat Vella,2,el Barri Gòtic,9,1023,748,1
2000-01-01,1,Ciutat Vella,2,el Barri Gòtic,9,1023,82,2
2000-01-01,1,Ciutat Vella,2,el Barri Gòtic,9,1023,56,3
2000-01-01,1,Ciutat Vella,2,el Barri Gòtic,9,1023,4,4
2000-01-01,1,Ciutat Vella,2,el Barri Gòtic,9,1023,7,5
2000-01-01,1,Ciutat Vella,2,el Barri Gòtic,10,1025,508,1
2000-01-01,1,Ciutat Vella,2,el Barri Gòtic,10,1025,43,2
