Any,Codi_Districte,Nom_Districte,Codi_Barri,Nom_Barri,Seccio_Censal,Mitjana_Renda_€
2017,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",52,24255
2017,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",53,15920
2017,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",54,17395
2017,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",55,22367
2017,2,L'Eixample,5,el Fort Pienc,1,22887
2017,2,L'Eixample,5,el Fort Pienc,2,22195
2017,2,L'Eixample,5,el Fort Pienc,3,27403
2017,2,L'Eixample,5,el Fort Pienc,4,19752
2017,2,L'Eixample,5,el Fort Pienc,5,26310
2017,2,L'Eixample,5,el Fort Pienc,6,27012
2017,2,L'Eixample,5,el Fort Pienc,7,28102
2017,2,L'Eixample,5,el Fort Pienc,8,25716
2017,2,L'Eixample,5,el Fort Pienc,9,24607
2017,2,L'Eixample,5,el Fort Pienc,10,23366
2017,2,L'Eixample,5,el Fort Pienc,11,26701
2017,2,L'Eixample,5,el Fort Pienc,12,20732
2017,2,L'Eixample,5,el Fort Pienc,13,20295
2017,2,L'Eixample,5,el Fort Pienc,14,19045
2017,2,L'Eixample,5,el Fort Pienc,15,19558
2017,2,L'Eixample,5,el Fort Pienc,16,25321
2017,2,L'Eixample,5,el Fort Pienc,17,26347
2017,2,L'Eixample,5,el Fort Pienc,18,26892
2017,2,L'Eixample,5,el Fort Pienc,19,23377
2017,2,L'Eixample,5,el Fort Pienc,20,21093
2017,2,L'Eixample,6,la Sagrada Família,21,21451
2017,2,L'Eixample,6,la Sagrada Família,22,23005
2017,2,L'Eixample,6,la Sagrada Família,23,23605
2017,2,L'Eixample,6,la Sagrada Família,24,21624
2017,2,L'Eixample,6,la Sagrada Família,25,20839
2017,2,L'Eixample,6,la Sagrada Família,26,23481
2017,2,L'Eixample,6,la Sagrada Família,27,24697
2017,2,L'Eixample,6,la Sagrada Família,28,23340
2017,2,L'Eixample,6,la Sagrada Família,29,23608
2017,2,L'Eixample,6,la Sagrada Família,30,18697
2017,2,L'Eixample,6,la Sagrada Família,31,27093
2017,2,L'Eixample,6,la Sagrada Família,32,24957
2017,2,L'Eixample,6,la Sagrada Família,33,22604
2017,2,L'Eixample,6,la Sagrada Família,34,18864
2017,2,L'Eixample,6,la Sagrada Família,35,23566
2017,2,L'Eixample,6,la Sagrada Família,36,27177
2017,2,L'Eixample,6,la Sagrada Família,37,25863
2017,2,L'Eixample,6,la Sagrada Família,38,26009
2017,2,L'Eixample,6,la Sagrada Família,39,22169
2017,2,L'Eixample,6,la Sagrada Família,40,20974
2017,2,L'Eixample,6,la Sagrada Família,41,23145
2017,2,L'Eixample,6,la Sagrada Família,42,27227
2017,2,L'Eixample,6,la Sagrada Família,43,25631
2017,2,L'Eixample,6,la Sagrada Família,44,21009
2017,2,L'Eixample,6,la Sagrada Família,45,25760
2017,2,L'Eixample,6,la Sagrada Família,46,21023
2017,2,L'Eixample,6,la Sagrada Família,47,23033
2017,2,L'Eixample,6,la Sagrada Família,48,22014
2017,2,L'Eixample,6,la Sagrada Família,49,20182
2017,2,L'Eixample,6,la Sagrada Família,50,21951
2017,2,L'Eixample,6,la Sagrada Família,51,22437
2017,2,L'Eixample,6,la Sagrada Família,52,23398
2017,2,L'Eixample,6,la Sagrada Família,53,23835
2017,2,L'Eixample,6,la Sagrada Família,54,24887
2017,2,L'Eixample,7,la Dreta de l'Eixample,55,25474
2017,2,L'Eixample,7,la Dreta de l'Eixample,56,24975
2017,2,L'Eixample,7,la Dreta de l'Eixample,57,32089
2017,2,L'Eixample,7,la Dreta de l'Eixample,58,28831
2017,2,L'Eixample,7,la Dreta de l'Eixample,59,30064
2017,2,L'Eixample,7,la Dreta de l'Eixample,60,27900
2017,2,L'Eixample,7,la Dreta de l'Eixample,61,23422
2017,2,L'Eixample,7,la Dreta de l'Eixample,62,30319
2017,2,L'Eixample,7,la Dreta de l'Eixample,63,39821
2017,2,L'Eixample,7,la Dreta de l'Eixample,64,32950
2017,2,L'Eixample,7,la Dreta de l'Eixample,65,28583
2017,2,L'Eixample,7,la Dreta de l'Eixample,66,26893
2017,2,L'Eixample,7,la Dreta de l'Eixample,67,23584
2017,2,L'Eixample,7,la Dreta de l'Eixample,68,24861
2017,2,L'Eixample,7,la Dreta de l'Eixample,69,29621
2017,2,L'Eixample,7,la Dreta de l'Eixample,70,28738
2017,2,L'Eixample,7,la Dreta de l'Eixample,71,31679
2017,2,L'Eixample,7,la Dreta de l'Eixample,72,35752
2017,2,L'Eixample,7,la Dreta de l'Eixample,73,31425
2017,2,L'Eixample,7,la Dreta de l'Eixample,74,31629
2017,2,L'Eixample,7,la Dreta de l'Eixample,75,30111
2017,2,L'Eixample,7,la Dreta de l'Eixample,76,33102
2017,2,L'Eixample,7,la Dreta de l'Eixample,77,32240
2017,2,L'Eixample,7,la Dreta de l'Eixample,78,37034
2017,2,L'Eixample,7,la Dreta de l'Eixample,79,38282
2017,2,L'Eixample,7,la Dreta de l'Eixample,80,36900
2017,2,L'Eixample,7,la Dreta de l'Eixample,81,35340
2017,2,L'Eixample,7,la Dreta de l'Eixample,82,33652
2017,2,L'Eixample,7,la Dreta de l'Eixample,83,40946
2017,2,L'Eixample,8,l'Antiga Esquerra de l'Eixample,84,28547
2017,2,L'Eixample,8,l'Antiga Esquerra de l'Eixample,85,30334
2017,2,L'Eixample,8,l'Antiga Esquerra de l'Eixample,86,30740
2017,2,L'Eixample,8,l'Antiga Esquerra de l'Eixample,87,28581
2017,2,L'Eixample,8,l'Antiga Esquerra de l'Eixample,88,30379
2017,2,L'Eixample,8,l'Antiga Esquerra de l'Eixample,89,28651
2017,2,L'Eixample,8,l'Antiga Esquerra de l'Eixample,90,25908
2017,2,L'Eixample,8,l'Antiga Esquerra de l'Eixample,91,26207
2017,2,L'Eixample,8,l'Antiga Esquerra de l'Eixample,92,25802
2017,2,L'Eixample,8,l'Antiga Esquerra de l'Eixample,93,27326
2017,2,L'Eixample,8,l'Antiga Esquerra de l'Eixample,94,28190
2017,2,L'Eixample,8,l'Antiga Esquerra de l'Eixample,95,27051
2017,2,L'Eixample,8,l'Antiga Esquerra de l'Eixample,96,24670
2017,2,L'Eixample,8,l'Antiga Esquerra de l'Eixample,97,23881
2017,2,L'Eixample,8,l'Antiga Esquerra de l'Eixample,98,25115
2017,2,L'Eixample,8,l'Antiga Esquerra de l'Eixample,99,28975
2017,2,L'Eixample,8,l'Antiga Esquerra de l'Eixample,100,27495
2017,2,L'Eixample,8,l'Antiga Esquerra de l'Eixample,101,25697
2017,2,L'Eixample,8,l'Antiga Esquerra de l'Eixample,102,31166
2017,2,L'Eixample,8,l'Antiga Esquerra de l'Eixample,103,23362
2017,2,L'Eixample,8,l'Antiga Esquerra de l'Eixample,104,28958
2017,2,L'Eixample,8,l'Antiga Esquerra de l'Eixample,105,24130
2017,2,L'Eixample,8,l'Antiga Esquerra de l'Eixample,106,31360
2017,2,L'Eixample,8,l'Antiga Esquerra de l'Eixample,107,31990
2017,2,L'Eixample,8,l'Antiga Esquerra de l'Eixample,108,33707
2017,2,L'Eixample,8,l'Antiga Esquerra de l'Eixample,109,33917
2017,2,L'Eixample,9,la Nova Esquerra de l'Eixample,110,24983
2017,2,L'Eixample,9,la Nova Esquerra de l'Eixample,111,26288
2017,2,L'Eixample,9,la Nova Esquerra de l'Eixample,112,32615
2017,2,L'Eixample,9,la Nova Esquerra de l'Eixample,113,31294
2017,2,L'Eixample,9,la Nova Esquerra de l'Eixample,114,25871
2017,2,L'Eixample,9,la Nova Esquerra de l'Eixample,115,24528
2017,2,L'Eixample,9,la Nova Esquerra de l'Eixample,116,32028
2017,2,L'Eixample,9,la Nova Esquerra de l'Eixample,117,27496
2017,2,L'Eixample,9,la Nova Esquerra de l'Eixample,118,29868
2017,2,L'Eixample,9,la Nova Esquerra de l'Eixample,119,27934
2017,2,L'Eixample,9,la Nova Esquerra de l'Eixample,120,25210
2017,2,L'Eixample,9,la Nova Esquerra de l'Eixample,121,26727
2017,2,L'Eixample,9,la Nova Esquerra de l'Eixample,122,32243
2017,2,L'Eixample,9,la Nova Esquerra de l'Eixample,123,25140
2017,2,L'Eixample,9,la Nova Esquerra de l'Eixample,124,27970
2017,2,L'Eixample,9,la Nova Esquerra de l'Eixample,125,27092
2017,2,L'Eixample,9,la Nova Esquerra de l'Eixample,126,26722
2017,2,L'Eixample,9,la Nova Esquerra de l'Eixample,127,24596
2017,2,L'Eixample,9,la Nova Esquerra de l'Eixample,128,22985
2017,2,L'Eixample,9,la Nova Esquerra de l'Eixample,129,26715
2017,2,L'Eixample,9,la Nova Esquerra de l'Eixample,130,38287
2017,2,L'Eixample,9,la Nova Esquerra de l'Eixample,131,23431
2017,2,L'Eixample,9,la Nova Esquerra de l'Eixample,132,24281
2017,2,L'Eixample,9,la Nova Esquerra de l'Eixample,133,26858
2017,2,L'Eixample,9,la Nova Esquerra de l'Eixample,134,24399
2017,2,L'Eixample,9,la Nova Esquerra de l'Eixample,135,21641
2017,2,L'Eixample,9,la Nova Esquerra de l'Eixample,136,26349
2017,2,L'Eixample,9,la Nova Esquerra de l'Eixample,137,20900
2017,2,L'Eixample,9,la Nova Esquerra de l'Eixample,138,27023
2017,2,L'Eixample,9,la Nova Esquerra de l'Eixample,139,22400
2017,2,L'Eixample,9,la Nova Esquerra de l'Eixample,140,25175
2017,2,L'Eixample,9,la Nova Esquerra de l'Eixample,141,24047
2017,2,L'Eixample,9,la Nova Esquerra de l'Eixample,142,21323
2017,2,L'Eixample,9,la Nova Esquerra de l'Eixample,143,26511
2017,2,L'Eixample,9,la Nova Esquerra de l'Eixample,144,26571
2017,2,L'Eixample,9,la Nova Esquerra de l'Eixample,145,23948
2017,2,L'Eixample,9,la Nova Esquerra de l'Eixample,146,24495
2017,2,L'Eixample,9,la Nova Esquerra de l'Eixample,147,22660
2017,2,L'Eixample,9,la Nova Esquerra de l'Eixample,148,24533
2017,2,L'Eixample,9,la Nova Esquerra de l'Eixample,149,24804
2017,2,L'Eixample,10,Sant Antoni,150,21919
2017,2,L'Eixample,10,Sant Antoni,151,23546
2017,2,L'Eixample,10,Sant Antoni,152,26049
2017,2,L'Eixample,10,Sant Antoni,153,26952
2017,2,L'Eixample,10,Sant Antoni,154,19975
2017,2,L'Eixample,10,Sant Antoni,155,21045
2017,2,L'Eixample,10,Sant Antoni,156,22800
2017,2,L'Eixample,10,Sant Antoni,157,21466
2017,2,L'Eixample,10,Sant Antoni,158,23937
2017,2,L'Eixample,10,Sant Antoni,159,23627
2017,2,L'Eixample,10,Sant Antoni,160,26056
2017,2,L'Eixample,10,Sant Antoni,161,23405
2017,2,L'Eixample,10,Sant Antoni,162,20580
2017,2,L'Eixample,10,Sant Antoni,163,24704
2017,2,L'Eixample,10,Sant Antoni,164,25798
2017,2,L'Eixample,10,Sant Antoni,165,23107
2017,2,L'Eixample,10,Sant Antoni,166,21976
2017,2,L'Eixample,10,Sant Antoni,167,23564
2017,2,L'Eixample,10,Sant Antoni,168,22692
2017,2,L'Eixample,10,Sant Antoni,169,21692
2017,2,L'Eixample,10,Sant Antoni,170,22330
2017,2,L'Eixample,10,Sant Antoni,171,19754
2017,2,L'Eixample,10,Sant Antoni,172,20602
2017,2,L'Eixample,10,Sant Antoni,173,22022
2017,3,Sants-Montjuïc,11,el Poble Sec,1,19168
2017,3,Sants-Montjuïc,11,el Poble Sec,2,16607
2017,3,Sants-Montjuïc,11,el Poble Sec,3,15338
2017,3,Sants-Montjuïc,11,el Poble Sec,4,18946
2017,3,Sants-Montjuïc,11,el Poble Sec,5,17228
2017,3,Sants-Montjuïc,11,el Poble Sec,6,17021
2017,3,Sants-Montjuïc,11,el Poble Sec,7,17327
2017,3,Sants-Montjuïc,11,el Poble Sec,8,16612
2017,3,Sants-Montjuïc,11,el Poble Sec,9,18297
2017,3,Sants-Montjuïc,11,el Poble Sec,10,16212
2017,3,Sants-Montjuïc,11,el Poble Sec,11,13701
2017,3,Sants-Montjuïc,11,el Poble Sec,12,16688
2017,3,Sants-Montjuïc,11,el Poble Sec,13,15580
2017,3,Sants-Montjuïc,11,el Poble Sec,14,14851
2017,3,Sants-Montjuïc,11,el Poble Sec,15,15964
2017,3,Sants-Montjuïc,11,el Poble Sec,16,15137
2017,3,Sants-Montjuïc,11,el Poble Sec,17,14868
2017,3,Sants-Montjuïc,11,el Poble Sec,18,17140
2017,3,Sants-Montjuïc,11,el Poble Sec,19,16260
2017,3,Sants-Montjuïc,11,el Poble Sec,20,20531
2017,3,Sants-Montjuïc,11,el Poble Sec,21,19971
2017,3,Sants-Montjuïc,11,el Poble Sec,22,18484
2017,3,Sants-Montjuïc,11,el Poble Sec,23,16283
2017,3,Sants-Montjuïc,11,el Poble Sec,24,17624
2017,3,Sants-Montjuïc,12,la Marina del Prat Vermell,25,14539
2017,3,Sants-Montjuïc,13,la Marina de Port,26,19272
2017,3,Sants-Montjuïc,13,la Marina de Port,27,19385
2017,3,Sants-Montjuïc,13,la Marina de Port,28,23291
2017,3,Sants-Montjuïc,13,la Marina de Port,29,16353
2017,3,Sants-Montjuïc,13,la Marina de Port,30,18958
2017,3,Sants-Montjuïc,13,la Marina de Port,31,17812
2017,3,Sants-Montjuïc,13,la Marina de Port,32,15576
2017,3,Sants-Montjuïc,13,la Marina de Port,33,13575
2017,3,Sants-Montjuïc,13,la Marina de Port,34,18751
2017,3,Sants-Montjuïc,13,la Marina de Port,35,18919
2017,3,Sants-Montjuïc,13,la Marina de Port,36,21306
2017,3,Sants-Montjuïc,13,la Marina de Port,37,19981
2017,3,Sants-Montjuïc,13,la Marina de Port,38,13852
2017,3,Sants-Montjuïc,13,la Marina de Port,39,13862
2017,3,Sants-Montjuïc,14,la Font de la Guatlla,40,23151
2017,3,Sants-Montjuïc,14,la Font de la Guatlla,41,19774
2017,3,Sants-Montjuïc,14,la Font de la Guatlla,42,19698
2017,3,Sants-Montjuïc,14,la Font de la Guatlla,43,20194
2017,3,Sants-Montjuïc,14,la Font de la Guatlla,44,18986
2017,3,Sants-Montjuïc,14,la Font de la Guatlla,45,20788
2017,3,Sants-Montjuïc,14,la Font de la Guatlla,46,26428
2017,3,Sants-Montjuïc,15,Hostafrancs,47,19035
2017,3,Sants-Montjuïc,15,Hostafrancs,48,24465
2017,3,Sants-Montjuïc,15,Hostafrancs,49,21516
2017,3,Sants-Montjuïc,15,Hostafrancs,50,20973
2017,3,Sants-Montjuïc,15,Hostafrancs,51,17783
2017,3,Sants-Montjuïc,15,Hostafrancs,52,17787
2017,3,Sants-Montjuïc,15,Hostafrancs,53,18820
2017,3,Sants-Montjuïc,15,Hostafrancs,54,21943
2017,3,Sants-Montjuïc,15,Hostafrancs,55,20644
2017,3,Sants-Montjuïc,15,Hostafrancs,56,20522
2017,3,Sants-Montjuïc,16,la Bordeta,57,18980
2017,3,Sants-Montjuïc,16,la Bordeta,58,23643
2017,3,Sants-Montjuïc,16,la Bordeta,59,17781
2017,3,Sants-Montjuïc,16,la Bordeta,60,22867
2017,3,Sants-Montjuïc,16,la Bordeta,61,18821
2017,3,Sants-Montjuïc,16,la Bordeta,62,19866
2017,3,Sants-Montjuïc,16,la Bordeta,63,19948
2017,3,Sants-Montjuïc,16,la Bordeta,64,21077
2017,3,Sants-Montjuïc,16,la Bordeta,65,22594
2017,3,Sants-Montjuïc,16,la Bordeta,66,20438
2017,3,Sants-Montjuïc,16,la Bordeta,67,20809
2017,3,Sants-Montjuïc,16,la Bordeta,68,18744
2017,3,Sants-Montjuïc,16,la Bordeta,69,22685
2017,3,Sants-Montjuïc,17,Sants-Badal,70,17939
2017,3,Sants-Montjuïc,17,Sants-Badal,71,16834
2017,3,Sants-Montjuïc,17,Sants-Badal,72,17279
2017,3,Sants-Montjuïc,17,Sants-Badal,73,21280
2017,3,Sants-Montjuïc,17,Sants-Badal,74,19819
2017,3,Sants-Montjuïc,17,Sants-Badal,75,19222
2017,3,Sants-Montjuïc,17,Sants-Badal,76,18199
2017,3,Sants-Montjuïc,17,Sants-Badal,77,19575
2017,3,Sants-Montjuïc,17,Sants-Badal,78,19272
2017,3,Sants-Montjuïc,17,Sants-Badal,79,17459
2017,3,Sants-Montjuïc,17,Sants-Badal,80,19759
2017,3,Sants-Montjuïc,17,Sants-Badal,81,21468
2017,3,Sants-Montjuïc,17,Sants-Badal,82,23445
2017,3,Sants-Montjuïc,17,Sants-Badal,83,21902
2017,3,Sants-Montjuïc,17,Sants-Badal,84,21667
2017,3,Sants-Montjuïc,17,Sants-Badal,85,21365
2017,3,Sants-Montjuïc,18,Sants,86,27489
2017,3,Sants-Montjuïc,18,Sants,87,24943
2017,3,Sants-Montjuïc,18,Sants,88,21143
2017,3,Sants-Montjuïc,18,Sants,89,23953
2017,3,Sants-Montjuïc,18,Sants,90,25625
2017,3,Sants-Montjuïc,18,Sants,91,24293
2017,3,Sants-Montjuïc,18,Sants,92,22296
2017,3,Sants-Montjuïc,18,Sants,93,23219
2017,3,Sants-Montjuïc,18,Sants,94,23503
2017,3,Sants-Montjuïc,18,Sants,95,20729
2017,3,Sants-Montjuïc,18,Sants,96,19337
2017,3,Sants-Montjuïc,18,Sants,97,14780
2017,3,Sants-Montjuïc,18,Sants,98,18830
2017,3,Sants-Montjuïc,18,Sants,99,20208
2017,3,Sants-Montjuïc,18,Sants,100,20288
2017,3,Sants-Montjuïc,18,Sants,101,19374
2017,3,Sants-Montjuïc,18,Sants,102,20484
2017,3,Sants-Montjuïc,18,Sants,103,21068
2017,3,Sants-Montjuïc,18,Sants,104,19250
2017,3,Sants-Montjuïc,18,Sants,105,18939
2017,3,Sants-Montjuïc,18,Sants,106,20033
2017,3,Sants-Montjuïc,18,Sants,107,22372
2017,3,Sants-Montjuïc,18,Sants,108,20520
2017,3,Sants-Montjuïc,18,Sants,109,21774
2017,3,Sants-Montjuïc,18,Sants,110,21835
2017,3,Sants-Montjuïc,18,Sants,111,21825
2017,3,Sants-Montjuïc,18,Sants,112,27179
2017,3,Sants-Montjuïc,18,Sants,113,29873
2017,3,Sants-Montjuïc,18,Sants,114,28035
2017,3,Sants-Montjuïc,13,la Marina de Port,211,19478
2017,3,Sants-Montjuïc,13,la Marina de Port,212,17447
2017,3,Sants-Montjuïc,13,la Marina de Port,213,14858
2017,4,Les Corts,19,les Corts,1,25616
2017,4,Les Corts,19,les Corts,2,30409
2017,4,Les Corts,19,les Corts,3,27976
2017,4,Les Corts,19,les Corts,4,27115
2017,4,Les Corts,19,les Corts,5,24668
2017,4,Les Corts,19,les Corts,6,26502
2017,4,Les Corts,19,les Corts,7,22232
2017,4,Les Corts,19,les Corts,8,23378
2017,4,Les Corts,19,les Corts,9,26392
2017,4,Les Corts,19,les Corts,10,29874
2017,4,Les Corts,19,les Corts,11,31776
2017,4,Les Corts,19,les Corts,12,28232
2017,4,Les Corts,19,les Corts,13,31440
2017,4,Les Corts,19,les Corts,14,30465
2017,4,Les Corts,19,les Corts,15,30176
2017,4,Les Corts,19,les Corts,16,29365
2017,4,Les Corts,19,les Corts,17,29248
2017,4,Les Corts,19,les Corts,18,30702
2017,4,Les Corts,19,les Corts,19,38833
2017,4,Les Corts,19,les Corts,20,32261
2017,4,Les Corts,19,les Corts,21,36395
2017,4,Les Corts,19,les Corts,22,30068
2017,4,Les Corts,19,les Corts,23,47877
2017,4,Les Corts,19,les Corts,24,47877
2017,4,Les Corts,19,les Corts,25,28200
2017,4,Les Corts,19,les Corts,26,29607
2017,4,Les Corts,19,les Corts,27,28709
2017,4,Les Corts,19,les Corts,28,26724
2017,4,Les Corts,19,les Corts,29,36219
2017,4,Les Corts,19,les Corts,30,31375
2017,4,Les Corts,19,les Corts,31,25160
2017,4,Les Corts,19,les Corts,32,26058
2017,4,Les Corts,19,les Corts,33,25460
2017,4,Les Corts,19,les Corts,34,33985
2017,4,Les Corts,19,les Corts,35,29542
2017,4,Les Corts,20,la Maternitat i Sant Ramon,36,23564
2017,4,Les Corts,20,la Maternitat i Sant Ramon,37,25705
2017,4,Les Corts,20,la Maternitat i Sant Ramon,38,26193
2017,4,Les Corts,20,la Maternitat i Sant Ramon,39,25356
2017,4,Les Corts,20,la Maternitat i Sant Ramon,40,20251
2017,4,Les Corts,20,la Maternitat i Sant Ramon,41,21371
2017,4,Les Corts,20,la Maternitat i Sant Ramon,42,21260
2017,4,Les Corts,20,la Maternitat i Sant Ramon,43,31430
2017,4,Les Corts,20,la Maternitat i Sant Ramon,44,23564
2017,4,Les Corts,20,la Maternitat i Sant Ramon,45,23743
2017,4,Les Corts,20,la Maternitat i Sant Ramon,46,35161
2017,4,Les Corts,20,la Maternitat i Sant Ramon,47,28504
2017,4,Les Corts,20,la Maternitat i Sant Ramon,48,30454
2017,4,Les Corts,20,la Maternitat i Sant Ramon,49,41289
2017,4,Les Corts,21,Pedralbes,50,47877
2017,4,Les Corts,21,Pedralbes,51,31343
2017,4,Les Corts,21,Pedralbes,52,47877
2017,4,Les Corts,21,Pedralbes,53,34317
2017,4,Les Corts,21,Pedralbes,54,43355
2017,4,Les Corts,21,Pedralbes,55,47877
2017,4,Les Corts,21,Pedralbes,56,47877
2017,4,Les Corts,20,la Maternitat i Sant Ramon,84,32756
2017,5,Sarrià-Sant Gervasi,22,"Vallvidrera, el Tibidabo i les Planes",1,21110
2017,5,Sarrià-Sant Gervasi,22,"Vallvidrera, el Tibidabo i les Planes",2,36021
2017,5,Sarrià-Sant Gervasi,22,"Vallvidrera, el Tibidabo i les Planes",3,34420
2017,5,Sarrià-Sant Gervasi,23,Sarrià,4,47877
2017,5,Sarrià-Sant Gervasi,23,Sarrià,5,44134
2017,5,Sarrià-Sant Gervasi,23,Sarrià,6,47877
2017,5,Sarrià-Sant Gervasi,23,Sarrià,7,42077
2017,5,Sarrià-Sant Gervasi,23,Sarrià,8,42466
2017,5,Sarrià-Sant Gervasi,23,Sarrià,9,36910
2017,5,Sarrià-Sant Gervasi,23,Sarrià,10,32287
2017,5,Sarrià-Sant Gervasi,23,Sarrià,11,35398
2017,5,Sarrià-Sant Gervasi,23,Sarrià,12,30488
2017,5,Sarrià-Sant Gervasi,23,Sarrià,13,34961
2017,5,Sarrià-Sant Gervasi,23,Sarrià,14,39493
2017,5,Sarrià-Sant Gervasi,23,Sarrià,15,35037
2017,5,Sarrià-Sant Gervasi,23,Sarrià,16,30077
2017,5,Sarrià-Sant Gervasi,23,Sarrià,17,47877
2017,5,Sarrià-Sant Gervasi,23,Sarrià,18,33898
2017,5,Sarrià-Sant Gervasi,23,Sarrià,19,44215
2017,5,Sarrià-Sant Gervasi,24,les Tres Torres,20,39028
2017,5,Sarrià-Sant Gervasi,24,les Tres Torres,21,47877
2017,5,Sarrià-Sant Gervasi,24,les Tres Torres,22,47877
2017,5,Sarrià-Sant Gervasi,24,les Tres Torres,23,29856
2017,5,Sarrià-Sant Gervasi,24,les Tres Torres,24,47877
2017,5,Sarrià-Sant Gervasi,24,les Tres Torres,25,47877
2017,5,Sarrià-Sant Gervasi,24,les Tres Torres,26,47877
2017,5,Sarrià-Sant Gervasi,24,les Tres Torres,27,47877
2017,5,Sarrià-Sant Gervasi,24,les Tres Torres,28,47877
2017,5,Sarrià-Sant Gervasi,24,les Tres Torres,29,47877
2017,5,Sarrià-Sant Gervasi,24,les Tres Torres,30,47877
2017,5,Sarrià-Sant Gervasi,25,Sant Gervasi- la Bonanova,31,47877
2017,5,Sarrià-Sant Gervasi,25,Sant Gervasi- la Bonanova,32,47877
2017,5,Sarrià-Sant Gervasi,25,Sant Gervasi- la Bonanova,33,40352
2017,5,Sarrià-Sant Gervasi,25,Sant Gervasi- la Bonanova,34,35763
2017,5,Sarrià-Sant Gervasi,25,Sant Gervasi- la Bonanova,35,47877
2017,5,Sarrià-Sant Gervasi,25,Sant Gervasi- la Bonanova,36,47877
2017,5,Sarrià-Sant Gervasi,25,Sant Gervasi- la Bonanova,37,32228
2017,5,Sarrià-Sant Gervasi,25,Sant Gervasi- la Bonanova,38,30626
2017,5,Sarrià-Sant Gervasi,25,Sant Gervasi- la Bonanova,39,41904
2017,5,Sarrià-Sant Gervasi,25,Sant Gervasi- la Bonanova,40,30589
2017,5,Sarrià-Sant Gervasi,25,Sant Gervasi- la Bonanova,41,32094
2017,5,Sarrià-Sant Gervasi,25,Sant Gervasi- la Bonanova,42,32747
2017,5,Sarrià-Sant Gervasi,25,Sant Gervasi- la Bonanova,43,33840
2017,5,Sarrià-Sant Gervasi,25,Sant Gervasi- la Bonanova,44,30555
