Data_Referencia,Codi_Districte,Nom_Districte,Codi_Barri,Nom_Barri,Valor,SEXE,EDAT_Q
1998-01-01,1,Ciutat Vella,1,el Raval,34,1,0
1998-01-01,1,Ciutat Vella,1,el Raval,..,1,2
1998-01-01,1,Ciutat Vella,1,el Raval,8,1,3
1998-01-01,1,Ciutat Vella,1,el Raval,52,1,4
1998-01-01,1,Ciutat Vella,1,el Raval,136,1,5
1998-01-01,1,Ciutat Vella,1,el Raval,152,1,6
1998-01-01,1,Ciutat Vella,1,el Raval,107,1,7
1998-01-01,1,Ciutat Vella,1,el Raval,97,1,8
1998-01-01,1,Ciutat Vella,1,el Raval,88,1,9
1998-01-01,1,Ciutat Vella,1,el Raval,97,1,10
1998-01-01,1,Ciutat Vella,1,el Raval,113,1,11
1998-01-01,1,Ciutat Vella,1,el Raval,215,1,12
1998-01-01,1,Ciutat Vella,1,el Raval,353,1,13
1998-01-01,1,Ciutat Vella,1,el Raval,527,1,14
1998-01-01,1,Ciutat Vella,1,el Raval,618,1,15
1998-01-01,1,Ciutat Vella,1,el Raval,461,1,16
1998-01-01,1,Ciutat Vella,1,el Raval,269,1,17
1998-01-01,1,Ciutat Vella,1,el Raval,91,1,18
1998-01-01,1,Ciutat Vella,1,el Raval,18,1,19
1998-01-01,1,Ciutat Vella,1,el Raval,36,2,0
1998-01-01,1,Ciutat Vella,1,el Raval,..,2,1
1998-01-01,1,Ciutat Vella,1,el Raval,..,2,2
1998-01-01,1,Ciutat Vella,1,el Raval,8,2,3
1998-01-01,1,Ciutat Vella,1,el Raval,38,2,4
1998-01-01,1,Ciutat Vella,1,el Raval,160,2,5
1998-01-01,1,Ciutat Vella,1,el Raval,212,2,6
1998-01-01,1,Ciutat Vella,1,el Raval,191,2,7
1998-01-01,1,Ciutat Vella,1,el Raval,152,2,8
1998-01-01,1,Ciutat Vella,1,el Raval,165,2,9
1998-01-01,1,Ciutat Vella,1,el Raval,176,2,10
1998-01-01,1,Ciutat Vella,1,el Raval,176,2,11
1998-01-01,1,Ciutat Vella,1,el Raval,235,2,12
1998-01-01,1,Ciutat Vella,1,el Raval,207,2,13
1998-01-01,1,Ciutat Vella,1,el Raval,162,2,14
1998-01-01,1,Ciutat Vella,1,el Raval,146,2,15
1998-01-01,1,Ciutat Vella,1,el Raval,74,2,16
1998-01-01,1,Ciutat Vella,1,el Raval,39,2,17
1998-01-01,1,Ciutat Vella,1,el Raval,15,2,18
1998-01-01,1,Ciutat Vella,1,el Raval,..,2,19
1998-01-01,1,Ciutat Vella,2,el Barri Gòtic,14,1,0
1998-01-01,1,Ciutat Vella,2,el Barri Gòtic,..,1,2
1998-01-01,1,Ciutat Vella,2,el Barri Gòtic,..,1,3
1998-01-01,1,Ciutat Vella,2,el Barri Gòtic,18,1,4
1998-01-01,1,Ciutat Vella,2,el Barri Gòtic,56,1,5
1998-01-01,1,Ciutat Vella,2,el Barri Gòtic,66,1,6
1998-01-01,1,Ciutat Vella,2,el Barri Gòtic,67,1,7
1998-01-01,1,Ciutat Vella,2,el Barri Gòtic,50,1,8
1998-01-01,1,Ciutat Vella,2,el Barri Gòtic,45,1,9
1998-01-01,1,Ciutat Vella,2,el Barri Gòtic,47,1,10
1998-01-01,1,Ciutat Vella,2,el Barri Gòtic,37,1,11
1998-01-01,1,Ciutat Vella,2,el Barri Gòtic,73,1,12
1998-01-01,1,Ciutat Vella,2,el Barri Gòtic,130,1,13
1998-01-01,1,Ciutat Vella,2,el Barri Gòtic,184,1,14
1998-01-01,1,Ciutat Vella,2,el Barri Gòtic,212,1,15
1998-01-01,1,Ciutat Vella,2,el Barri Gòtic,193,1,16
1998-01-01,1,Ciutat Vella,2,el Barri Gòtic,100,1,17
1998-01-01,1,Ciutat Vella,2,el Barri Gòtic,31,1,18
1998-01-01,1,Ciutat Vella,2,el Barri Gòtic,5,1,19
1998-01-01,1,Ciutat Vella,2,el Barri Gòtic,..,1,20
1998-01-01,1,Ciutat Vella,2,el Barri Gòtic,11,2,0
1998-01-01,1,Ciutat Vella,2,el Barri Gòtic,..,2,1
1998-01-01,1,Ciutat Vella,2,el Barri Gòtic,..,2,2
1998-01-01,1,Ciutat Vella,2,el Barri Gòtic,..,2,3
1998-01-01,1,Ciutat Vella,2,el Barri Gòtic,18,2,4
1998-01-01,1,Ciutat Vella,2,el Barri Gòtic,79,2,5
1998-01-01,1,Ciutat Vella,2,el Barri Gòtic,109,2,6
1998-01-01,1,Ciutat Vella,2,el Barri Gòtic,108,2,7
1998-01-01,1,Ciutat Vella,2,el Barri Gòtic,66,2,8
1998-01-01,1,Ciutat Vella,2,el Barri Gòtic,65,2,9
1998-01-01,1,Ciutat Vella,2,el Barri Gòtic,81,2,10
1998-01-01,1,Ciutat Vella,2,el Barri Gòtic,64,2,11
1998-01-01,1,Ciutat Vella,2,el Barri Gòtic,65,2,12
1998-01-01,1,Ciutat Vella,2,el Barri Gòtic,73,2,13
1998-01-01,1,Ciutat Vella,2,el Barri Gòtic,54,2,14
1998-01-01,1,Ciutat Vella,2,el Barri Gòtic,43,2,15
1998-01-01,1,Ciutat Vella,2,el Barri Gòtic,37,2,16
1998-01-01,1,Ciutat Vella,2,el Barri Gòtic,27,2,17
1998-01-01,1,Ciutat Vella,2,el Barri Gòtic,9,2,18
1998-01-01,1,Ciutat Vella,2,el Barri Gòtic,..,2,19
1998-01-01,1,Ciutat Vella,3,la Barceloneta,12,1,0
1998-01-01,1,Ciutat Vella,3,la Barceloneta,..,1,2
1998-01-01,1,Ciutat Vella,3,la Barceloneta,5,1,3
1998-01-01,1,Ciutat Vella,3,la Barceloneta,24,1,4
1998-01-01,1,Ciutat Vella,3,la Barceloneta,35,1,5
1998-01-01,1,Ciutat Vella,3,la Barceloneta,44,1,6
1998-01-01,1,Ciutat Vella,3,la Barceloneta,35,1,7
1998-01-01,1,Ciutat Vella,3,la Barceloneta,23,1,8
1998-01-01,1,Ciutat Vella,3,la Barceloneta,36,1,9
1998-01-01,1,Ciutat Vella,3,la Barceloneta,28,1,10
1998-01-01,1,Ciutat Vella,3,la Barceloneta,54,1,11
1998-01-01,1,Ciutat Vella,3,la Barceloneta,86,1,12
1998-01-01,1,Ciutat Vella,3,la Barceloneta,171,1,13
1998-01-01,1,Ciutat Vella,3,la Barceloneta,251,1,14
1998-01-01,1,Ciutat Vella,3,la Barceloneta,250,1,15
1998-01-01,1,Ciutat Vella,3,la Barceloneta,183,1,16
1998-01-01,1,Ciutat Vella,3,la Barceloneta,105,1,17
