Data_Referencia,Codi_Districte,Nom_Districte,Codi_Barri,Nom_Barri,Valor,SEXE,EDAT_Q
2012-01-01,1,Ciutat Vella,1,el Raval,..,1,0
2012-01-01,1,Ciutat Vella,1,el Raval,..,1,1
2012-01-01,1,Ciutat Vella,1,el Raval,7,1,3
2012-01-01,1,Ciutat Vella,1,el Raval,76,1,4
2012-01-01,1,Ciutat Vella,1,el Raval,231,1,5
2012-01-01,1,Ciutat Vella,1,el Raval,308,1,6
2012-01-01,1,Ciutat Vella,1,el Raval,270,1,7
2012-01-01,1,Ciutat Vella,1,el Raval,193,1,8
2012-01-01,1,Ciutat Vella,1,el Raval,161,1,9
2012-01-01,1,Ciutat Vella,1,el Raval,159,1,10
2012-01-01,1,Ciutat Vella,1,el Raval,136,1,11
2012-01-01,1,Ciutat Vella,1,el Raval,186,1,12
2012-01-01,1,Ciutat Vella,1,el Raval,167,1,13
2012-01-01,1,Ciutat Vella,1,el Raval,201,1,14
2012-01-01,1,Ciutat Vella,1,el Raval,294,1,15
2012-01-01,1,Ciutat Vella,1,el Raval,323,1,16
2012-01-01,1,Ciutat Vella,1,el Raval,268,1,17
2012-01-01,1,Ciutat Vella,1,el Raval,114,1,18
2012-01-01,1,Ciutat Vella,1,el Raval,17,1,19
2012-01-01,1,Ciutat Vella,1,el Raval,..,1,20
2012-01-01,1,Ciutat Vella,1,el Raval,..,2,0
2012-01-01,1,Ciutat Vella,1,el Raval,..,2,1
2012-01-01,1,Ciutat Vella,1,el Raval,8,2,3
2012-01-01,1,Ciutat Vella,1,el Raval,72,2,4
2012-01-01,1,Ciutat Vella,1,el Raval,239,2,5
2012-01-01,1,Ciutat Vella,1,el Raval,366,2,6
2012-01-01,1,Ciutat Vella,1,el Raval,390,2,7
2012-01-01,1,Ciutat Vella,1,el Raval,338,2,8
2012-01-01,1,Ciutat Vella,1,el Raval,293,2,9
2012-01-01,1,Ciutat Vella,1,el Raval,206,2,10
2012-01-01,1,Ciutat Vella,1,el Raval,174,2,11
2012-01-01,1,Ciutat Vella,1,el Raval,174,2,12
2012-01-01,1,Ciutat Vella,1,el Raval,180,2,13
2012-01-01,1,Ciutat Vella,1,el Raval,131,2,14
2012-01-01,1,Ciutat Vella,1,el Raval,154,2,15
2012-01-01,1,Ciutat Vella,1,el Raval,96,2,16
2012-01-01,1,Ciutat Vella,1,el Raval,57,2,17
2012-01-01,1,Ciutat Vella,1,el Raval,14,2,18
2012-01-01,1,Ciutat Vella,1,el Raval,..,2,19
2012-01-01,1,Ciutat Vella,2,el Barri Gòtic,..,1,0
2012-01-01,1,Ciutat Vella,2,el Barri Gòtic,..,1,1
2012-01-01,1,Ciutat Vella,2,el Barri Gòtic,33,1,4
2012-01-01,1,Ciutat Vella,2,el Barri Gòtic,116,1,5
2012-01-01,1,Ciutat Vella,2,el Barri Gòtic,160,1,6
2012-01-01,1,Ciutat Vella,2,el Barri Gòtic,132,1,7
2012-01-01,1,Ciutat Vella,2,el Barri Gòtic,85,1,8
2012-01-01,1,Ciutat Vella,2,el Barri Gòtic,58,1,9
2012-01-01,1,Ciutat Vella,2,el Barri Gòtic,68,1,10
2012-01-01,1,Ciutat Vella,2,el Barri Gòtic,70,1,11
2012-01-01,1,Ciutat Vella,2,el Barri Gòtic,81,1,12
2012-01-01,1,Ciutat Vella,2,el Barri Gòtic,63,1,13
2012-01-01,1,Ciutat Vella,2,el Barri Gòtic,53,1,14
2012-01-01,1,Ciutat Vella,2,el Barri Gòtic,81,1,15
2012-01-01,1,Ciutat Vella,2,el Barri Gòtic,100,1,16
2012-01-01,1,Ciutat Vella,2,el Barri Gòtic,114,1,17
2012-01-01,1,Ciutat Vella,2,el Barri Gòtic,42,1,18
2012-01-01,1,Ciutat Vella,2,el Barri Gòtic,14,1,19
2012-01-01,1,Ciutat Vella,2,el Barri Gòtic,..,1,20
2012-01-01,1,Ciutat Vella,2,el Barri Gòtic,..,2,0
2012-01-01,1,Ciutat Vella,2,el Barri Gòtic,..,2,2
2012-01-01,1,Ciutat Vella,2,el Barri Gòtic,37,2,4
2012-01-01,1,Ciutat Vella,2,el Barri Gòtic,105,2,5
2012-01-01,1,Ciutat Vella,2,el Barri Gòtic,167,2,6
2012-01-01,1,Ciutat Vella,2,el Barri Gòtic,155,2,7
2012-01-01,1,Ciutat Vella,2,el Barri Gòtic,152,2,8
2012-01-01,1,Ciutat Vella,2,el Barri Gòtic,116,2,9
2012-01-01,1,Ciutat Vella,2,el Barri Gòtic,94,2,10
2012-01-01,1,Ciutat Vella,2,el Barri Gòtic,103,2,11
