Data_Referencia,Codi_Districte,Nom_Districte,Codi_Barri,Nom_Barri,Valor,SEXE,EDAT_Q
2008-01-01,1,Ciutat Vella,1,el Raval,6,1,0
2008-01-01,1,Ciutat Vella,1,el Raval,..,1,1
2008-01-01,1,Ciutat Vella,1,el Raval,8,1,3
2008-01-01,1,Ciutat Vella,1,el Raval,70,1,4
2008-01-01,1,Ciutat Vella,1,el Raval,220,1,5
2008-01-01,1,Ciutat Vella,1,el Raval,304,1,6
2008-01-01,1,Ciutat Vella,1,el Raval,243,1,7
2008-01-01,1,Ciutat Vella,1,el Raval,178,1,8
2008-01-01,1,Ciutat Vella,1,el Raval,146,1,9
2008-01-01,1,Ciutat Vella,1,el Raval,137,1,10
2008-01-01,1,Ciutat Vella,1,el Raval,152,1,11
2008-01-01,1,Ciutat Vella,1,el Raval,175,1,12
2008-01-01,1,Ciutat Vella,1,el Raval,156,1,13
2008-01-01,1,Ciutat Vella,1,el Raval,287,1,14
2008-01-01,1,Ciutat Vella,1,el Raval,352,1,15
2008-01-01,1,Ciutat Vella,1,el Raval,430,1,16
2008-01-01,1,Ciutat Vella,1,el Raval,265,1,17
2008-01-01,1,Ciutat Vella,1,el Raval,77,1,18
2008-01-01,1,Ciutat Vella,1,el Raval,21,1,19
2008-01-01,1,Ciutat Vella,1,el Raval,..,1,20
2008-01-01,1,Ciutat Vella,1,el Raval,6,2,0
2008-01-01,1,Ciutat Vella,1,el Raval,..,2,1
2008-01-01,1,Ciutat Vella,1,el Raval,..,2,2
2008-01-01,1,Ciutat Vella,1,el Raval,11,2,3
2008-01-01,1,Ciutat Vella,1,el Raval,79,2,4
2008-01-01,1,Ciutat Vella,1,el Raval,227,2,5
2008-01-01,1,Ciutat Vella,1,el Raval,399,2,6
2008-01-01,1,Ciutat Vella,1,el Raval,385,2,7
2008-01-01,1,Ciutat Vella,1,el Raval,285,2,8
2008-01-01,1,Ciutat Vella,1,el Raval,240,2,9
2008-01-01,1,Ciutat Vella,1,el Raval,218,2,10
2008-01-01,1,Ciutat Vella,1,el Raval,185,2,11
2008-01-01,1,Ciutat Vella,1,el Raval,188,2,12
2008-01-01,1,Ciutat Vella,1,el Raval,160,2,13
2008-01-01,1,Ciutat Vella,1,el Raval,180,2,14
2008-01-01,1,Ciutat Vella,1,el Raval,138,2,15
2008-01-01,1,Ciutat Vella,1,el Raval,90,2,16
2008-01-01,1,Ciutat Vella,1,el Raval,53,2,17
2008-01-01,1,Ciutat Vella,1,el Raval,14,2,18
2008-01-01,1,Ciutat Vella,1,el Raval,..,2,19
2008-01-01,1,Ciutat Vella,2,el Barri Gòtic,..,1,0
2008-01-01,1,Ciutat Vella,2,el Barri Gòtic,..,1,1
2008-01-01,1,Ciutat Vella,2,el Barri Gòtic,..,1,2
2008-01-01,1,Ciutat Vella,2,el Barri Gòtic,..,1,3
2008-01-01,1,Ciutat Vella,2,el Barri Gòtic,42,1,4
2008-01-01,1,Ciutat Vella,2,el Barri Gòtic,117,1,5
2008-01-01,1,Ciutat Vella,2,el Barri Gòtic,165,1,6
2008-01-01,1,Ciutat Vella,2,el Barri Gòtic,90,1,7
2008-01-01,1,Ciutat Vella,2,el Barri Gòtic,81,1,8
2008-01-01,1,Ciutat Vella,2,el Barri Gòtic,75,1,9
2008-01-01,1,Ciutat Vella,2,el Barri Gòtic,61,1,10
2008-01-01,1,Ciutat Vella,2,el Barri Gòtic,56,1,11
2008-01-01,1,Ciutat Vella,2,el Barri Gòtic,67,1,12
2008-01-01,1,Ciutat Vella,2,el Barri Gòtic,61,1,13
2008-01-01,1,Ciutat Vella,2,el Barri Gòtic,81,1,14
2008-01-01,1,Ciutat Vella,2,el Barri Gòtic,141,1,15
2008-01-01,1,Ciutat Vella,2,el Barri Gòtic,159,1,16
2008-01-01,1,Ciutat Vella,2,el Barri Gòtic,120,1,17
2008-01-01,1,Ciutat Vella,2,el Barri Gòtic,39,1,18
2008-01-01,1,Ciutat Vella,2,el Barri Gòtic,17,1,19
2008-01-01,1,Ciutat Vella,2,el Barri Gòtic,..,1,20
2008-01-01,1,Ciutat Vella,2,el Barri Gòtic,..,2,0
2008-01-01,1,Ciutat Vella,2,el Barri Gòtic,..,2,1
2008-01-01,1,Ciutat Vella,2,el Barri Gòtic,..,2,2
2008-01-01,1,Ciutat Vella,2,el Barri Gòtic,5,2,3
2008-01-01,1,Ciutat Vella,2,el Barri Gòtic,42,2,4
2008-01-01,1,Ciutat Vella,2,el Barri Gòtic,107,2,5
2008-01-01,1,Ciutat Vella,2,el Barri Gòtic,169,2,6
2008-01-01,1,Ciutat Vella,2,el Barri Gòtic,159,2,7
2008-01-01,1,Ciutat Vella,2,el Barri Gòtic,142,2,8
2008-01-01,1,Ciutat Vella,2,el Barri Gòtic,113,2,9
2008-01-01,1,Ciutat Vella,2,el Barri Gòtic,102,2,10
2008-01-01,1,Ciutat Vella,2,el Barri Gòtic,97,2,11
2008-01-01,1,Ciutat Vella,2,el Barri Gòtic,92,2,12
2008-01-01,1,Ciutat Vella,2,el Barri Gòtic,54,2,13
2008-01-01,1,Ciutat Vella,2,el Barri Gòtic,65,2,14
2008-01-01,1,Ciutat Vella,2,el Barri Gòtic,43,2,15
2008-01-01,1,Ciutat Vella,2,el Barri Gòtic,37,2,16
2008-01-01,1,Ciutat Vella,2,el Barri Gòtic,33,2,17
2008-01-01,1,Ciutat Vella,2,el Barri Gòtic,9,2,18
2008-01-01,1,Ciutat Vella,2,el Barri Gòtic,..,2,19
2008-01-01,1,Ciutat Vella,3,la Barceloneta,..,1,0
2008-01-01,1,Ciutat Vella,3,la Barceloneta,..,1,1
2008-01-01,1,Ciutat Vella,3,la Barceloneta,..,1,3
2008-01-01,1,Ciutat Vella,3,la Barceloneta,25,1,4
2008-01-01,1,Ciutat Vella,3,la Barceloneta,87,1,5
2008-01-01,1,Ciutat Vella,3,la Barceloneta,114,1,6
2008-01-01,1,Ciutat Vella,3,la Barceloneta,84,1,7
2008-01-01,1,Ciutat Vella,3,la Barceloneta,75,1,8
2008-01-01,1,Ciutat Vella,3,la Barceloneta,54,1,9
2008-01-01,1,Ciutat Vella,3,la Barceloneta,61,1,10
2008-01-01,1,Ciutat Vella,3,la Barceloneta,65,1,11
2008-01-01,1,Ciutat Vella,3,la Barceloneta,72,1,12
2008-01-01,1,Ciutat Vella,3,la Barceloneta,96,1,13
2008-01-01,1,Ciutat Vella,3,la Barceloneta,143,1,14
2008-01-01,1,Ciutat Vella,3,la Barceloneta,210,1,15
2008-01-01,1,Ciutat Vella,3,la Barceloneta,228,1,16
2008-01-01,1,Ciutat Vella,3,la Barceloneta,141,1,17
2008-01-01,1,Ciutat Vella,3,la Barceloneta,41,1,18
2008-01-01,1,Ciutat Vella,3,la Barceloneta,11,1,19
2008-01-01,1,Ciutat Vella,3,la Barceloneta,..,2,0
2008-01-01,1,Ciutat Vella,3,la Barceloneta,..,2,3
2008-01-01,1,Ciutat Vella,3,la Barceloneta,27,2,4
2008-01-01,1,Ciutat Vella,3,la Barceloneta,104,2,5
2008-01-01,1,Ciutat Vella,3,la Barceloneta,156,2,6
2008-01-01,1,Ciutat Vella,3,la Barceloneta,151,2,7
2008-01-01,1,Ciutat Vella,3,la Barceloneta,119,2,8
2008-01-01,1,Ciutat Vella,3,la Barceloneta,102,2,9
