Data_Referencia,Codi_Districte,Nom_Districte,Codi_Barri,Nom_Barri,Valor,SEXE,EDAT_Q
2000-01-01,1,Ciutat Vella,1,el Raval,38,1,0
2000-01-01,1,Ciutat Vella,1,el Raval,..,1,1
2000-01-01,1,Ciutat Vella,1,el Raval,5,1,3
2000-01-01,1,Ciutat Vella,1,el Raval,56,1,4
2000-01-01,1,Ciutat Vella,1,el Raval,146,1,5
2000-01-01,1,Ciutat Vella,1,el Raval,172,1,6
2000-01-01,1,Ciutat Vella,1,el Raval,133,1,7
2000-01-01,1,Ciutat Vella,1,el Raval,125,1,8
2000-01-01,1,Ciutat Vella,1,el Raval,97,1,9
2000-01-01,1,Ciutat Vella,1,el Raval,116,1,10
2000-01-01,1,Ciutat Vella,1,el Raval,116,1,11
2000-01-01,1,Ciutat Vella,1,el Raval,197,1,12
2000-01-01,1,Ciutat Vella,1,el Raval,288,1,13
2000-01-01,1,Ciutat Vella,1,el Raval,445,1,14
2000-01-01,1,Ciutat Vella,1,el Raval,607,1,15
2000-01-01,1,Ciutat Vella,1,el Raval,456,1,16
2000-01-01,1,Ciutat Vella,1,el Raval,289,1,17
2000-01-01,1,Ciutat Vella,1,el Raval,95,1,18
2000-01-01,1,Ciutat Vella,1,el Raval,20,1,19
2000-01-01,1,Ciutat Vella,1,el Raval,56,2,0
2000-01-01,1,Ciutat Vella,1,el Raval,..,2,1
2000-01-01,1,Ciutat Vella,1,el Raval,..,2,2
2000-01-01,1,Ciutat Vella,1,el Raval,8,2,3
2000-01-01,1,Ciutat Vella,1,el Raval,48,2,4
2000-01-01,1,Ciutat Vella,1,el Raval,153,2,5
2000-01-01,1,Ciutat Vella,1,el Raval,273,2,6
2000-01-01,1,Ciutat Vella,1,el Raval,253,2,7
2000-01-01,1,Ciutat Vella,1,el Raval,184,2,8
2000-01-01,1,Ciutat Vella,1,el Raval,175,2,9
2000-01-01,1,Ciutat Vella,1,el Raval,193,2,10
2000-01-01,1,Ciutat Vella,1,el Raval,194,2,11
2000-01-01,1,Ciutat Vella,1,el Raval,221,2,12
2000-01-01,1,Ciutat Vella,1,el Raval,210,2,13
2000-01-01,1,Ciutat Vella,1,el Raval,185,2,14
2000-01-01,1,Ciutat Vella,1,el Raval,137,2,15
2000-01-01,1,Ciutat Vella,1,el Raval,84,2,16
2000-01-01,1,Ciutat Vella,1,el Raval,53,2,17
2000-01-01,1,Ciutat Vella,1,el Raval,12,2,18
2000-01-01,1,Ciutat Vella,1,el Raval,5,2,19
2000-01-01,1,Ciutat Vella,2,el Barri Gòtic,14,1,0
2000-01-01,1,Ciutat Vella,2,el Barri Gòtic,..,1,1
2000-01-01,1,Ciutat Vella,2,el Barri Gòtic,..,1,2
2000-01-01,1,Ciutat Vella,2,el Barri Gòtic,6,1,3
2000-01-01,1,Ciutat Vella,2,el Barri Gòtic,14,1,4
2000-01-01,1,Ciutat Vella,2,el Barri Gòtic,99,1,5
2000-01-01,1,Ciutat Vella,2,el Barri Gòtic,93,1,6
2000-01-01,1,Ciutat Vella,2,el Barri Gòtic,95,1,7
2000-01-01,1,Ciutat Vella,2,el Barri Gòtic,52,1,8
2000-01-01,1,Ciutat Vella,2,el Barri Gòtic,49,1,9
2000-01-01,1,Ciutat Vella,2,el Barri Gòtic,46,1,10
2000-01-01,1,Ciutat Vella,2,el Barri Gòtic,55,1,11
2000-01-01,1,Ciutat Vella,2,el Barri Gòtic,59,1,12
2000-01-01,1,Ciutat Vella,2,el Barri Gòtic,116,1,13
2000-01-01,1,Ciutat Vella,2,el Barri Gòtic,161,1,14
2000-01-01,1,Ciutat Vella,2,el Barri Gòtic,218,1,15
2000-01-01,1,Ciutat Vella,2,el Barri Gòtic,181,1,16
2000-01-01,1,Ciutat Vella,2,el Barri Gòtic,116,1,17
2000-01-01,1,Ciutat Vella,2,el Barri Gòtic,37,1,18
2000-01-01,1,Ciutat Vella,2,el Barri Gòtic,9,1,19
2000-01-01,1,Ciutat Vella,2,el Barri Gòtic,18,2,0
2000-01-01,1,Ciutat Vella,2,el Barri Gòtic,..,2,1
2000-01-01,1,Ciutat Vella,2,el Barri Gòtic,..,2,3
2000-01-01,1,Ciutat Vella,2,el Barri Gòtic,26,2,4
