Data_Referencia,Codi_Districte,Nom_Districte,Codi_Barri,Nom_Barri,Valor,SEXE,EDAT_Q
2010-01-01,1,Ciutat Vella,1,el Raval,6,1,0
2010-01-01,1,Ciutat Vella,1,el Raval,..,1,1
2010-01-01,1,Ciutat Vella,1,el Raval,5,1,2
2010-01-01,1,Ciutat Vella,1,el Raval,7,1,3
2010-01-01,1,Ciutat Vella,1,el Raval,74,1,4
2010-01-01,1,Ciutat Vella,1,el Raval,247,1,5
2010-01-01,1,Ciutat Vella,1,el Raval,298,1,6
2010-01-01,1,Ciutat Vella,1,el Raval,262,1,7
2010-01-01,1,Ciutat Vella,1,el Raval,195,1,8
2010-01-01,1,Ciutat Vella,1,el Raval,151,1,9
2010-01-01,1,Ciutat Vella,1,el Raval,155,1,10
2010-01-01,1,Ciutat Vella,1,el Raval,139,1,11
2010-01-01,1,Ciutat Vella,1,el Raval,201,1,12
2010-01-01,1,Ciutat Vella,1,el Raval,164,1,13
2010-01-01,1,Ciutat Vella,1,el Raval,237,1,14
2010-01-01,1,Ciutat Vella,1,el Raval,287,1,15
2010-01-01,1,Ciutat Vella,1,el Raval,388,1,16
2010-01-01,1,Ciutat Vella,1,el Raval,286,1,17
2010-01-01,1,Ciutat Vella,1,el Raval,86,1,18
2010-01-01,1,Ciutat Vella,1,el Raval,23,1,19
2010-01-01,1,Ciutat Vella,1,el Raval,..,1,20
2010-01-01,1,Ciutat Vella,1,el Raval,5,2,0
2010-01-01,1,Ciutat Vella,1,el Raval,..,2,1
2010-01-01,1,Ciutat Vella,1,el Raval,7,2,3
2010-01-01,1,Ciutat Vella,1,el Raval,52,2,4
2010-01-01,1,Ciutat Vella,1,el Raval,243,2,5
2010-01-01,1,Ciutat Vella,1,el Raval,388,2,6
2010-01-01,1,Ciutat Vella,1,el Raval,428,2,7
2010-01-01,1,Ciutat Vella,1,el Raval,350,2,8
2010-01-01,1,Ciutat Vella,1,el Raval,256,2,9
2010-01-01,1,Ciutat Vella,1,el Raval,200,2,10
