Data_Referencia,Codi_Districte,Nom_Districte,Codi_Barri,Nom_Barri,Valor,SEXE,EDAT_Q
2017-01-01,1,Ciutat Vella,1,el Raval,..,1,0
2017-01-01,1,Ciutat Vella,1,el Raval,..,1,1
2017-01-01,1,Ciutat Vella,1,el Raval,..,1,2
2017-01-01,1,Ciutat Vella,1,el Raval,..,1,3
2017-01-01,1,Ciutat Vella,1,el Raval,98,1,4
2017-01-01,1,Ciutat Vella,1,el Raval,248,1,5
2017-01-01,1,Ciutat Vella,1,el Raval,294,1,6
2017-01-01,1,Ciutat Vella,1,el Raval,258,1,7
2017-01-01,1,Ciutat Vella,1,el Raval,187,1,8
2017-01-01,1,Ciutat Vella,1,el Raval,149,1,9
2017-01-01,1,Ciutat Vella,1,el Raval,141,1,10
2017-01-01,1,Ciutat Vella,1,el Raval,147,1,11
2017-01-01,1,Ciutat Vella,1,el Raval,148,1,12
2017-01-01,1,Ciutat Vella,1,el Raval,185,1,13
2017-01-01,1,Ciutat Vella,1,el Raval,187,1,14
2017-01-01,1,Ciutat Vella,1,el Raval,183,1,15
2017-01-01,1,Ciutat Vella,1,el Raval,247,1,16
2017-01-01,1,Ciutat Vella,1,el Raval,212,1,17
2017-01-01,1,Ciutat Vella,1,el Raval,124,1,18
2017-01-01,1,Ciutat Vella,1,el Raval,32,1,19
2017-01-01,1,Ciutat Vella,1,el Raval,..,1,20
2017-01-01,1,Ciutat Vella,1,el Raval,..,2,0
2017-01-01,1,Ciutat Vella,1,el Raval,..,2,1
2017-01-01,1,Ciutat Vella,1,el Raval,..,2,2
2017-01-01,1,Ciutat Vella,1,el Raval,7,2,3
2017-01-01,1,Ciutat Vella,1,el Raval,78,2,4
2017-01-01,1,Ciutat Vella,1,el Raval,224,2,5
2017-01-01,1,Ciutat Vella,1,el Raval,350,2,6
2017-01-01,1,Ciutat Vella,1,el Raval,388,2,7
2017-01-01,1,Ciutat Vella,1,el Raval,335,2,8
2017-01-01,1,Ciutat Vella,1,el Raval,289,2,9
2017-01-01,1,Ciutat Vella,1,el Raval,268,2,10
2017-01-01,1,Ciutat Vella,1,el Raval,194,2,11
2017-01-01,1,Ciutat Vella,1,el Raval,166,2,12
2017-01-01,1,Ciutat Vella,1,el Raval,155,2,13
2017-01-01,1,Ciutat Vella,1,el Raval,148,2,14
2017-01-01,1,Ciutat Vella,1,el Raval,102,2,15
2017-01-01,1,Ciutat Vella,1,el Raval,109,2,16
2017-01-01,1,Ciutat Vella,1,el Raval,47,2,17
2017-01-01,1,Ciutat Vella,1,el Raval,33,2,18
2017-01-01,1,Ciutat Vella,1,el Raval,..,2,19
2017-01-01,1,Ciutat Vella,2,el Barri Gòtic,7,1,3
2017-01-01,1,Ciutat Vella,2,el Barri Gòtic,57,1,4
2017-01-01,1,Ciutat Vella,2,el Barri Gòtic,135,1,5
2017-01-01,1,Ciutat Vella,2,el Barri Gòtic,144,1,6
2017-01-01,1,Ciutat Vella,2,el Barri Gòtic,123,1,7
2017-01-01,1,Ciutat Vella,2,el Barri Gòtic,90,1,8
2017-01-01,1,Ciutat Vella,2,el Barri Gòtic,63,1,9
2017-01-01,1,Ciutat Vella,2,el Barri Gòtic,72,1,10
2017-01-01,1,Ciutat Vella,2,el Barri Gòtic,83,1,11
2017-01-01,1,Ciutat Vella,2,el Barri Gòtic,86,1,12
2017-01-01,1,Ciutat Vella,2,el Barri Gòtic,81,1,13
2017-01-01,1,Ciutat Vella,2,el Barri Gòtic,66,1,14
2017-01-01,1,Ciutat Vella,2,el Barri Gòtic,61,1,15
2017-01-01,1,Ciutat Vella,2,el Barri Gòtic,69,1,16
2017-01-01,1,Ciutat Vella,2,el Barri Gòtic,81,1,17
2017-01-01,1,Ciutat Vella,2,el Barri Gòtic,66,1,18
2017-01-01,1,Ciutat Vella,2,el Barri Gòtic,8,1,19
2017-01-01,1,Ciutat Vella,2,el Barri Gòtic,8,1,20
2017-01-01,1,Ciutat Vella,2,el Barri Gòtic,..,2,1
2017-01-01,1,Ciutat Vella,2,el Barri Gòtic,..,2,3
2017-01-01,1,Ciutat Vella,2,el Barri Gòtic,50,2,4
2017-01-01,1,Ciutat Vella,2,el Barri Gòtic,116,2,5
2017-01-01,1,Ciutat Vella,2,el Barri Gòtic,176,2,6
2017-01-01,1,Ciutat Vella,2,el Barri Gòtic,164,2,7
2017-01-01,1,Ciutat Vella,2,el Barri Gòtic,129,2,8
2017-01-01,1,Ciutat Vella,2,el Barri Gòtic,102,2,9
2017-01-01,1,Ciutat Vella,2,el Barri Gòtic,108,2,10
2017-01-01,1,Ciutat Vella,2,el Barri Gòtic,78,2,11
2017-01-01,1,Ciutat Vella,2,el Barri Gòtic,90,2,12
2017-01-01,1,Ciutat Vella,2,el Barri Gòtic,65,2,13
2017-01-01,1,Ciutat Vella,2,el Barri Gòtic,61,2,14
2017-01-01,1,Ciutat Vella,2,el Barri Gòtic,33,2,15
2017-01-01,1,Ciutat Vella,2,el Barri Gòtic,31,2,16
2017-01-01,1,Ciutat Vella,2,el Barri Gòtic,22,2,17
2017-01-01,1,Ciutat Vella,2,el Barri Gòtic,13,2,18
2017-01-01,1,Ciutat Vella,2,el Barri Gòtic,..,2,19
2017-01-01,1,Ciutat Vella,2,el Barri Gòtic,..,2,20
2017-01-01,1,Ciutat Vella,3,la Barceloneta,..,1,3
2017-01-01,1,Ciutat Vella,3,la Barceloneta,43,1,4
2017-01-01,1,Ciutat Vella,3,la Barceloneta,133,1,5
2017-01-01,1,Ciutat Vella,3,la Barceloneta,179,1,6
2017-01-01,1,Ciutat Vella,3,la Barceloneta,139,1,7
2017-01-01,1,Ciutat Vella,3,la Barceloneta,96,1,8
2017-01-01,1,Ciutat Vella,3,la Barceloneta,75,1,9
2017-01-01,1,Ciutat Vella,3,la Barceloneta,57,1,10
2017-01-01,1,Ciutat Vella,3,la Barceloneta,70,1,11
2017-01-01,1,Ciutat Vella,3,la Barceloneta,79,1,12
2017-01-01,1,Ciutat Vella,3,la Barceloneta,89,1,13
2017-01-01,1,Ciutat Vella,3,la Barceloneta,100,1,14
2017-01-01,1,Ciutat Vella,3,la Barceloneta,110,1,15
2017-01-01,1,Ciutat Vella,3,la Barceloneta,160,1,16
2017-01-01,1,Ciutat Vella,3,la Barceloneta,129,1,17
2017-01-01,1,Ciutat Vella,3,la Barceloneta,63,1,18
2017-01-01,1,Ciutat Vella,3,la Barceloneta,18,1,19
2017-01-01,1,Ciutat Vella,3,la Barceloneta,..,1,20
2017-01-01,1,Ciutat Vella,3,la Barceloneta,..,2,1
2017-01-01,1,Ciutat Vella,3,la Barceloneta,..,2,3
2017-01-01,1,Ciutat Vella,3,la Barceloneta,42,2,4
2017-01-01,1,Ciutat Vella,3,la Barceloneta,99,2,5
2017-01-01,1,Ciutat Vella,3,la Barceloneta,161,2,6
2017-01-01,1,Ciutat Vella,3,la Barceloneta,158,2,7
2017-01-01,1,Ciutat Vella,3,la Barceloneta,149,2,8
2017-01-01,1,Ciutat Vella,3,la Barceloneta,99,2,9
2017-01-01,1,Ciutat Vella,3,la Barceloneta,81,2,10
2017-01-01,1,Ciutat Vella,3,la Barceloneta,76,2,11
2017-01-01,1,Ciutat Vella,3,la Barceloneta,71,2,12
2017-01-01,1,Ciutat Vella,3,la Barceloneta,64,2,13
2017-01-01,1,Ciutat Vella,3,la Barceloneta,45,2,14
2017-01-01,1,Ciutat Vella,3,la Barceloneta,35,2,15
2017-01-01,1,Ciutat Vella,3,la Barceloneta,45,2,16
2017-01-01,1,Ciutat Vella,3,la Barceloneta,23,2,17
2017-01-01,1,Ciutat Vella,3,la Barceloneta,12,2,18
2017-01-01,1,Ciutat Vella,3,la Barceloneta,..,2,19
